Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2126.2	967.171	1341.04	2122.35	958.233	1139.99	1945.35	996.735	1278.85	1945.39	991.645	1192.12	2038.16	1033.29	1087.65	2050.83	1028.46	1395.98	2035.25	866.264	1420.89	2134.62	483.87	1388.19	2128.89	427.459	1389.06	2184.73	415.175	1347.39	2051.35	64.4557	1334.37	2011.39	48.5918	1294.02	2209.95	31.5862	1289.79	2171.47	18.8882	1360.75	2023.15	843.482	1068.58	2117.43	479.867	1090.8	2088.32	432.26	1084.59	2130.19	385.999	1126.25	1805.9	206.077	1146.54	1766.46	215.654	1188.97	1885.62	69.4693	1181.59	1847.55	80.6881	1120.33
0.007	2124.68	969.077	1341.97	2121.13	960.17	1141.47	1944.63	998.826	1278.96	1944.93	993.651	1192.19	2038.11	1035.6	1087.94	2050.08	1030.2	1396.36	2034.07	867.633	1421.34	2126.11	483.926	1388.45	2119.67	427.564	1389.56	2175.63	414.75	1347.85	2041.16	64.3625	1333.78	2001.04	49.0178	1293.93	2199.35	31.6544	1289.94	2160.89	18.7343	1360.85	2024.11	846.086	1068.61	2124.39	483.323	1090.65	2096.39	435.115	1084.68	2139.52	389.707	1125.84	1819.83	201.532	1147.05	1780.03	209.842	1189.62	1904.48	67.7178	1181.64	1866.24	78.1836	1120.46
0.013	2123.45	970.411	1343.06	2122.97	963.48	1141.91	1943.81	1000.82	1279.05	1944.44	995.537	1192.3	2038.03	1037.76	1088.44	2049.19	1031.63	1396.88	2028.01	869.299	1420.59	2117.38	483.966	1388.96	2110.37	427.419	1389.97	2166.45	414.35	1348.41	2030.72	64.7829	1333.69	1990.44	49.4437	1293.49	2188.71	31.6896	1290.02	2150.35	18.7437	1360.93	2024.96	848.394	1068.33	2131.25	486.825	1090.43	2104.14	437.831	1084.61	2148.7	393.426	1125.51	1834.27	196.477	1147.6	1793.95	203.477	1190.12	1923.55	65.8259	1181.61	1884.93	75.564	1120.66
0.02	2122.11	971.684	1344.12	2122.68	965.473	1142.99	1943.06	1002.62	1279.04	1943.93	997.248	1192.29	2037.11	1039.36	1089	2048.31	1032.95	1397.48	2027.46	870.623	1421.27	2108.61	484.014	1389.38	2100.95	428.022	1391.02	2157.17	414.039	1349.14	2020.22	64.9755	1333.51	1980.18	49.7813	1293.18	2178.07	31.7974	1290.18	2139.74	18.6437	1361.05	2025.69	850.641	1068.08	2137.83	490.28	1090.24	2111.89	440.422	1084.61	2157.57	397.114	1125.11	1849.16	191.161	1147.74	1808.37	196.621	1190.62	1945.15	64.2772	1179.74	1903.92	72.6204	1120.59
0.027	2120.85	972.827	1345.24	2122.48	967.266	1144.16	1942.26	1004.25	1278.96	1943.43	998.688	1192.24	2035.85	1040.94	1089.46	2048.5	1034.07	1398.19	2024.98	871.851	1421.41	2099.85	483.817	1389.7	2091.69	427.865	1391.23	2148.05	413.761	1349.39	2009.73	65.3607	1333.29	1969.59	50.2521	1292.85	2167.66	31.854	1290.26	2129.31	18.5198	1361.15	2026.6	852.778	1067.81	2144.14	493.597	1090.18	2119.25	442.962	1084.49	2166.33	400.837	1124.91	1864.08	185.468	1148.04	1823.25	189.221	1191.03	1965.05	62.1352	1179.15	1923.24	69.6824	1120.13
0.033	2119.58	973.745	1346.35	2122.25	968.834	1145.18	1941.46	1005.76	1278.81	1942.9	999.967	1192.12	2036.34	1042.3	1089.93	2045.66	1035.09	1398.41	2021.75	873.18	1421.29	2091.1	484.174	1390.13	2082.34	428.031	1391.61	2138.66	413.555	1350.09	1999.2	65.7186	1333.23	1959.5	50.6914	1292.26	2156.95	32.0726	1290.31	2118.6	18.4169	1361.04	2027.19	854.87	1067.42	2150.24	496.842	1090.09	2126.46	445.272	1084.46	2174.75	404.432	1124.67	1879.55	179.59	1148.33	1838.67	181.658	1191.48	1985.19	59.9043	1178.26	1942.89	66.6702	1119.08
0.04	2118.15	974.551	1347.35	2122.04	970.177	1146.14	1940.63	1007.1	1278.62	1942.34	1001.04	1192.02	2035.71	1043.32	1090.2	2044.43	1036	1398.83	2019.46	874.226	1421.38	2082.38	484.33	1390.55	2072.99	428.474	1391.91	2129.44	413.383	1351.08	1988.7	66.0514	1332.94	1948.81	51.2206	1291.9	2146.43	32.2805	1290.4	2108.08	18.3189	1361.09	2028.13	856.811	1067.11	2156	499.926	1090.13	2133.35	447.362	1084.44	2182.99	407.908	1124.56	1895.32	173.34	1148.51	1854.43	173.618	1191.85	2005.74	57.6323	1177.02	1962.83	63.4942	1118.32
0.047	2116.89	975.164	1348.36	2121.79	971.264	1146.95	1939.74	1008.23	1278.37	1941.77	1002.03	1191.87	2035.91	1044.17	1090.93	2043.29	1036.86	1399.22	2016.73	875.295	1421.35	2073.46	484.249	1391.16	2063.73	428.467	1392.1	2119.99	413.403	1351.81	1978.18	66.3646	1332.75	1938.52	51.4969	1291.52	2135.74	32.6316	1290.63	2097.44	18.3224	1361.17	2029.92	858.351	1067.54	2161.56	502.821	1090.11	2140.01	449.338	1084.48	2191	411.308	1124.43	1911.49	166.953	1148.53	1870.82	165.418	1192.15	2026.67	55.4437	1175.44	1982.96	60.2876	1117.05
0.053	2115.56	975.588	1349.26	2121.56	972.164	1147.66	1938.91	1009.2	1278.09	1941.29	1002.77	1191.7	2034.48	1044.83	1091.15	2042.1	1037.61	1399.5	2014.71	876.155	1421.02	2064.94	484.392	1391.26	2054.44	428.71	1392.51	2110.91	413.15	1352.27	1967.14	66.8871	1333.08	1928.02	52.078	1291.12	2125.16	32.8323	1290.78	2086.68	18.3623	1361.32	2030.88	860.053	1067.32	2166.99	505.622	1090.18	2146.55	451.089	1084.66	2198.58	414.563	1124.34	1928.02	160.436	1148.55	1887.7	156.878	1192.52	2048.22	53.0136	1173.7	2003.36	57.0973	1115.74
0.06	2114.17	975.911	1350.05	2121.22	972.694	1148.32	1938.06	1009.98	1277.75	1940.75	1003.52	1191.51	2033.08	1045.57	1091.2	2040.16	1038.28	1399.4	2011.82	876.92	1421.2	2056.33	484.562	1391.46	2045.29	428.846	1392.75	2101.92	412.868	1352.85	1957.18	67.1729	1332.62	1917.93	52.3046	1290.74	2114.51	33.2508	1291.03	2076.24	18.3363	1361.35	2031.71	861.478	1067.15	2171.87	508.107	1090.31	2152.79	452.699	1084.94	2206.03	417.716	1124.26	1945.03	153.646	1148.39	1904.92	148.304	1192.69	2069.11	50.8501	1171.6	2024.14	53.9969	1114.16
