Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.25666	10.1367	5.94624	0.0819112	3.76613	4.30982	-5.06094	-4.25133	24.6129	0.0379237	-2.716	33.1714	2.58875	-22.0822	-0.66486	-2.24666	-21.0678	15.7727	4.56353	4.95726	5.48359	11.2699	8.50098	9.86419	5.63281	12.9761	26.2147	6.80771	11.3133	26.1627
1	-1.13936	10.0992	5.78049	0.260892	3.95834	4.17609	-4.90766	-4.0014	24.6572	0.297432	-2.41778	33.0729	2.87863	-22.6511	0.848767	-2.22912	-21.5778	16.674	4.33833	5.05602	5.36677	11.2162	8.4906	9.10089	5.61705	13.1876	24.6935	7.07619	11.2823	24.5527
2	-0.98046	9.98798	5.63989	0.471679	4.09773	4.06995	-4.68669	-3.6378	24.7367	0.638886	-2.01614	32.8905	3.21304	-23.4098	2.56075	-2.23567	-22.1515	17.6469	4.02385	5.32934	4.2505	11.0533	8.57416	7.47173	5.83695	13.3267	21.9938	7.48067	11.1808	21.9122
3	-0.767287	9.7753	5.56814	0.70957	4.15851	4.01313	-4.3738	-3.08679	24.9028	1.0634	-1.50954	32.7026	3.54419	-24.2988	4.29022	-2.27104	-22.6575	18.7217	3.87536	5.69842	2.17811	10.7261	8.79601	5.11744	6.52105	13.344	18.4193	7.92659	10.8251	18.3643
4	-0.488673	9.42836	5.57734	0.969305	4.11329	4.01357	-3.95242	-2.34249	25.2037	1.5769	-0.936754	32.5948	3.84676	-25.0642	6.04577	-2.3373	-22.9212	19.9917	3.8663	6.12047	-0.259273	10.1093	9.10412	2.64883	7.43528	13.0451	14.5398	8.09678	10.0973	14.4001
5	-0.151423	8.92827	5.63493	1.24356	3.94532	4.05917	-3.42813	-1.45625	25.6545	2.18466	-0.350936	32.6041	4.15104	-25.3276	8.00996	-2.42033	-22.8134	21.5043	3.76576	6.44845	-2.21445	9.16518	9.29075	0.819965	8.05707	12.3052	10.9256	7.72002	9.11529	10.7122
6	0.21938	8.28512	5.68195	1.52947	3.65605	4.12707	-2.81658	-0.502713	26.2228	2.89035	0.220828	32.6903	4.50874	-24.8493	10.3611	-2.48771	-22.3449	23.1959	3.25157	6.45025	-3.11038	7.91839	9.08344	0.038395	7.88907	11.2389	7.86972	6.72951	8.20296	7.77424
7	0.595437	7.54389	5.66003	1.83593	3.2678	4.19132	-2.12462	0.415817	26.8165	3.69633	0.759006	32.7523	4.90708	-23.6699	13.0741	-2.51876	-21.6467	24.9276	2.15399	5.99432	-2.86412	6.44705	8.35754	0.243659	6.78042	10.1131	5.46578	5.2753	7.64082	5.67713
8	0.958943	6.77279	5.53442	2.17598	2.8209	4.22705	-1.35485	1.18097	27.2882	4.59115	1.22846	32.6715	5.25719	-22.0471	15.883	-2.53533	-20.8612	26.5407	0.668923	5.13613	-1.81663	4.93452	7.24798	1.09354	5.07939	9.17737	3.71107	3.66078	7.45734	4.26025
9	1.30238	6.04207	5.30896	2.5513	2.36395	4.22133	-0.53069	1.69906	27.4865	5.53623	1.60584	32.3643	5.4654	-20.302	18.4391	-2.58539	-20.081	27.8934	-0.863827	4.08833	-0.44547	3.58218	6.02756	2.21013	3.28707	8.52878	2.48682	2.16417	7.4773	3.29781
10	1.61874	5.40829	5.02334	2.9482	1.94122	4.18251	0.293167	1.92242	27.3306	6.47323	1.89608	31.8165	5.49115	-18.6966	20.5027	-2.69723	-19.3803	28.9041	-2.17437	3.11433	0.931487	2.52869	4.92063	3.33826	1.75343	8.13212	1.64277	0.950179	7.53645	2.62175
11	1.90153	4.9045	4.7354	3.34414	1.57922	4.13438	1.05875	1.84607	26.8457	7.34673	2.10656	31.0754	5.34326	-17.3645	22.0106	-2.86495	-18.8324	29.5725	-3.1028	2.39585	2.2113	1.81795	4.06072	4.37734	0.64321	7.9127	1.07781	0.0690875	7.56958	2.13935
12	2.1506	4.53743	4.4989	3.71656	1.28554	4.10292	1.73406	1.50139	26.1315	8.12033	2.22215	30.2169	5.05531	-16.3039	23.0223	-3.07314	-18.4659	29.9556	-3.61897	1.96933	3.38774	1.41127	3.50895	5.32571	-0.03346	7.80454	0.72236	-0.513724	7.56432	1.80207
13	2.36838	4.28667	4.34588	4.04777	1.05828	4.10601	2.3148	0.944927	25.2983	8.77663	2.20878	29.3094	4.66983	-15.4401	23.6421	-3.31685	-18.2219	30.1246	-3.79411	1.77644	4.46879	1.22936	3.23157	6.21231	-0.36041	7.76359	0.516677	-0.871511	7.53016	1.5781
14	2.55211	4.11216	4.28105	4.32387	0.891096	4.14968	2.8088	0.249423	24.4216	9.309	2.03945	28.393	4.23021	-14.7101	23.9698	-3.59787	-17.9804	30.1355	-3.74433	1.75358	5.45891	1.18561	3.11286	7.05896	-0.45539	7.76469	0.407287	-1.08094	7.4913	1.43734
15	2.69229	3.97025	4.29004	4.53083	0.769801	4.23071	3.22024	-0.513487	23.5362	9.71669	1.71794	27.4793	3.77389	-14.0717	24.0805	-3.91545	-17.63	30.0234	-3.58194	1.84971	6.3577	1.20295	3.03005	7.87308	-0.428253	7.79681	0.349743	-1.2073	7.46848	1.35016
16	2.7735	3.82259	4.34874	4.65271	0.671237	4.33923	3.54481	-1.29315	22.6466	10.0021	1.27669	26.5612	3.32305	-13.4686	24.0262	-4.2658	-17.1161	29.8061	-3.38545	2.00925	7.16517	1.22847	2.91455	8.65065	-0.35544	7.8557	0.31449	-1.29508	7.4688	1.2917
17	2.78472	3.64723	4.43507	4.67834	0.57227	4.46351	3.77797	-2.06132	21.7438	10.1721	0.760897	25.6256	2.88774	-12.838	23.8407	-4.6425	-16.4479	29.4919	-3.19547	2.17367	7.88653	1.23806	2.75815	9.38267	-0.276127	7.93599	0.28688	-1.3673	7.48936	1.24458
18	2.7282	3.44195	4.53373	4.60724	0.457435	4.59236	3.92432	-2.79748	20.8153	10.2402	0.211143	24.6623	2.47815	-12.1468	23.5428	-5.03836	-15.6662	29.0867	-3.02254	2.30048	8.53105	1.2249	2.58309	10.0614	-0.198023	8.0291	0.262077	-1.43474	7.52053	1.19852
19	2.61526	3.21343	4.63008	4.45003	0.318178	4.71368	3.99641	-3.4838	19.846	10.226	-0.359156	23.6652	2.10675	-11.3999	23.1416	-5.45306	-14.801	28.5977	-2.86025	2.37765	9.10708	1.19057	2.41517	10.6828	-0.11081	8.12476	0.238763	-1.50135	7.5522	1.14843
20	2.46204	2.9689	4.71161	4.22837	0.15086	4.81672	4.0117	-4.10552	18.823	10.1532	-0.968936	22.633	1.78438	-10.6358	22.6434	-5.89322	-13.8622	28.0336	-2.69696	2.42522	9.62016	1.14257	2.2749	11.2473	-0.002	8.21449	0.21479	-1.56626	7.58131	1.09233
21	2.28871	2.7104	4.77348	3.96955	-0.0460575	4.89536	3.994	-4.66637	17.7459	10.0453	-1.64835	21.5686	1.50836	-9.90117	22.0577	-6.36305	-12.8568	27.4037	-2.5207	2.48611	10.0746	1.09399	2.18222	11.7595	0.133827	8.29438	0.18708	-1.62425	7.6117	1.02969
22	2.11753	2.43494	4.81989	3.6997	-0.27487	4.95039	3.97336	-5.20294	16.6265	9.9216	-2.40633	20.4777	1.25551	-9.209	21.3985	-6.85364	-11.8077	26.7179	-2.32559	2.59904	10.4759	1.06364	2.15772	12.2266	0.291043	8.36414	0.15343	-1.66482	7.64776	0.960461
23	1.96543	2.13805	4.85909	3.43971	-0.53899	4.98878	3.97598	-5.74259	15.4776	9.79552	-3.21057	19.3673	1.00382	-8.54025	20.6773	-7.33897	-10.7588	25.9885	-2.12065	2.76609	10.8324	1.07061	2.21308	12.658	0.452583	8.42424	0.11288	-1.67623	7.69075	0.885241
24	1.83697	1.81753	4.89782	3.20224	-0.841851	5.0209	4.01254	-6.27421	14.3052	9.67464	-3.99256	18.2441	0.74738	-7.86945	19.9024	-7.78277	-9.76729	25.2316	-1.929	2.95119	11.1569	1.12547	2.34396	13.0645	0.593897	8.47478	0.0651833	-1.65264	7.74064	0.805179
25	1.7242	1.47619	4.94121	2.99123	-1.18385	5.05662	4.07656	-6.77536	13.1167	9.56048	-4.68665	17.1146	0.487303	-7.16417	19.0867	-8.15647	-8.87445	24.4643	-1.77379	3.09784	11.464	1.22629	2.52968	13.456	0.695043	8.51779	0.0107533	-1.5963	7.79792	0.720748
26	1.61191	1.1216	4.99402	2.80529	-1.55738	5.10124	4.14922	-7.23243	11.9266	9.45036	-5.26013	15.9844	0.226583	-6.40324	18.2534	-8.44799	-8.07798	23.7006	-1.66082	3.16031	11.769	1.35833	2.72725	13.8426	0.753133	8.5606	-0.0487233	-1.51516	7.86467	0.633965
