Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.182909	0.009887	-0.489988	-0.0748991	0.00663909	-0.570558	-0.038174	0.004431	-0.282515	0.00728636	0.00234273	-0.315168	-0.001295	0.013068	0.007899	-0.00125182	0.0100527	0.00894273	0.022107	0.485289	-0.066159	0.0969964	0.41321	-0.0593364
1	-0.147312	0.014868	-0.489928	-0.0424727	0.00630636	-0.564318	-0.034356	0.003774	-0.254818	0.0136727	0.00439364	-0.277491	-0.003009	0.007372	-0.002207	-0.00900909	0.00672273	-0.000543636	0.023576	1.46961	-0.165557	0.131515	1.31025	-0.148403
2	-0.080107	0.017451	-0.453555	0.0187536	0.00378091	-0.524949	-0.0199	0.004092	-0.193856	0.0281809	0.00767091	-0.209142	-0.009431	-0.004554	-0.027188	-0.02272	-0.000905455	-0.0222827	-0.068347	2.83366	-0.287262	0.0874227	2.60591	-0.256142
3	-0.00976	0.015518	-0.392988	0.0927291	-0.00199364	-0.454087	-4e-05	0.001623	-0.112145	0.0500127	0.00855	-0.116075	-0.018254	-0.025032	-0.068377	-0.0372136	-0.01537	-0.0595318	-0.312822	4.12203	-0.365894	-0.117625	3.87921	-0.320626
4	0.000492	0.014611	-0.417854	0.12225	-0.00534909	-0.459595	0.014028	-0.004714	-0.072151	0.0727482	0.00497091	-0.0626791	-0.023872	-0.048756	-0.114339	-0.0458773	-0.0345745	-0.104285	-0.667753	5.10786	-0.360734	-0.458424	4.86699	-0.299027
5	-0.008063	0.018552	-0.505033	0.110383	-0.000300909	-0.536453	0.038835	-0.011062	-0.062989	0.10129	-0.00092	-0.0549855	-0.023499	-0.066437	-0.149797	-0.0470227	-0.0527682	-0.143062	-0.991063	5.86556	-0.283579	-0.783066	5.64391	-0.205998
6	0.052121	0.021149	-0.567063	0.132776	0.00772	-0.584495	0.099062	-0.013125	-0.024714	0.152476	-0.00530909	-0.0310864	-0.018583	-0.073995	-0.168393	-0.04328	-0.0656836	-0.168298	-1.19641	6.53582	-0.157595	-0.980295	6.35719	-0.0716136
7	0.185	0.010974	-0.606213	0.228403	0.00749636	-0.584682	0.188278	-0.010307	0.063142	0.228359	-0.00667909	0.04546	-0.011992	-0.072959	-0.170579	-0.0386936	-0.0726809	-0.177529	-1.33968	7.18226	0.00185	-1.10134	7.09738	0.0889545
8	0.328151	-0.016009	-0.672854	0.360513	-0.00680182	-0.602118	0.276435	-0.005325	0.164611	0.309575	-0.00661364	0.148405	-0.006012	-0.066199	-0.158163	-0.0367982	-0.0749918	-0.169757	-1.47131	7.80425	0.17067	-1.24013	7.87802	0.259273
9	0.434013	-0.051682	-0.758134	0.471294	-0.0326527	-0.678647	0.341854	-0.001912	0.247716	0.376185	-0.00723273	0.235045	-0.003008	-0.057405	-0.13573	-0.0400164	-0.0734864	-0.146808	-1.56629	8.4225	0.310797	-1.38966	8.67098	0.402017
10	0.508346	-0.084695	-0.817742	0.545902	-0.0639082	-0.775322	0.387115	-0.002282	0.309132	0.424879	-0.00997273	0.299277	-0.004824	-0.048858	-0.109698	-0.0486709	-0.0691491	-0.114578	-1.60437	9.02416	0.391789	-1.49595	9.42062	0.48518
11	0.567884	-0.106268	-0.836833	0.593723	-0.0936055	-0.83632	0.420232	-0.005748	0.346428	0.456732	-0.0146955	0.351045	-0.010758	-0.040548	-0.083736	-0.0605245	-0.0636282	-0.0796491	-1.58661	9.55239	0.414243	-1.53443	10.0569	0.507691
12	0.607651	-0.110826	-0.801208	0.619694	-0.114426	-0.840616	0.438191	-0.010189	0.364191	0.469281	-0.0192218	0.389503	-0.018157	-0.03331	-0.059189	-0.0722127	-0.0582327	-0.0461727	-1.52187	9.94588	0.399306	-1.50365	10.515	0.48843
13	0.628238	-0.098946	-0.70391	0.633692	-0.12161	-0.781768	0.43994	-0.012558	0.373871	0.465822	-0.0206718	0.415001	-0.024736	-0.027678	-0.036107	-0.0814555	-0.0529091	-0.0159727	-1.42445	10.1702	0.365741	-1.41709	10.7549	0.446996
14	0.645143	-0.077488	-0.578453	0.64524	-0.115095	-0.677724	0.432939	-0.010448	0.379959	0.454552	-0.0179509	0.428812	-0.029998	-0.022435	-0.013522	-0.0876655	-0.0465764	0.0111618	-1.30841	10.2344	0.325131	-1.29606	10.7826	0.399771
15	0.664363	-0.055789	-0.474144	0.654574	-0.0990964	-0.570745	0.423665	-0.004807	0.379678	0.441277	-0.0128791	0.427858	-0.034194	-0.01627	0.009706	-0.0910264	-0.03861	0.0369173	-1.18459	10.1702	0.288622	-1.15953	10.6413	0.360926
16	0.678881	-0.042085	-0.41478	0.656617	-0.0798209	-0.486854	0.414113	0.000954	0.369382	0.42887	-0.00795909	0.411878	-0.03704	-0.008721	0.034519	-0.0917291	-0.0290991	0.0633409	-1.05982	10.0068	0.267699	-1.02161	10.3854	0.340016
17	0.681412	-0.040343	-0.389425	0.651607	-0.0637864	-0.430084	0.404232	0.004229	0.349172	0.419215	-0.00439364	0.3839	-0.037847	0.000146	0.061348	-0.0898827	-0.0181627	0.0921064	-0.939539	9.76381	0.267806	-0.890659	10.0606	0.340724
18	0.670717	-0.048614	-0.37621	0.641973	-0.0544618	-0.393295	0.393975	0.004872	0.321915	0.412126	-0.00218091	0.348028	-0.036181	0.010165	0.089927	-0.0857909	-0.00596273	0.124099	-0.82938	9.45922	0.286135	-0.772626	9.69804	0.361073
19	0.648621	-0.060684	-0.363215	0.625967	-0.0516282	-0.365258	0.383257	0.004328	0.290179	0.404859	-0.000634545	0.309104	-0.032143	0.021144	0.119693	-0.0802055	0.00712	0.159217	-0.732133	9.11921	0.314564	-0.672003	9.32095	0.393371
20	0.620874	-0.06918	-0.34224	0.603258	-0.0544709	-0.340425	0.371984	0.004363	0.25674	0.39458	0.00119091	0.270714	-0.026511	0.032785	0.150184	-0.0742945	0.0206691	0.196616	-0.647265	8.77571	0.343366	-0.589195	8.94952	0.426551
21	0.597425	-0.068931	-0.306475	0.577133	-0.0599282	-0.31795	0.360457	0.006621	0.225338	0.379753	0.00397909	0.234507	-0.02077	0.044726	0.181034	-0.0694755	0.0342455	0.235002	-0.574447	8.45491	0.364054	-0.522816	8.60188	0.449114
22	0.585398	-0.059046	-0.253706	0.553909	-0.0613864	-0.292305	0.348168	0.012038	0.199077	0.360341	0.00831182	0.201453	-0.016675	0.056584	0.21216	-0.0670409	0.0475627	0.273216	-0.514352	8.17183	0.370377	-0.470195	8.29344	0.452323
23	0.582703	-0.04197	-0.192981	0.539996	-0.0542618	-0.255906	0.333371	0.019911	0.177256	0.337788	0.0145091	0.17231	-0.015404	0.068123	0.243989	-0.0675564	0.0605918	0.310743	-0.466177	7.93501	0.359666	-0.427466	8.03695	0.433903
24	0.582303	-0.022041	-0.135661	0.536359	-0.0406391	-0.211149	0.314982	0.028292	0.156759	0.314701	0.0220545	0.146829	-0.016896	0.07939	0.277238	-0.0705027	0.0734909	0.347857	-0.427282	7.75035	0.334731	-0.391386	7.84115	0.399688
25	0.578804	-0.006131	-0.090591	0.537671	-0.0247009	-0.166048	0.294722	0.035607	0.135376	0.293475	0.0296755	0.123093	-0.019854	0.0908	0.31264	-0.0744382	0.08659	0.385415	-0.394869	7.62002	0.303748	-0.359106	7.70833	0.360975
26	0.571923	0.00621	-0.056029	0.53494	-0.00958	-0.126449	0.275699	0.041516	0.111871	0.275431	0.0360909	0.0987727	-0.02271	0.102912	0.350783	-0.07765	0.10021	0.424234	-0.366561	7.54052	0.276935	-0.329235	7.63286	0.328945
27	0.563571	0.017771	-0.026772	0.521264	0.00246727	-0.0970518	0.259738	0.046597	0.08643	0.261037	0.0408218	0.0721445	-0.024316	0.116147	0.391915	-0.0788509	0.114633	0.464828	-0.340621	7.50403	0.261444	-0.301033	7.60455	0.310218
28	0.555339	0.027369	-0.002573	0.497986	0.0107236	-0.0797982	0.247276	0.051698	0.059558	0.250404	0.0443582	0.04318	-0.024238	0.130759	0.436014	-0.0776645	0.130019	0.507393	-0.315619	7.50217	0.258533	-0.2731	7.61383	0.305235
29	0.548235	0.034386	0.018408	0.473543	0.0164464	-0.0676927	0.238083	0.057562	0.031878	0.243245	0.0478564	0.0146082	-0.022653	0.146866	0.483018	-0.0747391	0.146472	0.551919	-0.289848	7.53011	0.264881	-0.244461	7.65369	0.309955
30	0.542614	0.040235	0.037704	0.457073	0.0209691	-0.0527391	0.231368	0.064398	0.002673	0.23927	0.0526473	-0.0105373	-0.019972	0.164488	0.533069	-0.0714773	0.16409	0.598323	-0.261635	7.58756	0.275932	-0.214336	7.71926	0.318895
