Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	0.552221	1.13987	15.4277	0.748275	2.62164	15.322	2.73953	4.41914	38.2112	-0.561373	7.48628	38.6359	-5.21431	-30.9859	8.81104	-0.393919	-23.3283	9.87007	11.1098	15.0805	3.28604	8.21944	9.69683	5.38971	5.63795	9.73669	22.1876	5.19068	3.53359	20.779
1	0.706402	1.35463	15.3063	0.905752	2.82295	15.2341	2.91325	4.51649	37.6529	-0.399283	7.59622	38.2988	-5.19388	-31.3961	8.82858	-0.31371	-23.8285	10.2827	11.4698	15.2309	2.75063	8.54227	9.93345	4.98621	6.31086	9.69896	21.4274	5.67433	3.45433	19.8049
2	0.855437	1.53517	15.2339	1.06387	3.01973	15.162	3.14809	4.64049	37.1148	-0.20624	7.71168	37.9126	-5.20728	-32.0456	9.13542	-0.199325	-24.6845	10.9398	11.9088	15.8045	1.50185	9.03902	10.6054	3.97258	7.29982	9.52833	19.7843	6.43518	3.32641	18.0174
3	1.00985	1.65962	15.2266	1.23979	3.18731	15.1097	3.4462	4.82657	36.6359	0.0283797	7.85151	37.5108	-5.27472	-32.9579	9.62318	-0.064211	-25.8204	11.7424	12.342	16.8446	-0.518772	9.66251	11.6917	2.31588	8.54312	9.17394	17.3265	7.45282	3.08318	15.5128
4	1.18539	1.7027	15.2882	1.44861	3.29707	15.0795	3.81009	5.10326	36.2623	0.315215	8.05149	37.1385	-5.37987	-34.0359	10.2308	0.102804	-27.0966	12.6119	12.6556	18.1965	-2.99663	10.2354	13.0483	0.2907	9.8418	8.63407	14.3908	8.53485	2.68875	12.6247
5	1.39685	1.6441	15.4084	1.69923	3.32579	15.0676	4.23663	5.47203	36.0359	0.661238	8.33438	36.8375	-5.45553	-35.0141	10.994	0.336192	-28.2611	13.548	12.7902	19.4862	-5.31761	10.5641	14.3596	-1.58533	10.9322	7.97005	11.4519	9.40077	2.1705	9.79195
6	1.65522	1.47481	15.5647	1.99811	3.263	15.0627	4.71923	5.90029	35.9742	1.07457	8.67935	36.6287	-5.40676	-35.5384	12.0099	0.664506	-29.0002	14.6237	12.7369	20.2394	-6.88742	10.5727	15.2226	-2.83337	11.5782	7.30241	8.85977	9.84327	1.62725	7.32924
7	1.97084	1.19901	15.7255	2.35309	3.11246	15.0515	5.25538	6.3247	36.0477	1.56552	9.02052	36.5006	-5.17293	-35.3296	13.3126	1.08186	-29.0727	15.8846	12.5424	20.0869	-7.39737	10.2928	15.3225	-3.21029	11.6928	6.7776	6.78489	9.79504	1.19213	5.38392
8	2.35387	0.831402	15.8592	2.77008	2.88579	15.0273	5.85015	6.66257	36.1825	2.14025	9.28365	36.4123	-4.77329	-34.2937	14.8094	1.54834	-28.4095	17.2735	12.2704	18.9358	-6.8966	9.80026	14.5699	-2.75677	11.3686	6.48597	5.2641	9.33457	0.956436	3.97773
9	2.80888	0.391579	15.9459	3.24928	2.59497	14.9926	6.51509	6.83752	36.2864	2.79945	9.42795	36.3033	-4.2948	-32.5574	16.3371	2.00911	-27.1397	18.6603	11.9024	17.0322	-5.68455	9.15653	13.1529	-1.72627	10.7488	6.39087	4.20731	8.61666	0.901026	3.02058
10	3.32946	-0.10093	15.9823	3.78633	2.25099	14.9548	7.26152	6.81768	36.2731	3.54124	9.45778	36.1057	-3.84492	-30.4565	17.7378	2.41222	-25.5673	19.9012	11.3706	14.8734	-4.14151	8.40074	11.4759	-0.437321	9.94575	6.37171	3.46067	7.78537	0.921201	2.36993
11	3.89821	-0.629022	15.9773	4.3732	1.86503	14.9219	8.08868	6.64181	36.0746	4.36081	9.41046	35.7617	-3.50753	-28.4516	18.8849	2.71878	-24.0967	20.8719	10.6769	12.9989	-2.60486	7.59514	10.0024	0.836151	9.06223	6.33443	2.89417	6.95668	0.924466	1.90148
12	4.48982	-1.1774	15.9433	4.9947	1.44937	14.8987	8.9749	6.41337	35.6499	5.24595	9.34051	35.2376	-3.3133	-26.9674	19.6955	2.90857	-23.0967	21.4934	9.92201	11.7803	-1.29145	6.8337	9.07914	1.92021	8.20342	6.2605	2.43341	6.217	0.884538	1.5345
13	5.07291	-1.72944	15.8903	5.6231	1.0183	14.8829	9.87929	6.26244	34.9914	6.17056	9.30751	34.529	-3.23754	-26.2281	20.147	2.98228	-22.7447	21.752	9.22314	11.3162	-0.270485	6.1914	8.82054	2.75722	7.44321	6.17255	2.04448	5.60387	0.815281	1.22577
14	5.612	-2.26366	15.8219	6.21734	0.589819	14.8639	10.7515	6.28932	34.1233	7.0925	9.35849	33.6547	-3.23251	-26.1858	20.2789	2.95423	-22.9518	21.6996	8.63758	11.4465	0.500704	5.68595	9.08573	3.38273	6.79805	6.09269	1.711	5.10493	0.734608	0.956569
15	6.07141	-2.75243	15.7341	6.72993	0.188156	14.8263	11.5405	6.52388	33.0877	7.9576	9.5084	32.6492	-3.26222	-26.5858	20.1705	2.84155	-23.4314	21.4343	8.16728	11.8648	1.11357	5.29538	9.56497	3.87956	6.24995	6.03346	1.42285	4.68924	0.658619	0.720474
16	6.42076	-3.16346	15.6173	7.1175	-0.155623	14.7568	12.1989	6.92253	31.9298	8.70567	9.73158	31.5552	-3.311	-27.1107	19.911	2.66146	-23.848	21.0671	7.79452	12.2637	1.6573	4.98979	9.92801	4.3331	5.77957	6.00227	1.17218	4.334	0.603131	0.514422
17	6.63977	-3.46425	15.464	7.34988	-0.40701	14.6511	12.6855	7.39864	30.6929	9.2793	9.97033	30.4174	-3.37211	-27.5143	19.5742	2.43459	-23.9512	20.6876	7.49678	12.4463	2.19248	4.7402	9.95391	4.80334	5.37368	6.00057	0.951023	4.02645	0.5766	0.334379
18	6.7208	-3.62837	15.2763	7.41559	-0.534442	14.5173	12.9713	7.85821	29.4175	9.63594	10.1546	29.2753	-3.439	-27.6895	19.2074	2.1849	-23.6473	20.3423	7.25305	12.3673	2.74519	4.51876	9.59032	5.31454	5.02349	6.02374	0.751916	3.75828	0.577186	0.174831
19	6.66985	-3.64041	15.0678	7.32276	-0.517261	14.3732	13.0476	8.21631	28.1414	9.75919	10.2227	28.1569	-3.50915	-27.6573	18.8305	1.93235	-23.0021	20.0316	7.05063	12.1051	3.31266	4.30531	8.94053	5.85704	4.72394	6.06533	0.569688	3.52355	0.596689	0.0299497
20	6.50551	-3.49927	14.8612	7.09622	-0.351383	14.2416	12.9308	8.40143	26.8973	9.66393	10.1326	27.076	-3.59073	-27.5097	18.4421	1.68432	-22.1848	19.7233	6.88498	11.8025	3.87475	4.09369	8.19868	6.39926	4.46918	6.11928	0.401794	3.31673	0.625555	-0.10486
21	6.25437	-3.2192	14.6826	6.77106	-0.05231	14.1453	12.6576	8.36457	25.7092	9.39178	9.87224	26.0332	-3.69868	-27.3471	18.0278	1.4365	-21.3937	19.371	6.75644	11.6006	4.40773	3.89197	7.57127	6.90362	4.25046	6.18027	0.247704	3.13177	0.655576	-0.232807
22	5.94491	-2.8285	14.5557	6.38516	0.346414	14.1023	12.2731	8.08686	24.5906	8.99835	9.4603	25.0204	-3.84402	-27.2231	17.572	1.182	-20.7853	18.9323	6.66417	11.5784	4.89654	3.71479	7.20807	7.34175	4.05669	6.24486	0.107075	2.96316	0.681349	-0.35596
23	5.6032	-2.36552	14.4961	5.97412	0.800822	14.1217	11.8213	7.58415	23.5457	8.54071	8.93626	24.0264	-4.02686	-27.1171	17.0661	0.919197	-20.419	18.3849	6.6033	11.7224	5.33968	3.57205	7.15228	7.70577	3.87941	6.31058	-0.0227329	2.80677	0.7012	-0.474946
24	5.25078	-1.87291	14.508	5.56695	1.26539	14.2025	11.3418	6.91452	22.5677	8.06917	8.35392	23.0424	-4.23495	-26.9618	16.5128	0.653586	-20.2487	17.734	6.56754	11.9403	5.74713	3.46078	7.33162	8.00973	3.71784	6.37619	-0.14663	2.65864	0.717736	-0.59018
25	4.90351	-1.39222	14.5836	5.18224	1.70017	14.3332	10.8681	6.17032	21.641	7.62238	7.77116	22.0637	-4.45039	-26.6936	15.9241	0.392735	-20.163	17.0099	6.55122	12.1135	6.1347	3.36717	7.60319	8.28012	3.57607	6.44123	-0.268762	2.51454	0.735798	-0.704096
26	4.57176	-0.958098	14.7066	4.82709	2.07649	14.4938	10.4258	5.45044	20.7461	7.22453	7.23544	21.0877	-4.65809	-26.2844	15.3168	0.140015	-20.0379	16.2561	6.54911	12.1485	6.51672	3.27514	7.81749	8.54366	3.45721	6.50528	-0.391665	2.37125	0.75869	-0.821206
27	4.26191	-0.592859	14.8558	4.49878	2.37906	14.6606	10.0323	4.83271	19.8632	6.88459	6.77612	20.1113	-4.85007	-25.7477	14.7053	-0.106331	-19.7857	15.5136	6.55437	12.0031	6.90001	3.1724	7.87361	8.81816	3.35945	6.56841	-0.517944	2.22603	0.786513	-0.946469
28	3.97653	-0.305109	15.0086	4.18902	2.60466	14.8125	9.69497	4.35713	18.9726	6.59861	6.39806	19.1316	-5.02456	-25.1283	14.0973	-0.350411	-19.3783	14.8097	6.55626	11.6907	7.28379	3.05208	7.74661	9.10899	3.27411	6.63188	-0.650855	2.07588	0.817555	-1.08346
29	3.71368	-0.0932677	15.1466	3.88951	2.75897	14.9354	9.41096	4.02989	18.0575	6.35547	6.08812	18.1437	-5.18113	-24.4901	13.493	-0.593118	-18.8383	14.1505	6.5445	11.2702	7.66199	2.91106	7.47253	9.41122	3.1905	6.69664	-0.794201	1.91851	0.850317	-1.23329
30	3.46901	0.050209	15.2596	3.59498	2.85171	15.0241	9.17056	3.84018	17.1062	6.14218	5.82855	17.1414	-5.31748	-23.9018	12.8875	-0.830061	-18.2147	13.5251	6.51718	10.82	8.02507	2.74857	7.11407	9.71536	3.10478	6.76093	-0.951791	1.75314	0.883918	-1.39512
31	3.23831	0.135685	15.3454	3.30313	2.89245	15.0827	8.9616	3.77017	16.1131	5.94682	5.60418	16.1222	-5.43098	-23.4191	12.2744	-1.05421	-17.5614	12.9167	6.4793	10.4094	8.36313	2.56933	6.73557	10.012	3.01865	6.82276	-1.1273	1.58298	0.917457	-1.56837
32	3.01815	0.174197	15.4076	3.01451	2.88867	15.1227	8.77227	3.79535	15.0792	5.75988	5.40548	15.0905	-5.52158	-23.0683	11.648	-1.25829	-16.9268	12.3132	6.43486	10.0804	8.67041	2.38878	6.39102	10.2926	2.93168	6.88297	-1.32338	1.41975	0.949459	-1.75452
33	2.80612	0.175179	15.4534	2.7322	2.84532	15.1587	8.59355	3.88407	14.0135	5.57512	5.2267	14.0584	-5.59291	-22.8412	11.0087	-1.43663	-16.3382	11.7108	6.38534	9.84182	8.9501	2.22827	6.11102	10.5517	2.84051	6.94685	-1.53805	1.28062	0.977949	-1.95663
34	2.59995	0.144387	15.492	2.4604	2.76507	15.2056	8.41922	3.99902	12.9332	5.38955	5.06064	13.0432	-5.65101	-22.6983	10.3644	-1.5877	-15.7915	11.1158	6.34026	9.67379	9.21163	2.10298	5.89586	10.7874	2.75064	7.0247	-1.76431	1.1777	1.00188	-2.17939
35	2.39715	0.0838148	15.533	2.20232	2.64887	15.2747	8.24412	4.1027	11.861	5.20208	4.89723	12.064	-5.70125	-22.5841	9.73015	-1.71377	-15.2608	10.5418	6.32102	9.54361	9.46121	2.01505	5.72501	11.0017	2.68213	7.127	-1.99732	1.11098	1.02305	-2.42821
36	2.19565	-0.00685581	15.5847	1.95865	2.49688	15.3712	8.06408	4.16263	10.8194	5.01241	4.72529	11.1354	-5.74685	-22.4435	9.12353	-1.81942	-14.7168	10.005	6.3425	9.42276	9.69826	1.95799	5.57342	11.1985	2.65167	7.25837	-2.24093	1.0724	1.04666	-2.70778
37	1.99374	-0.128836	15.6514	1.7284	2.3097	15.493	7.87721	4.15708	9.82574	4.82171	4.53497	10.2634	-5.79064	-22.2344	8.56148	-1.91024	-14.142	9.51907	6.40006	9.29191	9.91873	1.92514	5.42561	11.3806	2.65773	7.41734	-2.50708	1.05373	1.07877	-3.02236
38	1.79049	-0.281576	15.7317	1.51102	2.08983	15.6312	7.68414	4.07651	8.88713	4.63327	4.32053	9.44374	-5.83566	-21.9331	8.05766	-1.99161	-13.535	9.09238	6.48406	9.13999	10.1186	1.91323	5.27797	11.5487	2.69322	7.59919	-2.80871	1.04986	1.12429	-3.37587
39	1.58519	-0.461213	15.8169	1.30671	1.84217	15.7725	7.48568	3.92382	7.99707	4.45147	4.08224	8.6638	-5.88421	-21.5401	7.62037	-2.06815	-12.8975	8.7281	6.59509	8.96594	10.2971	1.92104	5.12438	11.7034	2.75841	7.79837	-3.15325	1.05947	1.18594	-3.77114
40	1.37724	-0.660927	15.8941	1.11597	1.57359	15.9031	7.282	3.7127	7.13842	4.28035	3.82635	7.90601	-5.93829	-21.0794	7.25246	-2.14385	-12.2264	8.42615	6.74007	8.77872	10.4565	1.95049	4.94829	11.846	2.85627	8.00911	-3.54288	1.0868	1.26449	-4.2099
41	1.16619	-0.872191	15.9496	0.938661	1.29169	16.0104	7.07269	3.46267	6.28971	4.12118	3.56427	7.15196	-6.00009	-20.5865	6.9527	-2.22097	-11.5276	8.18571	6.92559	8.59392	10.6002	2.00713	4.73938	11.9779	2.98781	8.22313	-3.97772	1.1387	1.35838	-4.69412
42	0.951721	-1.08615	15.9732	0.771728	1.00267	16.0845	6.85599	3.19349	5.43244	3.97011	3.30913	6.38561	-6.07144	-20.0966	6.71873	-2.30062	-10.8271	8.00742	7.16052	8.42934	10.7301	2.09721	4.51195	12.1	3.15584	8.42911	-4.45705	1.21834	1.4604	-5.22757
43	0.733616	-1.29472	15.9598	0.609156	0.710475	16.1183	6.62849	2.91922	4.55631	3.81897	3.07284	5.59702	-6.1536	-19.6412	6.55042	-2.38497	-10.1574	7.896	7.45542	8.30695	10.8455	2.22591	4.29765	12.2123	3.36405	8.61359	-4.98138	1.32391	1.55535	-5.81671
44	0.511545	-1.49222	15.9103	0.445177	0.418337	16.1085	6.3861	2.64686	3.66239	3.65908	2.86049	4.78544	-6.24793	-19.2444	6.45301	-2.47854	-9.53963	7.86276	7.81765	8.25059	10.9426	2.39816	4.128	12.3138	3.61288	8.76266	-5.55533	1.452	1.62268	-6.47076
45	0.286234	-1.67669	15.8308	0.276862	0.130835	16.0555	6.12703	2.37828	2.76407	3.48468	2.66649	3.96016	-6.35613	-18.9184	6.43909	-2.58772	-8.97897	7.92574	8.2483	8.27676	11.0151	2.62159	4.02701	12.4021	3.89907	8.8657	-6.18877	1.60264	1.64176	-7.20115
46	0.0611616	-1.84954	15.7309	0.104011	-0.14745	15.9628	5.8543	2.11235	1.8842	3.29433	2.48187	3.1393	-6.48024	-18.6611	6.52949	-2.71931	-8.46639	8.10805	8.74499	8.38732	11.0567	2.9072	4.00172	12.4723	4.21966	8.91888	-6.89554	1.78304	1.59806	-8.02095
47	-0.157619	-2.0155	15.6211	-0.0715806	-0.414613	15.8375	5.57482	1.84884	1.04899	3.0906	2.30187	2.34662	-6.62229	-18.4596	6.75028	-2.87847	-7.98778	8.43508	9.30751	8.56829	11.0622	3.26504	4.04262	12.5169	4.57734	8.92655	-7.69107	2.00376	1.488	-8.94567
48	-0.363446	-2.1821	15.5101	-0.246284	-0.671075	15.6905	5.29636	1.59187	0.282092	2.87917	2.12483	1.60821	-6.78317	-18.2998	7.12726	-3.06797	-7.53635	8.93103	9.93691	8.79712	11.0252	3.69935	4.13538	12.5252	4.97929	8.90052	-8.59145	2.27138	1.32051	-9.99483
49	-0.551925	-2.35705	15.4036	-0.416104	-0.916866	15.5364	5.02366	1.34783	-0.399482	2.66598	1.95219	0.949397	-6.96188	-18.1751	7.68167	-3.28729	-7.12658	9.61495	10.6324	9.05545	10.9344	4.21028	4.27438	12.481	5.43335	8.85657	-9.61559	2.58711	1.11482	-11.1924
50	-0.723032	-2.54401	15.3052	-0.578141	-1.14858	15.394	4.75647	1.12281	-0.985375	2.45492	1.79317	0.393776	-7.15578	-18.0936	8.42927	-3.53111	-6.80263	10.4991	11.3928	9.33883	10.771	4.79646	4.46952	12.36	5.94825	8.80965	-10.7863	2.94863	0.89477	-12.5679
