Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0348267	-0.00669667	-0.424123	-0.0596387	0.00890125	-0.51844	-0.02642	0.00430333	-0.295783	-0.0071875	0.0075075	-0.242816	0.00904667	0.00636667	0.0134367	0.00392875	0.0072275	0.00204875	-0.00568333	0.570673	-0.0202667	-0.11132	0.512014	-0.021875
1	-0.0170067	-0.0142067	-0.44508	-0.0558225	0.00592625	-0.52925	0.000753333	0.00021	-0.25627	-0.0204537	0.00281375	-0.186529	0.0135	0.000923333	0.00100667	0.00569	0.00132375	-0.006185	-0.118713	1.60484	-0.0724967	-0.271691	1.38092	-0.06594
2	0.00980667	-0.02227	-0.449163	-0.0732837	0.00632375	-0.538561	0.0380933	-0.00488	-0.190837	-0.0462538	-0.00288875	-0.117023	0.0141267	-0.00954333	-0.0300033	0.0039925	-0.0114138	-0.028605	-0.338933	3.01616	-0.148923	-0.482524	2.58004	-0.127904
3	0.02642	-0.0296833	-0.424303	-0.101298	0.00987875	-0.538811	0.0753467	-0.0124833	-0.10029	-0.0720912	-0.00725875	-0.03218	0.00950333	-0.0263933	-0.0796933	-0.0017325	-0.0288975	-0.0637875	-0.666913	4.40185	-0.205433	-0.701655	3.82527	-0.178468
4	0.0220667	-0.0388433	-0.442543	-0.104293	0.0106512	-0.551922	0.113253	-0.0219633	-0.0205767	-0.0754838	-0.0073975	0.076015	0.00391333	-0.0457167	-0.13336	-0.00950625	-0.0446113	-0.1021	-1.04888	5.55605	-0.182807	-0.92713	4.95478	-0.175885
5	0.0266133	-0.04867	-0.514753	-0.060055	0.00310125	-0.589771	0.165507	-0.02881	0.0483567	-0.0503712	-0.00334875	0.217464	0.00176	-0.0589933	-0.169077	-0.0168175	-0.0530013	-0.130433	-1.38111	6.46046	-0.0795067	-1.18432	5.95017	-0.106784
6	0.08005	-0.0572967	-0.606563	0.0315787	-0.0106763	-0.661049	0.243827	-0.0299	0.13436	-0.00950125	0.00255125	0.379178	0.00312333	-0.06158	-0.177083	-0.0229375	-0.0504163	-0.133854	-1.59161	7.18608	0.0623333	-1.49073	6.9034	0.005535
7	0.19945	-0.0665433	-0.69362	0.151726	-0.0267675	-0.742251	0.34446	-0.0257433	0.258717	0.0317463	0.0069825	0.539308	0.00472	-0.05565	-0.162263	-0.0297437	-0.0442587	-0.122629	-1.7135	7.81678	0.20112	-1.76412	7.75239	0.0988037
8	0.359873	-0.0805	-0.779367	0.291514	-0.0447162	-0.812163	0.44347	-0.0204633	0.40536	0.0667575	0.00754625	0.689066	0.00494333	-0.0474633	-0.133923	-0.0379475	-0.0379425	-0.100943	-1.81266	8.42205	0.312673	-1.9725	8.60572	0.149364
9	0.517503	-0.0995867	-0.860107	0.433314	-0.0645425	-0.845063	0.520607	-0.0172667	0.54017	0.0958612	0.0047675	0.8203	0.00429667	-0.0411033	-0.100927	-0.0458475	-0.0324287	-0.0729237	-1.89622	9.07801	0.387933	-2.09884	9.47001	0.179824
10	0.636233	-0.119953	-0.902797	0.551169	-0.0833938	-0.816805	0.569413	-0.01684	0.64842	0.118555	0.0003525	0.927622	0.00353	-0.0368367	-0.0688367	-0.051355	-0.0294338	-0.04792	-1.93108	9.76986	0.421743	-2.13811	10.2134	0.21504
11	0.707883	-0.138143	-0.89548	0.635306	-0.0989312	-0.755656	0.593647	-0.0186233	0.731087	0.134211	-0.00538625	1.00134	0.00367	-0.0331733	-0.0388333	-0.0528137	-0.02704	-0.0236637	-1.90031	10.4063	0.42234	-2.0977	10.7841	0.261965
12	0.745743	-0.151653	-0.856093	0.693015	-0.113078	-0.694172	0.600023	-0.0209033	0.78911	0.147661	-0.0122137	1.0394	0.00551	-0.0286967	-0.0104233	-0.0503387	-0.0239863	0.000305	-1.81143	10.9001	0.407903	-1.9891	11.1523	0.314824
13	0.76456	-0.15922	-0.799863	0.736104	-0.127123	-0.651178	0.59366	-0.02198	0.823503	0.162161	-0.0185675	1.04526	0.00882667	-0.0228433	0.0171167	-0.0449238	-0.019045	0.0241562	-1.67904	11.2013	0.39172	-1.83269	11.3217	0.370264
14	0.773463	-0.16134	-0.734897	0.770622	-0.139986	-0.624041	0.57936	-0.0212533	0.837283	0.176651	-0.0228387	1.02628	0.01271	-0.0154133	0.0443433	-0.0376312	-0.0119338	0.0478438	-1.52146	11.3065	0.380867	-1.65037	11.3152	0.426081
15	0.77566	-0.158957	-0.67096	0.798196	-0.149681	-0.597252	0.56077	-0.0188967	0.832413	0.18905	-0.024125	0.990535	0.0163133	-0.00645333	0.0714333	-0.02957	-0.0030625	0.0710875	-1.35599	11.2469	0.377793	-1.45995	11.1598	0.477241
16	0.774087	-0.1538	-0.619763	0.814256	-0.15459	-0.56088	0.539977	-0.0152833	0.810623	0.19651	-0.02236	0.944029	0.01921	0.00363	0.0985567	-0.0218013	0.00722625	0.0937825	-1.19243	11.0597	0.381323	-1.27408	10.8819	0.517701
17	0.77186	-0.147213	-0.580103	0.812216	-0.153755	-0.515809	0.517997	-0.01048	0.77503	0.196075	-0.018665	0.889229	0.02128	0.01445	0.12592	-0.0150038	0.0183875	0.11625	-1.03449	10.7738	0.389123	-1.09926	10.5076	0.54239
18	0.769523	-0.13902	-0.540147	0.793829	-0.146511	-0.462775	0.495477	-0.0046	0.72922	0.187241	-0.0141263	0.828078	0.0225	0.02565	0.153693	-0.00968125	0.029915	0.138984	-0.884607	10.4116	0.398687	-0.938461	10.0649	0.548079
19	0.764763	-0.12903	-0.490927	0.767371	-0.133714	-0.403195	0.472967	0.00199333	0.67726	0.171691	-0.0093175	0.763373	0.0230167	0.0369	0.181947	-0.00616625	0.04146	0.162469	-0.747323	9.99572	0.408803	-0.794226	9.58163	0.535598
20	0.755663	-0.11687	-0.43118	0.739087	-0.118078	-0.339862	0.451527	0.00889667	0.622393	0.151829	-0.00479625	0.698131	0.0232	0.0481233	0.210863	-0.00437375	0.0525725	0.187001	-0.627137	9.552	0.420663	-0.668597	9.0838	0.510323
21	0.740587	-0.102837	-0.370113	0.711061	-0.102863	-0.279127	0.431597	0.0154733	0.56553	0.129886	-0.0010025	0.634231	0.02349	0.0594033	0.240807	-0.0039225	0.063065	0.212656	-0.524583	9.10919	0.435647	-0.562551	8.59484	0.479184
22	0.717623	-0.0896967	-0.323687	0.6815	-0.0902438	-0.227029	0.41224	0.0211	0.506513	0.107037	0.00166625	0.572434	0.0243767	0.0709	0.27217	-0.00438125	0.0730125	0.239668	-0.437147	8.69338	0.452297	-0.475001	8.13656	0.447537
23	0.686317	-0.0788867	-0.294187	0.647497	-0.0805	-0.187039	0.392207	0.0257167	0.447343	0.08423	0.003015	0.513168	0.0261067	0.0826467	0.305257	-0.00534	0.0825625	0.268304	-0.36207	8.32318	0.464957	-0.402355	7.72783	0.418409
24	0.650353	-0.0688833	-0.268187	0.609125	-0.0719275	-0.159216	0.37068	0.02955	0.390687	0.0626437	0.00315375	0.456685	0.0283633	0.09435	0.340073	-0.0064925	0.091995	0.29876	-0.297423	8.00834	0.466607	-0.340128	7.38242	0.392951
25	0.615623	-0.05828	-0.233123	0.57125	-0.0633775	-0.143866	0.34785	0.0330233	0.339337	0.0431988	0.00217625	0.40259	0.0304267	0.10558	0.376297	-0.00762125	0.10161	0.331129	-0.242853	7.75107	0.453283	-0.284256	7.10806	0.371635
26	0.58539	-0.0467367	-0.186257	0.536841	-0.055385	-0.141199	0.32418	0.0364667	0.29503	0.0260962	0.00039875	0.351211	0.03183	0.116173	0.4137	-0.00865	0.111633	0.365564	-0.198367	7.55069	0.42575	-0.231781	6.90535	0.354555
27	0.561213	-0.0350233	-0.140247	0.507226	-0.04718	-0.130506	0.30107	0.0397067	0.255803	0.0116625	-0.0010125	0.306298	0.0325733	0.12635	0.452527	-0.00984	0.122418	0.402275	-0.16183	7.40846	0.388237	-0.182004	6.76852	0.341726
28	0.5455	-0.02468	-0.10916	0.485438	-0.0379463	-0.101371	0.28089	0.0425967	0.219503	0.001075	-0.001345	0.268901	0.0329867	0.13661	0.493237	-0.0113938	0.13431	0.441316	-0.130157	7.32515	0.347337	-0.136758	6.68832	0.334148
29	0.535307	-0.01674	-0.0949767	0.471338	-0.0288388	-0.06965	0.264477	0.0452533	0.185543	-0.00589125	-0.001085	0.237119	0.0335233	0.147517	0.536507	-0.0131825	0.147436	0.482724	-0.10177	7.2954	0.310487	-0.0986512	6.65537	0.332876
30	0.525297	-0.0104667	-0.0866533	0.462698	-0.0209188	-0.0443587	0.25175	0.04805	0.15383	-0.0110013	-0.00072875	0.210707	0.03444	0.15949	0.582883	-0.0149263	0.161907	0.526674	-0.07665	7.30712	0.282293	-0.0689125	6.66298	0.337631
31	0.51596	-0.00448	-0.0750767	0.458132	-0.0144938	-0.02648	0.24324	0.05126	0.123557	-0.01528	-0.0003175	0.18928	0.0358167	0.172663	0.63253	-0.0164312	0.177774	0.573142	-0.05496	7.34854	0.26278	-0.0461662	6.70797	0.346621
32	0.51125	0.00159	-0.06069	0.456435	-0.00931625	-0.0131362	0.239477	0.05487	0.09429	-0.0191025	0.00033375	0.171728	0.03752	0.186937	0.685477	-0.0177675	0.194863	0.621764	-0.0356333	7.41315	0.249357	-0.026615	6.78842	0.357341
33	0.513597	0.00817667	-0.04244	0.456445	-0.004865	0.00096875	0.24003	0.0586867	0.0656767	-0.0227462	0.0012875	0.156866	0.03942	0.20218	0.74178	-0.0189638	0.212935	0.672115	-0.01615	7.49946	0.23995	-0.00521	6.90248	0.367806
