Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	920.34	788.429	1355.96	914.586	782.529	1109.56	710.82	887.493	1262.06	711.606	886.146	1190.17	834.788	898.227	1042.21	831.184	882.405	1424.53	820.064	718.245	1418.11	814.129	424.372	1392.59	803.566	382.911	1395.64	846.084	356.713	1345.51	749.515	71.2743	1401.45	711.541	49.4135	1367.27	889.226	38.867	1340.77	860.635	29.1147	1409.91	843.926	723.204	1056.8	820.383	426.253	1070.85	800.474	382.78	1065.72	850.415	357.405	1106.8	755.308	71.3653	1051.9	713.403	50.8798	1092.65	887.336	38.6618	1105.17	857.942	24.8239	1034	820.584	416.391	1267.84	768.797	77.4309	1324.18	886.864	34.2347	1370.04	824.91	410.303	1192.02	779.194	76.188	1127.75	884.991	33.0922	1079.55
0.007	920.318	788.432	1355.96	914.572	782.525	1109.55	710.799	887.493	1262.04	711.573	886.142	1190.15	834.755	898.22	1042.18	831.159	882.411	1424.51	820.043	718.248	1418.09	814.06	424.303	1392.33	803.556	382.91	1395.63	846.08	356.717	1345.49	749.513	71.2779	1401.44	711.545	49.4153	1367.26	889.231	38.8758	1340.76	860.716	29.257	1410.06	843.916	723.202	1056.78	820.375	426.255	1070.84	800.466	382.774	1065.72	850.408	357.408	1106.79	755.307	71.3674	1051.9	713.401	50.869	1092.64	887.33	38.6597	1105.17	857.942	24.8176	1033.99	820.566	416.387	1267.83	768.811	77.4282	1324.19	886.872	34.2316	1370.03	824.899	410.288	1192.01	779.196	76.1836	1127.75	885.016	33.1255	1079.52
0.013	920.298	788.441	1355.92	914.55	782.539	1109.53	710.772	887.49	1262.01	711.551	886.146	1190.13	834.732	898.212	1042.16	831.137	882.416	1424.48	820.02	718.246	1418.07	814.035	424.3	1392.33	803.55	382.908	1395.61	846.078	356.725	1345.49	749.51	71.2801	1401.45	711.541	49.4116	1367.25	889.227	38.8747	1340.76	860.643	29.1182	1409.91	843.909	723.207	1056.77	820.366	426.252	1070.84	800.464	382.776	1065.7	850.406	357.405	1106.78	755.309	71.3637	1051.9	713.399	50.8663	1092.64	887.329	38.6631	1105.16	857.94	24.8253	1033.99	820.574	416.39	1267.82	768.801	77.4333	1324.18	886.863	34.2354	1370.03	824.881	410.308	1191.98	779.185	76.183	1127.74	884.987	33.0879	1079.55
0.02	920.277	788.442	1355.91	914.524	782.527	1109.52	710.745	887.491	1261.99	711.522	886.145	1190.12	834.705	898.199	1042.14	831.109	882.423	1424.45	819.988	718.247	1418.05	814.042	424.304	1392.31	803.528	382.828	1395.41	846.066	356.718	1345.47	749.513	71.2758	1401.44	711.545	49.4158	1367.26	889.226	38.8677	1340.76	860.645	29.1179	1409.91	843.893	723.208	1056.74	820.358	426.241	1070.83	800.453	382.774	1065.69	850.392	357.407	1106.77	755.304	71.3604	1051.9	713.398	50.8667	1092.64	887.331	38.6631	1105.17	857.941	24.8198	1033.99	820.571	416.39	1267.82	768.805	77.4336	1324.18	886.859	34.2411	1370.04	824.88	410.31	1191.97	779.194	76.1873	1127.74	885.002	33.1269	1079.51
0.027	920.249	788.452	1355.89	914.486	782.502	1109.47	710.719	887.484	1261.97	711.495	886.134	1190.09	834.686	898.192	1042.11	831.08	882.429	1424.42	820.012	718.303	1418.21	814.022	424.305	1392.3	803.516	382.912	1395.6	846.061	356.726	1345.47	749.507	71.2818	1401.45	711.541	49.4168	1367.27	889.235	38.8712	1340.76	860.721	29.2499	1410.06	843.873	723.211	1056.72	820.352	426.252	1070.83	800.441	382.768	1065.68	850.386	357.41	1106.76	755.306	71.3513	1051.9	713.397	50.8644	1092.63	887.333	38.6653	1105.17	857.938	24.8199	1034	820.581	416.383	1267.81	768.81	77.4389	1324.18	886.861	34.2387	1370.04	824.875	410.31	1191.96	779.187	76.1832	1127.74	884.986	33.0963	1079.55
0.033	920.219	788.454	1355.88	914.481	782.526	1109.5	710.693	887.492	1261.94	711.474	886.142	1190.06	834.663	898.181	1042.1	831.044	882.435	1424.4	819.934	718.256	1418.01	814.016	424.311	1392.28	803.507	382.833	1395.4	846.057	356.727	1345.46	749.511	71.2849	1401.45	711.545	49.4067	1367.26	889.233	38.8766	1340.76	860.651	29.1142	1409.89	843.861	723.214	1056.71	820.346	426.241	1070.81	800.433	382.766	1065.67	850.367	357.406	1106.76	755.31	71.3526	1051.9	713.394	50.864	1092.62	887.333	38.6675	1105.16	857.946	24.8207	1034	820.568	416.388	1267.81	768.814	77.4305	1324.18	886.876	34.2316	1370.03	824.861	410.307	1191.96	779.189	76.1828	1127.73	884.989	33.0895	1079.56
0.04	920.195	788.463	1355.87	914.464	782.53	1109.49	710.664	887.491	1261.92	711.445	886.14	1190.03	834.645	898.181	1042.08	831.019	882.45	1424.37	819.893	718.259	1417.99	813.975	424.302	1392.3	803.49	382.919	1395.59	846.04	356.722	1345.43	749.511	71.2886	1401.44	711.535	49.4139	1367.27	889.235	38.8842	1340.76	860.654	29.1176	1409.89	843.854	723.206	1056.69	820.34	426.245	1070.81	800.432	382.768	1065.67	850.368	357.41	1106.74	755.311	71.3563	1051.89	713.403	50.8584	1092.63	887.33	38.6688	1105.16	857.946	24.8272	1034	820.556	416.389	1267.81	768.812	77.4343	1324.18	886.878	34.2403	1370.03	824.862	410.308	1191.93	779.187	76.1899	1127.73	884.988	33.0886	1079.55
0.047	920.158	788.471	1355.85	914.433	782.499	1109.44	710.64	887.494	1261.89	711.424	886.137	1190.01	834.634	898.168	1042.06	830.977	882.46	1424.34	819.847	718.268	1417.97	813.974	424.308	1392.28	803.479	382.841	1395.38	846.036	356.739	1345.44	749.517	71.2894	1401.44	711.539	49.4132	1367.26	889.237	38.8728	1340.76	860.646	29.1154	1409.89	843.841	723.209	1056.67	820.331	426.238	1070.79	800.421	382.761	1065.65	850.355	357.409	1106.73	755.314	71.3522	1051.88	713.389	50.8634	1092.62	887.336	38.6686	1105.16	857.947	24.8244	1034	820.548	416.39	1267.79	768.815	77.4369	1324.17	886.88	34.2372	1370.03	824.877	410.334	1191.88	779.185	76.1863	1127.72	885.007	33.1246	1079.51
0.053	920.123	788.472	1355.84	914.422	782.503	1109.42	710.606	887.499	1261.85	711.394	886.138	1189.98	834.622	898.162	1042.04	830.948	882.471	1424.31	819.809	718.264	1417.96	813.959	424.309	1392.28	803.455	382.842	1395.37	846.019	356.743	1345.43	749.501	71.2861	1401.44	711.534	49.4164	1367.27	889.243	38.8768	1340.76	860.647	29.1141	1409.9	843.837	723.208	1056.65	820.316	426.237	1070.79	800.417	382.765	1065.63	850.35	357.401	1106.72	755.313	71.3462	1051.88	713.391	50.8567	1092.63	887.335	38.6735	1105.16	857.935	24.8199	1033.99	820.546	416.381	1267.79	768.812	77.4364	1324.18	886.881	34.2421	1370.03	824.834	410.3	1191.87	779.182	76.1878	1127.73	884.983	33.0925	1079.55
0.06	920.093	788.486	1355.83	914.416	782.513	1109.4	710.578	887.502	1261.83	711.373	886.139	1189.95	834.603	898.157	1042.02	830.908	882.483	1424.28	819.777	718.276	1417.93	813.93	424.327	1392.26	803.442	382.923	1395.56	845.995	356.74	1345.42	749.502	71.2867	1401.44	711.54	49.4139	1367.27	889.238	38.8825	1340.76	860.647	29.1242	1409.9	843.815	723.209	1056.63	820.311	426.23	1070.78	800.404	382.762	1065.62	850.332	357.407	1106.72	755.312	71.3441	1051.88	713.393	50.858	1092.62	887.334	38.6736	1105.15	857.951	24.8163	1033.99	820.535	416.388	1267.77	768.812	77.4317	1324.17	886.866	34.2519	1370.03	824.821	410.335	1191.87	779.18	76.1924	1127.72	884.991	33.1069	1079.54
