Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-39.75	307.77	-39.37	2436.55	0	1178.48	-995.19	162.51	589.14	-40.51	1944.77	0	1311.4	12145.9
2	-55.39	324.55	-1.22	2469.2	0	1167.82	-1003.24	167.92	558.32	-40.89	1946.82	0	1310.98	15667.7
3	-85.07	325.01	-42.57	2427.42	0	1163.54	-4080.54	161.9	537.11	-27.62	1934.66	0	1312.83	7982.61
4	-94.91	312.96	-37.54	2433.72	0	1158.52	1098.19	163.65	511.47	-23.57	1930.89	0	1309.66	14437
5	-121.69	330.05	32.96	2417.02	0	1171.17	3780.04	161.44	473.94	-34.41	1937.17	0	1305.49	14193.3
6	-92.54	364.38	11.6	2463.28	0	1149.17	-7649.65	154.95	441.74	-19.84	1923.55	0	1299.3	13374.2
7	-103.45	397.03	-8.16	2411.58	0	1144.42	5229.38	155.03	422.06	-13.43	1914.81	0	1303.31	10938.8
8	-90.48	426.48	35.32	2455.41	0	1157.39	10518.3	148.09	387.88	-22.2	1920.34	0	1302.35	12371.6
9	-92.24	463.71	37.08	2449.04	0	1146.71	-6152.85	142.06	347.29	-10.76	1903.64	0	1296.22	12675.2
10	-115.89	484.47	13.66	2401.7	0	1144.6	-4205.14	137.63	322.57	0.53	1901.76	0	1295.53	11988.3
11	-113.37	478.52	28.23	2434.48	0	1149.84	5997.86	123.06	280.91	-4.96	1893.92	0	1292.63	11505.4
12	-145.72	501.1	70.57	2421.5	0	1149.79	-2129.45	117.57	241.24	-5.49	1852.39	0	1281.1	14731.8
13	-146.94	510.86	41.2	2418.4	0	1140.75	-4253.16	108.64	205.84	14.8	1860.03	0	1282.05	8764.9
14	-144.12	538.33	40.44	2401.45	0	1140.51	2568.09	89.04	157.32	6.71	1851.86	0	1254.68	11572.9
15	-157.17	563.51	68.97	2412.65	0	1144.96	1337.51	-0	-0	-0	2149	0	1465.7	-0
16	-158.16	596.31	58.75	2407.36	0	1140.76	2545.22	57.14	81.63	19.15	1554.08	0	1240.26	201.37
17	-157.93	618.74	31.43	2405.02	0	1138.28	-1085.55	-0	-0	-0	2149	0	1465.7	-0
18	-167.62	635.22	46.39	2398.25	0	1140.03	-4130.97	-0	-0	-0	2149	0	1465.7	-0
19	-163.12	664.22	68.66	2394.87	0	1141.87	-1591.33	-0	-0	-0	2149	0	1465.7	-0
20	-175.32	677.8	51.35	2401.72	0	1140.73	4207.1	-0	-0	-0	2149	0	1465.7	-0
21	-168.38	718.69	57.53	2387.57	0	1135.8	-3271.46	-0	-0	-0	2149	0	1465.7	-0
