Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	813.27	914.74	1334.22	812.712	905.786	1115.59	629.544	958.389	1269.12	630.964	958.6	1166.4	726.65	1001.68	1067.55	713.005	1009.55	1377.88	710.932	846.959	1418.05	703.619	470.998	1415.8	682.731	407.116	1426.42	725.738	401.595	1365.92	673.25	80.2147	1401.56	618.924	50.6848	1360.36	819.134	42.89	1340.05	789.221	37.2364	1413.75	726.748	832.279	1041.6	686.873	459.79	1061.06	678.101	401.424	1055.19	724.591	393.19	1103.26	663.911	79.4355	1068.35	617.434	54.0942	1103.22	816.135	42.4682	1111.8	784.275	35.8742	1045.05	665.998	450.148	1292.12	682.216	91.6934	1322.66	817.978	41.7724	1372.55	684.71	454.102	1193.37	679.73	86.197	1143.99	812.86	41.4338	1083.62
0.007	813.282	914.735	1334.22	812.702	905.792	1115.58	629.558	958.393	1269.13	630.965	958.596	1166.4	726.635	1001.69	1067.55	713.008	1009.55	1377.88	710.949	846.96	1418.06	703.63	470.996	1415.81	682.738	407.12	1426.42	725.745	401.592	1365.91	673.268	80.2172	1401.55	618.927	50.6824	1360.36	819.142	42.8916	1340.04	789.227	37.2422	1413.74	726.745	832.276	1041.61	686.88	459.783	1061.06	678.11	401.419	1055.19	724.588	393.188	1103.28	663.899	79.4368	1068.34	617.433	54.095	1103.22	816.143	42.4708	1111.8	784.275	35.8781	1045.06	665.996	450.146	1292.11	682.223	91.6997	1322.66	817.986	41.7763	1372.54	684.726	454.103	1193.37	679.728	86.1977	1143.99	812.86	41.434	1083.62
0.013	813.299	914.744	1334.22	812.706	905.785	1115.57	629.56	958.393	1269.14	630.967	958.596	1166.41	726.619	1001.68	1067.55	713.018	1009.55	1377.89	710.971	846.96	1418.07	703.643	470.997	1415.8	682.749	407.117	1426.42	725.739	401.581	1365.92	673.262	80.2223	1401.55	618.927	50.6853	1360.36	819.138	42.8874	1340.04	789.223	37.2402	1413.74	726.74	832.281	1041.61	686.874	459.794	1061.06	678.114	401.418	1055.19	724.598	393.184	1103.28	663.901	79.4326	1068.35	617.433	54.0958	1103.22	816.142	42.4709	1111.8	784.268	35.8756	1045.05	666.006	450.149	1292.11	682.211	91.7049	1322.66	817.977	41.7769	1372.54	684.733	454.108	1193.38	679.735	86.1959	1143.99	812.868	41.43	1083.62
0.02	813.318	914.734	1334.21	812.707	905.789	1115.57	629.565	958.385	1269.15	630.964	958.597	1166.43	726.617	1001.68	1067.55	713.024	1009.56	1377.9	711.001	846.957	1418.09	703.652	470.993	1415.8	682.756	407.114	1426.42	725.752	401.586	1365.91	673.264	80.2165	1401.55	618.93	50.6829	1360.36	819.133	42.8856	1340.03	789.225	37.2451	1413.74	726.731	832.272	1041.62	686.872	459.785	1061.07	678.105	401.414	1055.19	724.593	393.18	1103.28	663.904	79.4416	1068.35	617.438	54.0939	1103.23	816.134	42.4714	1111.8	784.269	35.8785	1045.06	666.009	450.164	1292.12	682.217	91.7027	1322.66	817.982	41.7771	1372.54	684.748	454.103	1193.38	679.74	86.2029	1144	812.865	41.4344	1083.62
0.027	813.321	914.752	1334.21	812.699	905.789	1115.56	629.573	958.388	1269.15	630.965	958.588	1166.43	726.612	1001.67	1067.56	713.035	1009.56	1377.89	711.016	846.961	1418.1	703.661	470.997	1415.8	682.771	407.116	1426.42	725.76	401.588	1365.92	673.257	80.2275	1401.55	618.927	50.6871	1360.37	819.136	42.8907	1340.03	789.226	37.2455	1413.74	726.723	832.267	1041.62	686.872	459.784	1061.08	678.105	401.417	1055.2	724.599	393.187	1103.28	663.892	79.4401	1068.36	617.436	54.1051	1103.23	816.142	42.4699	1111.8	784.268	35.8779	1045.05	666.003	450.168	1292.12	682.218	91.7038	1322.66	817.982	41.7768	1372.54	684.753	454.104	1193.38	679.739	86.1968	1144	812.863	41.4371	1083.63
0.033	813.335	914.741	1334.21	812.704	905.786	1115.55	629.58	958.391	1269.16	630.968	958.589	1166.44	726.59	1001.66	1067.56	713.047	1009.56	1377.9	711.044	846.965	1418.12	703.686	470.985	1415.79	682.775	407.121	1426.42	725.774	401.598	1365.91	673.259	80.2243	1401.56	618.926	50.6853	1360.37	819.137	42.8842	1340.03	789.223	37.2501	1413.73	726.714	832.265	1041.63	686.864	459.784	1061.08	678.104	401.424	1055.2	724.606	393.177	1103.28	663.901	79.4316	1068.36	617.442	54.0974	1103.24	816.136	42.4733	1111.8	784.277	35.8784	1045.05	666.008	450.171	1292.12	682.218	91.703	1322.65	817.984	41.7795	1372.53	684.746	454.107	1193.39	679.74	86.1995	1144	812.859	41.4346	1083.62
0.04	813.345	914.746	1334.21	812.706	905.784	1115.57	629.584	958.397	1269.18	630.971	958.586	1166.46	726.592	1001.66	1067.56	713.063	1009.57	1377.9	711.056	846.969	1418.13	703.689	470.987	1415.79	682.779	407.125	1426.42	725.767	401.588	1365.92	673.252	80.2264	1401.55	618.92	50.6937	1360.36	819.14	42.8879	1340.03	789.23	37.2412	1413.72	726.708	832.257	1041.64	686.866	459.786	1061.08	678.099	401.423	1055.2	724.599	393.189	1103.28	663.904	79.4421	1068.36	617.437	54.0975	1103.24	816.14	42.4723	1111.81	784.265	35.879	1045.06	666.011	450.175	1292.13	682.226	91.6991	1322.66	817.983	41.7812	1372.53	684.757	454.099	1193.38	679.746	86.1937	1144	812.855	41.4302	1083.63
0.047	813.352	914.747	1334.21	812.701	905.775	1115.55	629.593	958.393	1269.18	630.973	958.582	1166.47	726.595	1001.65	1067.56	713.084	1009.57	1377.91	711.084	846.976	1418.15	703.694	470.989	1415.79	682.791	407.11	1426.42	725.778	401.601	1365.92	673.265	80.2258	1401.55	618.928	50.6832	1360.35	819.137	42.8802	1340.02	789.219	37.2485	1413.73	726.707	832.257	1041.64	686.857	459.787	1061.08	678.096	401.418	1055.21	724.588	393.185	1103.28	663.9	79.4374	1068.36	617.441	54.0946	1103.24	816.143	42.4695	1111.79	784.269	35.88	1045.05	666.02	450.174	1292.13	682.212	91.6985	1322.65	817.977	41.7755	1372.53	684.764	454.103	1193.38	679.743	86.2012	1144	812.855	41.428	1083.62
0.053	813.371	914.746	1334.21	812.689	905.783	1115.55	629.591	958.4	1269.19	630.98	958.581	1166.48	726.591	1001.65	1067.58	713.094	1009.58	1377.92	711.099	846.976	1418.16	703.718	470.991	1415.79	682.809	407.115	1426.42	725.78	401.585	1365.93	673.265	80.2277	1401.54	618.924	50.6906	1360.36	819.131	42.8904	1340.02	789.228	37.2428	1413.72	726.701	832.252	1041.65	686.855	459.779	1061.09	678.084	401.428	1055.21	724.589	393.183	1103.29	663.891	79.4369	1068.36	617.433	54.1004	1103.24	816.137	42.4709	1111.79	784.27	35.877	1045.05	666.025	450.183	1292.13	682.217	91.7055	1322.67	817.98	41.779	1372.54	684.755	454.098	1193.39	679.74	86.1975	1144	812.859	41.4264	1083.62
0.06	813.373	914.754	1334.21	812.692	905.773	1115.55	629.601	958.397	1269.21	630.979	958.583	1166.49	726.597	1001.64	1067.58	713.113	1009.59	1377.93	711.113	846.98	1418.18	703.726	470.982	1415.79	682.817	407.118	1426.42	725.784	401.595	1365.92	673.259	80.2174	1401.54	618.921	50.6858	1360.36	819.131	42.8815	1340.02	789.229	37.2415	1413.72	726.689	832.246	1041.65	686.846	459.781	1061.09	678.095	401.42	1055.22	724.581	393.187	1103.28	663.895	79.4398	1068.37	617.427	54.0939	1103.24	816.135	42.4726	1111.79	784.257	35.874	1045.05	666.021	450.181	1292.15	682.225	91.6981	1322.66	817.975	41.7751	1372.53	684.743	454.105	1193.39	679.732	86.193	1144	812.849	41.4283	1083.62
