Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	17.62	-31.13	-13.2	1609.13	0	830.75	50543.1	12.28	495.61	-32.04	2278.19	0	1304.48	52247.6
2	-0	-0	-0	2149	0	976.7	-0	15.18	493.16	-31.66	2286.34	0	1305.9	55241.4
3	-0	-0	-0	2149	0	976.7	-0	14.72	501.56	-32.96	2281.63	0	1305.07	55527.2
4	-0	-0	-0	2149	0	976.7	-0	14.04	494.69	-29.83	2274.47	0	1306.19	52452.2
5	-0	-0	-0	2149	0	976.7	-0	27.31	503.23	-35.1	2281.47	0	1304.3	56231.5
6	-0	-0	-0	2149	0	976.7	-0	12.74	494.23	-32.42	2261.55	0	1303.27	53022.2
7	-0	-0	-0	2149	0	976.7	-0	27.62	509.95	-31.43	2280.57	0	1309.81	56288.9
8	-0	-0	-0	2149	0	976.7	-0	22.51	500.64	-33.8	2266.19	0	1303.16	56291
9	-0	-0	-0	2149	0	976.7	-0	22.81	505.37	-34.79	2267.55	0	1306.47	52963.7
10	-0	-0	-0	2149	0	976.7	-0	30.29	510.25	-34.18	2266.64	0	1307.35	55926.1
11	-0	-0	-0	2149	0	976.7	-0	21.13	504.91	-31.74	2253.19	0	1306.73	54504.5
12	-0	-0	-0	2149	0	976.7	-0	36.24	518.65	-35.55	2275.76	0	1310.64	55618.8
13	-0	-0	-0	2149	0	976.7	-0	25.25	499.73	-34.41	2240.54	0	1301.56	54838.6
14	-0	-0	-0	2149	0	976.7	-0	32.88	521.7	-33.72	2270.13	0	1312.22	55324.2
15	-0	-0	-0	2149	0	976.7	-0	34.48	509.64	-36.47	2259.84	0	1304.78	56716.3
16	-0	-0	-0	2149	0	976.7	-0	28.99	514.53	-36.85	2247.47	0	1307.27	54007.1
17	-0	-0	-0	2149	0	976.7	-0	32.81	520.32	-35.25	2260.62	0	1310.1	56520.7
18	-0	-0	-0	2149	0	976.7	-0	33.57	514.07	-39.52	2243.75	0	1302.83	56953.8
19	-0	-0	-0	2149	0	976.7	-0	33.04	518.65	-36.62	2259.19	0	1308.92	53666.1
20	-0	-0	-0	2149	0	976.7	-0	33.72	514.53	-37.23	2239.54	0	1305.11	57419
21	-0	-0	-0	2149	0	976.7	-0	33.72	518.95	-39.83	2236.51	0	1306.71	55892.9
22	3.89	152.74	-2.98	2564.07	0	1165.48	35361.6	34.18	518.65	-38.83	2250.75	0	1307.61	56045.3
23	26.25	211.18	-4.43	2684.39	0	1174.68	32672.9	36.09	515.44	-39.75	2228.14	0	1304.86	57745.4
24	38.22	243.53	-12.59	2615.26	0	1142.54	31016.3	33.8	512.54	-38.45	2236.71	0	1309.17	54015.1
25	34.18	236.05	-0.38	2630.87	0	1168.71	37399.7	41.28	513.61	-40.05	2231.79	0	1306.68	58283.1
26	37	221.25	-1.3	2716.34	0	1166.37	32624	36.01	505.22	-36.09	2221.86	0	1308.88	56194.4
27	19.23	248.87	-2.82	2556.84	0	1148	32959.5	40.89	500.79	-38.22	2235.23	0	1307.95	55229
28	20.68	232.85	-0.23	2730.8	0	1167.99	37434.5	40.51	491.94	-41.12	2212.27	0	1302.05	57184.5
29	6.18	247.04	-4.88	2621.58	0	1141.53	31793.3	39.22	486.76	-34.26	2226.01	0	1308.58	54243.7
30	-9.08	257.57	9.84	2582.59	0	1163.63	38573.8	42.04	478.21	-37.92	2220.84	0	1304.11	55475.3
31	-5.19	229.95	-4.65	2687.28	0	1155.1	33517.4	38.99	468.6	-35.71	2197.95	0	1304.27	55981.1
32	-17.4	254.06	0.76	2512.6	0	1135.55	33588.9	42.8	466.61	-33.26	2226.18	0	1306.72	56599.8
33	-6.48	232.54	14.34	2713.15	0	1173.6	40516	36.93	445.1	-33.95	2189.57	0	1297.8	56054.9
34	-11.22	247.04	0.38	2553.32	0	1138.76	33055.5	44.17	446.47	-30.36	2203.87	0	1308.33	56135.4
35	-7.1	278.02	15.26	2550.48	0	1148.77	35438.4	38.53	430.45	-33.65	2198.38	0	1297.03	55146.5
36	-1.53	230.87	7.32	2728.35	0	1170.23	37563.2	43.11	419.46	-30.29	2177.13	0	1298.38	56225.9
37	-10.22	314.94	19.76	2527.97	0	1134.35	34861.8	44.4	408.94	-26.17	2197.2	0	1305.59	56440.4
38	-11.6	264.89	12.66	2692.58	0	1163.71	35720.5	38.6	401.61	-31.2	2159.86	0	1297.49	54102.4
39	-19.99	297.39	16.02	2530.7	0	1136	35900.8	45.62	383	-25.1	2186.25	0	1299.15	56927.2
40	-18.39	285.03	25.25	2658.31	0	1152.99	38721.5	40.28	375.06	-29.98	2169.41	0	1292.94	53726.5
41	-22.89	249.94	8.32	2675.71	0	1158.34	37453.1	42.04	359.19	-22.89	2149.65	0	1297.17	55157.4
42	-26.78	328.52	33.42	2515.59	0	1136.41	35714.5	45.85	349.43	-23.35	2171.84	0	1297.22	55306.4
43	-22.74	245.21	12.66	2737.59	0	1165.4	36419.2	40.74	337.83	-26.7	2125.24	0	1286.11	55220
44	-27.16	320.74	29.07	2518.52	0	1135.39	37375.6	46.16	319.21	-18.54	2159.01	0	1293.75	55687.9
45	-25.48	290.37	23.04	2644.64	0	1149.24	37435.2	42.19	316.93	-22.35	2118.79	0	1290.21	54304.2
46	-26.09	311.13	25.71	2549.16	0	1137.59	34018.3	44.86	292.66	-19.23	2115.95	0	1285.66	54861.1
47	-30.52	337.37	39.22	2536.11	0	1143.74	35521.8	43.18	293.27	-19.23	2140.7	0	1283.55	55353.3
48	-24.11	278.93	13.12	2698.47	0	1150.98	37931	41.43	273.44	-19.68	2074.49	0	1278.49	55650.9
49	-28.46	351.1	41.89	2503.24	0	1138.79	34765.3	47.3	261.38	-14.65	2120.83	0	1285.06	54326.1
50	-25.56	311.13	25.79	2646.1	0	1146.54	37973.2	41.66	250.55	-17.4	2062.21	0	1271.3	55222.1
51	-30.98	328.83	27.69	2551.35	0	1140.07	34495.3	44.4	230.1	-11.29	2052.96	0	1275.93	54327.7
52	-21.82	334.78	31.81	2590.23	0	1145.45	39570	42.88	232.09	-10.68	2083.33	0	1280.66	53570
53	-26.78	311.58	24.11	2658.48	0	1144.88	40536.5	42.04	203.7	-11.44	1988.57	0	1258.98	54142.7
54	-29.53	369.87	40.36	2492.03	0	1135.09	33393.8	44.33	197.45	-4.5	2052.37	0	1274.82	53214
55	-16.71	322.88	26.25	2670.91	0	1148.67	42298.5	42.5	182.04	-8.01	1987.46	0	1252.88	53798.8
56	-31.59	355.99	34.18	2544.88	0	1134.2	38510.2	43.18	166.17	-4.2	1957.4	0	1258.83	51244.1
57	-21.9	363.16	34.18	2546.92	0	1140.36	34285	42.8	158.84	-0.61	2012.31	0	1260.52	52652.4
58	-22.58	348.97	30.36	2612.96	0	1138.81	39334.8	-0	-0	-0	2149	0	1465.7	-0
59	-27.92	385.89	35.71	2495.52	0	1131.89	34264.2	39.22	127.56	2.21	1932.08	0	1243.05	50533.5
60	-14.72	352.33	33.57	2622.82	0	1147.97	41842.3	-0	-0	-0	2149	0	1465.7	-0
61	-29.6	387.42	34.71	2511.34	0	1127.92	37301.8	-0	-0	-0	2149	0	1465.7	-0
62	-16.48	389.4	33.11	2533	0	1137.31	34274.1	-0	-0	-0	2149	0	1465.7	-0
63	-17.32	362.55	31.74	2614.28	0	1145.79	41068.9	-0	-0	-0	2149	0	1465.7	-0
64	-25.94	408.94	37.08	2495.81	0	1131.7	38121.8	-0	-0	-0	2149	0	1465.7	-0
65	-8.93	383.76	32.04	2600.54	0	1144.99	38129.3	-0	-0	-0	2149	0	1465.7	-0
66	-26.47	405.88	30.21	2518.1	0	1129.84	37538.3	-0	-0	-0	2149	0	1465.7	-0
67	-12.13	407.56	36.32	2554.73	0	1141.81	37477	-0	-0	-0	2149	0	1465.7	-0
68	-11.83	400.54	31.2	2593.78	0	1140.2	40544.2	-0	-0	-0	2149	0	1465.7	-0
69	-26.25	442.81	32.65	2476.78	0	1124.28	36670.6	-0	-0	-0	2149	0	1465.7	-0
70	-2.06	414.12	36.24	2603.68	0	1144	39623.3	-0	-0	-0	2149	0	1465.7	-0
71	-23.42	438.08	34.71	2520.79	0	1132.49	40549.4	-0	-0	-0	2149	0	1465.7	-0
72	-14.88	458.98	35.17	2516.07	0	1130.29	37464.4	-0	-0	-0	2149	0	1465.7	-0
73	-11.67	440.67	34.33	2551.65	0	1136.79	36916	-0	-0	-0	2149	0	1465.7	-0
74	-22.43	477.29	39.22	2495.35	0	1127.04	38960.8	-0	-0	-0	2149	0	1465.7	-0
75	-6.33	452.73	36.32	2562.98	0	1140.28	38879.4	-0	-0	-0	2149	0	1465.7	-0
76	-21.13	487.82	37.61	2492.52	0	1126.24	36940.5	-0	-0	-0	2149	0	1465.7	-0
77	-14.19	486.76	39.06	2508.25	0	1129.34	37652.9	-0	-0	-0	2149	0	1465.7	-0
78	-6.71	474.24	40.21	2553.03	0	1137.48	38296.4	-0	-0	-0	2149	0	1465.7	-0
79	-24.87	502.93	40.82	2492.19	0	1127.59	40276.7	-0	-0	-0	2149	0	1465.7	-0
80	-4.65	492.25	41.66	2539.87	0	1132.44	39820.7	-0	-0	-0	2149	0	1465.7	-0
81	-22.13	504	43.11	2488.18	0	1129.78	37704.5	-0	-0	-0	2149	0	1465.7	-0
82	-13.58	503.69	42.27	2526.75	0	1131.05	39505.3	-0	-0	-0	2149	0	1465.7	-0
83	-7.17	498.35	43.49	2532.07	0	1133.97	39502.9	-0	-0	-0	2149	0	1465.7	-0
84	-25.94	526.28	46.01	2469.72	0	1126.07	38932.5	-0	-0	-0	2149	0	1465.7	-0
