Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	14.8	178.68	7.71	2570.82	0	1174.14	-18123	18.39	226.9	-7.02	2349.34	0	1281.71	-4877.16
2	-26.55	213.01	12.28	2612.75	0	1133.74	-6074.71	35.02	222.17	-18.16	2376.64	0	1278.56	-9440.88
3	-5.72	183.26	8.16	2573.43	0	1176.71	-7771.35	2.67	219.73	-17.47	2399.74	0	1270.35	-17286.4
4	1.22	204.93	11.6	2594.73	0	1159.72	-15858.8	20.29	202.64	-9.46	2351.1	0	1266.92	-6465.78
5	-29.53	221.71	15.79	2633.93	0	1147.19	-1319.83	25.02	205.54	-15.72	2369.16	0	1282.16	-10410.3
6	4.2	194.7	6.64	2516.41	0	1180.33	-14518.8	8.39	198.52	-9.31	2379.84	0	1279.29	-11011.3
7	-12.44	236.21	14.34	2606.35	0	1141.91	-12808.2	30.67	186.92	-16.4	2362.97	0	1252.28	-9645.36
8	-26.55	225.07	15.95	2599.91	0	1158.83	-985.31	14.65	186.92	-14.11	2397.6	0	1273.69	-12342.1
9	14.42	216.83	10.83	2536.98	0	1178.85	-18466.3	10.6	172.27	-3.05	2331.23	0	1279.96	-6507.43
10	-29.6	255.28	16.17	2612.95	0	1141.55	-6148.91	36.47	173.65	-16.48	2369.9	0	1263.74	-9996.14
11	-13.96	236.21	14.04	2540.62	0	1167.09	-8288	7.71	162.96	-15.64	2405.51	0	1256.89	-17597.4
12	14.34	242.31	13.66	2558.2	0	1166.06	-19999.5	18.62	155.79	-6.64	2339.92	0	1266.34	-6452.45
13	-36.85	274.66	19.76	2606.1	0	1146.58	344.23	30.06	148.32	-10.45	2363.97	0	1274	-11953.7
14	0.23	244.75	12.44	2528.32	0	1177.11	-14282.4	5.11	145.87	-12.51	2390.95	0	1264.68	-16230
15	0.31	281.98	17.32	2567.63	0	1148.99	-16901.5	29.3	133.06	-11.14	2366.98	0	1247.3	-8639.97
16	-33.26	284.42	19.76	2579.43	0	1155.07	-404.21	17.7	129.24	-8.24	2385.41	0	1275.63	-14088.5
17	11.37	272.06	12.66	2530.61	0	1171.44	-19872.7	2.44	119.78	-4.73	2356.06	0	1267.34	-11849.5
18	-22.13	309.3	21.51	2589.02	0	1147.79	-10652.7	32.88	110.02	-10.38	2369.71	0	1250.97	-10249.1
19	-20.22	297.24	17.62	2547.77	0	1161.44	-5083.67	6.87	110.02	-10.38	2423.86	0	1257.56	-17454.4
20	7.1	310.06	16.25	2534.38	0	1158.94	-20337	6.71	92.93	-2.06	2348.28	0	1245.72	-8250.32
21	-38.68	332.34	23.42	2594.55	0	1147.18	-4797.73	26.4	89.26	-7.02	2363.86	0	1264.36	-11232.4
22	-6.18	318.3	18.46	2538.45	0	1166.86	-11662.9	-7.17	85.3	-6.87	2429.85	0	1255.79	-17154.7
23	-10.15	337.22	18.77	2549.54	0	1157.61	-16577.6	-0	-0	-0	2149	0	1465.7	-0
24	-41.43	360.57	25.41	2590.32	0	1147.16	-1589.6	12.05	68.21	-8.85	2375.59	0	1252.62	-14177.2
25	-0.31	339.81	17.78	2520.29	0	1165.89	-17308	-9.69	62.71	-0.84	2391.21	0	1264.46	-12282
26	-25.02	374.45	24.64	2570.25	0	1150.64	-10046.4	-0	-0	-0	2149	0	1465.7	-0
27	-39.29	373.84	24.11	2567.59	0	1153.95	-2418.23	-0	-0	-0	2149	0	1465.7	-0
28	0.15	371.55	19.99	2534.59	0	1162.23	-19167.5	-13.43	44.1	-0	2354.47	0	1261.47	-9911.56
29	-39.9	400.54	27.08	2567.12	0	1146.24	-5089.44	-0	-0	-0	2149	0	1465.7	-0
30	-27.01	393.22	25.02	2542.81	0	1157.43	-5861.61	-0	-0	-0	2149	0	1465.7	-0
31	-10.3	396.12	23.96	2550.61	0	1159.78	-17225.1	-0	-0	-0	2149	0	1465.7	-0
32	-45.47	423.74	29.75	2562.77	0	1147.88	-2012.66	-1.53	28.23	-4.88	2337.92	0	1253.4	-12847.7
33	-14.57	401	23.65	2526.69	0	1162.76	-11502.5	-0	-0	-0	2149	0	1465.7	-0
34	-22.2	427.55	26.09	2547.29	0	1150.21	-12785.3	-0	-0	-0	2149	0	1465.7	-0
35	-41.81	432.28	32.27	2555	0	1153.46	-1398.94	-0	-0	-0	2149	0	1465.7	-0
36	-6.94	410.31	23.12	2522.68	0	1166.21	-15710.3	-0	-0	-0	2149	0	1465.7	-0
37	-32.58	449.83	30.52	2552.66	0	1147.03	-8700.76	-0	-0	-0	2149	0	1465.7	-0
38	-32.2	430.76	28	2534.45	0	1157.19	-4755.2	-0	-0	-0	2149	0	1465.7	-0
39	-4.43	431.37	26.09	2520.3	0	1159	-16826.5	-0	-0	-0	2149	0	1465.7	-0
40	-40.89	454.1	32.42	2559.48	0	1150.26	-3949.75	-0	-0	-0	2149	0	1465.7	-0
41	-18.77	431.67	26.09	2516.08	0	1161.79	-10356.9	-0	-0	-0	2149	0	1465.7	-0
42	-9.31	447.54	28.31	2524.92	0	1154.19	-15574.1	-0	-0	-0	2149	0	1465.7	-0
43	-41.96	454.71	33.04	2549.63	0	1151.74	-1808.76	-0	-0	-0	2149	0	1465.7	-0
44	-7.55	436.55	26.93	2514.03	0	1162.8	-14081	-0	-0	-0	2149	0	1465.7	-0
45	-22.66	458.22	31.05	2532.04	0	1150.97	-11983.8	-0	-0	-0	2149	0	1465.7	-0
46	-34.1	450.59	31.59	2530.63	0	1155.85	-3227.66	-0	-0	-0	2149	0	1465.7	-0
47	-5.34	442.5	27.16	2517.51	0	1159.71	-15517.5	-0	-0	-0	2149	0	1465.7	-0
48	-34.1	465.7	34.03	2543.31	0	1151.16	-7273.11	-0	-0	-0	2149	0	1465.7	-0
49	-20.83	444.95	30.44	2513.87	0	1160.91	-7407.37	-0	-0	-0	2149	0	1465.7	-0
50	-12.36	456.24	26.7	2515.22	0	1152.14	-15154.9	-0	-0	-0	2149	0	1465.7	-0
51	-40.44	466	34.64	2542	0	1150.83	-3898.65	-0	-0	-0	2149	0	1465.7	-0
52	-9.84	443.88	29.91	2507.93	0	1162.95	-10492.4	-0	-0	-0	2149	0	1465.7	-0
53	-23.27	461.43	28.31	2524.7	0	1150.46	-13519.6	-0	-0	-0	2149	0	1465.7	-0
54	-37.46	461.58	32.35	2530.96	0	1152.19	-2485.07	-0	-0	-0	2149	0	1465.7	-0
55	-5.49	442.96	29.75	2506.27	0	1162.2	-12848.8	-0	-0	-0	2149	0	1465.7	-0
56	-31.89	464.63	31.2	2535.06	0	1149.98	-8605.62	-0	-0	-0	2149	0	1465.7	-0
57	-30.75	450.59	28.15	2513.67	0	1156.07	-5242.89	-0	-0	-0	2149	0	1465.7	-0
58	-5.49	447.69	27.39	2509.07	0	1157.42	-15161.5	-0	-0	-0	2149	0	1465.7	-0
59	-36.7	463.56	33.34	2534.98	0	1150.6	-3837.76	-0	-0	-0	2149	0	1465.7	-0
60	-18.54	436.86	25.33	2502.43	0	1161.57	-9207.77	-0	-0	-0	2149	0	1465.7	-0
61	-12.97	452.58	25.48	2514.38	0	1151.6	-16168.1	-0	-0	-0	2149	0	1465.7	-0
62	-35.48	452.88	31.05	2518.45	0	1152.43	-2183.89	-0	-0	-0	2149	0	1465.7	-0
63	-4.96	428.62	24.95	2494.25	0	1163.91	-12210	-0	-0	-0	2149	0	1465.7	-0
64	-22.89	453.34	27.77	2525.39	0	1149.71	-11245	-0	-0	-0	2149	0	1465.7	-0
65	-28.31	436.86	27.24	2498.46	0	1158.05	-4921.38	-0	-0	-0	2149	0	1465.7	-0
66	2.75	425.72	23.5	2490.1	0	1162.31	-15592.3	-0	-0	-0	2149	0	1465.7	-0
67	-31.43	450.59	30.21	2528.01	0	1148.01	-5097.61	-0	-0	-0	2149	0	1465.7	-0
68	-16.86	418.4	22.81	2490.41	0	1163.68	-9292.17	-0	-0	-0	2149	0	1465.7	-0
69	1.3	432.74	24.11	2491.92	0	1154.93	-16479.3	-0	-0	-0	2149	0	1465.7	-0
70	-36.54	436.71	28.84	2515.11	0	1152.06	-1969.74	-0	-0	-0	2149	0	1465.7	-0
71	0.08	415.65	20.9	2486.89	0	1162.23	-14255.3	-0	-0	-0	2149	0	1465.7	-0
72	-11.6	434.57	26.02	2505.62	0	1151.21	-12453.5	-0	-0	-0	2149	0	1465.7	-0
73	-29.37	425.26	27.24	2497.77	0	1157.43	-2796.59	-0	-0	-0	2149	0	1465.7	-0
74	6.18	415.65	21.82	2480.65	0	1161.25	-16478	-0	-0	-0	2149	0	1465.7	-0
75	-24.72	437.16	26.02	2515.03	0	1147.25	-9025.25	-0	-0	-0	2149	0	1465.7	-0
76	-16.25	413.67	24.95	2486.92	0	1161.57	-6230.46	-0	-0	-0	2149	0	1465.7	-0
77	0.08	420.38	23.5	2488.93	0	1157.95	-15207.4	-0	-0	-0	2149	0	1465.7	-0
78	-33.11	435.94	25.79	2516.88	0	1147	-5011.37	-0	-0	-0	2149	0	1465.7	-0
79	-2.82	409.24	21.82	2469.78	0	1162.17	-12436.3	-0	-0	-0	2149	0	1465.7	-0
80	-8.54	426.79	25.33	2503.76	0	1152.54	-12734.2	-0	-0	-0	2149	0	1465.7	-0
81	-32.5	428.92	26.86	2507.2	0	1153.08	-1835.27	-0	-0	-0	2149	0	1465.7	-0
82	5.42	409.09	20.6	2471.13	0	1163.4	-16459.2	-0	-0	-0	2149	0	1465.7	-0
83	-19.91	437.77	26.47	2508.69	0	1145.81	-9226	-0	-0	-0	2149	0	1465.7	-0
84	-23.57	418.85	24.57	2478.32	0	1157.53	-4974.02	-0	-0	-0	2149	0	1465.7	-0
85	7.48	416.41	21.74	2481.96	0	1159.55	-17573.6	-0	-0	-0	2149	0	1465.7	-0
86	-28.53	440.37	28.46	2507.9	0	1146.48	-3055.38	-0	-0	-0	2149	0	1465.7	-0
87	-8.32	407.1	20.29	2462.79	0	1163.33	-9880.33	-0	-0	-0	2149	0	1465.7	-0
88	3.66	434.42	23.5	2489.73	0	1149.07	-17653.9	-0	-0	-0	2149	0	1465.7	-0
89	-31.51	428.16	26.7	2491.52	0	1153.38	-1509.92	-0	-0	-0	2149	0	1465.7	-0
90	10.15	409.7	19.61	2456.97	0	1163.65	-15101.3	-0	-0	-0	2149	0	1465.7	-0
