Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2081.47	884.048	1330.19	2044.74	870.416	1079.37	1877.79	962.16	1261.27	1878.32	965.208	1193.51	1974.41	984.022	1036.19	2017.37	983.239	1395.95	2056.87	758.1	1418.04	2159	460.695	1349.52	2170.53	405.12	1353.11	2227.12	414.28	1302.17	2235.18	73.3008	1322.16	2194.09	52.9573	1278.67	2389.86	73.6282	1273.8	2359.3	44.0469	1334.89	1917.22	785.884	1011.68	1832.09	438.429	1070.11	1786.45	396.996	1069.41	1824.9	353.45	1110.15	1553.7	155.378	1109.99	1510.05	169.457	1158.1	1641.23	37.2314	1161.37	1604.45	40.0941	1088.06
0.007	2082.78	885.801	1331.52	2046.76	870.409	1081.05	1878.6	963.59	1261.09	1879.62	965.294	1192.77	1977.06	983.782	1036.56	2019.13	984.325	1398.45	2057.84	761.271	1418.3	2160.55	464.301	1350.22	2172.86	408.822	1354.08	2227.45	415.847	1301.62	2224.72	72.4384	1323.09	2184	53.0363	1278.71	2379.4	68.2778	1273.09	2348.88	38.1945	1334.4	1920.45	783.814	1012.9	1839.42	436.595	1068.62	1792.57	396.482	1068.15	1830.35	351.312	1108.16	1553.56	161.245	1109.28	1511.84	178.186	1158.35	1631.48	37.2012	1161.5	1596.35	41.6413	1088.96
0.013	2083.93	887.51	1333.08	2048.44	870.497	1083.01	1879.67	964.178	1261.01	1880.28	965.598	1191.74	1979.84	983.741	1037.01	2020.19	985.703	1400.64	2058.46	764.412	1419.46	2163.69	468.089	1351	2175.51	411.968	1353.67	2227.13	416.741	1301.01	2214.88	72.5273	1323.53	2174.39	53.8047	1279.89	2370.01	64.0189	1272.35	2338.58	35.0815	1335.44	1923.78	781.527	1013.91	1847.83	434.421	1067.46	1799.88	395.864	1066.95	1837.16	349.004	1106.14	1554.57	167.931	1108.59	1514.71	188.131	1158.84	1621.84	38.5872	1161.44	1587.67	44.5524	1089.58
0.02	2084.82	889.213	1334.61	2050.12	870.59	1085.13	1880.53	965.1	1261.25	1881.45	965.67	1191.64	1986.81	983.29	1039.68	2021.34	988.256	1401.86	2058.79	766.71	1421.07	2167.05	471.029	1351	2177.11	413.713	1353.67	2226.23	417.023	1300.59	2206.11	72.6291	1323.68	2164.9	54.9461	1280.43	2361.22	60.9961	1272.21	2329.05	33.9515	1337.65	1927.1	779.021	1015.09	1856.76	432.197	1066.54	1808.16	394.947	1065.8	1844.69	346.787	1104.14	1555.69	176.195	1108.62	1518.61	198.959	1159.15	1615.21	41.9803	1161.02	1579.54	50.156	1089.19
0.027	2085.49	890.97	1336.16	2051.56	870.617	1087.13	1881.54	965.757	1261.45	1882.22	966.096	1191.55	1990.75	983.542	1041.04	2021.92	990.881	1403.73	2058.75	768.524	1423	2169.4	472.774	1350.68	2177.56	413.591	1353.81	2224.53	416.756	1300.19	2197.34	72.6562	1323.92	2154.82	55.9736	1280.62	2351.75	58.5995	1273.65	2318.66	33.1566	1340.25	1930.37	776.411	1015.99	1866.22	429.525	1066.08	1817.17	393.569	1065.02	1852.73	344.974	1102.49	1557.4	184.936	1109.22	1522.68	209.54	1159.36	1609.68	46.1794	1161.62	1574.69	58.0051	1088.73
0.033	2085.9	892.77	1337.82	2052.98	870.642	1089.45	1882.22	966.694	1261.69	1882.83	966.389	1191.59	1994.35	983.956	1042.7	2022.71	993.613	1403.2	2058.28	770.185	1424.86	2170.18	472.867	1350.21	2176.94	412.988	1353.67	2221.98	416.132	1299.9	2187.38	72.8276	1323.97	2144.37	56.1708	1280.62	2341.18	56.7909	1275.34	2306.72	31.9063	1343.09	1933.67	773.81	1017.2	1876.36	426.861	1065.88	1827.17	391.831	1064.37	1861.62	343.362	1101.85	1560.45	193.581	1110.16	1528.02	219.972	1159.93	1605.7	51.6014	1161.88	1572.49	66.5959	1088.97
0.04	2086.14	894.663	1339.45	2054.47	870.605	1091.57	1882.78	967.655	1261.94	1883.42	966.668	1191.74	1996.56	984.669	1044.52	2022.99	995.631	1402.44	2057.47	771.337	1426.47	2169.19	472.26	1350.18	2174.58	412.552	1353.7	2218.68	415.249	1300.32	2177.13	73.0414	1323.47	2133.55	56.3007	1280.98	2330.4	55.1508	1275.07	2295.07	31.0582	1344.1	1936.76	771.285	1018.18	1887.04	424.035	1065.82	1837.3	390.372	1063.83	1871.07	342.19	1101.94	1565.84	201.858	1111.03	1535.26	230.128	1160.99	1602.91	56.0712	1161.29	1571.69	75.9914	1089.13
0.047	2086.18	896.776	1341.13	2055.65	870.809	1093.23	1883.23	968.936	1262.37	1883.99	967.163	1192.2	1997.58	985.754	1046.73	2022.94	997.528	1401.56	2056.45	772.078	1428	2166.37	471.491	1350.67	2170.03	412.374	1354.24	2214.39	413.97	1301.47	2166.27	72.7219	1323.11	2122.59	56.2273	1280.76	2319.83	53.7681	1273.37	2285.16	31.7628	1343.19	1940.11	768.909	1019.36	1897.78	421.808	1065.72	1848.17	389.063	1063.43	1880.95	341.335	1102.55	1573.2	210.033	1111.87	1543.4	239.442	1162.14	1603.05	61.3806	1159.82	1572.47	85.0674	1089.29
0.053	2086.03	899.094	1342.66	2056.96	871.76	1095.38	1883.51	970.664	1262.71	1884.28	968.76	1193.2	1997.36	986.821	1048.12	2022.87	999.849	1400.85	2055.37	772.442	1429.17	2161.58	470.739	1351.39	2163.51	411.957	1355.14	2209.31	412.49	1303.03	2155.52	72.6359	1322.69	2111.61	56.4406	1280.4	2308.94	52.5969	1271.79	2274.49	32.1412	1342.62	1944.36	766.971	1020.86	1909.01	419.59	1066.68	1859.46	387.645	1064.53	1891.3	340.818	1103.56	1581.14	217.653	1112.97	1551.61	247.429	1164.13	1606.11	67.3966	1157.91	1575.41	92.9947	1089.47
0.06	2085.79	901.402	1344.15	2057.66	872.258	1096.66	1883.71	972.789	1263.11	1884.66	969.976	1193.67	1996.45	988.139	1048.95	2023.02	1001.87	1399.91	2054.32	772.79	1430.47	2155.25	470.294	1352.3	2155.9	411.226	1356.11	2203.41	410.975	1304.74	2145.2	72.9732	1322.07	2100.49	56.7107	1280.01	2297.65	51.6353	1271.57	2263.15	31.8424	1342.7	1947.81	765.971	1022.12	1920.14	418.252	1067.17	1870.81	386.994	1065.29	1902.05	340.709	1104.77	1588.93	224.897	1114.52	1560.15	254.371	1166.63	1612.36	73.1395	1156.29	1580.59	100.681	1089.29
0.067	2085.44	903.724	1345.57	2058.41	873.922	1098.19	1883.81	974.933	1263.69	1884.78	971.725	1194.19	1994.9	989.305	1049.74	2023.11	1004.27	1399.84	2053.24	773.515	1431.79	2147.95	469.72	1353.23	2147.76	410.338	1356.96	2195.85	408.551	1305.79	2133.57	72.9504	1321.94	2089.11	56.8026	1279.78	2286.34	50.986	1271.89	2251.63	31.6074	1342.84	1950.75	766.335	1023.24	1931.24	417.705	1067.16	1882.01	387.195	1065.88	1912.95	341.105	1106.44	1597.24	231.56	1116.65	1569.47	260.19	1168.96	1620.91	78.283	1155.35	1588.36	108.239	1088.59
0.073	2085.19	905.86	1347	2058.92	876.477	1100.08	1883.79	977.197	1264.49	1884.9	973.561	1194.76	1993.03	990.574	1050.4	2023.23	1007.03	1400.01	2051.23	774.901	1432.52	2140.16	468.833	1354.14	2139.49	409.416	1357.59	2188.85	407.231	1306.31	2122.11	72.9053	1321.7	2077.73	56.8203	1279.68	2274.88	50.2845	1271.42	2240.26	31.5894	1342.83	1953.24	767.561	1024.67	1942.57	418.319	1067.85	1893.54	388.174	1066.82	1924.39	341.907	1107.98	1607.06	237.102	1118.53	1579.35	264.884	1170.85	1630.94	83.0775	1155.34	1598.57	114.37	1088.35
