Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	823.393	911.394	1368.17	838.832	903.529	1088.88	613.801	938.255	1250.94	618.272	939.461	1156.97	736.004	960.307	1032.56	726.938	971.435	1410.64	733.543	832.54	1420.67	696.306	477.425	1382.69	685.135	424.426	1386.58	734.607	403.032	1330.89	666.726	80.0654	1400.33	628.925	42.5593	1351.69	823.038	48.068	1356.76	785.588	32.1337	1428.34	743.159	833.06	1032.25	697.129	470.309	1057.52	677.356	414.006	1049.47	735.317	403.622	1092.27	667.476	80.3826	1045.76	629.096	46.1328	1092.95	824.78	47.2476	1097.49	786.429	31.5257	1021.06	685.309	455.723	1244.81	703.162	92.3897	1324.97	820.971	41.1492	1385.06	691.602	448.876	1194.71	709.521	92.8071	1119.92	824.491	39.0863	1065.61
0.007	823.384	911.387	1368.18	838.837	903.526	1088.89	613.802	938.251	1250.94	618.278	939.461	1156.96	736.022	960.302	1032.55	726.911	971.427	1410.64	733.525	832.543	1420.68	696.307	477.416	1382.68	685.15	424.418	1386.57	734.608	403.032	1330.87	666.734	80.0488	1400.31	628.928	42.5538	1351.7	823.045	48.0641	1356.76	785.588	32.1223	1428.34	743.185	833.063	1032.24	697.143	470.301	1057.52	677.365	413.995	1049.49	735.322	403.613	1092.27	667.483	80.3778	1045.76	629.094	46.1281	1092.95	824.787	47.2478	1097.5	786.434	31.5199	1021.07	685.328	455.725	1244.8	703.172	92.3881	1324.96	820.973	41.1486	1385.06	691.61	448.868	1194.7	709.515	92.8088	1119.92	824.488	39.0923	1065.61
0.013	823.363	911.359	1368.18	838.846	903.523	1088.91	613.804	938.245	1250.92	618.285	939.456	1156.96	736.022	960.296	1032.55	726.881	971.428	1410.65	733.51	832.542	1420.67	696.288	477.423	1382.68	685.135	424.406	1386.57	734.608	403.018	1330.88	666.738	80.0523	1400.31	628.927	42.5564	1351.68	823.049	48.0467	1356.75	785.586	32.1229	1428.34	743.194	833.057	1032.24	697.145	470.293	1057.51	677.373	413.999	1049.46	735.324	403.606	1092.27	667.484	80.3669	1045.76	629.094	46.1301	1092.95	824.781	47.2421	1097.49	786.433	31.5202	1021.06	685.328	455.709	1244.81	703.184	92.383	1324.96	820.976	41.139	1385.05	691.624	448.859	1194.69	709.506	92.7838	1119.9	824.487	39.0776	1065.61
0.02	823.356	911.388	1368.19	838.854	903.522	1088.9	613.79	938.256	1250.91	618.282	939.457	1156.93	736.048	960.298	1032.56	726.853	971.414	1410.65	733.488	832.542	1420.67	696.287	477.411	1382.68	685.12	424.42	1386.57	734.6	403.027	1330.88	666.734	80.0387	1400.3	628.925	42.5521	1351.68	823.05	48.0478	1356.75	785.595	32.1126	1428.34	743.207	833.06	1032.25	697.156	470.299	1057.51	677.381	414.009	1049.47	735.335	403.613	1092.25	667.483	80.3694	1045.74	629.091	46.1291	1092.96	824.787	47.2352	1097.48	786.43	31.513	1021.06	685.327	455.729	1244.8	703.185	92.375	1324.96	820.984	41.1358	1385.05	691.597	448.858	1194.7	709.527	92.79	1119.88	824.488	39.078	1065.6
0.027	823.34	911.387	1368.21	838.869	903.528	1088.92	613.784	938.259	1250.9	618.283	939.46	1156.93	736.055	960.293	1032.54	726.834	971.413	1410.66	733.474	832.541	1420.67	696.272	477.425	1382.68	685.124	424.419	1386.57	734.594	403.034	1330.87	666.727	80.0569	1400.31	628.927	42.5692	1351.68	823.044	48.0478	1356.76	785.601	32.115	1428.35	743.222	833.064	1032.25	697.153	470.29	1057.51	677.391	413.995	1049.46	735.327	403.599	1092.26	667.497	80.356	1045.74	629.096	46.1343	1092.95	824.787	47.2329	1097.48	786.44	31.5153	1021.06	685.334	455.712	1244.79	703.189	92.3723	1324.96	820.988	41.1324	1385.05	691.607	448.879	1194.69	709.531	92.7922	1119.89	824.504	39.0683	1065.6
0.033	823.329	911.389	1368.2	838.875	903.526	1088.93	613.781	938.256	1250.88	618.28	939.462	1156.91	736.07	960.305	1032.54	726.806	971.402	1410.66	733.448	832.552	1420.67	696.266	477.422	1382.68	685.106	424.415	1386.57	734.593	403.026	1330.88	666.736	80.0481	1400.31	628.923	42.5572	1351.67	823.049	48.0518	1356.75	785.599	32.115	1428.35	743.226	833.066	1032.24	697.166	470.302	1057.51	677.386	413.997	1049.46	735.332	403.614	1092.27	667.49	80.3567	1045.74	629.094	46.1201	1092.95	824.785	47.2366	1097.48	786.429	31.5006	1021.06	685.326	455.704	1244.8	703.185	92.3795	1324.96	820.98	41.1354	1385.06	691.58	448.868	1194.69	709.522	92.7811	1119.89	824.501	39.0748	1065.61
0.04	823.299	911.385	1368.22	838.875	903.529	1088.94	613.771	938.256	1250.88	618.279	939.469	1156.9	736.07	960.294	1032.52	726.773	971.404	1410.66	733.429	832.544	1420.67	696.251	477.422	1382.67	685.088	424.416	1386.56	734.583	403.043	1330.88	666.721	80.053	1400.3	628.929	42.5506	1351.67	823.052	48.0463	1356.77	785.601	32.119	1428.34	743.232	833.067	1032.25	697.161	470.297	1057.52	677.39	414.001	1049.46	735.343	403.614	1092.26	667.488	80.3687	1045.72	629.093	46.1299	1092.94	824.79	47.2385	1097.49	786.442	31.521	1021.07	685.316	455.712	1244.8	703.173	92.3808	1324.96	820.981	41.13	1385.06	691.601	448.881	1194.68	709.518	92.7827	1119.9	824.498	39.0757	1065.6
0.047	823.282	911.379	1368.22	838.879	903.532	1088.94	613.768	938.248	1250.87	618.269	939.471	1156.88	736.076	960.292	1032.52	726.749	971.387	1410.66	733.41	832.556	1420.66	696.24	477.421	1382.67	685.089	424.413	1386.56	734.57	403.046	1330.88	666.728	80.0528	1400.31	628.916	42.5592	1351.66	823.046	48.0528	1356.76	785.598	32.1125	1428.34	743.24	833.067	1032.25	697.165	470.292	1057.51	677.39	413.999	1049.46	735.334	403.612	1092.26	667.487	80.3691	1045.73	629.087	46.1294	1092.94	824.784	47.2363	1097.49	786.428	31.5132	1021.07	685.32	455.709	1244.79	703.187	92.3805	1324.96	820.979	41.1466	1385.08	691.587	448.87	1194.69	709.518	92.7801	1119.9	824.493	39.0739	1065.61
0.053	823.264	911.382	1368.22	838.874	903.537	1088.95	613.753	938.247	1250.85	618.27	939.469	1156.88	736.075	960.283	1032.53	726.728	971.382	1410.66	733.39	832.544	1420.66	696.223	477.428	1382.67	685.068	424.415	1386.56	734.56	403.032	1330.89	666.719	80.0456	1400.3	628.926	42.5555	1351.67	823.04	48.0592	1356.77	785.589	32.1101	1428.36	743.241	833.061	1032.25	697.162	470.305	1057.49	677.395	413.994	1049.46	735.312	403.6	1092.28	667.486	80.367	1045.73	629.088	46.1262	1092.95	824.772	47.2428	1097.5	786.439	31.5235	1021.08	685.32	455.703	1244.79	703.178	92.3826	1324.97	820.978	41.13	1385.06	691.572	448.876	1194.69	709.511	92.7884	1119.9	824.489	39.0736	1065.61
0.06	823.237	911.361	1368.23	838.876	903.531	1088.95	613.747	938.247	1250.83	618.264	939.462	1156.87	736.087	960.275	1032.52	726.7	971.392	1410.66	733.365	832.546	1420.66	696.217	477.424	1382.67	685.055	424.423	1386.57	734.553	403.04	1330.89	666.721	80.0494	1400.31	628.921	42.5546	1351.67	823.043	48.0573	1356.77	785.593	32.1174	1428.35	743.235	833.062	1032.24	697.157	470.298	1057.49	677.395	413.998	1049.45	735.329	403.605	1092.26	667.484	80.3593	1045.74	629.085	46.1228	1092.95	824.772	47.2365	1097.49	786.431	31.5205	1021.06	685.308	455.709	1244.78	703.177	92.3814	1324.96	820.979	41.139	1385.07	691.556	448.874	1194.69	709.496	92.7841	1119.89	824.493	39.0709	1065.61
