Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-56.3	594.94	30.98	2168.84	0	1150.42	12344	-0	-0	-0	2149	0	1465.7	-0
2	-49.74	601.2	35.63	2186.24	0	1149.69	12215.8	-0	-0	-0	2149	0	1465.7	-0
3	-53.1	612.64	29.45	2172.03	0	1140.71	9793.85	-0	-0	-0	2149	0	1465.7	-0
4	-47.15	619.05	30.59	2167.55	0	1138.99	10773.3	-0	-0	-0	2149	0	1465.7	-0
5	-49.9	618.9	32.2	2158.64	0	1134.94	11282.1	-0	-0	-0	2149	0	1465.7	-0
6	-49.97	618.13	41.05	2159.17	0	1140.58	11671.4	-0	-0	-0	2149	0	1465.7	-0
7	-43.95	614.32	40.51	2161.19	0	1139.31	14984.5	-0	-0	-0	2149	0	1465.7	-0
8	-48.52	615.84	53.18	2162.59	0	1147.66	12027.4	-0	-0	-0	2149	0	1465.7	-0
9	-40.74	610.2	49.36	2160.63	0	1144.45	11197.3	-9.46	-29.3	3.13	2858.01	0	1628.97	9527.84
10	-46.08	612.64	52.87	2164.04	0	1145.58	12000.7	11.6	-28.38	3.89	2743.95	0	1599.12	12275.6
11	-44.94	617.37	39.98	2144.79	0	1132.22	11789.5	-3.2	-27.62	5.95	2868.42	0	1636.41	13983
12	-37.54	619.2	44.56	2146.07	0	1129.56	9906.73	1.68	-26.09	9.99	2660.9	0	1632.78	12956.9
13	-48.45	620.27	41.81	2140.92	0	1127.76	12680	0.99	-29.75	3.05	2848.5	0	1637.93	9407.04
14	-37.69	605.16	46.77	2146.1	0	1136.59	12157.3	-0	-0	-0	2149	0	1465.7	-0
15	-39.6	599.21	59.81	2153.53	0	1146.64	13692.7	5.65	-27.47	10.68	2819.25	0	1584.81	16128.8
16	-40.05	595.7	56.15	2152.5	0	1143.54	12828.3	-0	-0	-0	2149	0	1465.7	-0
17	-33.95	597.38	56.53	2143.17	0	1142.97	11772.5	3.05	-28.53	3.89	2804.61	0	1579.65	11024.4
18	-39.37	610.66	43.26	2132.99	0	1125.94	12544.2	-0	-0	-0	2149	0	1465.7	-0
19	-30.98	600.89	46.77	2132.33	0	1129.48	11151.9	0.76	-26.86	3.81	2653.12	0	1681	9466.78
20	-34.79	605.01	45.62	2125.21	0	1126.32	11765.2	0.53	-30.67	0.99	2709.44	0	1649.76	9719.72
21	-35.1	591.13	50.96	2136.08	0	1134.32	13126.8	-0	-0	-0	2149	0	1465.7	-0
22	-29.91	590.06	54.78	2128.51	0	1134.11	13584	3.2	-31.13	7.17	2541.57	0	1603.53	10827.6
23	-32.27	576.02	57.37	2135.47	0	1141.75	12514.6	-0	-0	-0	2149	0	1465.7	-0
24	-28.08	581.67	52.41	2133.69	0	1134.65	12278	1.37	-28.84	11.22	2907.55	0	1532.23	17012.2
25	-29.07	579.07	50.05	2119.92	0	1133.74	10722.4	-0	-0	-0	2149	0	1465.7	-0
26	-25.48	577.39	43.41	2119.16	0	1124.49	10990	0.61	-27.31	0.23	2853.13	0	1645.73	6081.86
27	-25.48	583.5	45.01	2120.31	0	1122.74	10987.2	-0	-35.71	-0.61	2493.44	0	1697.2	6869.85
28	-25.48	567.78	42.27	2105.52	0	1124.83	14491.9	-0	-0	-0	2149	0	1465.7	-0
29	-21.9	572.51	53.94	2119.64	0	1130.77	11039.9	1.75	-30.67	5.11	2792.42	0	1644.01	13679.3
30	-25.02	552.98	54.09	2122.71	0	1139.69	14208.1	-0	-0	-0	2149	0	1465.7	-0
31	-20.22	552.67	52.57	2121.12	0	1138.84	10334.1	-0	-0	-0	2149	0	1465.7	-0
