Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0	809.668	922.913	1336.35	820.744	920.386	1116.33	638.983	955.734	1261.68	644.932	961.019	1173.06	738.249	989.743	1070.71	707.911	991.457	1382.56	723.219	816.629	1422.29	722.753	461.805	1403.49	713.281	410.323	1407.55	761.59	390.412	1343.96	671.173	67.1854	1400.93	629.642	51.4022	1364.3	811	40.7733	1346.71	781.45	29.0869	1417.41	722.926	821.36	1036.39	731.564	460.193	1059.64	712.262	405.31	1052.85	761.589	386.3	1108.59	685.699	65.7673	1047.75	638.111	50.6344	1083.26	821.649	37.2136	1106.3	798.943	29.5147	1039	728.597	443.621	1274.36	687.837	71.3291	1330.22	810.001	38.093	1371.53	713.4	435.164	1184.89	697.37	69.7209	1120.92	824.216	33.7659	1081.14
0.007	809.637	922.914	1336.34	820.711	920.394	1116.32	638.958	955.735	1261.67	644.907	961.018	1173.06	738.22	989.74	1070.69	707.873	991.463	1382.56	723.186	816.633	1422.27	722.743	461.811	1403.49	713.27	410.341	1407.55	761.581	390.435	1343.96	671.175	67.1916	1400.93	629.648	51.4005	1364.3	810.998	40.7781	1346.71	781.44	29.0889	1417.42	722.895	821.363	1036.38	731.55	460.192	1059.63	712.241	405.313	1052.83	761.577	386.31	1108.58	685.693	65.7665	1047.75	638.112	50.6259	1083.25	821.647	37.2113	1106.29	798.944	29.5076	1038.99	728.566	443.636	1274.34	687.835	71.3199	1330.21	809.998	38.0924	1371.52	713.391	435.151	1184.88	697.372	69.72	1120.91	824.21	33.7652	1081.14
0.013	809.608	922.915	1336.34	820.698	920.394	1116.32	638.934	955.733	1261.67	644.872	961.016	1173.05	738.194	989.741	1070.68	707.838	991.451	1382.56	723.169	816.622	1422.26	722.737	461.797	1403.48	713.266	410.326	1407.54	761.569	390.416	1343.96	671.174	67.1838	1400.93	629.646	51.4188	1364.29	810.999	40.7685	1346.7	781.441	29.0918	1417.43	722.874	821.362	1036.37	731.535	460.199	1059.64	712.24	405.31	1052.82	761.566	386.292	1108.58	685.697	65.7622	1047.76	638.115	50.6267	1083.26	821.643	37.2144	1106.3	798.939	29.5078	1038.98	728.568	443.635	1274.35	687.837	71.3244	1330.22	810.002	38.0905	1371.53	713.383	435.151	1184.88	697.372	69.7184	1120.92	824.214	33.7659	1081.14
0.02	809.581	922.922	1336.33	820.654	920.395	1116.31	638.91	955.722	1261.67	644.844	961.009	1173.04	738.169	989.735	1070.68	707.806	991.444	1382.56	723.142	816.63	1422.27	722.716	461.809	1403.47	713.244	410.321	1407.54	761.566	390.431	1343.96	671.167	67.1864	1400.92	629.654	51.3886	1364.3	811	40.7749	1346.71	781.443	29.0845	1417.42	722.856	821.362	1036.37	731.511	460.199	1059.63	712.223	405.31	1052.82	761.587	386.343	1108.85	685.702	65.7648	1047.75	638.108	50.6233	1083.25	821.645	37.2155	1106.3	798.946	29.5172	1038.98	728.552	443.63	1274.34	687.836	71.3138	1330.22	810.005	38.0964	1371.53	713.363	435.157	1184.88	697.372	69.7185	1120.91	824.209	33.7684	1081.14
0.027	809.55	922.929	1336.33	820.633	920.402	1116.31	638.889	955.721	1261.65	644.814	961.009	1173.03	738.149	989.731	1070.66	707.771	991.452	1382.56	723.118	816.629	1422.24	722.706	461.809	1403.47	713.24	410.335	1407.55	761.557	390.424	1343.96	671.169	67.1856	1400.93	629.649	51.3852	1364.3	810.997	40.7714	1346.7	781.443	29.092	1417.42	722.825	821.365	1036.35	731.496	460.202	1059.63	712.211	405.313	1052.81	761.583	386.365	1108.84	685.683	65.7652	1047.75	638.114	50.6179	1083.26	821.644	37.218	1106.3	798.941	29.5104	1038.98	728.534	443.639	1274.33	687.828	71.3261	1330.21	810.006	38.0992	1371.52	713.368	435.153	1184.86	697.368	69.7282	1120.91	824.21	33.7696	1081.14
0.033	809.528	922.925	1336.33	820.609	920.409	1116.31	638.858	955.731	1261.65	644.782	961.011	1173.03	738.117	989.729	1070.65	707.739	991.441	1382.55	723.1	816.639	1422.25	722.692	461.807	1403.47	713.229	410.324	1407.53	761.551	390.447	1343.95	671.169	67.1861	1400.92	629.654	51.3926	1364.3	810.99	40.7647	1346.71	781.44	29.0892	1417.42	722.791	821.362	1036.35	731.488	460.192	1059.62	712.2	405.304	1052.8	761.569	386.347	1108.84	685.69	65.7653	1047.75	638.122	50.6303	1083.24	821.659	37.22	1106.3	798.942	29.5041	1038.97	728.511	443.633	1274.33	687.829	71.3227	1330.21	809.997	38.0959	1371.53	713.353	435.152	1184.87	697.372	69.72	1120.91	824.208	33.7693	1081.14
0.04	809.496	922.929	1336.31	820.572	920.409	1116.31	638.836	955.725	1261.65	644.751	961.013	1173.02	738.08	989.733	1070.65	707.706	991.44	1382.55	723.073	816.636	1422.25	722.681	461.81	1403.47	713.218	410.337	1407.53	761.543	390.443	1343.94	671.173	67.1871	1400.93	629.648	51.3923	1364.31	811	40.7791	1346.71	781.447	29.093	1417.42	722.772	821.366	1036.35	731.471	460.199	1059.61	712.18	405.312	1052.8	761.552	386.362	1108.83	685.692	65.7621	1047.74	638.114	50.6257	1083.24	821.645	37.218	1106.3	798.941	29.5084	1038.98	728.512	443.645	1274.33	687.838	71.3154	1330.22	810.004	38.1089	1371.52	713.337	435.16	1184.86	697.365	69.7233	1120.91	824.213	33.7709	1081.14
0.047	809.466	922.929	1336.31	820.551	920.412	1116.29	638.811	955.714	1261.64	644.717	961.008	1173.02	738.051	989.744	1070.63	707.673	991.443	1382.55	723.051	816.634	1422.26	722.669	461.805	1403.46	713.205	410.327	1407.53	761.523	390.441	1343.94	671.167	67.1755	1400.94	629.649	51.3913	1364.29	810.994	40.7722	1346.71	781.43	29.093	1417.43	722.737	821.359	1036.33	731.445	460.195	1059.62	712.17	405.31	1052.8	761.528	386.368	1108.84	685.69	65.7639	1047.74	638.114	50.6245	1083.24	821.647	37.2206	1106.3	798.94	29.5097	1038.97	728.479	443.646	1274.31	687.818	71.3068	1330.22	810.007	38.1038	1371.53	713.325	435.151	1184.86	697.366	69.7106	1120.9	824.207	33.7669	1081.14
0.053	809.431	922.931	1336.3	820.514	920.411	1116.29	638.784	955.715	1261.63	644.685	961.009	1173.02	738.018	989.76	1070.63	707.641	991.445	1382.54	723.031	816.632	1422.26	722.672	461.804	1403.46	713.207	410.318	1407.53	761.523	390.425	1343.95	671.169	67.1789	1400.93	629.647	51.3825	1364.3	810.99	40.7728	1346.71	781.445	29.0884	1417.43	722.71	821.36	1036.33	731.422	460.203	1059.61	712.156	405.305	1052.79	761.517	386.362	1108.83	685.699	65.7543	1047.74	638.119	50.6234	1083.24	821.642	37.2214	1106.3	798.932	29.5084	1038.97	728.474	443.652	1274.32	687.824	71.306	1330.22	809.998	38.104	1371.54	713.303	435.154	1184.86	697.367	69.7201	1120.91	824.213	33.773	1081.14
0.06	809.397	922.936	1336.29	820.481	920.412	1116.29	638.757	955.707	1261.64	644.649	961	1173.01	737.992	989.743	1070.63	707.613	991.434	1382.54	723.007	816.637	1422.25	722.667	461.797	1403.46	713.201	410.315	1407.53	761.499	390.426	1343.93	671.165	67.1785	1400.93	629.642	51.3807	1364.31	810.989	40.7712	1346.71	781.438	29.0877	1417.43	722.672	821.359	1036.32	731.394	460.206	1059.61	712.134	405.309	1052.79	761.496	386.366	1108.83	685.677	65.7524	1047.74	638.11	50.6171	1083.25	821.653	37.2171	1106.29	798.936	29.5111	1038.97	728.464	443.638	1274.32	687.823	71.308	1330.22	809.985	38.0955	1371.53	713.283	435.145	1184.86	697.362	69.7172	1120.91	824.204	33.7641	1081.14
