Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.112263	0.0381575	-0.585932	-0.0238083	0.0241883	-0.559682	-0.0682925	0.0073425	-0.277188	-0.0652067	0.008345	-0.259612	-0.0018875	0.006295	0.0074725	-0.00233167	0.00402	0.00282833	0.01725	0.592213	-0.04622	0.00535667	0.588102	-0.03815
1	-0.0842525	0.036315	-0.592448	-0.00976	0.023255	-0.55397	-0.0718825	0.0072125	-0.242557	-0.05797	0.00732	-0.222988	-0.0075075	0.0027825	0.00235	-0.00763167	-7.33333e-05	-0.005945	-0.0083	1.48692	-0.09958	-0.032885	1.49445	-0.074395
2	-0.058365	0.0308975	-0.569303	0.002105	0.0185167	-0.533455	-0.0798575	0.005845	-0.18237	-0.0470967	0.00462333	-0.161427	-0.0170475	-0.0069975	-0.01249	-0.01497	-0.0100267	-0.02539	-0.0808725	2.64794	-0.158907	-0.117723	2.67985	-0.108825
3	-0.038355	0.0210375	-0.519365	0.00732667	0.00958	-0.489922	-0.089155	0.00056	-0.107768	-0.0312333	-0.00132667	-0.0833133	-0.0277775	-0.0235125	-0.036645	-0.021515	-0.0251233	-0.0520783	-0.225795	3.76916	-0.198495	-0.271125	3.81223	-0.117888
4	-0.025685	0.01018	-0.501893	0.002325	-0.00105833	-0.468843	-0.097305	-0.0088375	-0.0510575	-0.0108533	-0.00970833	-0.0156183	-0.0364875	-0.0418125	-0.06262	-0.0248667	-0.0399317	-0.0758967	-0.43129	4.67582	-0.20182	-0.4895	4.71871	-0.0873883
5	-0.00332	0.001885	-0.517475	0.006195	-0.0107133	-0.475078	-0.0928325	-0.0186675	-0.01371	0.0214667	-0.0175017	0.04008	-0.0413625	-0.0552125	-0.08149	-0.0240433	-0.0484883	-0.0875833	-0.64089	5.3646	-0.168822	-0.726652	5.42358	-0.0187483
6	0.0589675	-0.0028075	-0.523068	0.0547683	-0.01836	-0.480978	-0.0620025	-0.0241925	0.0297175	0.0776467	-0.021335	0.10271	-0.0425425	-0.0607725	-0.09006	-0.02032	-0.0487383	-0.0859817	-0.816015	5.92838	-0.106897	-0.94585	6.02845	0.0766433
7	0.169712	-0.0048425	-0.514833	0.16076	-0.025035	-0.484672	-0.0049725	-0.0231175	0.0910525	0.158148	-0.0199983	0.178038	-0.04089	-0.0593375	-0.08973	-0.0156967	-0.0422133	-0.07458	-0.966848	6.45876	-0.022475	-1.14391	6.59593	0.183903
8	0.307255	-0.0060625	-0.518622	0.297143	-0.0328	-0.508272	0.0642425	-0.016275	0.159662	0.246435	-0.0153067	0.253517	-0.037205	-0.053155	-0.082685	-0.0112083	-0.0326433	-0.05721	-1.10463	6.99569	0.0770525	-1.31146	7.17048	0.293598
9	0.441635	-0.0096725	-0.542262	0.434838	-0.0430283	-0.547383	0.130297	-0.00711	0.22456	0.329673	-0.00933833	0.322098	-0.0325325	-0.04522	-0.071425	-0.00757167	-0.023335	-0.03808	-1.21866	7.55882	0.181652	-1.43449	7.79648	0.400373
