Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-102.39	609.28	-24.87	2521.51	0	1120.52	1424.27	138.93	535.58	-20.22	2158.87	0	1323.95	12414.6
2	-143.89	560	-21.36	2548.69	0	1126.59	14486.3	135.42	513.61	-22.13	2158.72	0	1318.65	12857.8
3	-72.25	573.12	-24.34	2542.96	0	1119.58	-2330.44	134.35	486.76	-5.19	2157.97	0	1320.37	8272.73
4	-87.89	559.69	-6.26	2525.38	0	1122.5	-15194.7	136.87	461.43	-12.28	2142.34	0	1319.66	10720.1
5	-60.73	525.21	20.22	2557.2	0	1123.15	12930	132.37	430.15	-14.72	2147.27	0	1313.54	9234
6	-39.52	499.88	20.14	2529.62	0	1119.53	15040.9	130.84	409.55	0.61	2147.98	0	1323.29	8008.55
7	-66.83	442.96	23.65	2525.14	0	1124.79	1266.09	131.99	363.77	-3.97	2117.19	0	1312.46	8754.87
8	-43.64	444.34	41.2	2536.54	0	1117.04	8983.13	125.89	344.09	-6.41	2147.44	0	1316.29	8240.09
9	-63.55	415.95	24.72	2512.15	0	1122.8	5354.27	123.6	302.58	8.16	2129.76	0	1318.28	8630.18
10	-66.91	438.54	28.76	2520.75	0	1114.21	515.45	114.82	271.45	7.17	2100.76	0	1320.96	7112.06
11	-65.69	441.59	55.31	2514.5	0	1114.03	9594.1	98.04	243.23	0.92	2122.3	0	1318.7	5342.83
12	-83.39	452.12	58.59	2499.29	0	1119.8	7249.96	100.25	199.89	11.06	2118.2	0	1319.07	8575.84
13	-75.53	488.13	62.41	2512.82	0	1113.63	7593.98	76.9	169.07	13.5	2074.6	0	1334.22	2716.45
14	-80.18	505.83	77.36	2497.42	0	1111.71	12267.2	67.21	127.41	4.65	2087.57	0	1309.85	6297.5
15	-93.08	523.07	86.59	2494.87	0	1117.6	6715.71	64.32	96.74	8.85	2048.88	0	1322.45	4943.18
16	-87.28	566.1	76.22	2490.25	0	1111.39	10748.7	36.85	76.6	15.34	2078.53	0	1357.62	3746.56
17	-83.31	592.5	76.07	2495	0	1109.37	9803.15	31.89	46.39	8.54	1933	0	1340.58	3546.44
18	-97.96	626.83	82.02	2480.15	0	1112.67	6506.84	21.97	29.6	4.65	1903.43	0	1352.81	3419.23
19	-85.53	653.69	76.75	2483.64	0	1114.43	13980.4	3.74	29.45	9.61	2001.16	0	1441.58	2491.89
20	-77.13	697.17	62.71	2481.75	0	1107.89	6562.92	-0	-0	-0	2149	0	1465.7	-0
21	-94.3	713.96	70.04	2473.43	0	1114.69	8768.47	-0	-0	-0	2149	0	1465.7	-0
22	-78.58	728.3	65.69	2471.27	0	1116.1	11279.7	-0	-0	-0	2149	0	1465.7	-0
23	-71.41	767.21	53.79	2470.67	0	1110.5	4727.4	-0	-0	-0	2149	0	1465.7	-0
24	-81.33	752.72	53.02	2466.6	0	1117.28	9699.16	-0	-0	-0	2149	0	1465.7	-0
25	-64.54	775.76	55.85	2456.88	0	1112.58	6950.53	-0	-0	-0	2149	0	1465.7	-0
26	-68.21	777.28	51.65	2463.39	0	1113.72	6246.95	-0	-0	-0	2149	0	1465.7	-0
27	-66.38	780.33	48.98	2451.32	0	1114.53	8912.12	-0	-0	-0	2149	0	1465.7	-0
28	-66.53	798.03	54.86	2451.88	0	1112.07	7721.86	-0	-0	-0	2149	0	1465.7	-0
29	-66.07	796.66	53.56	2451.05	0	1114.62	6234.21	-0	-0	-0	2149	0	1465.7	-0
30	-56.76	811	51.57	2437.04	0	1112.31	7446.32	-0	-0	-0	2149	0	1465.7	-0
31	-69.43	802	50.13	2449.07	0	1114.16	9602.51	-0	-0	-0	2149	0	1465.7	-0
32	-54.02	807.95	50.89	2437.35	0	1113.54	5062.35	-0	-0	-0	2149	0	1465.7	-0
33	-46.08	802.76	49.9	2434.23	0	1113.17	6922.82	-0	-0	-0	2149	0	1465.7	-0
34	-67.37	799.56	51.57	2437.81	0	1113.2	11439.1	-0	-0	-0	2149	0	1465.7	-0
35	-47.61	786.44	53.56	2431.17	0	1115.49	5563.72	-0	-0	-0	2149	0	1465.7	-0
36	-48.14	782.78	56.53	2432.64	0	1112.56	6419.2	-0	-0	-0	2149	0	1465.7	-0
37	-73.01	775.76	57.37	2428.23	0	1112.51	11086.2	10.68	-18.16	1.07	2416.65	0	1554.46	-4307.47
38	-43.49	756.38	57.45	2423.04	0	1113.14	6495.34	-0	-0	-0	2149	0	1465.7	-0
39	-56.76	766.45	64.62	2425.35	0	1109.74	10020.8	-0	-0	-0	2149	0	1465.7	-0
40	-60.96	743.87	61.95	2424.06	0	1112.85	9970.49	-0	-0	-0	2149	0	1465.7	-0
41	-41.05	739.75	64.01	2414.01	0	1109.84	8957.51	-0	-0	-0	2149	0	1465.7	-0
42	-56	736.54	72.25	2423.25	0	1109.99	13138.6	-0	-0	-0	2149	0	1465.7	-0
43	-39.83	723.72	69.89	2416.55	0	1110.49	8709.7	-0	-0	-0	2149	0	1465.7	-0
44	-48.98	714.26	70.11	2404.48	0	1107.42	12894.6	-0	-0	-0	2149	0	1465.7	-0
45	-47.61	712.89	74.01	2423.17	0	1107.58	11310.3	-0	-0	-0	2149	0	1465.7	-0
46	-34.48	700.23	70.19	2402.33	0	1107.78	7914.97	-0	-0	-0	2149	0	1465.7	-0
47	-48.68	694.73	67.37	2403.93	0	1103.59	11093	-0	-0	-0	2149	0	1465.7	-0
48	-37.46	697.63	71.41	2410.75	0	1104.99	8674.53	-0	-0	-0	2149	0	1465.7	-0
49	-29.53	677.95	67.44	2393.34	0	1106.45	8533.47	-0	-0	-0	2149	0	1465.7	-0
50	-40.97	688.63	67.44	2402.64	0	1103.72	10567.9	-0	-0	-0	2149	0	1465.7	-0
51	-30.21	677.95	62.71	2390.8	0	1104.15	8091.79	-0	-0	-0	2149	0	1465.7	-0
52	-20.6	674.29	62.48	2392.69	0	1103.73	8040.66	-0	-0	-0	2149	0	1465.7	-0
53	-35.4	677.8	61.26	2394.37	0	1104.32	8155.44	-0	-0	-0	2149	0	1465.7	-0
54	-24.03	662.84	54.63	2378.84	0	1103.03	7057.68	-0	-0	-0	2149	0	1465.7	-0
55	-17.78	666.05	59.2	2388.58	0	1102.16	6451.59	-0	-0	-0	2149	0	1465.7	-0
56	-26.32	650.02	56	2387.92	0	1105.36	5934.97	-0	-0	-0	2149	0	1465.7	-0
57	-18.84	652.01	54.86	2379.2	0	1102.5	6691.63	-0	-0	-0	2149	0	1465.7	-0
58	-20.29	635.22	55.16	2378.86	0	1103.19	5307.9	-0	-0	-0	2149	0	1465.7	-0
59	-13.43	635.53	60.42	2378.86	0	1105.29	5451.37	-0	-0	-0	2149	0	1465.7	-0
60	-21.21	622.25	56.99	2375.12	0	1104.37	8381.51	-0	-0	-0	2149	0	1465.7	-0
61	-16.33	621.03	56.69	2371.36	0	1101.41	5111.79	-0	-0	-0	2149	0	1465.7	-0
62	-8.39	614.32	63.25	2371.3	0	1105.34	6963.05	-13.96	-15.26	5.11	2854.73	0	1486.18	7908.74
63	-23.12	600.13	56.84	2369.6	0	1105	9289.05	-0	-0	-0	2149	0	1465.7	-0
64	-13.2	603.94	57.22	2368.83	0	1101.22	3559.54	-0	-0	-0	2149	0	1465.7	-0
65	-8.85	588.68	58.29	2353.8	0	1102.67	6688.67	-0	-0	-0	2149	0	1465.7	-0
66	-19.53	585.63	59.43	2363.66	0	1104.42	9035.4	-0	-0	-0	2149	0	1465.7	-0
67	-9.84	580.44	53.63	2364.2	0	1101.74	4780.95	-0	-0	-0	2149	0	1465.7	-0
68	-4.88	576.78	55.77	2357.23	0	1100.23	6895.15	-0	-0	-0	2149	0	1465.7	-0
69	-15.34	573.43	57.3	2354.29	0	1103.61	7723.07	-0	-0	-0	2149	0	1465.7	-0
70	-10.99	561.83	52.26	2350.5	0	1104.39	7133.99	-0	-0	-0	2149	0	1465.7	-0
71	-2.44	571.59	52.64	2361.59	0	1097.47	8371.53	-0	-0	-0	2149	0	1465.7	-0
72	-18.46	556.34	51.57	2332.65	0	1104.06	6086.2	-0	-0	-0	2149	0	1465.7	-0
73	-3.81	560.46	53.48	2349.03	0	1102	8662.32	-0	-0	-0	2149	0	1465.7	-0
74	-6.87	555.11	49.06	2348.32	0	1099.37	7795.19	-0	-0	-0	2149	0	1465.7	-0
75	-9	560.46	48.68	2327.11	0	1099.01	4313.95	-0	-0	-0	2149	0	1465.7	-0
76	-4.58	545.35	50.13	2331.81	0	1102.17	10674.5	-0	-0	-0	2149	0	1465.7	-0
77	-3.74	561.98	49.97	2342.36	0	1097.44	6742.25	-0	-0	-0	2149	0	1465.7	-0
78	-5.04	547.79	44.17	2315.16	0	1099.74	5421.74	-0	-0	-0	2149	0	1465.7	-0
79	-1.14	551.15	50.96	2326.93	0	1102.34	10069.9	-0	-0	-0	2149	0	1465.7	-0
80	-8.7	548.1	48.68	2325.15	0	1101.19	7727.08	-0	-0	-0	2149	0	1465.7	-0
81	2.37	554.2	43.95	2313.82	0	1099.08	3876.53	-0	-0	-0	2149	0	1465.7	-0
