Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-2.40477	0.58704	20.8473	0.0954541	1.46262	22.5042	-7.3629	-6.12326	44.5404	-4.93192	-4.6362	43.3241	7.5335	-6.23538	10.4447	6.92182	-11.6247	6.11475	5.62617	1.01946	0.804043	4.74736	5.96972	4.74329	8.89247	13.6461	16.4664	6.62713	9.8938	21.135
1	-2.24442	0.920591	20.73	0.205074	1.73937	22.2895	-7.15661	-6.74071	43.6668	-4.6033	-5.14121	42.4647	7.53114	-6.39502	9.63931	6.76629	-11.4073	5.37164	5.51432	1.07972	0.300884	4.53258	5.9485	4.00005	9.16048	13.8463	16.1028	6.86108	9.8169	20.4774
2	-2.05685	1.22484	20.6095	0.335973	1.98078	22.0766	-6.89777	-7.28642	42.8506	-4.251	-5.55643	41.6874	7.49831	-6.51108	9.31819	6.60282	-11.0352	5.13592	4.87625	1.29554	-0.598159	3.98749	6.13264	2.64822	9.0571	13.76	14.7683	6.94711	9.29046	18.6888
3	-1.81779	1.46852	20.4906	0.518601	2.15896	21.8802	-6.58013	-7.72031	42.1472	-3.86833	-5.85673	41.0281	7.43432	-6.54415	9.44061	6.4321	-10.4918	5.33009	3.63396	1.63088	-1.85553	3.09525	6.48379	0.684602	8.45717	13.3366	12.5539	6.80823	8.28074	15.8569
4	-1.5071	1.61312	20.3829	0.776702	2.24028	21.7148	-6.20772	-8.00295	41.6329	-3.46205	-6.01595	40.547	7.37273	-6.44614	10.0005	6.30449	-9.79054	5.93685	1.93225	1.92644	-3.15073	1.95206	6.80458	-1.50512	7.38974	12.6972	9.88893	6.39822	6.99645	12.4588
5	-1.12815	1.62324	20.3006	1.10913	2.19768	21.5915	-5.80141	-8.09955	41.3798	-3.05733	-6.01995	40.316	7.36915	-6.13449	11.0361	6.29377	-8.94721	7.01864	0.181168	1.93333	-3.99719	0.801022	6.83034	-3.26408	6.12427	12.0803	7.40022	5.80285	5.79402	9.22064
6	-0.716239	1.48177	20.2578	1.49127	2.02363	21.5148	-5.39708	-7.98749	41.4175	-2.68194	-5.88326	40.3864	7.47102	-5.54416	12.5681	6.44324	-7.96159	8.64912	-1.2283	1.50572	-4.09755	-0.104156	6.41363	-4.0917	4.98941	11.6415	5.5009	5.21185	4.92961	6.68717
7	-0.322197	1.20414	20.2617	1.89252	1.73826	21.4802	-5.02671	-7.66712	41.7028	-2.34447	-5.65287	40.7468	7.68828	-4.73403	14.4974	6.73488	-6.85124	10.7942	-2.22512	0.765137	-3.50408	-0.687066	5.64383	-3.90285	4.1046	11.3387	4.2193	4.75232	4.40579	4.99288
8	0.0180852	0.841618	20.3064	2.28743	1.39003	21.4732	-4.69669	-7.16902	42.1113	-2.03434	-5.38566	41.2912	7.99369	-3.90229	16.5845	7.10806	-5.70203	13.2496	-2.95524	-0.0109218	-2.46846	-1.05502	4.75983	-2.94645	3.41616	11.0609	3.38763	4.42065	4.07584	3.97853
9	0.303713	0.468075	20.37	2.65897	1.04513	21.4727	-4.38563	-6.56788	42.4627	-1.7383	-5.12792	41.832	8.34191	-3.25856	18.5369	7.50209	-4.66723	15.6926	-3.54759	-0.624736	-1.24905	-1.35441	3.96845	-1.59164	2.86185	10.7812	2.83578	4.16092	3.83927	3.3982
