Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-366.822	911.623	-196.925	-377.222	903.247	-407.539	-545.966	925.285	-235.543	-553.719	931.769	-321.673	-451.172	965.901	-439.144	-449.684	969.595	-142.349	-417.239	826.566	-110.005	-253.193	470.715	-179.839	-255.626	419.902	-175.141	-194.714	415.916	-226.454	-209.974	79.5138	-213.495	-263.298	48.1373	-253.246	-64.5709	66.2283	-265.677	-100.133	47.738	-203.268	-470.424	823.841	-473.319	-558.694	457.479	-396.96	-578.286	403.703	-397.18	-528.467	385.619	-348.539	-651.36	67.4128	-357.91	-707.454	47.9717	-322.232	-511.068	31.7478	-300.343	-538.375	20.3236	-371.276
0.007	-358.14	910.309	-196.856	-370.211	901.987	-407.384	-537.864	924.051	-235.312	-545.534	930.489	-320.907	-443.414	964.813	-438.792	-441.169	968.255	-142.092	-408.56	825.073	-109.823	-246.597	468.058	-180.015	-247.19	417.208	-175.293	-186.47	415.009	-226.563	-187.056	78.3338	-213.567	-239.308	45.4827	-253.046	-41.4287	71.1165	-266.1	-75.7643	50.1566	-204.235	-463.048	823.25	-473.249	-554.149	457.61	-396.48	-574.494	404.105	-396.808	-524.583	385.475	-348.392	-650.863	68.2196	-358.176	-707.195	49.6884	-322.094	-510.923	31.7049	-300.433	-538.422	20.3382	-371.181
0.013	-349.377	908.912	-196.801	-362.049	901.045	-407.184	-529.175	922.554	-234.359	-537.357	929.219	-320.29	-435.739	963.755	-438.46	-432.749	966.838	-141.815	-399.815	823.433	-109.612	-240.11	465.308	-180.312	-239.156	414.71	-175.785	-177.879	414.427	-226.448	-166.073	77.9528	-213.381	-216.575	43.154	-253.177	-19.7436	76.0038	-266.918	-52.8732	52.9622	-205.803	-455.451	822.698	-473.195	-549.645	457.912	-396.38	-570.433	404.582	-396.5	-520.49	385.293	-348.269	-650.483	69.1457	-358.001	-706.78	51.2153	-322.05	-510.775	31.6634	-300.63	-538.482	20.3687	-371.138
0.02	-340.471	907.532	-196.631	-354.005	899.972	-407.034	-520.005	920.703	-233.769	-529.064	927.912	-319.602	-428	962.698	-438.104	-423.99	965.256	-141.414	-391.096	821.737	-109.522	-233.626	462.675	-180.281	-231.212	412.344	-176.115	-169.869	413.965	-226.541	-145.451	77.9402	-213.095	-194.885	41.4833	-252.077	0.57004	81.0621	-268.067	-30.6663	56.4242	-206.485	-448.12	822.139	-473.36	-544.756	458.339	-396.116	-566.11	405.052	-396.181	-516.141	385.124	-348.222	-649.903	70.4863	-358.078	-706.387	52.9568	-322.098	-510.564	31.5086	-300.352	-538.466	20.3804	-371.087
0.027	-331.593	906.182	-196.429	-346.039	898.925	-406.868	-512.01	919.35	-233.208	-520.676	926.568	-318.731	-420.234	961.592	-437.673	-415.351	963.739	-140.995	-382.134	819.848	-109.467	-227.393	460.005	-180.425	-223.528	409.942	-176.691	-162.018	413.153	-227.18	-126.22	78.4008	-212.194	-174.745	40.3851	-251.053	19.1599	85.8555	-268.928	-10.7053	60.2467	-206.88	-440.222	821.61	-473.157	-539.633	458.542	-395.81	-561.569	405.528	-395.972	-511.663	384.912	-348.252	-649.325	71.518	-358.167	-705.987	54.6335	-322.192	-510.423	31.4753	-300.396	-538.723	20.049	-370.976
0.033	-322.575	904.898	-196.233	-337.866	897.992	-406.841	-503.971	918.081	-232.511	-512.239	925.32	-317.934	-412.264	960.488	-437.238	-406.399	962.069	-140.646	-373.269	817.974	-109.257	-221.253	457.277	-180.455	-215.945	407.793	-176.994	-154.867	412.259	-227.879	-108.421	79.3409	-211.821	-156.035	39.3639	-249.761	36.3929	90.8359	-269.625	7.67725	64.4388	-207.04	-432.612	821.176	-473.049	-534.271	458.834	-395.884	-556.779	405.914	-395.851	-506.757	384.635	-348.305	-648.677	72.8303	-358.551	-705.479	56.5384	-322.193	-510.289	31.4522	-300.48	-538.702	20.0144	-371.05
0.04	-313.373	903.593	-196.017	-329.658	896.985	-406.795	-495.601	916.819	-231.83	-503.77	924.045	-317.049	-404.37	959.461	-436.744	-397.504	960.519	-140.138	-364.358	816.144	-109.091	-215.336	454.812	-180.963	-208.224	405.919	-177.235	-147.487	411.506	-228.605	-91.8986	80.4505	-211.326	-138.92	38.9498	-248.489	52.3514	95.2604	-270.25	24.2681	68.333	-207.612	-424.859	820.693	-472.888	-528.167	458.925	-395.331	-551.612	406.281	-395.746	-501.716	384.265	-348.411	-647.861	74.6342	-358.882	-704.809	58.5867	-322.662	-510.156	31.4209	-300.621	-538.652	19.9811	-371.157
0.047	-304.187	902.325	-195.723	-321.468	896.109	-406.784	-485.798	915.328	-230.655	-495.107	922.779	-316.164	-396.308	958.424	-436.275	-388.278	958.879	-139.612	-355.305	814.34	-108.916	-209.317	452.383	-181.272	-201.172	403.813	-177.987	-140.775	410.596	-229.307	-76.6809	81.5583	-210.818	-123.182	38.8164	-246.972	67.0232	98.9488	-270.905	39.866	72.0904	-208.176	-417.225	820.229	-472.689	-522.059	458.839	-395.179	-545.987	406.56	-395.631	-496.348	383.814	-348.577	-646.738	75.8375	-359.424	-704.211	60.9674	-323.132	-510.066	31.4145	-300.755	-538.547	19.9359	-371.326
0.053	-295.001	901.12	-195.406	-313.032	895.272	-406.823	-477.156	914.296	-229.888	-486.401	921.578	-315.26	-388.234	957.363	-435.855	-379.123	957.507	-139.098	-346.33	812.818	-108.568	-203.332	450.233	-181.663	-193.676	402.081	-177.96	-134.271	409.723	-230.309	-62.8061	82.6124	-210.648	-108.902	38.7534	-245.887	80.5412	101.607	-271.38	53.9235	74.8754	-208.062	-409.391	819.704	-472.392	-515.849	459.044	-395.239	-540.089	406.819	-395.539	-490.761	383.345	-348.541	-645.75	77.1188	-359.933	-703.417	63.5013	-323.973	-509.973	31.4147	-300.907	-538.431	19.8915	-371.518
0.06	-285.696	900.007	-195.277	-304.584	894.467	-406.834	-468.266	913.342	-229.077	-477.606	920.483	-314.3	-380.066	956.29	-435.426	-369.627	956.243	-138.562	-337.191	811.473	-108.272	-197.346	448.338	-181.781	-186.841	400.238	-178.163	-127.968	408.751	-231.18	-50.2516	83.0263	-210.538	-96.0256	38.4965	-245.222	92.8692	103.3	-271.642	66.1777	76.6279	-208.424	-401.566	819.177	-471.986	-509.177	459.075	-395.203	-533.875	407.121	-395.542	-484.841	382.928	-348.65	-644.511	78.6432	-360.295	-702.537	65.8776	-324.119	-509.864	31.4169	-301.102	-538.267	19.8282	-371.828
0.067	-276.378	899.004	-195.075	-296.041	893.764	-406.821	-459.175	912.336	-228.145	-468.613	919.543	-313.085	-371.747	955.33	-434.996	-359.917	955.192	-138.16	-328.055	810.408	-107.959	-191.291	446.401	-181.995	-179.834	398.477	-177.869	-121.706	407.819	-232.013	-39.4943	83.0768	-210.814	-84.8931	37.8191	-246.051	104.067	104.392	-271.576	76.9285	77.7026	-208.457	-393.551	818.63	-471.486	-502.185	459.098	-395.179	-527.419	407.394	-395.539	-478.678	382.432	-348.771	-643.134	82.0033	-362.136	-701.549	68.9357	-325.106	-509.738	31.447	-301.33	-538.135	19.7862	-371.514
0.073	-266.921	898.097	-194.977	-287.34	893.08	-406.815	-449.995	911.323	-227.222	-459.716	918.783	-312.298	-363.404	954.423	-434.625	-350.209	954.386	-137.722	-319.207	809.682	-107.583	-184.802	444.85	-181.88	-173.115	396.833	-178.045	-115.691	406.518	-232.664	-30.7101	82.3267	-211.574	-75.3942	36.7982	-247.158	113.589	104.801	-271.232	86.0074	77.8481	-208.678	-385.595	818.207	-470.936	-495.002	459.143	-395.178	-520.741	407.68	-395.619	-472.252	381.895	-348.907	-641.867	83.4488	-362.783	-700.668	71.9001	-326.761	-509.595	31.4759	-301.546	-537.951	19.778	-371.739
0.08	-257.526	897.337	-194.873	-278.515	892.431	-406.729	-440.623	910.478	-226.3	-450.706	917.938	-311.769	-355.955	953.822	-435.049	-340.473	953.758	-137.306	-309.852	809.049	-107.244	-178.737	443.539	-181.692	-166.475	395.09	-178.381	-109.299	405.206	-233.131	-23.204	81.0596	-212.389	-67.628	35.3517	-248.681	121.577	104.499	-270.89	93.6057	76.8996	-208.643	-377.593	817.769	-470.358	-487.318	458.927	-394.959	-513.781	407.941	-395.63	-465.617	381.326	-349.152	-640.802	85.1702	-364.013	-699.531	75.4524	-328.648	-509.426	31.5045	-301.769	-537.7	19.7421	-371.945
0.087	-247.944	896.713	-194.825	-269.425	891.855	-406.654	-431.405	909.921	-225.819	-441.326	917.296	-310.469	-347.494	953.044	-434.777	-330.706	953.287	-136.972	-300.341	808.664	-107.113	-170.972	442.168	-181.708	-159.407	393.689	-178.231	-102.415	403.744	-233.213	-17.2259	79.1192	-212.977	-61.5018	33.6129	-249.585	127.945	103.204	-270.519	99.7015	75.0967	-209.218	-369.28	817.32	-469.716	-479.731	458.511	-394.968	-506.585	408.147	-395.557	-458.759	380.809	-349.229	-638.421	87.9943	-364.131	-698.133	78.8295	-329.896	-509.205	31.7975	-301.566	-537.45	19.7112	-372.134
