Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.804309	7.05833	5.35233	3.5776	6.12058	5.72845	3.05364	-1.24561	19.7176	6.93962	-1.90481	19.7358	-3.6961	-21.9951	-6.50977	-2.9158	-23.8591	-5.82994	4.69321	9.49767	0.418036	2.82254	8.62545	0.628054	7.38459	8.25247	22.5534	5.60744	10.8841	20.7385
1	-0.687839	7.30523	5.26215	3.6618	6.22555	5.77227	3.14441	-1.21839	19.5098	6.98962	-1.95682	19.5847	-3.55447	-21.2329	-5.6592	-2.66492	-22.9689	-4.86214	4.84095	9.12514	-0.356444	2.99944	8.24737	0.08982	7.93548	7.42426	20.7668	6.14036	10.1728	19.0346
2	-0.553927	7.48554	5.17631	3.74907	6.28051	5.81639	3.27092	-1.14614	19.3002	7.06478	-2.03838	19.3694	-3.36457	-20.4254	-4.63447	-2.36461	-22.1811	-3.92209	5.01376	8.63176	-1.75083	3.22974	7.77743	-0.955111	8.65616	6.61513	18.1713	6.89325	9.70724	16.8139
3	-0.390563	7.58262	5.09309	3.85701	6.28061	5.85964	3.45885	-0.995254	19.0237	7.19585	-2.09761	19.0206	-3.16914	-19.7548	-3.69156	-2.07985	-21.6715	-3.27497	5.06825	8.18757	-3.72707	3.431	7.36915	-2.4984	9.33984	5.82611	14.9678	7.74216	9.47234	14.2646
4	-0.175593	7.57816	4.99328	4.01203	6.21722	5.89466	3.73717	-0.761444	18.6203	7.41327	-2.07597	18.4945	-2.9901	-19.2923	-2.95937	-1.85192	-21.4677	-3.00531	4.77541	7.91075	-5.91237	3.38802	7.1366	-4.24878	9.64768	5.0412	11.5774	8.37467	9.33469	11.6644
5	0.11568	7.45687	4.84862	4.24051	6.08292	5.90747	4.13128	-0.485923	18.0715	7.73452	-1.94058	17.8054	-2.80355	-18.8894	-2.35484	-1.6488	-21.3655	-2.93574	4.00552	7.68095	-7.76581	2.87609	6.98245	-5.74398	9.35115	4.31909	8.44762	8.46152	9.1618	9.24053
6	0.497451	7.21223	4.6466	4.55522	5.87603	5.88316	4.65541	-0.219751	17.4297	8.16304	-1.70183	17.0294	-2.57164	-18.2671	-1.67392	-1.40959	-21.0811	-2.77372	2.78391	7.19204	-8.87604	1.82069	6.67097	-6.6085	8.41284	3.77839	5.85807	7.84414	8.92577	7.12203
7	0.962063	6.85175	4.40501	4.9462	5.60149	5.8162	5.30112	0.0159943	16.7954	8.68917	-1.40021	16.2606	-2.28541	-17.2089	-0.762306	-1.11812	-20.4553	-2.34755	1.25446	6.21269	-9.12695	0.383704	6.06168	-6.74391	6.96185	3.47424	3.90181	6.65004	8.6684	5.39577
8	1.48217	6.3962	4.16164	5.38362	5.27022	5.71264	6.03739	0.241327	16.2528	9.28828	-1.08124	15.5487	-1.97132	-15.6945	0.3931	-0.80643	-19.5427	-1.6896	-0.386224	4.76852	-8.7004	-1.17857	5.23792	-6.33945	5.24608	3.32923	2.51395	5.18199	8.4166	4.06785
9	2.02099	5.87546	3.95226	5.83357	4.90298	5.58728	6.82096	0.486186	15.8169	9.92594	-0.785171	14.8765	-1.66813	-13.911	1.68242	-0.509677	-18.5612	-0.956286	-2.00211	3.11593	-7.91608	-2.71352	4.43808	-5.68326	3.49718	3.20772	1.5334	3.68731	8.17411	3.05092
