Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-69.6907	923.254	-60.2184	-86.0747	923.412	-310.682	-249.93	974.554	-146.752	-256.654	970.604	-219.455	-173.724	980.34	-350.722	-150.531	974.456	-11.2729	-164.76	849.073	-10.3796	-170.967	461.573	-65.6701	-176.491	413.176	-69.1783	-106.522	391.54	-110.235	-216.002	61.5217	-117.44	-259.807	49.9449	-161.032	-63.4288	37.9138	-159.369	-105.723	23.7829	-89.8481	-163.775	825.509	-366.039	-38.5411	493.281	-364.626	-48.9107	449.87	-364.075	-9.66373	407.159	-337.339	-230.989	142.108	-323.321	-281.002	136.956	-271.767	-104.751	65.8783	-290.492	-144.722	56.9194	-347.788
0.007	-64.2739	922.742	-59.9607	-79.9776	923.329	-310.678	-244.666	974.839	-148.143	-250.711	970.281	-219.24	-167.806	980.215	-350.878	-145.113	973.996	-11.2471	-159.705	848.861	-10.3153	-168.836	461.519	-65.9159	-174.927	413.27	-69.1221	-105.19	391.199	-110.404	-215.883	61.623	-117.578	-259.744	50.1598	-161.185	-63.1289	38.1357	-159.286	-105.717	23.7713	-89.8402	-156.877	825.352	-366.265	-28.6049	493.966	-363.884	-38.0511	450.084	-363.425	2.16151	408.441	-336.663	-210.825	136.653	-323.374	-260.617	129.78	-271.777	-81.8028	63.9242	-291.314	-121.969	54.5196	-348.22
0.013	-58.6223	922.255	-59.8166	-73.8641	923.147	-310.662	-238.524	974.163	-147.238	-244.814	969.927	-219.319	-162.314	979.893	-351.575	-139.679	973.597	-11.2941	-154.443	848.631	-10.2701	-166.677	461.5	-66.0583	-173.057	413.288	-69.2752	-103.47	390.722	-110.489	-215.779	61.7589	-117.712	-259.679	50.3603	-161.337	-63.2431	37.7885	-159.337	-105.749	23.7727	-89.8313	-150.146	825.218	-366.554	-18.973	494.534	-363.122	-27.4727	450.255	-362.675	13.8822	409.617	-335.74	-190.456	131.204	-323.042	-240.056	122.697	-271.75	-59.0408	62.5784	-291.672	-98.9621	52.1632	-348.574
0.02	-53.0864	921.695	-59.789	-67.7899	922.9	-310.664	-232.982	973.794	-147.73	-238.963	969.561	-219.585	-155.564	978.775	-350.696	-134.13	973.095	-11.4116	-149.194	848.335	-10.482	-164.379	461.539	-66.3358	-171.054	413.214	-69.5962	-101.375	390.177	-110.99	-215.653	61.904	-117.857	-259.601	50.5593	-161.514	-63.2265	37.8186	-159.203	-105.76	23.7588	-89.8329	-143.523	824.976	-366.731	-9.40733	494.878	-362.18	-17.1131	450.327	-361.819	25.3498	410.848	-334.99	-169.768	125.953	-323.373	-219.201	115.938	-271.749	-36.3487	61.3726	-291.967	-75.7753	49.8866	-348.778
0.027	-47.4913	921.139	-59.7501	-61.7898	922.611	-310.782	-227.204	973.53	-148.18	-233.155	969.018	-219.869	-149.624	978.33	-350.813	-128.531	972.635	-11.4428	-143.888	848.066	-10.748	-162.079	461.544	-66.5564	-169.128	413.262	-69.7469	-99.4272	389.699	-111.282	-215.56	62.2517	-118.143	-259.561	51.0054	-161.44	-63.0485	37.7103	-159.42	-105.753	23.7579	-89.8373	-136.946	824.629	-366.95	-0.18342	495.205	-361.422	-6.89558	450.213	-360.989	36.6727	411.917	-334.146	-148.915	120.742	-323.017	-198.224	109.131	-271.743	-13.4921	60.3848	-292.003	-52.6701	48.0838	-349.067
0.033	-41.7844	920.567	-59.7652	-55.6991	922.216	-310.826	-221.437	973.038	-148.597	-227.134	968.534	-219.642	-143.771	977.828	-350.941	-122.801	972.011	-11.5284	-138.645	847.814	-10.7807	-159.629	461.298	-66.818	-166.947	413.184	-70.0788	-97.625	389.035	-111.377	-215.389	62.4145	-118.304	-259.451	51.2387	-161.631	-62.88	37.7289	-159.409	-105.743	23.7482	-89.8616	-130.632	824.181	-367.203	8.83626	495.361	-360.594	3.10252	450.026	-360.223	47.6301	412.917	-333.221	-127.747	115.637	-323.373	-176.783	102.409	-271.875	9.50156	59.6094	-291.821	-29.2528	46.2758	-349.04
0.04	-36.1521	919.95	-59.7837	-49.6041	921.824	-310.947	-215.647	972.641	-149.1	-221.349	967.773	-220.295	-137.824	977.324	-351.111	-117.23	971.481	-11.7938	-133.119	847.429	-11.054	-157.246	461.262	-67.0666	-164.951	413.241	-70.2405	-95.1742	388.624	-111.933	-215.224	62.5555	-118.45	-259.327	51.4907	-161.827	-62.8022	37.6929	-159.404	-105.746	23.7455	-89.8774	-124.449	823.692	-367.508	17.4764	495.16	-359.768	12.9073	449.67	-359.346	58.3655	413.855	-332.27	-106.392	110.735	-323.359	-155.157	95.8831	-272.067	32.5601	59.1495	-291.523	-5.65946	44.6456	-348.815
0.047	-30.4642	919.331	-59.8314	-43.5137	921.326	-311.089	-209.776	971.963	-149.331	-215.521	967.352	-221.007	-131.835	976.734	-351.27	-111.504	970.943	-12.099	-127.805	847.034	-11.3421	-154.733	461.179	-67.3339	-162.711	413.193	-70.4897	-93.7345	388.264	-112.092	-215.049	62.7013	-118.609	-259.206	51.7691	-161.981	-62.733	37.655	-159.404	-105.732	23.7431	-89.9099	-118.299	823.115	-367.802	26.0103	494.962	-358.909	22.4599	449.192	-358.519	68.9292	414.701	-331.28	-84.9514	106.057	-323.367	-133.163	89.3341	-272.088	55.564	58.9505	-291.016	18.1848	43.3301	-348.484
0.053	-24.5899	918.602	-59.9676	-37.4491	920.623	-311.176	-203.988	971.617	-149.911	-209.677	966.795	-221.59	-125.886	976.123	-351.475	-106.172	970.43	-11.9202	-122.193	846.554	-11.5411	-152.12	461.236	-67.5875	-160.177	413.085	-70.9906	-91.3615	387.709	-112.409	-215.139	62.9635	-118.697	-259.097	52.0728	-162.103	-62.6545	37.6268	-159.409	-105.756	23.752	-89.9238	-112.201	822.422	-368.079	34.2741	494.477	-358.269	31.7628	448.577	-357.636	79.2012	415.421	-330.137	-63.3287	101.514	-323.386	-111.137	83.2468	-272.408	78.5967	59.1106	-290.398	42.0288	42.3683	-348.092
0.06	-19.5634	917.877	-60.716	-31.3423	919.937	-311.42	-198.038	970.971	-150.14	-203.781	966.14	-222.377	-119.92	975.419	-351.65	-100.442	969.82	-12.1435	-116.684	846.08	-11.7048	-149.435	461.046	-67.7997	-157.866	413.121	-71.2025	-89.5007	387.232	-112.62	-214.699	63.033	-118.803	-259.344	52.6724	-162.171	-63.0669	37.5361	-159.542	-105.87	23.609	-90.1221	-106.198	821.606	-368.408	42.2182	493.966	-357.325	40.7863	447.856	-356.603	89.1125	416.256	-329.184	-41.5966	97.2226	-323.327	-88.9953	77.4782	-272.512	101.552	59.6942	-289.612	65.8263	41.5944	-347.566
