Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.61104	0.62376	14.3	-1.23442	4.09453	16.0023	3.60375	-1.59567	36.5663	-2.60626	-9.1768	38.1587	-2.00464	-21.9766	-2.07871	-0.0915867	-10.1046	-1.0404	4.67309	5.76653	3.71905	3.0199	13.5437	2.48641	2.86672	15.79	29.4222	2.85553	3.34123	26.5163
1	3.08681	1.01467	14.1871	-0.911703	4.3616	15.8932	3.56207	-1.05444	36.9998	-2.61176	-8.87978	38.7379	-1.53349	-22.0109	-0.02392	0.03252	-9.93353	1.1734	4.84365	6.05831	3.81232	3.1434	14.1006	2.26347	3.38375	14.3425	27.9904	3.38922	1.9264	24.8049
2	3.6025	1.38079	14.0004	-0.481287	4.61456	15.7318	3.60332	-0.56413	37.1694	-2.50516	-8.53009	39.0435	-1.03768	-22.2783	2.00095	0.180317	-10.1544	3.32694	5.27019	6.25449	3.26692	3.47533	14.7397	1.25436	4.30446	13.3096	25.8705	4.28411	0.683208	22.2193
3	4.14357	1.69341	13.7771	0.04783	4.83467	15.5461	3.73908	-0.08436	37.1133	-2.28917	-8.07605	39.1059	-0.56296	-22.7802	3.90023	0.350342	-10.8392	5.36664	5.92556	6.34216	1.85722	3.98411	15.4415	-0.562833	5.62793	12.6898	22.9319	5.47247	-0.338785	18.7785
4	4.70113	1.91023	13.5728	0.644335	5.00314	15.3747	3.97141	0.42407	36.9656	-2.00074	-7.48001	39.0687	-0.10942	-23.3315	5.75817	0.57337	-11.7452	7.46615	6.6031	6.28079	-0.15597	4.4673	16.0078	-2.62543	7.06883	12.3081	19.3358	6.62965	-1.17842	14.8946
5	5.26361	1.99687	13.4351	1.24701	5.1156	15.24	4.2767	0.95644	36.9201	-1.72095	-6.76988	39.1303	0.3954	-23.4893	7.83307	0.925327	-12.3103	9.93823	7.04124	5.91547	-2.00837	4.71878	16.0526	-4.03639	8.1744	11.8887	15.5638	7.3707	-1.90146	11.2154
6	5.80895	1.95428	13.3614	1.78405	5.18986	15.1219	4.60167	1.43329	37.123	-1.53672	-6.07776	39.4138	1.05857	-22.8097	10.3719	1.46598	-12.076	12.9489	7.07216	5.03878	-3.00972	4.58705	15.3435	-4.28866	8.62794	11.2919	12.0766	7.47414	-2.52736	8.16526
7	6.30527	1.82342	13.2894	2.21328	5.2548	14.9652	4.89473	1.73302	37.5501	-1.47103	-5.60196	39.8481	1.90024	-21.2854	13.3412	2.15153	-11.0698	16.2937	6.49529	3.70618	-3.04209	3.88865	14.0767	-3.54877	8.27434	10.5872	9.06632	6.88385	-3.01406	5.80835
8	6.71632	1.65992	13.1442	2.53233	5.33311	14.714	5.1385	1.78966	37.9883	-1.47149	-5.50594	40.1788	2.80654	-19.4059	16.3952	2.83884	-9.73196	19.5145	5.16219	2.29826	-2.44522	2.56399	12.7464	-2.29684	7.12447	9.95064	6.55063	5.71173	-3.29661	4.04371
9	7.01302	1.50748	12.8858	2.75834	5.433	14.3414	5.34401	1.63739	38.1543	-1.46465	-5.84061	40.1132	3.62065	-17.8092	19.1113	3.3794	-8.6048	22.1822	3.25487	1.2563	-1.58848	0.825363	11.883	-0.896902	5.45242	9.54097	4.52583	4.22354	-3.37247	2.76659
10	7.19072	1.39504	12.5215	2.91456	5.55147	13.8616	5.53022	1.35125	37.8507	-1.39571	-6.53659	39.4826	4.23165	-16.9164	21.2051	3.68862	-8.06268	24.062	1.23321	0.8738	-0.63064	-0.945592	11.8365	0.510615	3.69473	9.38593	2.99454	2.73045	-3.33057	1.89094
11	7.2727	1.346	12.0964	3.02762	5.6812	13.3267	5.71518	0.98114	37.0471	-1.23315	-7.45618	38.3154	4.58725	-16.7969	22.5939	3.75177	-8.1731	25.1352	-0.46876	1.21945	0.41331	-2.40308	12.6097	1.8882	2.20484	9.38633	1.9286	1.46706	-3.2635	1.32693
12	7.28898	1.37728	11.6787	3.12033	5.81412	12.8142	5.9075	0.55852	35.8682	-0.969578	-8.43665	36.7995	4.68331	-17.2466	23.3643	3.60884	-8.71916	25.5501	-1.61885	2.11495	1.53592	-3.3623	13.8557	3.19548	1.13808	9.43116	1.25828	0.547685	-3.20218	0.979365
13	7.25498	1.49392	11.3419	3.20106	5.94415	12.4081	6.09741	0.12283	34.5256	-0.629938	-9.3288	35.1907	4.55692	-17.9273	23.7037	3.33135	-9.3295	25.5449	-2.19395	3.20411	2.69048	-3.82949	15.0736	4.38403	0.48325	9.46389	0.88504	-0.0284417	-3.14997	0.764197
14	7.16872	1.68863	11.1387	3.25913	6.06964	12.1725	6.25815	-0.27671	33.2244	-0.270598	-10.0615	33.7195	4.27583	-18.4967	23.818	2.97898	-9.6351	25.3664	-2.32859	4.10461	3.81479	-3.94721	15.8533	5.43169	0.13052	9.46622	0.69879	-0.344418	-3.11634	0.617795
