Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.025625	-0.010315	-0.580555	-0.131896	-0.023446	-0.608032	0.048455	0.007695	-0.28374	-0.023406	0.001156	-0.33112	0.00461	0.01413	0.007595	0.004454	0.012886	0.01065	0.061525	0.33217	-0.011315	0.094254	0.375058	-0.022332
1	-0.029725	-0.01532	-0.58062	-0.124278	-0.024686	-0.610518	0.037075	0.004775	-0.255525	-0.026188	0.000966	-0.286582	0.00323	0.006645	-0.00334	-0.001328	0.006636	0.001786	0.103425	1.04314	-0.06244	0.185608	1.08588	-0.081968
2	-0.023795	-0.01643	-0.507965	-0.083852	-0.02016	-0.530642	0.021925	0.00228	-0.198575	-0.024732	0.002124	-0.210262	-0.002725	-0.006565	-0.02463	-0.01501	-0.004114	-0.01674	0.0853	1.9823	-0.14858	0.221702	1.94688	-0.171944
3	-0.02391	-0.015575	-0.406425	-0.03863	-0.012912	-0.426186	0.000565	-0.00269	-0.140365	-0.02797	0.002438	-0.139968	-0.012605	-0.02423	-0.053625	-0.033444	-0.018296	-0.042816	-0.060545	2.82583	-0.2288	0.105364	2.63994	-0.253988
4	-0.03599	-0.013285	-0.37303	-0.028152	-0.006432	-0.388488	-0.014515	-0.007325	-0.121805	-0.03987	0.003006	-0.120014	-0.0223	-0.04042	-0.08118	-0.05106	-0.032732	-0.06801	-0.300745	3.55346	-0.252485	-0.144502	3.2513	-0.293106
5	-0.02815	-0.00477	-0.377825	-0.017436	0.001648	-0.364442	-0.00074	-0.00546	-0.116885	-0.036544	0.00605	-0.11173	-0.0295	-0.049915	-0.101035	-0.064082	-0.04521	-0.087972	-0.528055	4.20498	-0.21412	-0.417016	3.85611	-0.276424
6	0.025855	0.007925	-0.40886	0.01849	0.009888	-0.382416	0.05368	0.00295	-0.10239	0.003812	0.01161	-0.100918	-0.034225	-0.05094	-0.11164	-0.071734	-0.052368	-0.102882	-0.673265	4.80451	-0.129455	-0.603262	4.45271	-0.20237
7	0.114425	0.01503	-0.444145	0.082374	0.013592	-0.423614	0.126235	0.009485	-0.067945	0.07391	0.014618	-0.07403	-0.037045	-0.04696	-0.110675	-0.074786	-0.05329	-0.10867	-0.76496	5.32461	-0.007705	-0.701966	4.97924	-0.080666
8	0.18215	0.00822	-0.48722	0.126308	0.005926	-0.464322	0.17808	0.006655	-0.03254	0.132026	0.008466	-0.0383	-0.037175	-0.043755	-0.09756	-0.072986	-0.052048	-0.10123	-0.819325	5.71523	0.12701	-0.753574	5.35925	0.06247
9	0.22799	-0.00631	-0.53825	0.138088	-0.009224	-0.50611	0.20861	-0.00164	-0.01162	0.160732	-0.003812	-0.014526	-0.035495	-0.041785	-0.077855	-0.067972	-0.05152	-0.084148	-0.82021	5.97914	0.23332	-0.76175	5.62799	0.185486
