Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-146.174	1028.78	-95.2921	-143.322	1023.53	-328.643	-303.395	1062.58	-169.16	-300.534	1064.99	-263.222	-205.747	1083.53	-361.709	-207.06	1089.83	-65.6336	-220.648	911.474	-31.6816	-55.3899	546.335	-87.153	-64.7319	503.087	-85.7278	-18.0917	471.583	-134.182	-264.432	163.912	-126.207	-299.714	136.446	-176.102	-111.811	53.9628	-137.396	-163.536	60.8831	-77.8953	-257.29	907.266	-385.871	-247.674	513.147	-327.658	-249.506	460.21	-324.928	-214.394	430.531	-274.07	-327.217	72.9715	-289.557	-372.666	39.0439	-244.981	-164.572	37.4743	-230.698	-205.02	22.311	-304.635
0.007	-137.453	1028.03	-94.7391	-134.352	1022.56	-328.967	-294.852	1062.34	-169.206	-291.518	1064.21	-263.203	-196.884	1082.92	-361.676	-197.884	1089.07	-65.5878	-211.491	911.027	-31.5314	-43.6006	546.566	-86.6957	-51.9691	502.734	-85.4197	-4.62688	472.849	-134.079	-238.914	156.102	-126.39	-273.202	127.071	-176.217	-82.6042	52.2764	-137.737	-134.379	57.3218	-78.1684	-249.091	906.834	-385.752	-244.209	512.895	-327.843	-246.544	459.838	-325.13	-212.222	429.571	-274.146	-327.061	73.2632	-289.414	-372.584	39.4169	-244.809	-164.228	37.4385	-230.753	-204.695	22.237	-304.658
0.013	-127.801	1027.19	-95.6196	-125.594	1021.48	-329.117	-285.728	1061.57	-169.004	-282.649	1063.6	-263.28	-188.141	1082.04	-361.901	-188.774	1088.31	-65.6689	-202.31	910.32	-31.5218	-32.2034	546.456	-86.1749	-39.5128	502.156	-85.2149	8.4535	473.908	-133.863	-214.241	148.875	-126.489	-246.516	118.607	-176.354	-53.209	50.9489	-138.167	-105.197	53.8905	-78.8217	-241.014	906.306	-385.974	-240.463	512.449	-328.032	-243.523	459.537	-325.347	-208.563	429.063	-274.303	-326.873	73.3607	-289.161	-372.5	39.671	-244.605	-164.017	37.3651	-230.725	-204.682	22.1983	-304.658
0.02	-119.122	1026.21	-95.3594	-116.662	1020.31	-329.394	-276.671	1060.78	-168.896	-273.666	1062.82	-263.197	-179.387	1081.11	-361.963	-179.761	1087.35	-65.6876	-193.853	909.6	-31.5315	-21.206	546.095	-85.6522	-27.4744	501.28	-84.7671	21.0687	474.743	-133.638	-188.533	141.5	-126.464	-219.585	110.03	-177.123	-23.7257	50.0061	-138.794	-75.7087	50.5845	-79.314	-232.924	905.561	-385.997	-236.531	512.065	-328.084	-240.094	459.046	-325.399	-205.442	428.395	-274.489	-326.689	73.6606	-288.991	-372.412	39.9646	-244.423	-163.566	37.0395	-230.722	-204.639	22.1603	-304.636
0.027	-109.902	1025.12	-96.0933	-107.667	1019.03	-330.052	-267.484	1059.72	-168.751	-264.56	1061.77	-263.167	-170.142	1079.89	-361.829	-170.529	1086.22	-65.5049	-185.689	908.662	-31.5028	-10.5981	545.444	-85.0722	-15.747	500.369	-84.2842	33.4246	475.313	-133.344	-162.42	134.072	-127.083	-192.104	101.65	-176.707	5.76598	49.1888	-139.516	-46.077	47.4389	-80.0533	-224.767	904.801	-386.042	-232.413	511.537	-328.128	-236.588	458.634	-325.431	-202.854	427.325	-274.684	-326.417	73.7543	-287.81	-372.269	40.3486	-244.102	-163.462	36.8445	-230.751	-204.608	22.1255	-304.616
0.033	-100.73	1023.86	-96.2851	-98.7962	1017.64	-329.838	-258.445	1058.71	-168.818	-255.481	1060.77	-263.081	-161.022	1078.58	-361.808	-161.391	1085	-65.5985	-174.501	907.846	-31.5991	-0.40145	544.435	-84.4054	-4.38373	499.15	-83.7036	45.328	475.731	-132.862	-136.004	127.027	-127.111	-164.511	93.6211	-177.286	35.2473	48.7523	-140.252	-16.4183	44.6055	-80.8841	-216.442	903.966	-385.932	-228.167	511.058	-328.104	-232.921	458.157	-325.438	-198.867	426.589	-274.762	-326.24	74.0794	-287.512	-372.124	40.7668	-243.809	-163.203	36.9035	-230.786	-204.585	22.1077	-304.585
0.04	-91.7248	1022.49	-96.4206	-89.7863	1016.18	-330.098	-249.419	1057.74	-168.863	-246.352	1059.68	-263.008	-152.167	1077.49	-361.86	-152.313	1083.73	-65.4338	-165.277	906.703	-31.4293	9.40605	543.292	-83.6985	5.85503	497.663	-83.1008	56.6046	475.816	-132.337	-109.302	120.073	-127.423	-136.679	85.7433	-177.991	64.7995	48.6178	-141.244	13.5807	42.3325	-81.7271	-208.304	903.035	-386.211	-223.836	510.468	-328.135	-229.172	457.622	-325.444	-195.153	425.816	-274.791	-326.084	74.3481	-287.253	-372.045	41.3578	-243.451	-163.019	36.853	-230.74	-204.812	22.0922	-304.512
0.047	-82.4688	1021.09	-96.6661	-80.6819	1014.72	-330.228	-240.391	1056.61	-168.997	-237.211	1058.51	-263.01	-143.426	1076.04	-361.938	-143.234	1082.37	-65.3314	-156.85	905.415	-31.4185	18.7406	541.831	-83.0354	16.4478	495.98	-82.6047	67.6981	475.693	-131.741	-82.4513	113.58	-127.423	-108.633	78.5545	-177.725	94.1352	49.1309	-142.244	43.6521	40.415	-82.6186	-200.18	902.074	-386.592	-219.445	509.964	-328.113	-225.394	457.175	-325.397	-191.573	424.933	-274.948	-325.929	74.6659	-287.024	-371.758	41.995	-242.431	-163.095	36.7913	-230.665	-204.872	22.1431	-304.456
0.053	-73.4844	1019.45	-96.556	-71.5978	1013.14	-330.382	-231.145	1055.29	-168.71	-228.131	1057.46	-263.016	-133.979	1074.79	-361.939	-134.137	1080.91	-65.2114	-147.877	903.885	-31.3555	27.7702	540.193	-82.2276	26.9948	494.138	-81.86	78.0826	475.283	-131.179	-55.3644	107.686	-127.537	-80.4979	72.1384	-177.805	123.466	50.0424	-143.574	73.6686	39.0578	-83.6517	-191.651	901.13	-386.439	-214.919	509.322	-327.986	-221.374	456.855	-325.616	-187.9	424.094	-275.066	-325.676	75.0452	-286.626	-371.605	42.7207	-241.947	-162.924	36.6996	-230.613	-204.859	22.1446	-304.359
0.06	-64.3326	1017.83	-96.5971	-62.3557	1011.45	-330.468	-221.986	1054.15	-168.58	-218.908	1056.33	-262.982	-124.613	1073.39	-361.901	-124.967	1079.28	-65.0924	-139.374	902.471	-31.2723	36.4837	538.302	-81.4634	36.3027	492.21	-81.0026	88.4359	474.683	-130.473	-28.2424	102.081	-127.163	-52.2866	66.19	-177.894	152.412	51.6582	-145.085	103.565	38.3314	-85.3642	-183.192	900.312	-386.542	-210.292	508.902	-327.868	-217.414	456.455	-325.513	-183.992	423.252	-275.135	-325.378	75.6714	-285.775	-371.472	43.3162	-241.307	-162.695	36.6194	-230.534	-204.882	22.1464	-304.187
0.067	-55.2126	1016.16	-96.5413	-53.7911	1009.74	-330.406	-212.865	1052.97	-168.626	-209.614	1055.04	-262.843	-115.287	1072.08	-361.814	-115.86	1077.65	-64.9394	-130.603	900.907	-31.3375	44.8375	536.129	-80.8298	45.9002	490.036	-80.4391	97.5318	474.09	-129.921	-1.40187	97.4882	-127.052	-24.1455	60.8202	-177.803	180.887	53.8805	-146.855	133.289	38.5048	-86.5313	-174.732	899.488	-386.65	-205.68	508.439	-327.817	-213.165	456.041	-325.421	-180.173	422.361	-275.162	-325.051	76.0461	-285.294	-371.291	44.1317	-240.527	-162.26	36.4143	-230.426	-204.91	22.1807	-303.863
