Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0800243	-0.00341286	-0.187639	-0.0379425	-0.005045	-0.158468	-0.0346429	-0.00268429	-0.0645629	-0.015595	-0.0029825	-0.04694	-0.00257286	-0.00657286	-0.0101771	-0.0044375	-0.007325	-0.011445	-0.0328986	0.610099	-0.0454871	-0.02491	0.708445	-0.047225
1	-0.0881814	-0.00829143	-0.23847	-0.027455	-0.00565	-0.161365	-0.0410043	-0.00448286	-0.0549714	0.00504	-0.0031625	-0.055225	-0.0106571	-0.0157214	-0.0270471	-0.01167	-0.01477	-0.029495	-0.13383	1.85122	-0.137329	-0.128018	1.94642	-0.124117
2	-0.0658543	-0.00918714	-0.241317	0.0089825	-0.00831	-0.146592	-0.0331514	-0.00689857	-0.0373771	0.038635	-0.0061975	-0.0653825	-0.0232757	-0.0294314	-0.05651	-0.019455	-0.027635	-0.059525	-0.301819	3.26227	-0.228526	-0.299843	3.19823	-0.175493
3	-0.00815286	-0.00502429	-0.207359	0.0593925	-0.00716	-0.13217	-0.00159429	-0.00885	-0.0168329	0.083295	-0.0106125	-0.0749575	-0.0327843	-0.0415786	-0.0836243	-0.0209725	-0.0392425	-0.0842525	-0.50256	4.26956	-0.22307	-0.466098	3.98246	-0.12695
4	0.0667314	-4.14286e-05	-0.210024	0.122688	-0.00257	-0.162073	0.0482043	-0.00847857	0.0113386	0.13755	-0.01213	-0.0649625	-0.0347686	-0.0471329	-0.0925343	-0.0163125	-0.044365	-0.0902325	-0.68849	4.92174	-0.107949	-0.579558	4.44039	0.0070525
5	0.146993	-0.000458571	-0.261464	0.206773	-0.0047725	-0.239683	0.101584	-0.00871286	0.0567871	0.199528	-0.0114275	-0.03402	-0.0337043	-0.0485629	-0.0831829	-0.0119675	-0.044385	-0.079375	-0.867737	5.44652	0.0526743	-0.70314	4.86264	0.176143
6	0.231797	-0.00971571	-0.316316	0.29212	-0.01738	-0.313812	0.147971	-0.0121829	0.105481	0.259647	-0.011635	-0.0074875	-0.0346971	-0.0481843	-0.0623829	-0.0131025	-0.04143	-0.0572075	-1.02559	5.89517	0.184177	-0.84618	5.32704	0.326088
7	0.315773	-0.02481	-0.354499	0.359365	-0.034235	-0.337885	0.186511	-0.0182486	0.138393	0.30755	-0.014835	0.0068925	-0.0385057	-0.0469786	-0.0373914	-0.01926	-0.0385375	-0.029995	-1.11449	6.27885	0.261331	-0.945763	5.78491	0.420335
8	0.379713	-0.0402943	-0.383294	0.40683	-0.050675	-0.340483	0.213244	-0.0249743	0.156526	0.337927	-0.019305	0.0158475	-0.0434957	-0.0469543	-0.0131529	-0.0273775	-0.0379525	-0.0035625	-1.13396	6.64095	0.296011	-0.98078	6.20827	0.449828
9	0.418781	-0.0499614	-0.407244	0.439053	-0.058385	-0.34023	0.226951	-0.0303671	0.16466	0.352595	-0.022655	0.0198225	-0.0483529	-0.0482871	0.00888143	-0.0358175	-0.03929	0.019295	-1.10649	7.01123	0.296043	-0.968738	6.61179	0.423863
10	0.446434	-0.0520329	-0.40943	0.464073	-0.058155	-0.329202	0.233464	-0.03368	0.166504	0.360523	-0.024135	0.01907	-0.0526671	-0.0493429	0.0290029	-0.043825	-0.0405725	0.039135	-1.05547	7.39096	0.269484	-0.933472	7.00863	0.369422
11	0.472851	-0.0490243	-0.382079	0.492565	-0.0550175	-0.305447	0.24064	-0.0354414	0.164411	0.372013	-0.02412	0.0134175	-0.05583	-0.0487829	0.0477829	-0.05033	-0.040085	0.0580625	-0.999086	7.77026	0.238126	-0.892593	7.40161	0.325278
12	0.505953	-0.0445729	-0.340464	0.534065	-0.052825	-0.281223	0.254831	-0.0362457	0.15964	0.394648	-0.0232225	0.00416	-0.0570557	-0.0461814	0.0656143	-0.054275	-0.0372275	0.077935	-0.945276	8.1326	0.227916	-0.853668	7.79336	0.321543
13	0.545956	-0.0424386	-0.310971	0.59054	-0.0534	-0.27044	0.278513	-0.03633	0.153639	0.430122	-0.021825	-0.006715	-0.0562114	-0.0420029	0.08232	-0.0556675	-0.0323525	0.0995375	-0.894061	8.46861	0.251596	-0.8167	8.18309	0.364375
14	0.592437	-0.0439371	-0.303597	0.654458	-0.056685	-0.272168	0.30954	-0.0358843	0.148074	0.473553	-0.0200175	-0.0168825	-0.0538414	-0.0370114	0.0980643	-0.0556175	-0.026135	0.123038	-0.843673	8.78254	0.301636	-0.78275	8.55517	0.43831
15	0.645103	-0.0469171	-0.305276	0.708805	-0.0606275	-0.276895	0.343326	-0.03485	0.14521	0.51503	-0.017375	-0.022685	-0.0510357	-0.0318557	0.113236	-0.0553025	-0.019155	0.147618	-0.794363	9.06678	0.360931	-0.752735	8.88371	0.515243
16	0.69854	-0.0489671	-0.299211	0.747735	-0.0622375	-0.27416	0.37394	-0.0327871	0.146663	0.546058	-0.0133425	-0.024645	-0.0488671	-0.02674	0.128366	-0.0562075	-0.0118725	0.17175	-0.747067	9.28856	0.41373	-0.721827	9.14899	0.565792
17	0.74291	-0.0484671	-0.280901	0.772042	-0.05891	-0.25616	0.395831	-0.02936	0.151936	0.56212	-0.0080425	-0.0241025	-0.0480329	-0.0213986	0.143654	-0.0592175	-0.004595	0.194012	-0.701343	9.41512	0.449276	-0.684013	9.34108	0.574002
18	0.770969	-0.0457371	-0.255484	0.784608	-0.0525725	-0.23441	0.406277	-0.0247914	0.159193	0.563825	-0.0022825	-0.0232825	-0.0485114	-0.0153486	0.158833	-0.0634625	0.002945	0.21399	-0.654671	9.44416	0.462684	-0.637177	9.45107	0.547345
19	0.780354	-0.0426557	-0.228596	0.788635	-0.045645	-0.20746	0.406271	-0.0199314	0.165636	0.55698	0.0031825	-0.0243075	-0.04948	-0.00816857	0.173887	-0.06694	0.011255	0.232308	-0.604523	9.40394	0.456169	-0.584382	9.4735	0.510525
