Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0789975	-0.0023875	-0.536168	NaN	NaN	NaN	-0.0099075	0.003265	-0.280165	NaN	NaN	NaN	0.00178	0.0033475	0.0067125	NaN	NaN	NaN	0.0496425	0.769515	-0.076145	0.0538583	0.729792	-0.0735067
1	-0.049595	-0.0002625	-0.541893	-0.0851333	-0.011375	-0.45565	-0.0060075	0.0036025	-0.240825	-0.0410683	0.00103333	-0.200515	-0.00292	-0.0035725	-0.00835	-0.001365	-0.002495	-0.00657167	-0.05255	1.93231	-0.155763	0.000376667	1.85644	-0.149208
2	-0.0059925	0.0011675	-0.53944	-0.03037	-0.009815	-0.447532	0.0019675	0.00364	-0.178355	-0.016055	-0.00065	-0.148423	-0.01202	-0.01595	-0.03503	-0.00744	-0.012975	-0.0254217	-0.27499	3.5671	-0.2462	-0.149192	3.26253	-0.231353
3	0.056205	-0.0024775	-0.51697	0.0424183	-0.00646833	-0.41923	0.0175975	0.0003875	-0.09027	0.0216767	-0.00264333	-0.07733	-0.02469	-0.03289	-0.0706675	-0.016125	-0.0255817	-0.0505283	-0.63554	5.3005	-0.305198	-0.413713	4.65625	-0.278028
4	0.11858	-0.01425	-0.513953	0.0982467	-0.003565	-0.413353	0.0403925	-0.0087225	-0.00424	0.063485	-0.006015	-0.01481	-0.0374	-0.0504425	-0.10452	-0.0244933	-0.036685	-0.0741567	-1.0882	6.7821	-0.29152	-0.760372	5.81196	-0.251163
5	0.168088	-0.029465	-0.54187	0.128168	-0.00124833	-0.444843	0.07282	-0.020715	0.0697925	0.109243	-0.009735	0.030995	-0.0467375	-0.062795	-0.125113	-0.0300983	-0.0424967	-0.08781	-1.52822	7.92495	-0.197942	-1.10966	6.72885	-0.145075
6	0.22388	-0.0414125	-0.567965	0.16449	0.00103667	-0.494437	0.121083	-0.02904	0.15371	0.168255	-0.01161	0.0777167	-0.05172	-0.066675	-0.127985	-0.0326667	-0.0415383	-0.0874317	-1.87893	8.79827	-0.0577925	-1.40035	7.51693	0.012205
7	0.313348	-0.0502375	-0.575938	0.240097	0.00122167	-0.544617	0.185328	-0.0296775	0.264892	0.243503	-0.0107283	0.143692	-0.0536	-0.06302	-0.115588	-0.03383	-0.0354233	-0.0741317	-2.1378	9.4946	0.0819725	-1.62807	8.26933	0.175995
8	0.439318	-0.0602975	-0.58777	0.359345	-0.00404167	-0.595678	0.25593	-0.0232875	0.387942	0.325025	-0.00780833	0.22574	-0.054365	-0.0547975	-0.092485	-0.0356017	-0.0268767	-0.0510867	-2.32098	10.1075	0.19668	-1.808	9.02821	0.310423
9	0.583222	-0.073715	-0.6141	0.503717	-0.0156333	-0.650302	0.320122	-0.013935	0.49784	0.39941	-0.00399167	0.306525	-0.0557175	-0.0453975	-0.0640225	-0.0393133	-0.0178533	-0.0221367	-2.42899	10.7076	0.286868	-1.9349	9.80168	0.404628
