Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-295.32	1023.52	77.1248	-283.85	1034.37	-161.568	-494.12	1061.62	4.5687	-499.348	1072.55	-76.2395	-399.905	1112.58	-218.241	-416.051	1081.46	138.466	-365.588	910.437	180.857	-191.38	524.306	101.246	-195.843	460.517	101.123	-127.897	466.438	55.3074	-206.023	90.3601	57.8884	-249.107	61.3226	17.8835	-53.8107	73.1309	6.33839	-78.4544	55.5776	74.2604	-357.716	938.51	-273.507	-422.313	489.759	-182.89	-439.603	432.514	-181.484	-375.784	428.604	-136.625	-506.937	70.2083	-120.919	-551.464	49.9009	-84.4122	-348.659	35.4559	-82.0832	-381.332	26.338	-155.622
0.007	-287.481	1022.91	76.5687	-279.064	1032.82	-161.894	-486.939	1060.58	5.19596	-492.551	1071.66	-75.4618	-393.627	1111.34	-218.156	-407.878	1081.14	138.281	-357.555	909.947	180.844	-183.869	523.172	100.697	-186.097	458.993	101.101	-119.062	466.926	54.3659	-181.178	88.3432	57.6025	-223.344	57.7225	18.1081	-28.6987	77.022	4.59172	-52.064	58.3843	72.6823	-352.084	937.451	-273.673	-418.917	489.188	-182.395	-436.495	432.067	-181.031	-372.376	427.712	-136.376	-506.677	70.2676	-120.707	-551.358	50.1427	-84.1675	-348.527	35.4153	-82.0791	-381.294	26.3656	-155.683
0.013	-279.676	1022.29	76.098	-272.593	1031.8	-162.561	-479.591	1059.75	5.96533	-485.836	1070.67	-74.9229	-387.56	1110.04	-218.199	-398.727	1081	140.207	-349.514	909.391	180.781	-176.491	521.881	100.298	-176.331	457.369	101.213	-110.082	467.102	53.2446	-156.684	86.9566	57.3308	-198.046	54.8573	18.2362	-4.27566	81.3236	2.78576	-26.198	61.4061	70.9564	-346.371	936.395	-273.842	-415.533	488.713	-181.963	-433.299	431.604	-180.576	-369.386	426.805	-135.909	-506.421	70.3341	-120.462	-551.211	50.3691	-83.8936	-348.384	35.3748	-82.0708	-381.318	26.3279	-155.657
0.02	-271.603	1021.61	75.5249	-266.281	1030.79	-163.177	-472.142	1058.9	6.77409	-478.967	1069.67	-74.0201	-381.872	1109.07	-218.339	-390.221	1080.39	140.371	-341.13	908.749	180.898	-169.243	520.592	100.181	-166.739	455.855	100.947	-100.714	467.288	52.1371	-132.932	86.3221	57.303	-173.243	52.7379	18.4163	19.3696	85.8703	1.22217	-1.12972	64.5575	69.094	-340.663	935.318	-274.024	-411.976	488.031	-181.408	-430.099	431.188	-180.079	-366.058	425.944	-135.386	-506.119	70.4124	-120.217	-551.088	50.6203	-83.5841	-348.281	35.3401	-82.0103	-381.317	26.2891	-155.596
0.027	-263.461	1020.82	74.8363	-259.968	1029.64	-163.74	-464.795	1057.35	7.44541	-472.058	1068.51	-73.2086	-376.088	1108.03	-218.306	-381.694	1079.63	140.572	-333.257	908.003	180.766	-162.028	519.058	99.8479	-157.078	454.591	100.839	-92.0914	467.436	51.4131	-109.629	86.0886	57.3678	-149.058	51.2807	18.7527	42.2877	90.4516	-0.26734	23.2354	69.303	68.3591	-334.848	934.254	-274.056	-408.426	487.449	-180.906	-426.823	430.693	-179.576	-362.824	424.893	-134.715	-505.817	70.3298	-119.599	-550.946	50.8795	-83.2891	-348.135	35.2884	-81.9893	-381.323	26.2568	-155.532
0.033	-255.277	1019.95	74.2385	-253.376	1028.55	-164.329	-457.249	1056.06	8.11185	-465.208	1067.4	-72.759	-370.568	1106.91	-218.586	-372.581	1078.85	141.054	-325.06	907.043	180.538	-154.792	517.585	99.6602	-147.79	453.314	100.844	-83.8246	467.599	50.6558	-86.8826	86.4672	57.4333	-125.585	50.4507	19.2715	64.4112	95.0578	-1.6292	46.7095	72.952	67.2002	-328.913	933.115	-274.057	-404.682	486.731	-180.275	-423.603	430.216	-179.123	-359.563	423.88	-134.166	-505.502	70.472	-119.234	-550.76	51.0929	-83.0132	-348.009	35.2478	-81.9459	-381.336	26.21	-155.474
0.04	-246.947	1019.04	73.5807	-246.992	1027.36	-164.988	-449.625	1054.78	8.99339	-458.228	1066.07	-71.9816	-364.663	1105.88	-218.208	-364.33	1077.63	141.002	-316.836	906.042	180.581	-147.598	516.024	99.667	-138.888	452.068	101.282	-74.8108	467.806	49.7257	-65.0997	87.4273	57.8452	-103.106	50.2863	19.95	85.4789	99.6195	-2.94028	69.2645	76.9596	65.9929	-323.665	932.043	-274.597	-401.035	486.096	-179.679	-420.168	429.647	-178.562	-356.229	422.7	-133.369	-505.268	70.8503	-119.242	-550.612	51.3867	-82.682	-347.892	35.1859	-81.9001	-381.346	26.1814	-155.405
0.047	-238.744	1017.92	73.0574	-240.454	1026.15	-165.658	-442.088	1053.46	9.51172	-451.052	1064.7	-70.7952	-358.742	1104.12	-218.142	-355.832	1076.34	141.213	-308.471	904.877	180.447	-140.289	514.629	99.3706	-130.143	450.9	100.947	-66.3443	468.324	48.8406	-44.347	88.785	58.2113	-81.6477	50.5736	20.9592	105.668	103.89	-4.02165	90.5848	80.9199	64.9954	-317.962	930.951	-274.687	-397.149	485.311	-179.094	-416.848	429.112	-178.034	-352.861	421.493	-132.72	-505	71.0158	-118.93	-550.494	51.7275	-82.3517	-347.774	35.1223	-81.8415	-381.368	26.1349	-155.321
0.053	-230.357	1016.93	72.0759	-233.753	1024.96	-166.3	-434.422	1051.93	10.5776	-444.013	1063.39	-70.1061	-352.381	1102.61	-217.631	-347.118	1074.95	141.433	-300.045	903.726	180.189	-132.812	513.172	99.5216	-120.91	449.847	100.769	-57.9928	468.837	47.8983	-24.5788	90.4239	58.9888	-61.3	51.2191	22.2026	124.735	107.918	-4.92677	110.964	84.7321	64.2283	-312.541	929.544	-275.135	-393.272	484.586	-178.414	-413.442	428.526	-177.424	-349.377	420.17	-132.098	-504.749	71.1754	-118.627	-550.368	52.152	-81.9389	-347.682	35.0763	-81.8019	-381.436	26.0317	-155.152
0.06	-221.947	1015.8	71.3363	-227.012	1023.7	-166.931	-426.774	1050.48	11.445	-436.766	1062.09	-68.7682	-346.776	1101.56	-217.805	-338.046	1073.71	142.27	-291.587	902.487	179.981	-125.285	511.803	99.3674	-111.871	448.987	100.883	-49.7039	469.564	47.0244	-5.91869	92.1973	60.1156	-42.067	52.1126	23.5983	142.764	111.446	-5.6277	130.179	88.3304	63.6914	-306.416	928.464	-274.892	-389.262	483.786	-177.874	-409.935	427.933	-176.852	-345.875	418.912	-131.574	-504.568	71.3747	-118.392	-550.203	52.512	-81.5861	-347.596	35.0201	-81.7588	-381.478	25.9948	-155.077
0.067	-213.559	1014.67	70.7103	-221.381	1022.14	-167.115	-419.07	1049.01	12.3309	-429.502	1060.82	-67.3426	-340.946	1100.06	-217.424	-329.323	1072.25	142.544	-282.949	901.216	179.745	-117.494	510.723	99.2586	-103.041	448.189	101.012	-41.5829	470.155	46.209	11.5071	94.0444	61.1973	-24.1295	53.1534	25.1732	159.856	114.317	-6.12768	148.112	91.5014	63.5163	-300.457	927.353	-274.703	-385.125	482.892	-177.151	-406.366	427.322	-176.29	-342.262	417.582	-130.996	-504.333	71.6063	-118.148	-550.008	52.8971	-81.2217	-347.527	34.9819	-81.7016	-381.521	25.9458	-155.002
0.073	-205.236	1013.52	69.978	-214.587	1020.9	-167.717	-411.455	1047.65	12.987	-422.289	1059.37	-66.6182	-335.138	1098.67	-217.337	-320.513	1070.69	142.787	-274.297	899.838	179.639	-109.757	509.898	99.0629	-94.0021	447.646	101.399	-33.6724	470.642	45.7717	27.8419	95.6765	62.0606	-7.44066	54.1785	26.7935	175.868	116.805	-6.17548	164.937	94.1986	63.5822	-294.576	926.117	-274.705	-381.003	482.063	-176.527	-402.652	426.651	-175.683	-338.573	416.238	-130.497	-504.052	71.8784	-117.9	-549.867	53.3955	-80.8514	-347.454	34.9255	-81.6585	-381.574	25.9069	-154.937
0.08	-196.8	1012.28	69.3851	-207.77	1019.61	-168.292	-403.774	1046.03	13.7747	-415.125	1057.97	-65.9115	-328.858	1096.97	-217.223	-311.765	1069.17	143.072	-265.508	898.451	179.403	-101.84	509.225	99.2709	-84.8095	446.899	101.679	-25.8488	470.909	45.3563	42.986	97.1724	63.1887	8.0696	55.1534	28.2264	190.783	118.705	-5.99773	180.417	96.379	63.716	-288.693	924.894	-274.643	-376.793	481.202	-175.857	-398.93	426.001	-175.064	-334.768	414.987	-130.14	-503.71	72.2107	-117.609	-549.717	53.9796	-80.4459	-347.37	34.8757	-81.6065	-381.604	25.8658	-154.86
