Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	174.56	1020.51	-62.26	2285.78	0	1329.65	16515.2
2	-0	-0	-0	2149	0	976.7	-0	193.48	1025.09	-54.78	2289.28	0	1331.45	14174.7
3	-0	-0	-0	2149	0	976.7	-0	190.12	1007.08	-51.27	2277.04	0	1330.66	15626.6
4	-0	-0	-0	2149	0	976.7	-0	200.96	1010.44	-56.15	2277.41	0	1329.96	20194.3
5	-0	-0	-0	2149	0	976.7	-0	193.33	980.53	-55.39	2268.08	0	1327.76	9022.51
6	-0	-0	-0	2149	0	976.7	-0	198.21	989.07	-48.07	2266.26	0	1331.93	14188.8
7	-0	-0	-0	2149	0	976.7	-0	208.28	958.25	-51.73	2262.96	0	1327.95	16233.2
8	-0	-0	-0	2149	0	976.7	-0	218.2	950.01	-46.08	2256.75	0	1329.96	16793.3
9	-0	-0	-0	2149	0	976.7	-0	207.52	924.68	-40.59	2251.71	0	1330.48	17525.3
10	-0	-0	-0	2149	0	976.7	-0	222.02	911.25	-46.23	2251.45	0	1329.76	10195.8
11	-0	-0	-0	2149	0	976.7	-0	216.98	889.59	-44.1	2233.24	0	1330.17	15293.1
12	-0	-0	-0	2149	0	976.7	-0	218.66	838.01	-34.94	2232.38	0	1329.34	14286.4
13	-0	-0	-0	2149	0	976.7	-0	231.02	835.27	-49.74	2237.58	0	1324.54	12472.4
14	-0	-0	-0	2149	0	976.7	-0	223.08	779.72	-51.27	2227.07	0	1316.23	11042.1
15	191.96	1256.41	-99.33	2656.59	0	1161.71	11661.4	244.75	750.73	-47.91	2228.2	0	1319.33	15668.4
16	-26.86	590.21	-401.46	2861.55	0	1179.55	-148584	240.48	748.9	-22.58	2227.9	0	1333.96	10515.1
17	-0	-0	-0	2149	0	976.7	-0	210.42	652.77	-44.4	2191.84	0	1320.12	9626.87
18	-0	-0	-0	2149	0	976.7	-0	255.28	601.5	-41.66	2182	0	1320.55	14323.2
19	-127.41	724.18	-378.57	2655.88	0	1170.65	-51151.1	213.78	558.17	14.34	2197.34	0	1329.37	9366.66
20	-0	-0	-0	2149	0	976.7	-0	169.98	519.71	-43.33	2182.62	0	1320.93	1042.59
21	-0	-0	-0	2149	0	976.7	-0	241.09	417.18	-42.57	2152.47	0	1322.57	21670.4
22	-200.81	721.13	-147.4	2589.89	0	1183.34	-45223	121	350.34	34.33	2110.63	0	1314.26	-5820.66
23	-137.33	714.72	-213.01	2768.24	0	1206.71	-130607	149.23	333.56	-16.94	2228.45	0	1299.89	-1235.9
24	-239.56	965.27	169.83	2687.71	0	1202.27	83883.6	140.99	202.33	-58.9	2146.33	0	1234.12	29318.3
25	-11.29	965.58	-30.06	2718.36	0	1200.92	-49269	43.33	249.63	35.55	2185.59	0	1291.83	-149.94
26	-225.83	1018.07	-116.42	2674.93	0	1192.94	-67429.7	69.89	160.83	41.66	2107.13	0	1296.08	-15373
27	-247.04	979.92	166.32	2680.29	0	1191.17	66274.9	27.77	162.05	-56.3	2057.6	0	1232.68	25797.1
28	-193.02	903.02	125.27	2662.49	0	1214.74	28472	19.38	111.39	45.78	2176.54	0	1297.74	-4020.06
29	-289.61	975.95	-80.57	2685.95	0	1189.54	-68102.6	84.38	108.64	69.27	2038.18	0	1271.64	-6716.36
30	-184.48	1006.77	26.86	2670.68	0	1180.75	-198.3	-0	-0	-0	2149	0	1465.7	-0
31	-0	-0	-0	2149	0	976.7	-0	36.01	51.57	14.65	2035.8	0	1239.59	-1000.4
32	-262.76	1049.19	-19.53	2687.48	0	1179.39	-48926.2	-0	-0	-0	2149	0	1465.7	-0
33	-202.64	1056.52	50.35	2646.7	0	1194.26	9532.34	-0	-0	-0	2149	0	1465.7	-0
34	-245.21	1039.73	154.57	2662.31	0	1201.15	30833.9	-0	-0	-0	2149	0	1465.7	-0
35	-236.97	1108.7	87.13	2650.69	0	1182.31	-13877.8	-0	-0	-0	2149	0	1465.7	-0
36	-202.94	1074.22	20.29	2621.17	0	1191.87	-1242.05	-0	-0	-0	2149	0	1465.7	-0
37	-215.3	1081.54	120.54	2650.53	0	1189.87	-1149.46	-0	-0	-0	2149	0	1465.7	-0
38	-214.69	1127.32	154.72	2629.14	0	1194	8164.91	-0	-0	-0	2149	0	1465.7	-0
39	-182.95	1058.96	34.79	2634.07	0	1197.45	4979.3	-0	-0	-0	2149	0	1465.7	-0
40	-191.65	1156.92	113.37	2628.95	0	1181.29	-1056.41	-0	-0	-0	2149	0	1465.7	-0
41	-199.89	1043.4	146.18	2611.91	0	1206.19	22922.1	-0	-0	-0	2149	0	1465.7	-0
42	-143.89	1126.1	70.8	2625.08	0	1185.73	-8672.83	-0	-0	-0	2149	0	1465.7	-0
43	-196.23	1092.83	44.4	2604.36	0	1180.97	-11230	-0	-0	-0	2149	0	1465.7	-0
44	-139.62	1073.3	139.01	2591.6	0	1197.68	14107.9	-0	-0	-0	2149	0	1465.7	-0
45	-156.1	1097.11	85.45	2605.42	0	1184.73	-3387.81	-0	-0	-0	2149	0	1465.7	-0
46	-160.83	1060.79	42.88	2591.95	0	1183.31	-4995.43	-0	-0	-0	2149	0	1465.7	-0
47	-95.52	1053.47	119.78	2587.15	0	1196.3	9771.19	-0	-0	-0	2149	0	1465.7	-0
48	-160.22	1016.54	101.01	2601.42	0	1190.23	10660.7	-0	-0	-0	2149	0	1465.7	-0
49	-108.95	1015.63	59.2	2569.99	0	1187.77	-7087.38	-0	-0	-0	2149	0	1465.7	-0
50	-95.98	976.87	81.94	2585.36	0	1191.38	8041.96	-0	-0	-0	2149	0	1465.7	-0
51	-135.35	975.65	93.54	2576.92	0	1185.25	4659.31	-1.22	-38.76	26.7	2786.48	0	1660.96	13531.1
52	-74.92	939.94	58.75	2559.75	0	1191.7	-8069.26	-0	-0	-0	2149	0	1465.7	-0
53	-95.06	947.27	50.51	2579.45	0	1179.25	-311.77	15.26	-34.48	-11.75	2714.93	0	1680.62	-11180
54	-95.98	905.76	70.5	2553.61	0	1183.15	-1978.56	-0	-0	-0	2149	0	1465.7	-0
55	-50.81	885.01	67.44	2558.48	0	1190.88	3514.38	-0	-0	-0	2149	0	1465.7	-0
56	-94.91	870.67	46.84	2572.29	0	1184.47	8335.72	-0	-0	-0	2149	0	1465.7	-0
57	-52.19	823.06	62.41	2558.54	0	1189.23	-336.56	-0	-0	-0	2149	0	1465.7	-0
58	-61.65	805.66	71.87	2547.55	0	1194.51	10281.8	-0	-0	-0	2149	0	1465.7	-0
59	-78.89	784.91	35.71	2557.6	0	1179.46	-2704.97	-0	-0	-0	2149	0	1465.7	-0
60	-41.81	744.32	48.83	2529.99	0	1185.79	-337.05	-0	-0	-0	2149	0	1465.7	-0
61	-66.68	711.67	57.83	2547.77	0	1188.18	6536.74	-0	-0	-0	2149	0	1465.7	-0
62	-50.2	718.69	42.27	2540.52	0	1173.75	-5229.31	-0	-0	-0	2149	0	1465.7	-0
63	-50.51	650.02	45.32	2525.21	0	1191.79	4312.15	-0	-0	-0	2149	0	1465.7	-0
64	-45.32	657.04	50.96	2560.37	0	1174.95	6019.11	-0	-0	-0	2149	0	1465.7	-0
65	-49.13	630.49	54.47	2524.5	0	1189.74	4363.78	-0	-0	-0	2149	0	1465.7	-0
66	-31.74	582.58	39.83	2570.76	0	1195.31	5766.85	-0	-0	-0	2149	0	1465.7	-0
67	-45.47	610.66	39.52	2525.24	0	1172.2	2993.91	-0	-0	-0	2149	0	1465.7	-0
68	-41.5	541.08	36.62	2535.61	0	1201.16	4384.55	0	0	0	2149	0	1465.7	0
69	-21.06	561.52	29.3	2549.31	0	1177.69	3254.62	-0	-0	-0	2149	0	1465.7	-0
70	-57.98	551.15	30.82	2502.79	0	1181.38	2103.51	-0	-0	-0	2149	0	1465.7	-0
71	-10.53	520.63	27.31	2533.1	0	1188.62	-1641.21	-0	-0	-0	2149	0	1465.7	-0
72	-31.13	548.1	31.13	2510.06	0	1174.7	8181.8	-0	-0	-0	2149	0	1465.7	-0
73	-30.21	508.12	14.19	2528.59	0	1184.87	-2756.76	-0	-0	-0	2149	0	1465.7	-0
74	-8.24	540.16	34.64	2502.56	0	1180.42	2179.02	-0	-0	-0	2149	0	1465.7	-0
75	-34.64	520.32	24.87	2524.25	0	1180.9	4605	-0	-0	-0	2149	0	1465.7	-0
