Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-202.988	916.935	56.1393	-189.739	911.126	-161.331	-371.823	952.58	-24.9016	-363.317	948.619	-113.773	-271.525	975.846	-215.313	-302.338	985.988	98.7336	-294.079	799.463	138.568	-295.636	449.346	70.6897	-305.264	396.959	66.3445	-249.77	385.136	8.01393	-341.753	57.0198	8.62808	-378.728	47.2941	-34.2352	-198.91	40.1006	-32.5812	-234.617	21.6569	30.493	-265.333	792.07	-247.932	-103.614	474.342	-198.131	-129.486	425.041	-195.7	-74.1265	400.167	-148.941	-272.403	122.782	-143.501	-309.116	123.15	-91.8294	-145.791	54.7897	-124.26	-185.843	57.1577	-173.163
0.007	-197.611	916.557	56.667	-183.495	911.121	-160.89	-366.283	952.256	-25.4031	-357.482	948.236	-114.212	-265.143	975.159	-214.107	-297.317	985.271	98.8594	-289.78	799.145	138.447	-292.808	449.1	70.1962	-302.893	396.886	65.9916	-247.407	384.64	7.84252	-341.629	57.3752	8.49631	-378.504	47.4863	-34.7492	-198.687	39.8219	-32.5214	-234.616	21.6338	30.547	-258.559	792.166	-248.337	-94.9769	474.836	-197.047	-119.597	424.395	-194.662	-63.8302	401.32	-147.834	-251.061	116.461	-143.445	-287.747	115.455	-91.748	-121.821	53.5647	-124.762	-162.082	54.3834	-173.172
0.013	-193.75	915.804	56.4963	-177.283	911.007	-160.574	-360.64	951.738	-26.1635	-351.764	948.022	-114.945	-259.252	974.825	-214.209	-292.273	984.552	98.832	-285.389	798.814	138.359	-289.916	449.13	69.9935	-300.477	396.837	65.6688	-245.367	384.342	7.5677	-341.419	57.5815	8.08443	-378.283	47.709	-35.2822	-198.44	39.4972	-32.419	-234.62	21.6225	30.5792	-251.819	792.035	-248.69	-86.7489	475.054	-195.957	-110.132	423.544	-193.676	-53.9013	402.282	-146.632	-229.432	110.253	-143.429	-265.895	107.551	-91.515	-98.0779	52.43	-124.938	-138.342	51.8901	-173.297
0.02	-188.472	915.302	56.8344	-171.106	910.763	-160.275	-354.848	951.169	-26.3435	-345.734	947.384	-115.52	-253.174	974.497	-214.219	-287.213	983.989	98.7468	-280.923	798.469	138.169	-286.965	448.924	69.7508	-297.955	396.699	65.3417	-242.743	383.778	7.16989	-341.178	57.8217	7.70926	-378.076	47.9133	-35.7388	-198.479	38.8915	-32.8548	-234.566	21.3383	30.3861	-244.065	791.774	-247.632	-78.8127	475.066	-194.805	-100.914	422.467	-192.705	-44.2696	403.068	-145.363	-207.733	104.476	-143.41	-244.098	100.393	-91.4707	-74.1535	51.3449	-125.531	-114.624	49.6632	-173.587
0.027	-182.739	914.754	57.0187	-164.741	910.438	-159.956	-348.997	950.384	-26.5357	-339.789	946.591	-116.542	-247.073	974.099	-214.185	-282.001	983.342	98.8037	-276.357	798.15	138.022	-284.032	448.781	69.4421	-295.369	396.559	65.0027	-240.182	383.53	7.52483	-341.212	58.0583	7.10897	-377.872	48.1282	-36.2309	-198.252	38.6391	-32.8384	-234.567	21.3337	30.4035	-237.379	791.484	-247.662	-71.2859	474.755	-193.642	-91.8481	421.169	-191.843	-34.9013	403.658	-144.168	-185.843	98.8513	-143.526	-221.677	93.3231	-91.1356	-50.2594	50.5867	-126.065	-90.9254	47.4659	-173.661
0.033	-177.172	914.197	57.2278	-158.464	909.956	-159.823	-343.184	949.923	-27.179	-333.799	946.283	-116.803	-240.906	973.667	-214.147	-276.792	982.729	98.6408	-271.635	797.807	137.649	-281.095	448.449	69.0815	-292.709	396.351	64.6654	-237.817	382.882	7.21492	-341.009	58.2099	6.76861	-377.661	48.2998	-36.7366	-198.054	38.511	-32.7934	-234.569	21.3257	30.4148	-231.131	791.116	-247.726	-64.0925	474.209	-192.553	-83.1539	419.722	-190.944	-25.8289	404.2	-142.885	-164.171	93.6741	-143.839	-199.488	86.9926	-91.4255	-26.4102	50.1831	-126.761	-67.245	45.7306	-174.141
0.04	-172.432	913.07	57.273	-152.12	909.402	-159.591	-337.42	949.566	-27.662	-327.587	945.473	-117.511	-234.574	973.24	-214.137	-271.499	982.207	98.397	-266.91	797.523	137.165	-278.292	448.243	68.792	-290.075	396.166	64.4144	-235.324	382.347	6.24077	-340.781	58.4037	6.41658	-377.465	48.4509	-37.2086	-197.845	38.2039	-32.9697	-234.575	21.3321	30.4335	-225.052	790.512	-247.78	-57.2958	473.455	-191.526	-74.6364	418.217	-190.212	-17.0514	404.522	-141.727	-142.013	88.8315	-144.107	-176.946	80.8687	-91.6302	-2.67149	50.1757	-127.481	-43.4796	44.375	-174.598
0.047	-165.861	912.632	57.291	-145.813	908.806	-159.451	-331.48	949.029	-28.3743	-321.367	945.345	-117.642	-228.054	972.723	-214.147	-266.121	981.628	98.2207	-262.047	797.09	137.274	-275.336	448.021	68.5287	-287.333	395.935	64.1549	-232.778	381.755	6.59598	-340.279	58.6174	6.25081	-377.263	48.628	-37.6902	-197.29	38.1113	-32.6142	-234.632	21.5971	30.6653	-219.282	789.896	-247.908	-50.8905	472.473	-190.5	-66.3022	416.556	-189.5	-8.64514	404.765	-140.709	-119.84	84.4991	-144.468	-154.436	75.4927	-91.9912	20.9684	50.6625	-128.263	-19.9217	43.4821	-175.14
0.053	-159.957	911.988	57.3068	-139.329	908.108	-159.375	-325.559	948.469	-29.0388	-315.131	944.815	-117.925	-221.447	972.138	-214.213	-260.614	981.037	97.9706	-257.064	796.667	136.849	-272.427	447.658	68.2722	-284.611	395.663	63.9641	-230.218	381.05	5.64894	-340.03	58.7661	5.89451	-377.076	48.7788	-38.1327	-197.148	37.906	-32.6972	-234.63	21.5967	30.6698	-210.354	788.759	-247.925	-44.7835	471.26	-189.53	-58.2649	414.913	-188.904	-0.30893	404.809	-139.797	-97.5812	80.6006	-144.98	-131.762	70.3551	-92.5229	44.4748	51.7202	-128.785	3.72987	43.0896	-175.593
0.06	-154.068	911.101	57.2676	-133.012	907.346	-159.278	-319.576	947.837	-29.6102	-308.344	944.03	-117.365	-214.742	971.093	-214.291	-254.863	980.349	97.6961	-251.942	796.226	136.524	-269.406	447.312	67.9123	-281.851	395.429	63.7864	-227.634	380.412	5.96671	-339.78	58.9243	5.51618	-376.91	48.9518	-38.5498	-197.052	37.5063	-32.8104	-234.648	21.6065	30.6437	-203.949	787.846	-248.025	-38.9319	469.944	-188.614	-50.5459	413.248	-188.282	7.6251	404.903	-139.049	-75.3102	77.329	-145.628	-109.259	65.9275	-93.2534	67.7197	53.2895	-129.238	27.2857	43.2873	-176.008
