Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-253.694	830.279	-233.831	-244.086	838.169	-452.113	-426.08	878.81	-296.089	-424.394	884.114	-386.743	-332.867	899.013	-492.411	-344.413	893.196	-190.332	-317.85	746.268	-173.869	-190.975	414.193	-230.501	-187.897	370.222	-228.99	-135.25	362.85	-267.682	-191.709	58.3386	-252.719	-221.98	45.4036	-299.772	-53.2561	46.4481	-285.361	-92.6734	32.8861	-231.567	-341.665	756.909	-512.743	-377.116	399.208	-440.968	-404.211	353.429	-445.657	-360.685	338.401	-394.657	-465.027	54.6261	-400.258	-510.59	44.8423	-372.32	-334.689	27.5703	-332.659	-360.715	20.7934	-404.428
0.007	-249.7	829.669	-233.807	-240.452	837.542	-452.21	-422.063	878.649	-296.307	-420.486	883.856	-386.223	-329.229	898.438	-492.244	-339.524	893.08	-188.884	-312.948	745.691	-172.52	-187.3	413.354	-231.141	-183.321	369.288	-229.111	-130.375	363.104	-267.949	-177.764	57.4178	-252.608	-208.053	44.2274	-299.459	-39.2033	47.0385	-286.498	-77.9686	33.2559	-232.472	-338.532	756.557	-512.485	-375.422	399.079	-440.939	-402.738	353.363	-445.558	-359.246	338.092	-394.627	-464.988	54.7705	-400.285	-510.55	45.0896	-372.274	-334.7	27.5644	-332.734	-360.755	20.7586	-404.508
0.013	-245.415	829.088	-233.827	-236.845	836.849	-452.392	-417.756	878.463	-295.652	-416.512	883.565	-385.742	-325.701	897.899	-492.151	-330.662	893.033	-188.459	-308.768	745.195	-172.661	-183.897	412.335	-231.202	-179.288	368.515	-229.186	-125.872	363.245	-268.109	-164.053	56.6997	-252.555	-194.529	43.0823	-299.235	-25.8524	47.945	-287.734	-63.6107	33.7509	-233.658	-335.303	756.208	-512.207	-373.695	398.878	-440.89	-401.24	353.217	-445.449	-357.789	337.733	-394.75	-464.949	54.9222	-400.339	-510.518	45.3542	-372.253	-334.724	27.5732	-332.799	-360.805	20.7225	-404.592
0.02	-240.835	828.484	-233.86	-233.127	836.155	-452.493	-413.429	878.188	-295.13	-412.544	883.323	-385.193	-322.048	897.352	-491.991	-327.089	892.55	-188.699	-304.459	744.83	-172.52	-180.438	411.263	-231.635	-174.372	367.409	-229.548	-121.296	363.472	-268.422	-150.602	56.2437	-252.546	-181.272	42.4212	-299.011	-12.5088	49.044	-289.075	-49.7029	34.5335	-234.607	-332.03	755.842	-512	-372.05	398.726	-440.852	-399.78	353.125	-445.367	-356.284	337.424	-394.752	-464.915	55.0903	-400.402	-510.497	45.6639	-372.246	-334.736	27.5728	-332.849	-360.834	20.6645	-404.696
0.027	-236.397	827.847	-233.839	-229.409	835.4	-452.642	-408.918	877.561	-294.15	-408.29	882.46	-384.399	-318.387	896.733	-491.86	-324.482	892.286	-189.246	-300.216	744.356	-172.666	-177.066	410.383	-231.796	-170.541	366.582	-229.596	-117.02	363.54	-268.719	-137.489	56.2243	-252.987	-168.34	42.1092	-298.931	0.39706	50.2995	-290.51	-36.0742	35.3536	-236.133	-328.696	755.463	-511.8	-370.359	398.568	-440.826	-398.262	353.077	-445.341	-354.835	337.15	-394.681	-464.853	55.2876	-400.489	-510.483	45.9896	-372.242	-334.758	27.5661	-332.919	-360.856	20.4983	-404.671
0.033	-232.225	827.27	-233.859	-225.553	834.667	-452.803	-404.922	877.34	-294.194	-405.037	882.645	-384.254	-314.691	896.174	-491.698	-318.85	892.153	-188.468	-295.866	743.922	-172.5	-173.704	409.303	-232.108	-166.22	365.601	-229.454	-112.795	363.674	-268.988	-124.826	56.3568	-253.139	-155.701	41.7342	-298.927	12.1812	51.862	-291.858	-22.6112	36.7623	-236.816	-325.326	755.088	-511.605	-368.558	398.417	-440.792	-396.746	353.042	-445.299	-353.378	336.897	-394.703	-464.768	55.5016	-400.572	-510.424	46.3412	-372.281	-334.784	27.5663	-333	-360.693	20.9467	-405.404
0.04	-227.401	826.731	-233.834	-221.702	833.914	-452.875	-400.836	877.201	-294.347	-401.012	882.384	-384.401	-310.928	895.565	-491.474	-313.175	891.022	-188.026	-291.11	743.157	-171.133	-170.019	408.02	-231.151	-162.08	364.614	-229.95	-108.599	363.744	-269.164	-112.418	56.6035	-253.202	-143.496	41.6577	-298.784	25.4175	53.3138	-293.655	-9.82054	38.0167	-238.228	-321.903	754.698	-511.42	-366.785	398.28	-440.725	-395.214	353.04	-445.259	-351.842	336.568	-394.732	-464.654	55.7242	-400.698	-510.372	46.767	-372.324	-334.789	27.5677	-333.094	-360.726	20.9044	-405.487
0.047	-223.129	826.047	-233.812	-217.766	833.126	-452.979	-396.129	876.677	-294.326	-396.934	882.06	-384.325	-307.137	894.975	-491.356	-307.484	890.007	-187.976	-286.466	742.706	-171.181	-166.72	406.965	-231.387	-157.486	363.649	-230.275	-104.569	363.72	-269.513	-100.589	56.9077	-253.31	-131.684	41.9917	-298.854	37.1108	55.4196	-295.129	2.65158	39.5483	-239.071	-318.337	754.295	-511.197	-364.944	397.982	-440.73	-393.591	352.867	-444.877	-350.291	336.372	-394.877	-464.506	55.9577	-400.817	-510.29	47.1953	-372.42	-334.805	27.5713	-333.256	-360.753	20.8712	-405.554
0.053	-218.571	825.421	-233.798	-213.752	832.334	-453.073	-391.873	877.109	-292.676	-392.199	881.962	-382.855	-303.39	894.411	-491.157	-302.947	889.904	-187.559	-282.05	742.188	-171.071	-163.327	406.081	-231.649	-153.969	362.989	-230.409	-100.647	363.798	-270.028	-89.159	57.3431	-253.438	-120.426	41.7339	-298.635	48.0674	57.7217	-296.558	14.6357	41.3199	-240.159	-314.736	753.85	-510.962	-363.055	398.068	-440.717	-392.034	353.102	-445.289	-348.663	336.149	-394.947	-464.333	56.2116	-400.966	-510.212	47.6361	-372.562	-334.833	27.5737	-333.422	-360.763	20.83	-405.646
0.06	-214.36	824.793	-233.755	-209.665	831.541	-453.137	-387.361	876.784	-292.206	-387.939	881.62	-382.381	-299.519	893.785	-491.008	-298.012	890.147	-187.037	-277.739	741.879	-171.179	-159.887	405.19	-231.937	-149.116	362.148	-230.645	-96.7081	363.823	-270.572	-78.4984	57.9525	-253.229	-109.789	41.7938	-298.274	58.4867	60.2324	-297.89	25.8207	43.2076	-240.97	-311.045	753.426	-510.774	-361.167	397.792	-440.861	-390.344	353.148	-445.277	-346.98	335.886	-395.119	-464.153	56.4895	-401.152	-510.107	48.2187	-372.725	-334.905	27.568	-333.193	-360.771	20.7854	-405.72
