Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0497717	-0.00628167	-0.369153	-0.0250367	-0.00561333	-0.278243	0.0122167	0.00488167	-0.187987	0.00937333	0.00255333	-0.11971	-0.00342667	0.00173833	-0.00516167	-0.00177	-0.000846667	-0.00907	0.01183	0.494682	-0.00123833	-0.00635667	0.48919	0.0147767
1	-0.04492	-0.00733667	-0.360308	-0.0154433	-0.00824667	-0.266437	-0.00225833	0.00614333	-0.148853	0.01344	0.00552667	-0.0856167	-0.0110417	-0.007555	-0.0215017	-0.01119	-0.01007	-0.0248167	-0.0294967	1.40863	-0.0214467	-0.0838933	1.3971	0.00948667
2	-0.0377467	-0.00851333	-0.32577	-0.00893	-0.0129233	-0.22419	-0.02521	0.00559167	-0.09254	0.0143567	0.00431333	-0.0452967	-0.02414	-0.0233483	-0.0498267	-0.0263233	-0.0256767	-0.0517633	-0.144185	2.48037	-0.0628333	-0.25024	2.46082	-0.0139433
3	-0.0492267	-0.0130767	-0.321872	-0.0137833	-0.0177667	-0.20356	-0.0476	0.000701667	-0.05893	0.0133667	-0.00285667	-0.03428	-0.03886	-0.04001	-0.079475	-0.04252	-0.04151	-0.0778967	-0.333433	3.29677	-0.103648	-0.470873	3.2684	-0.0356167
4	-0.077955	-0.01556	-0.325955	-0.0100633	-0.0149133	-0.18915	-0.0565033	-0.005395	-0.0537033	0.02362	-0.00910333	-0.04905	-0.0506383	-0.050835	-0.09816	-0.0551033	-0.0490633	-0.0887833	-0.52615	3.85756	-0.118752	-0.644353	3.79348	-0.0432467
5	-0.0899267	-0.0100617	-0.284133	0.0298467	-0.00022	-0.15677	-0.0449883	-0.00805833	-0.0426083	0.0531267	-0.00748	-0.0511833	-0.057785	-0.0548083	-0.104332	-0.06331	-0.0478967	-0.0840167	-0.656568	4.31218	-0.105538	-0.73227	4.20181	-0.0386633
6	-0.0556967	-0.00101	-0.239837	0.09511	0.0169833	-0.155187	-0.0171967	-0.00605	-0.0136417	0.0881133	0.000496667	-0.0345533	-0.0608083	-0.0546517	-0.101707	-0.06852	-0.04376	-0.06903	-0.747247	4.73918	-0.0695133	-0.795133	4.5912	-0.0217167
7	0.0268833	0.008025	-0.22568	0.147387	0.02445	-0.200497	0.016755	-0.000916667	0.023335	0.109667	0.00788333	-0.0189033	-0.06049	-0.0527217	-0.0918433	-0.07085	-0.0415767	-0.0486967	-0.826162	5.12761	-0.0176467	-0.851807	4.95675	0.00833333
8	0.129715	0.0138417	-0.228588	0.19386	0.0208767	-0.24129	0.0511617	0.00332833	0.0557283	0.12634	0.0104433	-0.0114333	-0.057775	-0.0502733	-0.077375	-0.07048	-0.0405767	-0.0280033	-0.876582	5.46059	0.04734	-0.87565	5.27134	0.0549033
9	0.222413	0.0106883	-0.235655	0.25149	0.0129633	-0.250727	0.0864667	0.002855	0.0774833	0.155287	0.00756	-0.0148767	-0.0537783	-0.047335	-0.0615733	-0.0679367	-0.03765	-0.00953667	-0.890883	5.7329	0.122125	-0.859047	5.52498	0.118703
10	0.284338	-0.00151333	-0.254298	0.298017	0.00406	-0.23702	0.121505	-0.00330333	0.0837733	0.19305	0.000273333	-0.0299733	-0.0492133	-0.0439633	-0.046115	-0.0640767	-0.0333067	0.00643	-0.878688	5.97683	0.200558	-0.817133	5.76785	0.196997
