Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-2.79449	13.7637	6.93427	-0.46832	7.61342	4.88812	-9.85209	-0.679857	29.8696	-2.29711	-3.82751	36.5611	2.91246	-23.1669	2.25913	-1.81089	-23.5996	16.8676	2.57035	3.98592	6.68006	11.9549	8.89083	9.59703	2.97785	9.57519	28.6112	7.88341	11.949	28.1055
1	-2.57653	13.8053	6.70614	-0.173302	7.89174	4.71234	-9.72774	-0.105525	29.877	-2.00209	-3.3468	36.3229	3.35323	-23.9365	3.91101	-1.69604	-24.2112	17.7534	2.69525	4.34047	6.53985	11.9024	8.82159	8.84874	3.17536	9.30886	26.9868	8.15208	11.7426	26.3923
2	-2.29255	13.7317	6.50773	0.16418	8.10086	4.58073	-9.46403	0.60716	29.9102	-1.60699	-2.75616	36.0291	3.88121	-24.9599	5.70553	-1.55558	-24.9312	18.6914	3.08362	4.82239	5.47198	11.7687	8.82611	7.19672	3.86452	9.11176	24.3316	8.61974	11.5363	23.6494
3	-1.93525	13.5147	6.38976	0.5436	8.20896	4.52243	-9.0484	1.47939	30.0454	-1.10575	-2.07488	35.7832	4.46426	-26.1607	7.51749	-1.40141	-25.6388	19.7393	3.72856	5.36852	3.40187	11.4367	8.99021	4.71508	5.07423	8.96513	20.7292	9.14834	11.1388	19.9021
4	-1.50594	13.1229	6.37186	0.964452	8.18105	4.54894	-8.48109	2.47273	30.3508	-0.486554	-1.3413	35.6937	5.08371	-27.2712	9.39838	-1.23735	-26.1532	21.0458	4.40924	5.94756	0.816113	10.7257	9.30401	2.02429	6.47617	8.6921	16.6008	9.35942	10.3812	15.59
5	-1.0219	12.5405	6.41786	1.41702	7.99483	4.64245	-7.77451	3.49512	30.8408	0.259346	-0.594212	35.8068	5.74872	-27.8674	11.5436	-1.0461	-26.3078	22.7313	4.87848	6.4281	-1.43757	9.56381	9.54747	0.022304	7.59182	8.13025	12.5468	8.89489	9.34438	11.4673
6	-0.512293	11.7846	6.45099	1.88499	7.65347	4.76472	-6.94743	4.4753	31.4517	1.13284	0.158712	36.0679	6.47952	-27.651	14.094	-0.795044	-26.0594	24.7649	4.91565	6.57091	-2.69896	8.02041	9.36734	-0.73311	8.00765	7.32121	9.00764	7.67493	8.37495	8.13613
7	-0.00448833	10.91	6.39641	2.35998	7.18848	4.87173	-6.01734	5.37288	32.0572	2.13062	0.911728	36.3404	7.24943	-26.6623	16.9698	-0.481752	-25.5009	26.965	4.35165	6.23455	-2.78822	6.27367	8.57004	-0.297068	7.52529	6.45932	6.18794	5.93983	7.77912	5.76299
8	0.486892	9.99313	6.21643	2.84662	6.65138	4.92587	-4.99711	6.10016	32.5095	3.23977	1.61563	36.4617	7.9562	-25.1869	19.9098	-0.169498	-24.7648	29.0774	3.2315	5.49281	-1.9461	4.55748	7.28378	0.875318	6.30216	5.75282	4.12536	4.07556	7.58266	4.17619
9	0.959992	9.10634	5.92152	3.34808	6.0997	4.91352	-3.90105	6.50501	32.6873	4.41968	2.20408	36.3095	8.45309	-23.5411	22.6343	0.048394	-23.9681	30.8672	1.7999	4.5873	-0.593777	3.04626	5.81918	2.29563	4.719	5.30627	2.70812	2.3693	7.61544	3.10603
10	1.41677	8.30068	5.55728	3.85117	5.58211	4.85558	-2.75352	6.46138	32.535	5.60405	2.63713	35.8533	8.61311	-21.9324	24.9611	0.111494	-23.2319	32.2105	0.347453	3.77671	0.914635	1.83695	4.47631	3.66543	3.13166	5.09117	1.75091	0.960012	7.714	2.34802
11	1.85451	7.60173	5.18595	4.33006	5.12713	4.79588	-1.5897	5.95387	32.0807	6.72796	2.89233	35.1533	8.38201	-20.4114	26.8209	0.003226	-22.6559	33.114	-0.893105	3.16922	2.38364	0.969552	3.46559	4.89165	1.7684	5.01574	1.09713	-0.112104	7.78604	1.79458
12	2.26329	7.01497	4.86808	4.76123	4.74036	4.77526	-0.451993	5.07658	31.4131	7.75069	2.94685	34.3107	7.79278	-18.9129	28.2286	-0.271418	-22.2502	33.6602	-1.79109	2.69673	3.74099	0.438776	2.86399	5.99243	0.737082	4.997	0.651708	-0.860128	7.79214	1.40121
