Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-403.589	1007.59	-138.494	-434.964	1014	-437.233	-592.884	996.432	-230.634	-602.693	999.296	-309.017	NaN	NaN	NaN	NaN	NaN	NaN	-452.12	898.766	-95.6615	-280.268	504.278	-171.219	-271.1	448.012	-165.218	-200.032	447.243	-207.631	-153.24	75.704	-194.626	-199.035	55.9336	-245.906	3.88124	97.6669	-242.676	-30.3032	68.0944	-177.352	-531.819	922.275	-468.955	-599.765	500.097	-405.271	-623.176	438.757	-404.107	-565.525	409.183	-363.678	-703.568	57.9537	-340.356	-748.465	60.1234	-291.222	-540.801	36.569	-301.035	-583.731	26.6401	-375.478
0.007	-396.636	1006.15	-138.326	-428.025	1012.99	-437.371	-586.464	995.4	-231.167	-595.471	997.403	-308.728	NaN	NaN	NaN	NaN	NaN	NaN	-444.87	897.233	-95.7658	-272.595	503.235	-171.173	-263.063	446.977	-165.657	-191.899	446.506	-207.787	-144.008	75.0929	-195.4	-189.73	55.0713	-246.869	13.0815	97.6659	-242.144	-21.2643	67.8933	-177.083	-524.973	921.334	-469.057	-595.339	499.888	-405.439	-619.203	438.635	-404.256	-561.42	408.323	-364.11	-703.37	58.7345	-340.248	-748.17	61.1118	-290.951	-540.681	36.5029	-300.961	-583.778	26.7495	-375.899
0.013	-389.47	1004.75	-138.264	-421.024	1012.02	-437.481	-578.812	993.24	-230.927	-588.407	995.795	-308.876	NaN	NaN	NaN	NaN	NaN	NaN	-437.425	895.776	-95.9081	-264.425	502.419	-171.504	-254.804	446.054	-166.413	-183.601	445.681	-208.083	-136.61	73.9996	-195.937	-181.684	53.9702	-247.893	21.0299	97.0674	-241.491	-13.9525	67.3562	-176.76	-518.179	920.439	-469.227	-590.616	499.529	-405.57	-615.123	438.535	-404.415	-557.56	407.624	-364.269	-703.109	59.3175	-340.066	-747.879	62.1984	-290.753	-540.567	36.4511	-300.881	-583.775	26.7521	-375.757
0.02	-382.201	1003.33	-138.164	-414.068	1011.02	-437.579	-571.696	992.07	-230.817	-581.379	994.672	-309.016	NaN	NaN	NaN	NaN	NaN	NaN	-430.014	894.409	-96.0117	-256.489	501.608	-171.976	-246.661	445.228	-166.267	-175.388	444.644	-208.236	-130.113	72.5218	-196.772	-175.239	53.1076	-249.14	27.7981	95.7169	-240.976	-7.65464	65.8653	-176.671	-511.306	919.588	-469.339	-585.843	499.25	-405.819	-610.821	438.337	-404.625	-553.543	406.977	-364.337	-702.693	60.0452	-339.924	-747.551	63.4031	-290.699	-540.485	36.5745	-300.609	-583.787	26.7449	-375.603
0.027	-374.828	1001.94	-138.018	-407.069	1010.03	-437.752	-564.075	990.27	-230.719	-573.931	993.372	-308.503	NaN	NaN	NaN	NaN	NaN	NaN	-422.476	893.088	-96.2224	-247.992	500.82	-172.325	-238.359	444.386	-166.804	-167.296	443.47	-208.296	-124.761	70.6497	-197.659	-169.11	51.2127	-250.461	33.324	93.7676	-240.573	-2.72022	63.9045	-176.551	-504.325	918.754	-469.392	-580.802	498.835	-406.09	-606.189	438.11	-404.756	-549.449	406.218	-364.589	-702.286	60.905	-339.854	-747.252	64.694	-290.582	-540.383	36.5414	-300.524	-583.806	26.7712	-375.449
0.033	-367.26	1000.55	-137.954	-400.077	1009.12	-437.94	-556.617	988.979	-230.587	-566.588	992.115	-308.411	NaN	NaN	NaN	NaN	NaN	NaN	-415.068	891.785	-96.3067	-239.511	500.055	-172.397	-230.227	443.429	-166.522	-159.192	442.219	-208.2	-120.609	68.6759	-198.532	-164.669	49.5382	-251.768	37.9894	91.1872	-240.393	1.31869	61.296	-176.779	-497.409	918.043	-469.464	-575.701	498.544	-406.452	-601.82	438.064	-405.385	-545.638	405.843	-364.952	-701.952	61.9385	-339.801	-746.894	66.4282	-290.698	-540.297	36.4881	-300.488	-583.809	26.7965	-375.305
0.04	-359.636	999.189	-137.859	-393.003	1008.11	-438.108	-548.648	987.475	-230.12	-559.1	990.994	-308.455	NaN	NaN	NaN	NaN	NaN	NaN	-407.65	890.597	-96.3781	-230.988	499.362	-172.312	-222.217	442.541	-166.486	-151.971	440.865	-207.63	-116.843	66.3274	-199.621	-161.604	48.1731	-252.985	41.4117	88.1515	-240.409	4.26689	58.3842	-177.076	-490.356	917.311	-469.451	-570.11	497.959	-406.378	-597.074	437.923	-405.718	-540.858	404.995	-365.258	-701.516	62.9558	-339.98	-746.309	67.6771	-290.744	-540.23	36.4472	-300.511	-583.793	26.8126	-375.208
0.047	-351.881	997.771	-137.751	-385.826	1007.17	-438.228	-541.444	986.799	-230.549	-551.684	990.279	-308.652	NaN	NaN	NaN	NaN	NaN	NaN	-400.11	889.432	-96.4354	-222.384	498.591	-172.006	-214.318	441.517	-166.298	-143.78	439.554	-207.601	-114.761	64.0482	-200.39	-159.184	46.6765	-254.165	44.0243	84.8228	-240.599	6.28012	55.2781	-177.518	-483.231	916.684	-469.498	-564.649	497.645	-406.746	-592.238	437.962	-406.269	-536.846	404.52	-365.841	-700.986	64.0571	-340.068	-745.934	69.3752	-291.046	-540.148	36.4062	-300.569	-583.757	26.8186	-375.195
0.053	-343.883	996.346	-137.765	-378.653	1006.18	-438.345	-533.492	985.831	-230.1	-543.752	989.308	-308.048	NaN	NaN	NaN	NaN	NaN	NaN	-392.568	888.36	-96.5079	-213.995	497.796	-171.456	-206.624	440.439	-166.011	-136.088	437.899	-207.271	-113.269	61.7025	-201.34	-157.581	45.5897	-254.971	45.681	81.1278	-241.067	7.41232	51.8981	-177.996	-475.949	916.056	-469.496	-559.059	497.383	-407.185	-586.94	437.633	-406.582	-531.747	403.633	-366.065	-700.471	65.3196	-340.263	-745.506	71.2254	-291.385	-540.08	36.3622	-300.659	-583.686	26.8127	-375.152
0.06	-335.87	995.008	-137.784	-371.206	1005.2	-438.441	-525.137	984.781	-229.307	-535.896	988.631	-307.895	NaN	NaN	NaN	NaN	NaN	NaN	-384.863	887.337	-96.5538	-205.966	496.779	-170.492	-199.213	439.356	-165.657	-129.146	435.993	-206.559	-112.316	59.6137	-202.166	-156.696	43.9485	-255.964	46.7576	77.0338	-241.52	7.81671	48.339	-178.681	-468.614	915.49	-469.495	-553.717	497.265	-408.055	-581.887	437.606	-407.045	-527.074	403.018	-366.637	-699.894	66.6729	-340.679	-744.873	73.1628	-291.824	-539.953	36.0623	-300.639	-583.627	26.8409	-375.161
