Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	3.40429	2.56321	12.6281	3.30795	9.96286	12.0237	3.10073	8.05244	35.6257	-3.29139	2.77092	33.0253	0.474168	-22.1352	5.05328	4.24723	-28.2311	2.411	10.6663	-5.32438	6.30774	13.1449	-0.84596	6.36472	10.6519	15.5025	25.803	13.978	16.9066	27.5298
1	3.4587	2.96384	12.4199	3.49488	10.3249	11.8769	2.97515	8.23884	35.444	-3.22761	3.07808	32.7439	0.742146	-22.4066	5.77545	4.61365	-29.0438	2.9999	11.4074	-5.15779	5.81674	13.8137	-1.10168	6.00915	11.6056	15.0891	24.6468	14.9142	17.3393	26.5385
2	3.53705	3.24985	12.2083	3.72996	10.5566	11.6783	2.98841	8.32735	35.2341	-2.99055	3.34197	32.4118	1.07231	-22.9032	6.84075	5.05482	-29.8263	3.89844	12.0798	-4.58181	4.79341	14.0657	-1.11484	5.22184	12.5625	14.6645	22.6426	15.587	17.5988	24.6951
3	3.66165	3.40134	11.9981	4.0263	10.6444	11.4359	3.1525	8.3427	34.9905	-2.57664	3.58123	32.0298	1.45536	-23.6231	8.15591	5.54094	-30.6064	5.00499	12.437	-3.59998	3.24596	13.7519	-0.783646	3.98105	13.2973	14.1987	19.8479	15.8485	17.5702	22.0314
4	3.85306	3.39951	11.7936	4.39587	10.5783	11.1681	3.47624	8.32931	34.7288	-1.99166	3.84183	31.6225	1.88434	-24.4569	9.66529	6.04783	-31.3572	6.2465	12.1974	-2.3604	1.46927	12.7814	-0.143882	2.50059	13.52	13.6715	16.5392	15.554	17.2034	18.787
5	4.12446	3.23242	11.5976	4.84561	10.3549	10.8984	3.96366	8.34257	34.4827	-1.25133	4.18334	31.2319	2.35811	-25.1976	11.3573	6.5731	-31.958	7.59904	11.1646	-1.13887	-0.0324384	11.1294	0.590928	1.17708	12.9685	13.0878	13.1471	14.5729	16.544	15.3423
6	4.47797	2.89966	11.4125	5.37456	9.98052	10.6486	4.61221	8.43819	34.2877	-0.37794	4.66016	30.899	2.87796	-25.6179	13.2435	7.14012	-32.2311	9.07765	9.389	-0.258011	-0.827018	8.87943	1.08306	0.384601	11.5913	12.504	10.0627	12.8757	15.7418	12.0641
7	4.90478	2.41356	11.2408	5.9732	9.4716	10.4324	5.41033	8.65649	34.1569	0.604467	5.29845	30.641	3.43784	-25.5643	15.3057	7.77531	-32.0313	10.6845	7.18981	0.0265414	-0.781912	6.28404	1.01473	0.284113	9.6377	12.0194	7.50796	10.6516	15.0009	9.21112
8	5.3882	1.79795	11.0853	6.62401	8.85382	10.2544	6.33449	9.00321	34.0625	1.67105	6.0762	30.4351	4.01689	-25.0056	17.454	8.47718	-31.3064	12.3605	4.94178	-0.362678	-0.0504538	3.67346	0.246656	0.790291	7.49119	11.6992	5.52999	8.24778	14.461	6.90529
9	5.90832	1.08554	10.9479	7.30335	8.15939	10.1135	7.34795	9.4431	33.9378	2.79317	6.92558	30.2231	4.58287	-24.0305	19.5375	9.20818	-30.1085	13.9888	2.90047	-1.29493	1.09706	1.30539	-1.12728	1.6874	5.47544	11.5301	4.07167	5.99569	14.1334	5.15102
10	6.44526	0.314517	10.8321	7.98405	7.42323	10.0076	8.40343	9.91594	33.7006	3.93643	7.76074	29.9314	5.10008	-22.8199	21.3896	9.90812	-28.5904	15.4332	1.19804	-2.50001	2.41954	-0.682903	-2.84397	2.7641	3.7972	11.4571	3.04374	4.11118	13.9515	3.88801
11	6.97858	-0.474779	10.7446	8.6377	6.67986	9.93721	9.44759	10.3661	33.2809	5.06152	8.5098	29.4946	5.53588	-21.6221	22.8674	10.5108	-26.9994	16.5714	-0.117994	-3.65569	3.754	-2.24848	-4.56309	3.87088	2.54462	11.4325	2.35529	2.68041	13.8476	3.02889
12	7.48463	-1.24211	10.6936	9.23586	5.96252	9.90396	10.4243	10.7654	32.6371	6.12568	9.12917	28.8697	5.86744	-20.7155	23.8727	10.9587	-25.6386	17.3136	-1.05245	-4.45287	5.00265	-3.39921	-5.93982	4.91604	1.70648	11.4296	1.91885	1.69017	13.7836	2.47669
13	7.93632	-1.94867	10.6848	9.75056	5.3037	9.90921	11.2782	11.1131	31.7612	7.08429	9.59991	28.041	6.08727	-20.3359	24.3632	11.2161	-24.7764	17.6134	-1.63507	-4.66191	6.11067	-4.16611	-6.69948	5.84795	1.21191	11.4351	1.65594	1.06879	13.7403	2.13784
