Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.18963	10.3213	16.9216	-2.76424	5.85521	17.3779	-5.3991	-11.4012	41.4346	-6.27115	-8.50704	42.0193	1.35673	-14.8414	3.9091	3.2518	-8.69022	3.61724	9.69451	7.7613	3.50235	-2.04499	6.88228	6.94927	11.2556	11.3024	27.4575	-0.44115	8.1214	27.8618
1	-0.027835	10.7548	16.9304	-2.56647	6.17324	17.1979	-5.31352	-11.1336	41.3007	-6.16563	-8.09832	41.8419	1.30795	-15.5308	3.5861	3.3044	-9.09105	4.11771	9.32642	7.55276	3.07835	-1.99383	6.7985	6.53514	11.1656	11.4641	27.0673	-0.0271233	7.8121	26.9731
2	0.200955	11.1229	16.9452	-2.29495	6.38936	16.97	-5.1881	-10.6638	41.1951	-5.94	-7.55913	41.57	1.34459	-16.2015	3.86361	3.38459	-9.54321	4.98791	8.77361	7.52188	2.05313	-2.02436	6.7762	5.6241	11.165	11.1863	25.4249	0.450977	7.3518	25.1481
3	0.52612	11.3896	16.9339	-1.928	6.47742	16.6955	-4.98675	-10.0795	41.1345	-5.57324	-6.97544	41.2238	1.45674	-16.657	4.75019	3.50607	-9.96926	6.1616	7.94183	7.56493	0.3801	-2.16125	6.77889	4.12454	11.1196	10.4366	22.4718	0.957147	6.7748	22.3758
4	0.972082	11.5123	16.8756	-1.45468	6.41285	16.3839	-4.68043	-9.46203	41.1564	-5.05695	-6.41138	40.8559	1.66645	-16.6455	6.22757	3.67232	-10.2542	7.60586	6.80091	7.38258	-1.65377	-2.41578	6.71522	2.18865	10.843	9.35437	18.5328	1.40877	6.13432	18.8797
5	1.54467	11.4579	16.7633	-0.88792	6.18399	16.0476	-4.2584	-8.87563	41.284	-4.40805	-5.89746	40.5367	2.01676	-15.9747	8.20917	3.88103	-10.2446	9.33879	5.43671	6.64645	-3.50938	-2.75371	6.43352	0.22067	10.1997	8.21405	14.2914	1.72026	5.50901	15.1125
6	2.22554	11.2189	16.596	-0.269767	5.80144	15.6926	-3.71693	-8.37358	41.4814	-3.66956	-5.44866	40.3222	2.52115	-14.661	10.5209	4.12653	-9.78531	11.4015	3.9386	5.27441	-4.75197	-3.10351	5.78216	-1.3622	9.15452	7.26314	10.4094	1.86352	4.97901	11.5257
7	2.98096	10.8184	16.3747	0.341793	5.29967	15.316	-3.04822	-8.00324	41.651	-2.89502	-5.09575	40.2164	3.13444	-12.9689	12.9369	4.39042	-8.79308	13.7732	2.33499	3.5291	-5.25996	-3.45998	4.70267	-2.34895	7.78112	6.59965	7.23919	1.82096	4.5932	8.37846
8	3.77249	10.3073	16.1133	0.895233	4.73029	14.9155	-2.25513	-7.79835	41.687	-2.13201	-4.89212	40.1527	3.77319	-11.2972	15.2399	4.63368	-7.33467	16.3011	0.662438	1.86595	-5.11717	-3.9188	3.30221	-2.74255	6.24344	6.18633	4.86458	1.54415	4.35707	5.7635
9	4.56032	9.753	15.845	1.35963	4.14822	14.5017	-1.3681	-7.76346	41.5264	-1.41687	-4.88571	40.016	4.351	-10.012	17.2613	4.81104	-5.66376	18.7276	-0.969527	0.690527	-4.46462	-4.5865	1.8699	-2.6563	4.74679	5.94324	3.22542	1.00265	4.23975	3.69821
