Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.67877	10.5322	12.1395	0.987448	7.9933	14.6194	-1.31833	-1.47341	36.9303	-1.88064	5.04048	36.8908	0.974346	-23.2067	5.79254	2.77672	-29.1535	4.65407	13.7382	13.9035	0.565408	12.3751	11.1209	3.81214	16.0854	1.17447	22.7258	14.5457	6.62482	24.4362
1	2.75286	10.6702	12.1836	1.09176	8.21986	14.5949	-1.05047	-1.65866	37.004	-1.61792	4.90066	36.459	1.01474	-23.0647	6.99814	2.92384	-29.642	5.51561	13.4002	14.0543	0.312928	12.3218	11.4401	3.39293	15.9821	0.806386	21.1108	14.7837	6.63388	22.749
2	2.86481	10.7087	12.2127	1.23917	8.35015	14.5467	-0.662318	-1.82813	36.992	-1.21821	4.84783	35.9283	1.01962	-23.0605	8.3228	3.05583	-30.3124	6.49496	12.8084	14.3439	-0.344466	11.9367	11.8632	2.56417	15.689	0.420256	18.8686	14.7992	6.62263	20.3795
3	3.03438	10.6425	12.2078	1.45412	8.37943	14.4621	-0.1527	-1.95232	36.8634	-0.689198	4.89773	35.2989	0.99614	-23.1921	9.67654	3.17279	-31.112	7.45787	11.8901	14.7471	-1.36663	11.0615	12.3542	1.33749	15.1234	-0.001658	16.0837	14.4556	6.53421	17.4143
4	3.28455	10.4693	12.1511	1.76191	8.29818	14.3315	0.477832	-1.9952	36.6202	-0.0331875	5.06461	34.6097	0.970912	-23.3977	11.0327	3.29427	-31.9634	8.37896	10.6205	15.1631	-2.50981	9.58572	12.8545	-0.0481925	14.2096	-0.452156	13.0093	13.5899	6.33568	14.0935
5	3.6379	10.1906	12.0301	2.18207	8.09323	14.1502	1.23449	-1.93151	36.3028	0.75345	5.34317	33.9385	0.988062	-23.4957	12.4646	3.47112	-32.6722	9.37995	9.06106	15.3817	-3.36615	7.5641	13.222	-1.14918	12.9203	-0.904944	10.003	12.1274	6.0272	10.7853
6	4.11033	9.81418	11.8411	2.72102	7.754	13.9173	2.13104	-1.76678	35.9783	1.67735	5.68918	33.3786	1.08571	-23.2218	14.1051	3.76393	-32.9569	10.6663	7.35346	15.1412	-3.56999	5.2635	13.2614	-1.556	11.3123	-1.33032	7.3735	10.1916	5.64888	7.84655
7	4.70432	9.35826	11.5902	3.37011	7.28095	13.6342	3.18137	-1.55442	35.7048	2.74258	6.01182	32.9926	1.26097	-22.371	16.0318	4.18902	-32.5893	12.3794	5.66887	14.2681	-2.99856	3.05553	12.8206	-1.12667	9.53912	-1.69811	5.28271	8.08811	5.27864	5.49839
8	5.40339	8.8517	11.2933	4.10621	6.69005	13.3086	4.38099	-1.38672	35.4921	3.93963	6.20092	32.7744	1.45883	-20.921	18.1735	4.68556	-31.5141	14.4845	4.14262	12.7861	-1.79724	1.22313	11.8735	-0.00885	7.80824	-1.98114	3.75001	6.15023	4.99912	3.78878
9	6.16989	8.32976	10.9756	4.89009	6.0118	12.9589	5.69123	-1.35019	35.2847	5.23207	6.18227	32.645	1.59935	-19.0577	20.3193	5.14065	-29.896	16.7776	2.84079	10.928	-0.253902	-0.140975	10.5767	1.50399	6.29679	-2.16878	2.69955	4.58531	4.8486	2.63081
