Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	120.32	881.5	82.02	2235.36	0	1107.48	-5699.56	-0.76	-27.77	2.44	1996.66	0	1607.11	-9360.55
2	117.8	861.82	101.39	2241.42	0	1123.21	-3729.49	-0	-0	-0	2149	0	1465.7	-0
3	122.22	856.48	93.61	2241.84	0	1119.4	-6201.25	2.37	-15.11	6.87	1400.19	0	1565.52	-15285.8
4	125.58	872.96	84.23	2226.23	0	1109.6	-5605.24	2.29	-22.58	2.44	2025.86	0	1664.85	-7646.56
5	121.54	848.39	98.57	2241.08	0	1123.57	-3975.16	-0	-0	-0	2149	0	1465.7	-0
6	132.6	853.88	85.07	2229.89	0	1112.38	-6444.12	6.33	-19.07	6.18	1666.42	0	1703.84	-11305.7
7	127.79	852.81	91.09	2224.3	0	1117.03	-6406.73	-0	-0	-0	2149	0	1465.7	-0
8	127.72	835.11	89.87	2229.92	0	1119.66	-3980.27	-0	-0	-0	2149	0	1465.7	-0
9	138.09	847.63	81.79	2223.11	0	1109.13	-5988.48	-0	-0	-0	2149	0	1465.7	-0
10	128.33	830.23	95.6	2221.29	0	1123.36	-5274.54	23.5	79.04	5.04	2783.96	0	1252.13	-7481.99
11	138.63	822.3	81.63	2216.31	0	1115.27	-5118.57	49.36	195.92	12.59	2742.5	0	1311.1	341.15
12	139.77	837.55	84.08	2216.78	0	1111.73	-5650.41	33.57	271.45	28.08	2645.35	0	1316.49	-5735.21
13	133.06	796.51	88.04	2214.57	0	1126.16	-4134.07	30.98	290.22	47.91	2678.15	0	1340.91	276.97
14	150.76	816.96	79.73	2212.84	0	1112.36	-7340.42	17.17	277.56	17.55	2694.24	0	1322.21	-841.91
15	137.18	784.45	81.79	2197.74	0	1120.99	-5133.77	-4.2	269.01	16.02	2651.83	0	1330.55	4226.38
16	149.31	776.06	82.17	2215.31	0	1123.27	-6596.19	-14.72	285.03	16.56	2683.77	0	1343.81	2816.83
17	149.38	774.99	72.56	2198.69	0	1114.26	-6560.26	-49.21	300.75	-31.13	2670.39	0	1319.78	-21086.2
18	143.74	743.71	81.56	2191.09	0	1127.12	-7118.86	-71.26	333.1	-35.48	2677.22	0	1338.92	-14640.7
19	153.5	746.15	69.05	2214.7	0	1116.94	-6493.74	-92.85	375.82	-35.02	2681.27	0	1336.92	-12044.2
20	141.83	719.15	66.22	2179.94	0	1120.88	-7484.44	-113.53	406.34	-47.15	2658.55	0	1332.01	-11201.8
21	149.69	708.47	78.74	2189.32	0	1130.37	-10487	-106.05	449.83	-52.41	2686.17	0	1344.84	-2280.99
22	148.32	690	55.77	2214.63	0	1114.94	-3788.86	-121.08	476.38	-59.66	2663.77	0	1336.15	-10436.3
23	141.14	671.84	65.38	2170.07	0	1128.3	-8411.7	-107.5	514.07	-63.86	2669.19	0	1341	-8086.37
24	149.38	651.86	69.05	2194.01	0	1133.46	-10826.2	-108.64	530.4	-74.92	2669.63	0	1335.61	-11470.3
25	145.49	628.81	47.15	2203.89	0	1115.56	-4492.22	-109.41	543.98	-61.11	2652.1	0	1335.98	-12448.6
26	140.08	614.62	60.73	2162.05	0	1134.45	-10695.5	-103.23	563.35	-45.55	2663.59	0	1342.24	-5884.63
27	148.85	579.83	56.46	2202.11	0	1133.91	-8507.28	-112.61	568.85	-49.44	2632.94	0	1332.4	-8134.28
28	137.33	568.7	40.74	2176.48	0	1118.06	-4682.46	-103.23	580.14	-29.6	2656.96	0	1338.85	-8689.19
29	137.71	544.13	51.19	2171.92	0	1136.82	-10158.9	-108.64	601.65	-25.1	2636.7	0	1336.78	-5475.18
30	143.28	505.07	37.84	2197.3	0	1126.44	-6226.15	-109.63	594.18	-24.34	2634.83	0	1334.18	-7039.59
31	133.44	500.18	40.74	2161.12	0	1126.85	-7061.32	-98.42	616.91	-21.44	2646.36	0	1338.34	-10072.3
32	131.3	450.74	34.56	2189.05	0	1139.22	-9220.3	-103.84	619.2	-24.19	2633.37	0	1329.42	-5420.68
33	132.37	441.28	21.59	2184.9	0	1113.67	-4576.78	-102.84	621.49	-20.98	2632.62	0	1338.01	-2516.43
34	120.62	404.82	39.37	2153.88	0	1148.46	-9462.15	-101.24	646.06	-33.42	2632.95	0	1337.41	-8031.47
35	121	375.21	20.29	2202.19	0	1129.08	-6159.03	-110.32	638.12	-36.85	2626.99	0	1329.79	-5484.03
36	108.41	353.7	10.83	2151.27	0	1116.17	-5689.05	-108.41	662.99	-37.23	2625.97	0	1340.02	-3895.18
37	111.47	312.96	33.49	2183.06	0	1170.46	-11417.6	-108.64	667.72	-48.52	2624.62	0	1335.01	-8287.87
38	99.33	301.36	6.1	2183.97	0	1116.92	-4650.01	-113.07	667.11	-45.93	2613.89	0	1334.73	-6827.66
39	85.3	266.27	7.32	2119.82	0	1132.68	-6901.6	-104.22	687.71	-45.17	2623.78	0	1340.29	-5701.11
40	94.45	231.63	22.28	2215.85	0	1176.68	-9863.65	-107.57	674.59	-53.1	2612.81	0	1333.28	-8983.88
41	73.24	220.34	-1.07	2124.9	0	1114.86	-5659.19	-99.72	683.29	-47.15	2611.88	0	1339.48	-6350.59
42	64.01	184.33	10.45	2104.54	0	1166.05	-7868.33	-101.62	686.04	-52.41	2613.86	0	1336.67	-7660.25
43	71.18	160.68	6.87	2240.26	0	1159.32	-8902.55	-95.83	680.85	-53.86	2601.44	0	1336.66	-5348.54
44	51.8	144.04	-2.21	2068.8	0	1135.48	-7551.91	-95.44	690.77	-54.09	2601.47	0	1342.11	-6462.65
45	-0	-0	-0	2149	0	976.7	-0	-89.34	688.32	-61.04	2607.99	0	1333.17	-7487.19
46	45.62	98.57	-6.1	2318.48	0	1129.06	-9001.27	-84.38	688.48	-59.66	2606.56	0	1338.11	-5942.28
47	25.71	91.25	2.21	2018.44	0	1198.11	-9200.48	-91.71	707.55	-63.32	2598.27	0	1341.17	-7634.41
48	-0	-0	-0	2149	0	976.7	-0	-86.59	695.65	-62.41	2592.87	0	1337.1	-5207.17
