Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-225.37	893.71	78.74	2478.75	0	1136.17	22917.5	8.39	-56.15	15.64	2844.58	0	1613.49	35031.7
2	-178.99	928.04	48.07	2464.26	0	1129.25	1035.27	2.9	-55.08	12.51	3041.01	0	1590.33	47972.7
3	-195.16	905.76	57.75	2469.89	0	1132.57	7241.7	-4.35	-49.59	-1.98	2845.39	0	1615.45	36161.7
4	-196.46	913.7	85.45	2452.19	0	1134.15	22425.2	-1.07	-61.04	15.18	2955.26	0	1598.72	36591.1
5	-159.76	920.1	73.78	2455.28	0	1133	-411.84	-0	-47.45	19.15	2928.74	0	1624.67	54993.8
6	-185.62	903.93	56.3	2445.65	0	1130.61	16907.2	1.45	-53.71	6.03	2984.96	0	1586.99	41034.9
7	-158.54	943.6	93.31	2434.71	0	1131.29	13573	3.43	-53.25	13.2	2923.68	0	1591.8	38984.7
8	-154.5	896.3	72.63	2430.48	0	1132.69	1336.23	-5.87	-44.4	18.62	2938.96	0	1619.08	54065.6
9	-151.06	949.4	70.8	2420.38	0	1121.99	15553.6	2.21	-65.92	5.04	2922.57	0	1578.5	35143.4
10	-140.08	898.74	72.02	2418.82	0	1130.91	8055.89	0.46	-44.25	11.44	2928.84	0	1589.3	44364.4
11	-133.67	916.14	82.4	2400.04	0	1125.66	4718.51	-11.52	-62.41	16.56	2931.96	0	1593.47	47592.5
12	-133.29	904.24	76.68	2414.79	0	1125.92	14040.3	17.01	-46.39	4.2	2938.24	0	1667.87	33967.1
13	-117.72	870.82	61.19	2387.75	0	1129.14	2825.6	-12.05	-56.15	10.15	2956.57	0	1585.07	43302.3
14	-108.11	880.74	84.92	2393.38	0	1126.26	7290.08	7.78	-52.34	18.23	2912.08	0	1589.77	49194.8
15	-116.58	838.32	76.29	2387.5	0	1130.18	15405.4	2.75	-52.34	4.5	3002.15	0	1625.05	34183.3
16	-84.92	839.23	70.34	2375.92	0	1127.37	821.66	-3.28	-52.49	6.64	2882.5	0	1617.41	40938.5
17	-94.45	830.99	73.09	2387.36	0	1120.76	12522.3	9	-54.78	10.76	2897.79	0	1631.94	40522.5
18	-93.92	787.81	80.11	2358.66	0	1129.81	8846.68	-0.61	-58.44	14.72	2890.93	0	1575.03	44908.4
19	-60.81	782.47	64.93	2368.74	0	1119.35	1790.17	-0	-0	-0	2149	0	1465.7	-0
20	-98.11	771.94	76.68	2371.74	0	1122.27	18193.1	7.71	-69.58	8.62	2814.01	0	1586.23	37446.2
21	-57.91	721.89	70.88	2351.67	0	1125.15	1517.41	1.91	-40.59	14.42	2980.63	0	1631	47761.5
22	-60.35	731.05	70.72	2357.01	0	1115.66	7480.7	0.46	-63.48	9.31	2895.05	0	1586.31	39486.1
23	-92.77	680.24	65.38	2350.23	0	1124.61	17631.5	12.05	-50.66	4.81	2982.78	0	1642.52	34460.8
24	-28.92	670.17	63.86	2350.36	0	1117.07	2497.4	-10.45	-51.73	14.19	2911.03	0	1609.45	47328.2
25	-73.93	648.35	75.38	2332.91	0	1122.3	16438	14.57	-63.17	12.82	2843.61	0	1589.11	43116.4
26	-47.68	611.88	60.27	2345.09	0	1122.4	10745.6	-0	-0	-0	2149	0	1465.7	-0
27	-34.56	615.39	65.92	2333.01	0	1115.54	6832.75	-6.87	-52.64	11.75	2890.38	0	1631.44	44023
28	-61.19	559.69	61.42	2324.13	0	1122.14	18021.2	16.94	-58.29	9.61	2781.81	0	1621.15	38129.5
29	-9.23	584.11	66.83	2332.98	0	1114.73	4735.91	-0	-0	-0	2149	0	1465.7	-0
30	-45.62	526.28	54.4	2319.78	0	1116.52	13762.8	6.87	-55.08	11.06	2807.24	0	1619.12	37994.9
31	-24.26	524.75	57.91	2318.85	0	1110.9	10129.3	0.31	-52.03	9.31	3043.63	0	1607.78	40477.7
32	-8.09	500.79	58.75	2312.99	0	1114.8	8092.24	-6.71	-46.54	12.05	2843.3	0	1628.59	46573.5
33	-28.76	469.51	50.81	2314.83	0	1111.99	16880.8	11.52	-61.19	8.09	2874.11	0	1614.45	33881.6
34	-5.11	473.94	56.76	2327.27	0	1110.58	7772.94	-3.2	-49.29	7.63	2901.99	0	1633.62	39043.1
35	-20.98	423.28	43.72	2274.64	0	1115.3	9386.68	3.97	-48.83	14.34	2957.78	0	1599.61	48379.8
36	-7.32	441.28	55.24	2318.46	0	1109.97	12879.3	-0.61	-57.98	11.6	2994.42	0	1572.15	38651.4
37	-10.83	388.34	39.22	2295.34	0	1114.59	9331.09	2.67	-47.3	6.87	2917.83	0	1646.04	39824.5
38	-8.24	406.8	49.29	2297.46	0	1109.58	9910.52	1.98	-60.42	16.25	2866.69	0	1573.35	46454.4
39	-7.71	370.94	39.9	2293.85	0	1113.04	9397.31	-0	-0	-0	2149	0	1465.7	-0
40	0.46	369.87	38.15	2294.56	0	1108.39	9806.32	4.04	-58.44	5.34	2902.27	0	1636.83	39027.2
41	-5.72	352.02	39.75	2304.67	0	1111.1	12932.6	4.88	-50.81	13.28	2984.5	0	1595.17	40072.8
