Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2478.23	793.971	1369.38	2503.86	786.411	1041.05	2254.07	833.356	1229.37	2259.39	841.512	1148.8	2414.18	870.885	1028.78	2376.74	859.217	1371.32	2382.7	698.402	1407.3	2489.36	423.931	1367.99	2488.23	381.747	1378.29	2534.21	355.695	1329.74	2291.35	135.29	1334.37	2254	142.724	1281.14	2395.36	47.3034	1301.75	2350.08	57.286	1362.95	2417.5	713.094	1000.19	2400.69	405.477	1081.19	2400.12	355.003	1077.19	2440.47	347.377	1133.87	2360.95	52.5636	1111.95	2304.64	34.4654	1157.14	2486.81	31.8989	1175.49	2450.98	18.0094	1100.81
0.007	2477.89	794.38	1368.97	2502.64	785.811	1041.31	2253.29	833.004	1229.67	2258.44	841.265	1149.01	2413.25	870.578	1028.72	2376.27	859.349	1371.08	2383.34	699.017	1407.99	2494.05	425.639	1367.45	2493.83	383.082	1377.89	2540.62	358.644	1330.05	2305.99	129.241	1333.55	2268.35	134.915	1280.14	2414.25	46.1722	1301.55	2368.14	54.1362	1362.41	2415.76	712.667	1000.22	2394.95	405.364	1081.11	2394.41	354.931	1077.07	2437.94	346.659	1130.51	2353.54	52.5623	1112.03	2296.59	34.9367	1156.72	2479.18	31.361	1175.48	2443.83	17.8595	1101.12
0.013	2477.54	794.579	1368.57	2501.16	785.212	1041.45	2252.38	832.61	1229.99	2257.53	840.949	1149.25	2412.27	870.203	1028.7	2375.83	859.372	1370.89	2383.88	699.558	1408.85	2498.43	427.161	1367.34	2499.17	384.142	1377.57	2546.79	361.374	1329.64	2320.99	123.125	1332.46	2283.39	127.021	1279.32	2433.15	44.6666	1301.55	2386.4	50.7765	1361.99	2414.39	712.09	1000.29	2389.28	405.168	1081.07	2388.4	354.708	1077.06	2431.86	346.191	1130.42	2345.95	52.6609	1112.11	2290.41	34.2765	1157.71	2471.55	31.2937	1175.57	2435.66	18.0364	1100.89
0.02	2477.15	794.579	1368.14	2499.81	784.429	1041.44	2251.59	832.101	1230.32	2256.6	840.54	1149.55	2411.32	869.731	1028.73	2375.34	859.226	1370.87	2384.35	699.968	1409.57	2502.39	428.448	1367.58	2504.24	385.101	1377.19	2552.71	363.981	1329.51	2336.27	117.062	1332.25	2298.9	119.169	1278.43	2452.03	43.6995	1301.4	2404.78	47.8417	1361.8	2412.66	711.566	1000.32	2383.83	404.908	1080.92	2382.55	354.592	1076.94	2426.06	345.823	1130.42	2338.25	52.74	1112.17	2281.66	34.9731	1157.4	2464.42	31.7719	1175.96	2427.9	18.1191	1100.99
0.027	2476.73	794.36	1367.69	2498.6	783.577	1041.41	2250.82	831.554	1230.79	2255.64	840.113	1149.97	2410.26	869.149	1028.73	2374.88	858.941	1370.93	2384.79	700.187	1410.39	2506.19	429.568	1367.19	2508.98	385.841	1376.96	2558.17	366.433	1329.42	2351.9	111.146	1331.76	2314.6	111.43	1277.58	2471.01	42.4876	1301.67	2423.36	44.9915	1361.42	2411.3	710.987	1000.38	2378.47	404.818	1080.98	2376.82	354.509	1077.04	2419.89	345.218	1130.43	2330.73	52.8962	1112.26	2274.11	35.1416	1157.37	2456.32	31.4841	1175.85	2420.19	17.9932	1100.98
0.033	2476.27	793.962	1367.27	2497.19	782.632	1041.14	2249.99	830.95	1231.29	2254.71	839.639	1150.41	2409.15	868.53	1028.85	2374.38	858.546	1371.1	2385.03	700.264	1411.55	2509.55	430.463	1367.38	2513.51	386.464	1376.58	2563.3	368.811	1329.39	2367.75	105.207	1331.28	2330.79	103.684	1276.94	2489.46	40.9912	1301.96	2442.24	42.5631	1361.51	2409.76	710.405	1000.49	2373.08	404.598	1081.02	2371.05	354.325	1076.91	2414.1	344.807	1130.5	2323.06	52.9138	1112.28	2266.5	35.4594	1157.4	2448.89	31.4537	1175.74	2412.65	18.1685	1101.1
0.04	2475.81	793.339	1366.8	2495.69	781.64	1040.92	2249.27	830.255	1231.88	2253.79	839.049	1150.93	2408.1	868.04	1029.04	2373.92	858.056	1371.34	2385.34	700.122	1412.32	2512.69	431.156	1367.26	2517.63	387.049	1376.4	2568.08	370.947	1329.37	2383.96	99.4854	1331.12	2347.22	96.2551	1276.51	2509.87	44.7522	1302.33	2461.08	40.5412	1361.9	2408.19	709.825	1000.55	2367.55	404.379	1081	2365.31	353.993	1076.98	2408.69	344.344	1130.4	2315.52	52.9095	1112.32	2258.7	35.7268	1157.53	2441.29	31.3493	1175.8	2405.04	18.1162	1101.08
0.047	2475.39	792.557	1366.37	2494.47	780.406	1040.63	2248.58	829.569	1232.4	2252.95	838.4	1151.43	2407.09	867.38	1029.34	2373.43	857.381	1371.72	2385.49	699.72	1413.12	2515.56	431.682	1367.13	2521.57	387.413	1376.06	2572.49	372.856	1329.22	2400.36	93.9101	1330.97	2363.99	88.8777	1276.42	2529.27	45.6165	1303.37	2480.07	38.4921	1361.92	2406.87	709.073	1000.66	2362.42	404.151	1081.16	2359.5	353.772	1077.13	2403.15	343.86	1130.42	2307.92	53.044	1112.35	2251.12	36.004	1157.65	2433.54	31.3151	1175.8	2397.26	18.1279	1101.16
0.053	2474.97	791.611	1365.99	2492.99	779.26	1040.11	2247.86	828.814	1233.09	2252.08	837.782	1152.09	2406.05	866.61	1029.65	2373.06	856.589	1372.03	2385.52	699.3	1414	2518.11	431.992	1366.92	2525.31	387.618	1375.74	2576.19	374.508	1328.96	2417	88.6728	1331.01	2380.99	81.9568	1276.3	2548.44	46.7156	1303.81	2499.06	37.1191	1362.4	2405.22	708.48	1000.8	2357.2	404.003	1081.35	2353.85	353.522	1077.31	2398.09	343.454	1130.48	2300.35	53.0654	1112.39	2243.44	36.268	1157.8	2425.92	31.2491	1175.88	2389.62	18.1377	1101.12
0.06	2474.62	790.564	1365.61	2491.57	778.033	1039.56	2247.28	828.042	1233.86	2251.23	837.223	1152.77	2405.06	865.743	1030.04	2372.68	855.705	1372.46	2385.48	698.654	1414.69	2520.38	431.999	1366.63	2528.74	387.531	1375.42	2579.96	376.026	1328.81	2433.7	83.7649	1331.26	2398.64	75.1202	1276.63	2567.21	47.8019	1304.58	2518.05	35.9815	1362.94	2402.17	707.924	1001.03	2352.29	403.568	1081.36	2349	353.292	1077.43	2391.87	342.585	1130.76	2292.85	53.3186	1112.58	2235.76	36.5119	1157.88	2418.14	30.823	1175.9	2381.85	18.1098	1101.11
