Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-161.305	1028.76	-172.72	-155.485	1024.72	-384.567	-332.742	1067.45	-237.935	-329.2	1071.77	-332.231	-239.668	1085.97	-429.174	-271.428	1085.53	-136.008	-241.009	918.145	-98.5101	-46.2501	520.491	-140.45	-48.2327	459.622	-136.169	18.9225	456.901	-180.258	-120.575	99.7293	-165.882	-159.091	85.0257	-212.604	29.5251	58.2978	-188.611	-14.7943	45.4273	-128.696	-258.087	923.612	-457.098	-303.5	499.087	-397.276	-333.159	434.107	-401.425	-274.994	419.971	-348.812	-403.863	65.8682	-351.413	-447.634	44.3841	-309.633	-250.772	36.5397	-325.838	-293.606	21.7206	-389.944
0.007	-150.1	1026.73	-173.19	-145.366	1022.65	-385.097	-321.895	1065.39	-237.665	-318.835	1069.77	-331.803	-229.683	1083.81	-429.426	-260.086	1083.22	-135.846	-229.818	916.257	-98.7062	-32.6247	519.093	-140.385	-32.1023	457.855	-136.093	34.6742	457.623	-180.773	-86.4964	94.2333	-165.398	-125.003	77.8885	-211.377	65.0827	60.0027	-189.292	21.9209	44.8692	-129.241	-249.1	922.068	-457.462	-299.125	498.68	-397.657	-329.481	433.807	-401.173	-271.41	419.141	-348.696	-403.766	66.1135	-350.477	-447.401	44.6623	-308.466	-250.584	36.4769	-325.76	-293.799	21.773	-389.595
0.013	-138.738	1024.43	-173.598	-135.183	1020.44	-385.645	-310.99	1063.19	-237.276	-308.478	1067.62	-331.466	-219.799	1081.58	-429.811	-248.82	1080.83	-135.751	-217.804	913.964	-98.8872	-19.1501	517.287	-140.387	-16.45	455.862	-136.148	50.0173	458.009	-180.908	-52.3697	89.3052	-164.417	-90.7425	71.8294	-210.659	100.312	62.2137	-189.876	58.4419	44.8414	-129.473	-239.488	920.423	-457.403	-294.511	497.748	-396.838	-325.478	433.279	-400.615	-267.664	418.164	-348.336	-403.479	66.502	-349.958	-447.224	45.2658	-307.641	-250.457	36.4233	-325.686	-293.962	21.8582	-389.213
0.02	-127.271	1021.97	-174.247	-124.914	1018.18	-386.235	-299.991	1060.73	-236.863	-298.061	1065.39	-330.887	-209.783	1079.18	-430.078	-236.764	1078.09	-135.532	-206.228	911.474	-99.0878	-6.16409	515.195	-140.301	-1.00807	453.614	-136.184	65.1917	458.083	-181.237	-18.477	85.2459	-163.781	-56.5037	66.0865	-209.435	135.253	65.5634	-190.257	94.5319	45.5634	-130.135	-230.04	918.779	-457.396	-289.509	497.152	-396.881	-321.26	432.758	-400.04	-263.652	417.165	-347.962	-403.313	66.8439	-349.236	-446.828	45.9409	-306.158	-250.323	36.3731	-325.594	-293.885	21.8694	-388.719
0.027	-115.629	1019.28	-174.872	-114.709	1015.89	-386.726	-288.94	1058.25	-236.397	-287.776	1063.18	-330.538	-199.727	1076.7	-430.308	-225.245	1075.29	-135.25	-194.801	908.901	-99.8364	6.57613	512.809	-140.503	14.1338	451.228	-136.312	79.9704	457.804	-181.193	14.9897	82.0689	-163.352	-22.5505	61.4094	-208.557	169.226	69.2971	-191.204	130.048	47.0948	-130.344	-220.854	916.961	-457.648	-284.447	496.076	-395.821	-316.839	432.313	-399.372	-259.377	416.051	-347.465	-402.936	67.2846	-347.581	-446.424	46.6004	-304.61	-250.154	36.2939	-325.498	-294.124	21.9181	-388.15
0.033	-103.944	1016.41	-175.415	-104.687	1013.37	-387.33	-277.854	1055.59	-235.837	-277.271	1060.68	-329.949	-189.957	1074.1	-430.775	-213.876	1072.4	-135.464	-183.171	906.179	-100.543	19.3018	510.163	-140.792	28.9068	448.688	-136.339	94.5145	457.295	-181.167	47.9384	79.5208	-162.771	10.9601	57.7033	-207.72	202.403	73.4416	-191.777	164.8	49.2702	-130.664	-211.554	915.113	-457.719	-278.95	495.221	-395.251	-312.392	431.838	-398.648	-254.359	414.889	-347.334	-402.534	67.6794	-346.828	-446.16	47.3444	-303.523	-249.995	36.2286	-325.417	-294.748	22.063	-387.534
0.04	-92.1462	1013.52	-176.041	-94.5434	1010.96	-387.825	-266.666	1052.9	-235.361	-266.927	1058.3	-329.569	-180.488	1071.7	-431.639	-202.612	1069.37	-135.82	-171.223	903.385	-100.064	31.847	507.407	-140.965	43.3694	446.313	-136.589	108.742	456.602	-181.196	80.1423	77.8454	-162.364	43.8317	54.7519	-207.002	234.72	78.3392	-191.883	198.649	51.8454	-130.748	-202.246	913.384	-457.882	-273.458	494.458	-394.762	-307.702	431.36	-397.95	-250.234	413.826	-346.79	-402.168	68.0943	-345.193	-445.752	48.2794	-302.056	-249.861	36.1557	-325.343	-295.095	22.0932	-387.004
0.047	-80.0616	1010.36	-176.797	-84.2225	1008.4	-388.311	-255.477	1050.13	-234.853	-256.344	1055.82	-328.895	-170.565	1069.17	-431.817	-190.075	1066.11	-134.544	-159.388	900.435	-100.56	44.2291	504.676	-141.239	57.6424	443.955	-136.722	122.775	455.982	-181.538	111.337	77.23	-161.558	75.8116	52.8962	-206.659	265.923	83.7642	-192.024	231.434	55.2108	-130.949	-192.952	911.596	-458.026	-267.773	493.721	-394.81	-303.031	430.959	-397.28	-245.396	412.558	-346.438	-401.67	68.7524	-344.319	-445.404	49.1775	-300.916	-249.735	36.0776	-325.307	-295.465	22.1722	-386.5
0.053	-67.9992	1007.32	-177.377	-74.5247	1005.76	-388.776	-244.112	1047.28	-234.226	-245.725	1053.22	-328.297	-160.687	1066.66	-431.962	-178.177	1063	-134.266	-147.609	897.418	-101.129	56.4588	501.926	-141.57	71.7739	441.806	-136.802	136.531	455.25	-181.182	141.426	77.3332	-161.317	106.891	51.7853	-205.885	295.988	89.6229	-191.852	262.789	58.8518	-131.304	-183.618	909.799	-458.103	-262.056	492.646	-393.803	-297.998	430.497	-396.725	-240.23	411.329	-346.253	-401.316	69.5224	-343.495	-445.007	50.2614	-299.883	-249.611	36.0169	-325.273	-295.804	22.2748	-386.141
0.06	-55.8255	1004.16	-177.821	-64.0121	1003.22	-389.269	-232.691	1044.53	-233.657	-235.054	1050.69	-327.537	-150.762	1064.14	-431.891	-166.279	1059.86	-134.278	-135.811	894.358	-101.762	68.6504	499.216	-141.822	85.6354	439.704	-136.995	150.064	454.647	-181.34	170.497	78.0135	-161.155	136.653	51.464	-205.851	324.671	95.5981	-191.873	292.83	63.25	-131.17	-174.064	907.924	-457.99	-256.017	491.755	-393.55	-292.89	430.069	-396.252	-234.927	410.115	-346.204	-401.015	70.3443	-342.775	-444.575	51.6542	-298.854	-249.5	35.9362	-325.259	-296.081	22.3051	-385.871
