Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.28271	3.14481	11.9066	-0.370615	2.52646	11.4184	-2.96579	5.40278	31.3017	-3.8251	1.95743	30.174	6.39985	-24.7979	-2.05056	4.13993	-20.468	-2.54607	5.64551	-1.38101	4.18561	8.85453	4.70855	3.66897	8.52931	17.7585	26.1965	9.58385	12.0585	27.2173
1	1.46272	3.41117	11.81	-0.336779	2.75492	11.4241	-2.58525	5.33524	31.5804	-3.66605	2.00976	30.5083	6.42982	-24.8135	-0.38197	4.18261	-20.7977	-1.44284	5.83746	-1.51373	4.08934	9.47198	4.60275	3.42546	8.8947	17.7355	24.8154	10.4533	12.3441	26.3992
2	1.70067	3.60386	11.6145	-0.290885	2.9355	11.3564	-2.01233	5.21623	31.7235	-3.39383	2.12819	30.7445	6.36667	-24.7876	1.59985	4.13402	-21.4286	0.0475252	5.80174	-1.83456	3.50626	9.85154	4.62226	2.49892	9.11652	17.8936	22.5635	11.2129	12.7474	24.4827
3	2.00159	3.71559	11.329	-0.208115	3.0588	11.1929	-1.28894	5.12076	31.7097	-3.02138	2.32925	30.8474	6.23552	-24.8348	3.66763	4.01887	-22.3467	1.80299	5.45371	-2.24968	2.29618	9.81134	4.82084	0.800731	9.15612	18.1513	19.4716	11.7324	13.1395	21.4296
4	2.36109	3.73851	10.9723	-0.0629803	3.11274	10.9148	-0.474401	5.13837	31.5641	-2.56801	2.62532	30.8244	6.07626	-25.0164	5.65764	3.88891	-23.3946	3.74208	4.74812	-2.59219	0.60134	9.21247	5.15867	-1.3483	8.93041	18.321	15.827	11.8287	13.3662	17.5753
5	2.76037	3.67155	10.5713	0.159465	3.08779	10.519	0.355766	5.32264	31.3542	-2.06208	3.01209	30.7299	5.96996	-25.2172	7.5516	3.83193	-24.237	5.85535	3.65441	-2.76275	-1.12428	7.98149	5.47003	-3.3013	8.30253	18.1855	12.1063	11.2741	13.2804	13.518
6	3.17457	3.52717	10.1521	0.458307	2.98239	10.0275	1.1365	5.64048	31.1587	-1.53004	3.45454	30.6457	6.02461	-25.1318	9.47433	3.94828	-24.4496	8.19196	2.11223	-2.90695	-2.3704	6.11023	5.47193	-4.47677	7.11285	17.6835	8.70709	9.89176	12.8335	9.77333
7	3.58999	3.32806	9.72803	0.822091	2.80383	9.47935	1.85572	5.97441	31.0207	-0.970445	3.88079	30.6297	6.28926	-24.4107	11.5757	4.28275	-23.6996	10.788	0.257824	-3.40353	-2.81239	3.81065	4.84409	-4.62975	5.4381	17.0067	5.89015	7.81149	12.1585	6.66678
8	4.00621	3.09619	9.30443	1.23608	2.56787	8.91099	2.55577	6.19306	30.9268	-0.349374	4.19665	30.6684	6.69874	-22.852	13.9037	4.77617	-21.8831	13.5985	-1.49022	-4.60908	-2.38549	1.51524	3.37447	-3.84241	3.69387	16.45	3.83118	5.50784	11.4939	4.37607
9	4.42255	2.84837	8.89036	1.6846	2.29892	8.34933	3.28301	6.22186	30.8162	0.367028	4.32021	30.6779	7.11317	-20.5353	16.3537	5.27915	-19.198	16.4719	-2.78619	-6.54679	-1.26448	-0.385038	1.14083	-2.39711	2.30146	16.1528	2.53589	3.50035	11.0042	2.90075
10	4.83169	2.60238	8.49889	2.15094	2.02904	7.81974	4.04348	6.05604	30.5938	1.17243	4.21976	30.543	7.40329	-17.8288	18.6924	5.62944	-16.1324	19.1644	-3.60598	-8.83686	0.246867	-1.74196	-1.42702	-0.628899	1.39503	16.0472	1.82789	2.05823	10.7026	2.0749
11	5.22249	2.38427	8.14395	2.6154	1.79823	7.34919	4.79855	5.73416	30.1537	2.00696	3.92428	30.1624	7.51243	-15.2814	20.6378	5.74465	-13.319	21.4034	-4.09257	-10.9058	1.85589	-2.60143	-3.72268	1.18432	0.895403	16.0178	1.48221	1.17522	10.5226	1.67347
12	5.58217	2.22768	7.84089	3.05174	1.65247	6.9603	5.48802	5.31196	29.4171	2.77885	3.50151	29.4834	7.46457	-13.4503	21.9557	5.65246	-11.3186	22.9834	-4.35798	-12.2272	3.35954	-3.063	-5.22481	2.85985	0.67695	16.0099	1.32676	0.713261	10.4053	1.50556
13	5.89678	2.16585	7.60549	3.42749	1.63511	6.66658	6.05737	4.8437	28.3629	3.40089	3.02452	28.5161	7.32783	-12.7111	22.5286	5.44591	-10.4587	23.8302	-4.45637	-12.4793	4.64633	-3.217	-5.65644	4.30194	0.624583	16.0095	1.25234	0.515675	10.3222	1.44293
14	6.1515	2.22204	7.44858	3.71113	1.77453	6.47256	6.47522	4.36914	27.0305	3.81785	2.54365	27.3187	7.16766	-13.1088	22.3801	5.21812	-10.771	23.9967	-4.42798	-11.6535	5.67562	-3.1445	-5.02464	5.47959	0.643577	16.0087	1.19513	0.455732	10.2652	1.41253
