Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-340.601	884.438	-28.1605	-332.015	911.496	-299.192	-509.712	930.979	-133.806	-503.634	939.796	-208.079	-390.221	972.889	-336.314	-407.826	948.984	7.54684	-414.783	805.662	9.61099	-203.125	484.165	-26.4225	-201.582	414.832	-26.6388	-142.658	418.044	-73.2437	-179.466	76.8143	-80.3376	-207.836	62.9108	-134.063	-24.308	74.373	-103.38	-58.4317	47.3406	-49.8183	-428.284	830.392	-346.177	-459.101	460.481	-287.003	-485.218	395.15	-281.404	-435.202	372.789	-232.018	-582.377	74.8338	-211.699	-622.972	59.4329	-160.814	-433.865	40.5097	-180.014	-475.638	26.7044	-242.433
0.007	-331.997	883.111	-28.4536	-324.746	910.3	-299.433	-501.331	929.036	-133.412	-495.897	938.775	-207.426	-383.106	971.867	-336.281	-399.11	947.885	7.50617	-406.802	804.923	9.58391	-198.26	481.455	-27.34	-194.191	412.185	-27.5093	-134.329	417.151	-72.3819	-156.391	75.8536	-81.4827	-183.048	60.6757	-135.782	-0.22827	79.8273	-102.559	-35.3516	51.4432	-49.8935	-421.095	829.479	-346.139	-455.734	460.241	-286.811	-482.525	395.105	-281.122	-432.401	372.325	-231.897	-582.063	75.4939	-211.016	-622.622	60.367	-160.06	-433.697	40.4337	-179.939	-475.774	26.7619	-242.193
0.013	-321.175	882.327	-28.6527	-317.636	909.146	-299.796	-492.456	927.711	-130.566	-488.113	937.695	-206.73	-376.034	970.788	-336.159	-390.62	946.464	7.2201	-398.701	803.995	9.22584	-193.426	478.386	-27.742	-186.982	409.371	-28.2614	-126.63	416.269	-71.6034	-134.196	75.5356	-83.1607	-159.413	58.9463	-137.504	22.4638	85.3167	-102.41	-11.7693	55.3599	-49.6784	-413.88	828.544	-346.192	-452.296	459.952	-286.679	-479.747	395.032	-280.939	-429.522	371.694	-231.802	-581.745	76.2525	-210.432	-622.205	61.4348	-159.369	-433.528	40.3588	-179.875	-475.903	26.8552	-241.912
0.02	-313.09	880.771	-28.9623	-310.314	907.921	-300.108	-484.324	926.942	-130.557	-480.199	936.502	-205.981	-368.952	969.613	-336.057	-381.512	944.857	7.20302	-389.994	802.022	9.15863	-188.853	475.049	-28.424	-179.816	406.887	-29.0663	-118.7	415.547	-71.2355	-113.458	75.5274	-84.328	-136.969	58.0046	-139.13	43.6566	91.1676	-102.102	9.93738	59.8399	-49.7961	-409.233	828.163	-346.161	-448.584	459.675	-286.481	-476.556	395.052	-280.581	-426.301	371.12	-231.687	-581.363	77.0269	-209.894	-621.817	62.5127	-158.775	-433.367	40.2835	-179.787	-476.017	26.9431	-241.646
0.027	-304.778	879.301	-29.1742	-303.274	906.621	-300.427	-476.003	925.753	-130.64	-472.261	935.324	-205.056	-361.875	968.51	-335.913	-371.721	944.124	7.88028	-381.308	800.854	8.43598	-183.781	471.471	-28.221	-172.746	404.33	-30.116	-110.904	415.016	-70.9295	-94.1798	75.8217	-85.5501	-116.099	57.4647	-140.773	63.1195	96.9866	-101.558	29.9028	64.2695	-49.8408	-402.41	827.258	-346.048	-444.496	459.278	-286.283	-473.195	394.901	-280.429	-422.919	370.456	-231.68	-581.083	78.0333	-209.685	-621.366	63.681	-158.268	-433.193	40.1923	-179.709	-476.143	27.0489	-241.348
0.033	-295.891	877.961	-29.4339	-295.739	905.323	-300.655	-467.451	924.548	-129.72	-464.213	934.128	-204.078	-354.823	967.373	-335.765	-362.693	943.076	7.88599	-372.208	799.454	7.8963	-178.094	468.384	-28.6665	-165.485	401.749	-30.9917	-102.958	414.554	-70.8691	-76.3648	76.2305	-86.9179	-96.9817	57.2248	-142.428	80.9217	102.259	-100.805	47.9262	68.1803	-49.9105	-395.542	826.306	-346.003	-440.017	458.889	-286.127	-469.193	394.767	-280.27	-419.276	369.796	-231.595	-580.571	78.9216	-209.384	-620.95	65.0409	-157.9	-433.022	40.109	-179.64	-476.185	27.1166	-241.033
0.04	-286.73	876.667	-29.7798	-288.301	904.079	-300.942	-458.577	922.676	-128.005	-456.065	932.982	-203.086	-347.803	966.161	-335.666	-353.923	941.729	8.19153	-362.645	797.611	9.49639	-171.461	465.732	-29.6116	-158.037	399.553	-31.9877	-94.9352	414.027	-71.1785	-60.1321	76.5466	-88.4609	-79.5908	57.1978	-144.373	96.8707	106.787	-100.064	63.9532	71.3898	-49.9442	-388.579	825.316	-345.072	-435.359	458.389	-285.968	-465.054	394.593	-279.822	-415.39	368.929	-231.567	-579.929	80.0853	-209.068	-620.659	66.3749	-157.707	-432.828	40.0206	-179.537	-476.174	27.1938	-240.73
0.047	-277.662	875.329	-29.9968	-280.828	902.845	-301.093	-449.882	921.402	-127.102	-447.899	931.82	-202.108	-340.415	964.988	-335.459	-343.482	940.046	9.15165	-353.402	795.446	9.60591	-164.202	463.612	-29.8166	-150.241	397.621	-32.9763	-86.8683	413.538	-71.6938	-46.1266	76.7913	-89.7117	-63.894	57.3821	-146.451	111.108	110.13	-99.4382	78.1914	73.6172	-50.216	-381.487	824.438	-345.618	-430.327	458.005	-285.858	-460.778	394.5	-280.026	-411.238	368.237	-231.494	-579.378	81.2976	-209.133	-619.991	68.2756	-157.764	-432.616	39.9248	-179.438	-476.193	27.355	-240.425
0.053	-268.662	874.004	-30.3118	-273.043	901.61	-301.383	-441.286	920.232	-126.156	-439.609	930.681	-201.206	-333.181	963.93	-335.393	-334.033	938.799	9.65165	-344.262	793.949	9.56211	-156.381	461.903	-30.5219	-142.19	395.929	-33.6007	-78.6237	412.85	-72.5008	-33.5308	76.6577	-91.451	-50.6096	57.2123	-148.599	123.577	112.153	-99.2399	90.3423	74.9236	-50.6183	-374.248	823.524	-345.274	-425.051	457.553	-285.857	-456.019	394.396	-280.007	-406.877	367.39	-231.531	-578.604	82.6588	-209.002	-619.403	70.1578	-157.807	-432.431	39.8811	-179.466	-476.169	27.3911	-240.281
0.06	-259.63	872.589	-30.5247	-265.287	900.534	-301.536	-432.559	919.123	-125.254	-431.347	929.644	-200.358	-325.722	962.938	-335.274	-324.772	937.679	10.1726	-334.974	792.363	9.79861	-148.066	460.282	-31.2867	-133.749	394.49	-34.7766	-70.1617	412.151	-73.3646	-22.9034	76.0475	-93.257	-39.1667	56.7383	-150.703	134.119	112.732	-99.3973	100.701	74.9946	-51.4064	-366.956	822.724	-344.893	-419.4	457.164	-285.965	-451.213	394.29	-279.874	-402.22	366.667	-231.753	-577.679	84.1351	-209.236	-618.785	72.2592	-158.048	-432.274	39.7742	-179.05	-476.089	27.4929	-240.109
