Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.13804	-9.75e-05	-0.512942	-0.118017	0.000247778	-0.473679	-0.067655	0.0034275	-0.350655	-0.0750967	0.000191111	-0.288021	-0.00012	0.0092325	0.012715	-0.00266667	0.00412667	0.00685	0.07204	0.562322	-0.0508825	0.0815967	0.460229	-0.0729244
1	-0.119905	-0.0001275	-0.588715	-0.106286	0.00522111	-0.520873	-0.0647925	0.0028975	-0.31182	-0.0546322	0.00367333	-0.258819	-0.0047575	0.000835	-0.0078625	-0.0118689	-0.000312222	-0.0125067	0.04783	1.75657	-0.12837	0.0753822	1.52241	-0.188288
2	-0.0605475	0.000225	-0.618065	-0.0416744	0.00984444	-0.514302	-0.046055	0.0026775	-0.231225	-0.00919	0.00757	-0.203887	-0.01352	-0.0147975	-0.04809	-0.0285467	-0.00898556	-0.0493533	-0.102785	3.4093	-0.214992	-0.0504122	3.03383	-0.323124
3	0.011455	-0.003705	-0.57353	0.0557933	0.00859333	-0.438374	-0.0132675	-0.0016375	-0.12048	0.0507467	0.00586222	-0.125444	-0.0231575	-0.0374425	-0.10443	-0.0464211	-0.0242656	-0.101991	-0.43725	4.94472	-0.24999	-0.361529	4.43957	-0.394728
4	0.0295775	-0.0118525	-0.545695	0.110304	0.00318333	-0.400143	0.01672	-0.01156	-0.0461875	0.09466	-0.00347111	-0.0843556	-0.0286125	-0.061165	-0.159025	-0.0567022	-0.0445	-0.155213	-0.871655	6.07562	-0.194895	-0.771251	5.43835	-0.356272
5	0.0097275	-0.0196775	-0.537007	0.129314	-0.000118889	-0.405811	0.05118	-0.0216975	-0.0050175	0.133268	-0.0128133	-0.0712956	-0.0285875	-0.0773125	-0.192502	-0.05688	-0.0626533	-0.192433	-1.21392	6.85083	-0.0760675	-1.07604	6.11358	-0.240507
6	0.0493775	-0.0260575	-0.527842	0.179304	-0.00223667	-0.417146	0.12077	-0.0250325	0.0576075	0.200519	-0.0157011	-0.0255133	-0.0266075	-0.0814525	-0.200407	-0.0517122	-0.0731667	-0.208162	-1.38551	7.42573	0.058115	-1.19495	6.65592	-0.10043
7	0.188293	-0.034575	-0.542308	0.287223	-0.0110167	-0.457923	0.22297	-0.0212775	0.161765	0.301444	-0.0134544	0.0703811	-0.0262075	-0.0767225	-0.187913	-0.0482867	-0.07592	-0.205309	-1.47998	7.87909	0.176048	-1.2511	7.18035	0.0434644
8	0.356063	-0.0484075	-0.637135	0.414022	-0.0305167	-0.578842	0.311653	-0.016155	0.257412	0.403779	-0.0109611	0.159141	-0.0274075	-0.06993	-0.16179	-0.0510267	-0.07373	-0.187603	-1.55136	8.2876	0.267705	-1.3332	7.74053	0.178774
9	0.486395	-0.06765	-0.769458	0.513868	-0.0577022	-0.72365	0.36399	-0.01449	0.319188	0.48232	-0.0122511	0.210594	-0.02904	-0.0646175	-0.130018	-0.0595611	-0.0699656	-0.158577	-1.578	8.71626	0.334065	-1.41146	8.36209	0.28642
