Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-1.39995	3.97728	6.6187	-1.11924	4.31691	6.57985	0.943632	-4.91523	23.812	-1.07088	-4.18101	22.2357	2.96476	-9.63182	-2.30003	5.44995	-8.11315	-2.82431	0.03341	6.82231	-1.14441	-4.44113	7.23307	0.04694	6.98976	4.69114	18.3958	2.66598	1.54022	17.9615
1	-1.31818	4.17312	6.59679	-0.951333	4.53486	6.59458	0.97677	-5.01433	23.5674	-0.9417	-4.1941	21.8119	3.04866	-9.63348	-1.56858	5.59549	-8.54592	-2.37386	-0.29174	6.33917	-2.03232	-4.65524	7.01814	-1.07974	6.97162	4.88018	16.4848	2.81088	1.75443	15.8829
2	-1.12916	4.3145	6.49293	-0.689233	4.74557	6.54198	1.15287	-5.08295	23.0964	-0.672233	-4.10167	21.1085	3.1313	-9.79399	-1.01292	5.7227	-9.1444	-2.35772	-0.768084	5.8395	-3.81308	-4.89077	6.80933	-3.24178	6.97693	5.09355	13.6769	3.09807	1.84293	12.9748
3	-0.810594	4.37357	6.32681	-0.3234	4.89911	6.43359	1.48845	-5.05701	22.4362	-0.256597	-3.92113	20.2398	3.20679	-9.88688	-0.725978	5.7906	-9.52706	-2.65311	-1.21381	5.26105	-6.08873	-5.17289	6.44648	-5.97328	7.05538	5.1758	10.5083	3.34719	1.7027	9.69722
4	-0.368722	4.33392	6.14516	0.127953	4.94891	6.31254	1.95335	-4.94281	21.7217	0.26389	-3.71326	19.3925	3.31862	-9.60622	-0.469904	5.87445	-9.41802	-2.83448	-1.6308	4.51708	-8.11536	-5.5204	5.83955	-8.3599	7.03363	5.03228	7.57467	3.39131	1.39251	6.69276
5	0.1675	4.18702	5.9975	0.63214	4.87692	6.23702	2.51617	-4.77543	21.0716	0.846077	-3.50769	18.6895	3.49908	-9.02242	-0.02521	6.05634	-9.02114	-2.68634	-2.27968	3.74057	-9.35706	-6.06719	5.18158	-9.78062	6.60299	4.7326	5.23525	3.10638	1.07775	4.41137
6	0.759472	3.94366	5.9013	1.1705	4.68417	6.21454	3.15925	-4.52875	20.4874	1.48373	-3.32744	18.119	3.73019	-8.4806	0.57723	6.32002	-8.55992	-2.28451	-3.2532	3.11362	-9.68888	-6.79392	4.63362	-10.1413	5.74109	4.44855	3.63602	2.57667	0.87575	3.0073
7	1.3635	3.63311	5.8446	1.74083	4.37909	6.20527	3.85859	-4.19072	19.9018	2.19064	-3.18275	17.5966	3.96735	-8.10828	1.20615	6.61492	-7.99035	-1.73105	-4.30892	2.62796	-9.29675	-7.48018	4.15302	-9.70521	4.74985	4.28245	2.7059	2.04528	0.76567	2.31035
8	1.94091	3.30051	5.82325	2.3261	3.9995	6.18952	4.56985	-3.81229	19.2736	2.94319	-3.04888	17.0514	4.17849	-7.80684	1.75832	6.90616	-7.25388	-1.13585	-5.19994	2.20878	-8.50311	-7.99437	3.66387	-8.86575	3.89499	4.19891	2.21811	1.65319	0.662207	2.01119
9	2.46794	3.01022	5.83465	2.88848	3.62142	6.16201	5.24023	-3.46147	18.5807	3.67782	-2.88905	16.4254	4.35758	-7.53559	2.1444	7.17041	-6.47065	-0.65073	-5.85709	1.8502	-7.59591	-8.36844	3.17869	-7.95215	3.26509	4.14208	1.95664	1.38797	0.53029	1.86692
10	2.93366	2.81558	5.87192	3.39374	3.34013	6.1184	5.83181	-3.17998	17.8105	4.33041	-2.67659	15.6827	4.51297	-7.36009	2.30892	7.40988	-5.82195	-0.382047	-6.32917	1.60498	-6.73481	-8.6959	2.72783	-7.12409	2.83476	4.09486	1.78877	1.17851	0.387203	1.75627
11	3.34124	2.74373	5.92985	3.82498	3.2264	6.06289	6.33283	-2.98645	16.9743	4.86397	-2.44618	14.837	4.65681	-7.32451	2.26615	7.64033	-5.36509	-0.332563	-6.68146	1.50443	-5.95253	-9.0404	2.30479	-6.40668	2.54616	4.05165	1.65945	0.971967	0.259193	1.64303
12	3.70061	2.79141	5.99089	4.18637	3.28288	5.99033	6.74856	-2.88097	16.0934	5.28297	-2.27151	13.9239	4.80464	-7.37278	2.08661	7.86938	-5.05023	-0.426467	-6.96796	1.49405	-5.22952	-9.40065	1.92049	-5.76419	2.33907	4.00635	1.54884	0.767907	0.154373	1.52688
13	4.01447	2.92359	6.02658	4.48748	3.45358	5.89662	7.09028	-2.85339	15.184	5.61442	-2.16658	12.984	4.96125	-7.42675	1.85975	8.09509	-4.8608	-0.575573	-7.22324	1.52059	-4.53604	-9.74189	1.62597	-5.14336	2.16962	3.95299	1.44792	0.596263	0.07131	1.41877
14	4.27921	3.08515	6.01631	4.72853	3.65446	5.77354	7.373	-2.88408	14.2619	5.88479	-2.13176	12.043	5.1175	-7.45839	1.66402	8.30932	-4.75199	-0.70588	-7.44527	1.58813	-3.83892	-10.0361	1.46171	-4.49814	2.03027	3.89099	1.35689	0.477387	0.00822667	1.33394
15	4.49406	3.21896	5.95813	4.90335	3.80846	5.61102	7.61678	-2.93095	13.347	6.11179	-2.18291	11.11	5.26189	-7.48182	1.54773	8.49618	-4.64014	-0.765377	-7.60945	1.71164	-3.11324	-10.2692	1.43975	-3.8066	1.93867	3.8298	1.28119	0.410663	-0.0371367	1.27895
16	4.65923	3.27882	5.86364	5.01258	3.86192	5.41903	7.8375	-2.96058	12.4573	6.31025	-2.30995	10.2004	5.38644	-7.48768	1.52813	8.63666	-4.44792	-0.73221	-7.70519	1.87832	-2.35537	-10.441	1.52672	-3.07839	1.90219	3.78039	1.22152	0.378113	-0.07005	1.24637
17	4.77531	3.24071	5.74825	5.05753	3.78516	5.22589	8.04024	-2.99435	11.6069	6.48588	-2.44851	9.33515	5.48226	-7.41776	1.60388	8.71433	-4.15615	-0.618653	-7.74518	2.0668	-1.5815	-10.5584	1.66567	-2.33851	1.90305	3.74573	1.17108	0.35875	-0.09614	1.22587
18	4.8377	3.10028	5.6217	5.03433	3.58169	5.0562	8.22088	-3.03964	10.7936	6.63035	-2.50483	8.51912	5.53414	-7.24963	1.75184	8.71788	-3.84863	-0.46521	-7.74513	2.26378	-0.812834	-10.6296	1.84016	-1.60336	1.91763	3.72541	1.12325	0.3376	-0.11907	1.21067
