Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-57.5919	870.289	-132.162	-52.2566	860.11	-361.947	-220.637	881.678	-220.284	-220.205	875.639	-292.272	-124.924	899.129	-396.251	-141.562	914.413	-119.014	-130.307	770.268	-75.0633	-134.651	426.389	-145.281	-144.946	368.485	-148.224	-94.0172	358.223	-190.918	-167.961	57.4243	-214.634	-205.781	40.1128	-259.992	-31.6161	36.838	-271.891	-60.5143	21.7922	-205.862	-99.2614	761.038	-422.54	-5.61946	440.123	-373.339	-26.0973	396.934	-378.682	14.9073	366.094	-339.691	-185.52	128.934	-357.955	-232.482	118.733	-318.822	-76.13	52.0958	-303.031	-97.8421	58.9309	-366.685
0.007	-53.8058	870.081	-131.869	-47.7555	860.272	-361.627	-216.728	881.597	-220.93	-215.945	875.552	-292.639	-120.447	899.271	-396.237	-137.765	914.153	-119.14	-126.709	769.952	-75.4966	-132.426	426.245	-145.475	-143.169	368.393	-148.421	-92.1981	357.974	-191.218	-167.776	57.481	-214.866	-205.734	40.1792	-260.229	-31.493	36.8105	-271.874	-60.5241	21.7895	-205.842	-94.4232	761.277	-422.784	1.40355	440.664	-372.841	-18.2327	396.846	-378.306	23.3493	367.129	-338.927	-170.192	124.446	-357.907	-217.156	112.901	-319.003	-58.6033	50.9641	-302.411	-80.7018	57.0896	-366.191
0.013	-50.0961	869.84	-131.622	-43.3584	860.388	-361.385	-212.841	881.473	-221.706	-211.713	875.473	-293.001	-116.068	899.332	-396.269	-134.017	913.904	-119.249	-123.225	769.659	-75.7715	-130.139	426.112	-145.724	-141.187	368.319	-148.701	-90.4356	357.596	-191.582	-167.544	57.5422	-215.158	-205.673	40.2405	-260.477	-30.6542	36.6365	-272.22	-60.5351	21.7964	-205.836	-89.5151	761.495	-422.946	8.15962	441.07	-372.495	-10.425	396.627	-377.924	31.6507	368.127	-338.165	-154.774	119.963	-357.74	-201.642	107.187	-318.989	-41.3297	50.0589	-301.399	-63.8622	54.7358	-365.379
0.02	-46.3143	869.549	-131.382	-38.8502	860.51	-361.144	-208.86	881.378	-222.267	-207.498	875.339	-293.356	-111.636	899.328	-396.274	-130.151	913.564	-119.28	-119.683	769.325	-76.3138	-127.81	425.973	-145.986	-139.102	368.174	-148.954	-88.458	357.296	-192.329	-167.304	57.647	-215.478	-205.462	40.5061	-260.224	-30.3242	36.7654	-272.223	-60.5346	21.8257	-205.83	-84.5781	761.677	-423.059	14.8748	441.348	-372.126	-2.68339	396.273	-377.609	39.7569	369	-337.375	-139.108	115.44	-357.502	-186.365	101.92	-319.114	-24.1276	49.3606	-299.899	-46.8205	52.7914	-364.524
0.027	-42.3526	869.269	-131.171	-34.389	860.559	-360.946	-204.852	881.257	-222.781	-203.209	875.202	-293.662	-107.261	899.273	-396.297	-126.394	913.155	-119.477	-116.161	768.995	-76.3464	-125.326	425.779	-146.286	-136.91	368.013	-149.243	-86.5348	356.829	-192.519	-167.059	57.7069	-215.856	-205.535	40.35	-260.995	-30.3159	36.5227	-272.681	-60.5511	21.8571	-205.842	-79.7391	761.787	-423.155	21.2646	441.528	-371.919	4.91984	395.87	-377.446	47.7776	369.821	-336.71	-123.543	111.328	-356.9	-170.608	96.4554	-318.863	-6.96513	48.9982	-297.882	-29.7354	50.9055	-363.276
0.033	-38.5676	868.945	-131.026	-29.9434	860.521	-360.79	-200.775	881.014	-223.252	-198.934	875.002	-294.023	-102.804	899.136	-396.308	-122.78	912.847	-119.778	-112.602	768.615	-76.8634	-122.756	425.504	-146.619	-134.534	367.803	-149.567	-84.4363	356.42	-193.096	-166.808	57.7894	-216.161	-205.94	40.8341	-261.327	-29.7452	36.5944	-271.49	-60.5538	21.8748	-205.867	-74.8992	761.815	-423.309	27.7382	441.722	-372.126	12.3719	395.427	-377.158	55.4765	370.666	-336.128	-107.735	107.11	-356.305	-154.671	91.1022	-318.518	10.1843	48.7959	-296.208	-11.1656	50.4271	-361.358
0.04	-34.6714	868.551	-130.847	-25.4412	860.486	-360.726	-196.811	880.848	-223.877	-194.717	874.782	-294.314	-98.3901	898.984	-396.305	-119.533	912.645	-119.526	-108.969	768.233	-77.188	-120.179	425.252	-146.93	-132.181	367.528	-149.833	-82.249	356.092	-193.973	-166.519	57.8641	-216.497	-205.876	40.9168	-261.681	-29.3054	36.0673	-271.659	-60.5569	21.9208	-205.914	-70.1024	761.815	-423.454	33.8715	441.54	-371.655	19.7455	394.86	-376.927	63.0812	371.387	-335.468	-91.8941	103.037	-355.528	-138.927	86.2352	-318.196	27.1268	48.3697	-294.189	6.39698	49.121	-359.391
0.047	-32.0836	867.667	-131.39	-21.0339	860.391	-360.603	-192.741	880.47	-224.476	-190.392	874.514	-294.625	-93.9457	898.805	-396.352	-114.853	911.824	-118.713	-105.318	767.765	-77.4379	-117.438	424.964	-147.233	-129.498	367.218	-150.193	-79.9509	355.661	-194.338	-166.214	57.9293	-216.863	-205.819	40.9988	-262	-29.5031	35.5969	-272.261	-60.5539	21.9718	-205.973	-65.4668	761.691	-423.561	39.838	441.489	-371.623	27.0591	394.193	-376.729	70.719	372.132	-334.926	-75.9107	99.102	-354.527	-122.775	81.3381	-317.49	44.5212	48.0768	-292.394	23.7739	47.8958	-357.389
0.053	-28.0293	867.223	-131.325	-16.5567	860.199	-360.534	-188.168	879.922	-223.324	-186.135	874.255	-294.869	-89.5211	898.562	-396.383	-110.905	911.427	-118.651	-101.428	767.33	-77.8031	-114.603	424.662	-147.658	-127.07	367.034	-150.497	-77.8743	354.93	-194.968	-165.865	57.9746	-217.218	-205.761	41.0785	-262.267	-29.2818	35.4717	-272.328	-60.4064	21.9275	-206.11	-60.8749	761.515	-423.656	45.6589	441.291	-371.659	34.2357	393.516	-376.588	77.89	372.787	-334.481	-59.9903	95.4445	-353.494	-106.076	76.2082	-316.502	61.2908	47.8815	-290.258	41.18	46.845	-355.268
0.06	-24.0519	866.707	-131.293	-12.1183	859.987	-360.506	-183.929	879.524	-223.572	-181.811	873.974	-295.141	-85.0921	898.303	-396.475	-107.123	910.97	-118.903	-97.5872	766.916	-78.198	-111.617	424.28	-148.002	-124.467	366.779	-150.777	-75.4978	354.51	-195.895	-165.565	58.045	-217.496	-205.715	41.1611	-262.491	-29.2502	35.0742	-272.528	-60.3922	21.9788	-206.201	-56.2853	761.319	-423.806	51.3104	441.234	-371.965	41.2638	392.799	-376.395	84.9932	373.392	-333.976	-43.9744	91.963	-352.301	-89.8657	71.7144	-315.492	78.0401	47.9741	-287.813	58.4425	45.8847	-353.028
