Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2316.5	800.971	1396.09	2294.88	773.794	1102.65	2078.67	821.396	1295.66	2069.37	818.773	1235.32	2169.23	825.981	1083.73	2190.41	846.504	1433.41	2229.64	678.204	1469.02	2270.14	382.362	1413.58	2262.76	332.618	1406.89	2312.87	331.061	1367.86	2244.37	50.2548	1364.72	2201.98	35.1928	1316.17	2369.41	26.3499	1335.4	2330.7	17.3068	1399.18	2207.29	654.634	1047.02	2233.71	386.542	1069.28	2203.3	350.637	1067.61	2245.19	306.075	1101.26	1986.01	174.475	1112.91	1963	198.929	1160.77	2039.55	55.3306	1140.97	2002.15	76.7976	1083.38
0.007	2315.64	801.073	1397.51	2294.83	776.601	1103.91	2077.6	823.403	1296.24	2068.8	820.917	1236	2169	829.161	1085.24	2189.27	846.949	1434.23	2226.9	678.753	1469.36	2262.96	382.642	1413.82	2255.69	332.863	1406.56	2305.03	330.992	1367.96	2235.46	50.1565	1364.5	2192.92	35.4952	1316.18	2360.3	26.4763	1335.45	2321.63	17.151	1399.38	2208.61	656.71	1047.96	2241.9	388.303	1070.3	2212.2	351.738	1068.79	2254.94	308.557	1102.64	1998.81	170.526	1114.42	1974.66	193.802	1162.65	2057.46	53.5418	1141.11	2019.36	74.6412	1084.24
0.013	2314.04	801.204	1398.77	2294.83	779.357	1105.22	2076.54	825.221	1296.7	2068.12	822.781	1236.37	2168.49	832.645	1086	2188.27	847.277	1435.01	2223.53	679.029	1470.16	2254.76	383.078	1413.79	2247.91	333.62	1407.28	2297.04	330.817	1367.79	2226.64	50.2212	1364.32	2183.9	35.5135	1316.03	2351.29	26.4577	1335.49	2312.65	17.1634	1399.25	2209.99	658.708	1048.99	2249.76	390.38	1071.61	2220.6	352.679	1069.99	2264.37	310.941	1104.06	2012.12	166.153	1116.28	1986.87	188.297	1164.35	2076.14	52.2313	1141.96	2037.13	72.1393	1085.02
0.02	2312.35	801.357	1400.09	2293.82	782.066	1105.75	2075.53	826.747	1296.93	2067.61	824.334	1236.59	2168.3	835.456	1086.94	2187.16	847.436	1435.84	2220.6	679.579	1470.58	2246.79	383.355	1413.55	2240.26	333.596	1406.15	2289.21	330.559	1367.46	2217.71	50.2145	1364.03	2175.1	35.7508	1315.66	2342.2	26.5645	1335.78	2303.57	17.1721	1399.35	2211.48	660.712	1049.88	2257.5	392.334	1072.48	2228.61	353.539	1071.17	2273.75	313.143	1105.26	2025.86	161.384	1117.89	1999.45	182.036	1166.37	2095.1	50.3423	1142.66	2055.39	69.2426	1085.31
0.027	2310.53	801.541	1401.49	2293.29	784.359	1106.63	2074.57	828.042	1297.03	2067.1	825.727	1236.62	2168.34	837.985	1087.86	2185.4	847.719	1437.06	2217.7	680.102	1471.08	2238.37	383.475	1413.43	2231.58	334.294	1406.58	2281.36	330.329	1366.94	2208.35	50.4607	1364.04	2166	35.7523	1315.58	2333.22	26.5279	1335.82	2294.5	17.1631	1399.35	2213.25	662.517	1050.86	2264.79	394.394	1073.68	2236.52	354.981	1072.49	2282.6	315.98	1106.35	2039.97	155.923	1119.52	2012.59	175.143	1168.59	2114.48	48.448	1143.32	2074.08	66.4168	1086.48
0.033	2308.58	801.744	1402.88	2290.95	783.914	1105.86	2073.54	829.112	1296.88	2066.58	826.837	1236.41	2168.45	840.09	1088.66	2182.95	847.851	1438.17	2215.01	680.442	1471.53	2229.98	383.686	1413.14	2223.3	334.53	1405.75	2273.34	330.057	1366.4	2199.92	50.6283	1363.3	2157.19	35.8227	1315.02	2324.37	26.4487	1335.89	2285.38	17.2197	1399.4	2214.98	664.145	1051.71	2271.65	396.364	1074.54	2243.85	355.873	1073.77	2291.25	318.473	1107.26	2054.48	150.025	1121.63	2026.3	167.755	1170.46	2134.2	46.3443	1144.07	2092.9	63.0966	1087.58
0.04	2307.71	802.043	1404.02	2291.18	785.448	1107.29	2072.56	829.991	1296.69	2065.99	827.822	1235.98	2168.61	841.993	1089.28	2181.47	847.695	1439.04	2212.28	680.659	1471.94	2221.71	383.964	1412.7	2213.57	334.904	1405.62	2265.5	329.741	1365.71	2190.24	50.8469	1363.33	2148.21	35.7919	1314.69	2315.38	26.4664	1335.98	2276.29	17.0705	1399.52	2216.76	665.693	1052.43	2278.02	398.477	1075.29	2250.87	356.716	1074.86	2299.66	321.182	1108.23	2069.29	144.032	1123.36	2040.48	160.11	1172.44	2154.14	44.2739	1144.87	2112.05	59.5339	1088.81
0.047	2304.52	801.441	1405.66	2291.5	786.765	1108.74	2071.61	830.57	1296.35	2065.5	828.397	1235.41	2171.52	843.931	1090.99	2179.63	847.457	1439.83	2209.7	680.623	1472.29	2213.47	384.268	1412.19	2204.63	335.126	1404.99	2257.46	329.533	1365.12	2181.97	50.7567	1362.46	2139.39	35.7036	1314.05	2306.37	26.5212	1336.05	2267.4	16.8695	1399.3	2218.54	667.249	1052.99	2284.02	400.497	1076.17	2257.69	357.43	1076.23	2307.73	323.635	1109.15	2084.57	137.838	1125.05	2055.1	152.054	1174.46	2174.53	42.2	1145.49	2131.26	55.5972	1089.95
0.053	2302.55	801.105	1407.08	2291.83	787.791	1110.17	2070.68	830.915	1295.92	2064.87	828.821	1234.6	2172.34	845.126	1091.55	2177.74	847.115	1440.49	2207.08	680.381	1472.44	2205.41	384.416	1411.52	2195.59	335.321	1404.3	2249.14	329.438	1364.94	2172.77	50.9417	1362.81	2130.55	35.7766	1313.71	2297.47	26.7928	1335.98	2258.02	17.1208	1399.33	2220.18	668.574	1053.38	2289.58	402.309	1077.06	2264.21	357.893	1077.26	2315.51	326.148	1109.93	2100	130.833	1126.87	2070.29	143.82	1176.21	2195.19	40.3005	1146.21	2150.85	51.5476	1091.05
0.06	2300.53	800.548	1408.59	2291.77	788.307	1111.75	2069.76	831.101	1295.4	2064.22	828.944	1233.71	2173.14	845.982	1091.95	2175.86	846.659	1440.95	2203.9	679.867	1472.69	2197.48	384.223	1410.34	2186.84	335.363	1403.19	2240.51	329.314	1364.97	2163.72	50.8539	1361.7	2121.81	35.9411	1313.13	2288.59	26.6664	1336.07	2249.05	17.0182	1399.26	2221.62	669.891	1053.53	2295.18	404.223	1077.83	2270.21	358.416	1078.12	2322.94	328.411	1110.76	2116.29	123.987	1128.11	2086.14	135.163	1177.74	2216.02	38.5299	1147.06	2170.87	47.6265	1091.93
