Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-0	-0	-0	2149	0	976.7	-0	-145.11	591.43	-57.68	2380.72	0	1296.89	-10043.2
2	-0	-0	-0	2149	0	976.7	-0	-143.2	606.54	-39.98	2385.99	0	1303.56	-5388.5
3	-0	-0	-0	2149	0	976.7	-0	-138.78	622.71	-49.9	2380.28	0	1306.25	-7439.98
4	-0	-0	-0	2149	0	976.7	-0	-131.07	629.73	-57.68	2377.16	0	1303.04	-4166.97
5	-0	-0	-0	2149	0	976.7	-0	-140.23	634.46	-44.1	2362.57	0	1306.26	-7028.37
6	-0	-0	-0	2149	0	976.7	-0	-125.5	646.82	-50.74	2358.62	0	1306.96	-3750.72
7	-0	-0	-0	2149	0	976.7	-0	-123.75	640.41	-58.36	2372.05	0	1301.39	-5172.1
8	-0	-0	-0	2149	0	976.7	-0	-123.44	651.55	-53.25	2354.73	0	1305.02	-8068.96
9	-0	-0	-0	2149	0	976.7	-0	-111.54	640.11	-51.8	2342.55	0	1301.77	-6275.81
10	-0	-0	-0	2149	0	976.7	-0	-112.92	651.55	-61.34	2351.22	0	1304.3	-8598.17
11	-0	-0	-0	2149	0	976.7	-0	-99.18	648.5	-53.48	2340.16	0	1305.05	-3421.78
12	-0	-0	-0	2149	0	976.7	-0	-99.79	651.25	-49.97	2336.67	0	1308.65	-1746.46
13	-0	-0	-0	2149	0	976.7	-0	-106.96	657.2	-58.44	2322.2	0	1309.24	-6082.39
14	-0	-0	-0	2149	0	976.7	-0	-89.57	635.22	-58.98	2323.61	0	1302.49	-3140.37
15	-0	-0	-0	2149	0	976.7	-0	-93.15	646.06	-55.92	2330.82	0	1305.65	-7590.97
16	-0	-0	-0	2149	0	976.7	-0	-87.66	626.68	-57.98	2312.79	0	1302.58	-6097.1
17	-0	-0	-0	2149	0	976.7	-0	-74.08	635.68	-63.93	2314.94	0	1304.05	-6452.81
18	-0	-0	-0	2149	0	976.7	-0	-85.3	625.61	-53.56	2298.86	0	1306.99	-8217.83
19	-0	-0	-0	2149	0	976.7	-0	-62.1	630.34	-56.76	2309.15	0	1306.05	1670.22
20	-0	-0	-0	2149	0	976.7	-0	-72.02	616	-58.44	2296.54	0	1305.68	-6627.47
21	-0	-0	-0	2149	0	976.7	-0	-63.93	610.05	-55.39	2295.95	0	1305.01	-5064.24
22	-0	-0	-0	2149	0	976.7	-0	-57.45	599.21	-56.53	2286.52	0	1300.87	-2250.84
23	-0	-0	-0	2149	0	976.7	-0	-62.64	594.18	-58.29	2294.98	0	1304.37	-10062.2
24	-0	-0	-0	2149	0	976.7	-0	-53.79	592.19	-53.71	2284.07	0	1305.45	-1723.07
25	-0	-0	-0	2149	0	976.7	-0	-56.84	576.63	-54.47	2270.44	0	1302.74	-7609.79
26	-0	-0	-0	2149	0	976.7	-0	-50.2	578.16	-54.4	2280.16	0	1307.65	-4815
27	-0	-0	-0	2149	0	976.7	-0	-54.55	552.52	-50.66	2264.7	0	1301.15	-3251.58
28	-0	-0	-0	2149	0	976.7	-0	-46.62	557.71	-50.58	2271	0	1306.45	-5444.48
29	-0	-0	-0	2149	0	976.7	-0	-46.46	535.28	-53.71	2264.57	0	1298.77	-6760.44
30	-0	-0	-0	2149	0	976.7	-0	-43.87	530.7	-51.27	2266.51	0	1299.76	-5836.82
31	-0	-0	-0	2149	0	976.7	-0	-44.71	522	-45.17	2259.82	0	1303.87	-6869.27
32	-0	-0	-0	2149	0	976.7	-0	-37.38	508.88	-47.07	2259.47	0	1298.92	-3315.37
33	-0	-0	-0	2149	0	976.7	-0	-39.29	509.19	-44.25	2246.1	0	1306.29	-6039.65
34	-0	-0	-0	2149	0	976.7	-0	-37.84	494.69	-39.22	2242.55	0	1302.67	-1775.74
35	-0	-0	-0	2149	0	976.7	-0	-32.5	484.92	-44.02	2252.15	0	1299.3	-5403.25
36	-0	-0	-0	2149	0	976.7	-0	-33.34	475.16	-43.72	2250.13	0	1297.08	-6830.44
37	-0	-0	-0	2149	0	976.7	-0	-29.37	461.58	-38.6	2237.4	0	1297.36	-7880.83
