Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	2.10138	4.01023	15.4252	0.593305	1.31351	14.4651	-0.08146	-0.550318	31.6072	-0.199027	-7.22519	31.0362	4.46724	-37.0406	4.63958	2.19839	-17.7562	0.460015	10.9196	22.3879	5.00369	3.43879	18.4245	4.02	10.7336	11.5573	21.4418	3.73739	5.26838	21.3662
1	2.25531	4.13907	15.3909	0.698298	1.49704	14.4376	0.106585	-0.689525	31.7311	-0.0271983	-7.31943	31.1151	4.46255	-36.6209	6.00384	1.89934	-17.5309	1.90897	10.4896	21.4903	5.01354	3.40736	18.0123	4.14845	10.4868	11.9311	19.9203	3.71308	5.33063	20.0837
2	2.45992	4.24704	15.351	0.808983	1.65614	14.4094	0.35269	-0.767745	31.8221	0.176667	-7.38901	31.1838	4.49907	-36.0609	7.53366	1.56915	-17.2306	3.52965	10.0206	20.211	4.58869	3.31328	17.2814	3.74018	10.4872	12.483	17.792	3.84082	5.61277	18.0961
3	2.72021	4.32852	15.3201	0.94322	1.78736	14.3886	0.644678	-0.740538	31.8478	0.408417	-7.3742	31.1988	4.59282	-35.6002	9.00054	1.26408	-17.0057	5.04472	9.65792	18.8932	3.74908	3.29942	16.4003	2.73569	10.7941	13.0738	15.3446	4.2546	6.03018	15.6299
4	3.03226	4.37376	15.2934	1.11365	1.88037	14.372	0.974663	-0.614773	31.799	0.66703	-7.26	31.1522	4.71256	-35.338	10.3014	0.996112	-16.8354	6.33107	9.35627	17.9091	2.78613	3.33916	15.5831	1.39068	11.1557	13.4318	12.9069	4.80127	6.33447	13.0229
5	3.38301	4.37533	15.2447	1.32064	1.92755	14.3352	1.33867	-0.441513	31.6788	0.949592	-7.10442	31.0567	4.82411	-35.1691	11.4638	0.747782	-16.5134	7.45672	8.95578	17.3957	2.06977	3.32958	14.9312	0.0869933	11.2333	13.3667	10.7177	5.22844	6.28738	10.5515
6	3.75295	4.33151	15.1492	1.55403	1.93141	14.2467	1.73628	-0.276815	31.4955	1.25382	-6.9972	30.9262	4.92254	-34.9316	12.5799	0.50033	-15.8828	8.58007	8.32829	17.2416	1.82011	3.21046	14.4333	-0.946372	10.8423	12.8966	8.84668	5.40691	5.84343	8.29264
7	4.11815	4.24871	15.006	1.79871	1.90738	14.1001	2.16806	-0.139723	31.255	1.58028	-6.9763	30.7697	5.01299	-34.5509	13.7146	0.247283	-15.0162	9.80734	7.43515	17.2288	2.09184	2.84738	14.0546	-1.57692	9.96718	12.1988	7.27712	5.19539	5.14443	6.24792
8	4.45582	4.14142	14.8394	2.04267	1.87818	13.9252	2.63105	-0.00947167	30.9586	1.93322	-6.99844	30.5911	5.09031	-34.0249	14.8565	-0.00647	-14.1183	11.1243	6.37402	17.1236	2.8167	2.08556	13.7207	-1.68872	8.7551	11.4968	6.00434	4.44623	4.41531	4.49244
9	4.75006	4.03068	14.6832	2.28211	1.86455	13.771	3.11292	0.138233	30.6046	2.31739	-6.98382	30.3893	5.13632	-33.3659	15.9311	-0.252515	-13.3267	12.4335	5.30878	16.7674	3.8271	1.00549	13.2986	-1.27259	7.43815	10.936	5.01469	3.25421	3.83954	3.13521
