Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-7.63	740.81	59.89	2325.51	0	1138.93	-7630.75	-0	-0	-0	2149	0	1465.7	-0
2	-0.84	742.19	59.59	2335.17	0	1138.84	-4215	0.15	-17.85	3.2	1392.46	0	1635.49	-13750.3
3	-5.95	745.85	64.09	2336.61	0	1139.76	-2162.1	-0	-0	-0	2149	0	1465.7	-0
4	1.83	747.07	57.3	2338.09	0	1136.4	-11883.5	-3.51	-18.77	13.05	2142.86	0	1377.14	-8056.76
5	1.37	751.04	59.05	2317.21	0	1135.78	-8334.51	4.88	-19.68	9.46	2324.35	0	1406.92	-5381.98
6	-2.82	760.19	63.86	2320.96	0	1136.91	-3162.22	-0	-0	-0	2149	0	1465.7	-0
7	5.95	753.63	63.02	2331.93	0	1138.93	-6615.38	-0	-0	-0	2149	0	1465.7	-0
8	0.31	766.3	59.89	2321.57	0	1135.16	-12301.7	4.27	-19.68	2.29	1977.53	0	1588.74	-10942.6
9	5.57	762.63	56.53	2319.94	0	1133.27	-12115.8	3.81	-15.87	13.35	2330.01	0	1347.52	-3659.39
10	5.57	776.82	68.51	2302.57	0	1138.38	-3374.62	-0	-0	-0	2149	0	1465.7	-0
11	6.33	767.06	62.26	2323.96	0	1139.18	-7422.49	-0	-0	-0	2149	0	1465.7	-0
12	9.69	782.47	61.95	2320.48	0	1133.97	-12206.4	-4.43	-24.26	6.26	2132.24	0	1486.28	-8275.97
13	9.99	781.1	60.58	2299.87	0	1134.99	-9382.75	-0	-0	-0	2149	0	1465.7	-0
14	7.86	793.15	67.29	2303.71	0	1135.08	-2066.77	13.96	-19.07	4.27	1634.82	0	1543.34	-15696.2
15	12.66	798.03	68.97	2302.85	0	1137.29	-4571.07	-0	-0	-0	2149	0	1465.7	-0
16	14.34	791.17	60.88	2313.11	0	1134.37	-12372.3	5.26	-20.75	12.74	2233.43	0	1394.34	-6493.34
17	9.92	812.38	64.54	2290.51	0	1131.16	-9350.32	1.22	-20.6	9.54	2338.48	0	1377.68	-7516.37
18	14.8	802.92	67.06	2287.67	0	1135.85	-3984.82	-0	-0	-0	2149	0	1465.7	-0
19	15.11	815.43	72.71	2304.07	0	1135.35	-4306.48	-0	-0	-0	2149	0	1465.7	-0
20	11.75	814.36	61.11	2298.65	0	1131.58	-15663.8	-0	-0	-0	2149	0	1465.7	-0
21	19.23	812.99	62.94	2286.44	0	1131.59	-13212.4	1.91	-24.26	12.82	2425.18	0	1342.28	-4489.25
