Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-293.204	864.505	-76.9901	-292.196	869.948	-286.839	-460.376	883.26	-140.381	-464.088	887.253	-214.817	-363.066	929.759	-314.671	-362.333	924.489	-42.8346	-344.709	803.187	-20.4355	-217.768	460.964	-56.2491	-235.868	420.426	-54.2542	-173.833	392.087	-78.9636	-392.095	124.421	-92.8379	-407.16	115.911	-147.181	-264.575	54.3258	-57.8724	-319.049	63.8346	-20.0826	-363.322	802.871	-339.199	-400.598	430.391	-285.512	-410.374	382.267	-282.479	-364.378	370.668	-240.293	-467.316	59.3394	-245.183	-506.106	49.2895	-201.812	-320.842	36.5219	-214.066	-356.621	24.263	-273.833
0.007	-280.65	864.386	-77.8998	-281.127	868.606	-288.031	-447.985	882.836	-138.944	-451.991	886.775	-213.907	-351.75	928.605	-315.117	-349.869	924.306	-43.2956	-331.46	803.431	-20.6655	-201.687	461.499	-57.6957	-217.93	419.511	-55.7875	-155.485	394.423	-81.1799	-358.087	115.489	-94.2118	-373.263	105.783	-148.765	-226.231	52.6683	-60.6064	-281.773	58.3163	-22.1213	-353.548	802.023	-339.147	-396.543	430.463	-285.821	-406.729	382.349	-282.405	-360.724	370.341	-240.55	-466.788	60.2026	-245.064	-505.709	50.5803	-201.639	-320.625	36.3948	-214.061	-356.502	24.1926	-273.889
0.013	-268.02	864.066	-78.9873	-269.905	867.163	-289.301	-435.598	881.453	-138.143	-440.228	885.955	-213.098	-340.363	927.166	-315.286	-337.316	923.876	-43.9006	-318.202	803.483	-21.2496	-186.092	461.514	-59.564	-200.411	418.316	-57.4197	-137.93	396.667	-83.4503	-322.704	105.909	-96.8809	-338.466	96.0352	-150.488	-187.89	51.3997	-63.2797	-243.411	53.495	-24.6282	-343.983	801.114	-339	-391.74	430.563	-285.85	-402.602	382.589	-282.348	-356.98	369.901	-240.735	-466.373	61.3739	-244.828	-505.252	51.9089	-201.291	-320.502	36.2543	-214.147	-356.409	24.1185	-273.892
0.02	-255.409	863.557	-80.1363	-259.729	865.53	-290.522	-423.422	880.322	-137.421	-428.999	884.707	-212.208	-329.946	925.662	-316.087	-324.667	923.232	-44.3624	-304.574	803.074	-21.733	-170.743	461.265	-60.8128	-183.314	416.934	-59.1922	-120.698	398.567	-85.8548	-287.519	97.302	-98.6532	-303.215	86.7928	-152.15	-149.285	51.201	-66.1738	-204.399	49.344	-27.4809	-334.659	800.188	-338.903	-387.146	430.739	-286.042	-398.799	382.954	-282.555	-352.992	369.632	-241.04	-465.94	62.4776	-244.452	-504.715	53.5161	-200.758	-320.219	36.0637	-214.203	-356.334	24.0536	-273.877
0.027	-242.881	862.902	-81.1142	-248.287	864.334	-291.891	-411.395	879.173	-136.811	-417.509	883.419	-211.213	-319.241	923.86	-316.356	-311.636	922.302	-44.758	-290.708	802.985	-20.7152	-156.473	460.625	-62.1984	-166.585	415.247	-60.9525	-104.009	400.143	-88.3108	-251.922	89.2496	-100.124	-267.58	78.403	-153.837	-110.743	51.8645	-68.8833	-165.403	46.0105	-30.1551	-325.192	799.275	-338.739	-382.253	431.008	-286.142	-394.539	383.407	-282.594	-348.752	369.393	-241.498	-465.412	63.7447	-243.934	-504.027	55.238	-200.065	-319.909	36.1238	-214.691	-356.689	23.9932	-273.674
0.033	-230.163	861.954	-82.1797	-236.916	863.021	-292.892	-400.519	877.691	-135.742	-406.789	882.015	-210.024	-308.581	922.256	-316.417	-299	921.266	-45.2268	-277.041	802.257	-20.8627	-141.814	459.483	-64.2455	-150.211	413.37	-62.4058	-87.4878	401.282	-91.1148	-215.912	81.9497	-101.714	-231.654	70.8827	-155.352	-72.6894	52.8457	-72.4045	-126.792	43.0354	-33.0342	-315.789	798.408	-338.577	-377.167	431.328	-286.199	-390.185	383.97	-282.51	-344.329	369.159	-242.084	-464.898	65.0089	-243.481	-503.473	57.1746	-199.337	-319.684	35.8312	-214.346	-356.704	23.9842	-273.625
0.04	-217.3	860.996	-83.3197	-226.511	861.466	-294.393	-388.116	876.141	-134.623	-395.129	880.667	-208.727	-298.503	919.986	-317.094	-286.137	920.072	-45.6321	-263.187	801.255	-21.174	-128.338	457.888	-65.2324	-134.346	411.087	-64.3327	-72.1218	402.18	-93.4565	-179.966	75.7829	-103.099	-195.926	64.4324	-156.783	-34.761	55.1471	-75.7585	-87.5439	41.5298	-36.4243	-306.13	797.545	-338.33	-371.869	431.716	-286.167	-385.608	384.565	-282.355	-339.871	369.027	-242.548	-464.35	66.6095	-242.82	-502.724	59.2647	-198.585	-319.382	35.9104	-214.844	-356.741	23.9506	-273.528
0.047	-204.332	859.819	-84.4103	-215.418	860.115	-295.473	-375.889	874.762	-133.914	-383.281	879.161	-207.848	-288.005	918.1	-317.074	-273.233	918.699	-46.0444	-249.277	800.051	-21.4458	-115.112	456.018	-66.9104	-118.941	408.578	-65.7844	-56.7048	402.693	-96.2754	-144.249	70.6523	-104.411	-160.415	58.8954	-158.02	2.41433	58.3591	-79.9984	-48.8289	41.3019	-39.5542	-296.329	796.693	-338.094	-366.409	432.206	-286.073	-380.988	385.267	-282.195	-335.207	368.925	-242.938	-463.673	68.2635	-242.388	-502.028	61.5378	-198.074	-319.16	35.7828	-214.873	-356.775	23.9273	-273.434
0.053	-191.335	858.532	-85.3863	-204.26	858.639	-296.407	-363.126	872.935	-132.833	-371.235	877.749	-206.305	-277.727	916.268	-317.28	-260.329	917.455	-44.4606	-235.425	798.622	-21.906	-102.234	453.915	-68.2868	-103.869	406.031	-67.488	-42.3872	402.811	-98.6647	-108.873	66.6209	-105.655	-125.343	54.337	-159.181	38.7466	62.8134	-83.9252	-10.8057	42.4883	-43.0535	-286.233	795.805	-337.85	-360.901	432.78	-286.031	-376.062	386.059	-282.064	-330.264	368.914	-243.425	-462.974	69.9964	-242.077	-501.171	63.8637	-197.591	-319	35.5045	-214.599	-356.813	23.9189	-273.358
0.06	-178.313	857.174	-86.3347	-192.912	857.204	-297.245	-350.553	871.408	-132.039	-358.931	876.209	-204.733	-267.332	914.376	-316.893	-246.929	916.124	-44.0153	-221.725	797.083	-22.2634	-89.9724	451.372	-69.461	-89.4764	403.143	-68.9733	-28.6587	402.496	-100.822	-74.1144	63.5473	-106.78	-90.6364	50.5904	-159.994	73.7138	68.8386	-87.7465	26.2589	45.2088	-46.1155	-275.778	794.932	-337.56	-354.864	433.317	-285.931	-370.871	386.895	-281.998	-325.105	368.84	-243.685	-462.253	71.9263	-241.982	-500.337	66.43	-197.204	-318.809	35.4184	-214.677	-356.845	23.9178	-273.259
0.067	-165.343	855.744	-87.0844	-181.33	855.692	-297.988	-338.411	870.337	-131.85	-346.582	874.54	-203.74	-256.254	912.842	-316.523	-233.794	914.616	-44.1327	-207.9	795.446	-22.7703	-77.9751	448.701	-71.253	-75.9907	400.339	-70.9506	-15.4026	401.784	-102.715	-40.3951	61.6771	-107.86	-56.7618	47.8408	-160.818	107.419	75.8464	-91.0256	62.5078	48.8898	-48.5493	-265.016	794.053	-337.393	-348.673	433.907	-285.906	-365.172	387.646	-281.745	-319.656	368.804	-243.817	-461.42	73.9156	-241.798	-499.427	69.1601	-197.024	-318.619	35.3202	-214.768	-356.857	23.95	-273.159
0.073	-152.329	854.309	-87.7884	-169.793	854.169	-298.595	-324.849	868.477	-129.934	-334.6	873.832	-203.557	-245.293	910.529	-316.477	-220.778	913.207	-44.1964	-194.167	793.829	-23.188	-66.5772	445.799	-73.0421	-63.5211	397.613	-72.9063	-2.43332	400.76	-104.307	-7.76914	60.9443	-108.817	-23.9097	46.1555	-161.493	138.807	84.2064	-93.7344	96.8512	54.3983	-50.965	-254.04	793.141	-337.219	-342.03	434.359	-285.842	-359.399	388.465	-281.761	-313.937	368.732	-244.15	-460.45	76.0722	-241.874	-498.458	72.0265	-197.101	-318.45	35.252	-214.848	-356.843	23.9824	-273.085
0.08	-139.162	852.881	-88.4041	-157.739	852.653	-298.861	-312.334	867.162	-129.693	-321.994	872.571	-202.112	-234.103	909.177	-316.396	-207.662	911.864	-44.2298	-180.304	792.129	-23.4217	-55.3865	442.886	-74.9775	-51.1564	394.952	-74.8591	9.97132	399.765	-105.653	23.7613	61.4736	-110.011	7.5042	45.5256	-162.068	169.04	93.0603	-96.7737	129.252	60.8493	-52.9615	-242.897	792.231	-337.21	-335.09	434.864	-285.928	-353.059	389.122	-281.842	-307.877	368.51	-244.279	-459.465	78.3316	-242.083	-497.443	75.1092	-197.362	-318.273	35.181	-214.948	-356.819	24.0256	-273.059
0.087	-125.97	851.436	-88.8287	-145.205	851.174	-298.586	-298.848	865.946	-128.238	-309.234	871.441	-200.613	-222.607	907.794	-316.546	-194.566	910.591	-44.277	-166.53	790.468	-23.6091	-44.371	440.031	-76.7761	-39.1493	392.156	-76.8424	23.0916	399.022	-107.751	52.9832	63.0004	-110.806	37.0926	45.7179	-162.767	196.895	101.901	-99.2608	159.237	67.8745	-54.8111	-231.414	791.325	-337.283	-327.629	435.167	-286.021	-346.374	389.782	-281.995	-301.271	368.215	-244.77	-458.27	80.734	-242.569	-496.296	78.3903	-197.844	-318.14	35.1315	-215.043	-356.739	24.0786	-273.066
0.093	-112.819	850.037	-89.2045	-134.195	849.593	-299.941	-286.869	863.888	-128.276	-296.962	870.183	-200.945	-210.659	906.31	-316.356	-181.433	909.292	-44.2899	-152.891	788.947	-23.7975	-33.1638	437.342	-78.0581	-26.7177	389.785	-78.436	35.9618	398.704	-109.882	79.9773	64.9299	-111.943	64.4672	46.6173	-163.72	222.351	110.129	-101.771	186.751	74.8073	-57.0093	-219.849	790.461	-337.515	-319.733	435.445	-286.206	-339.15	390.362	-282.322	-294.452	367.852	-245.246	-456.974	83.2756	-243.331	-494.946	81.8827	-198.613	-317.981	35.0698	-215.19	-356.659	24.1559	-273.112
0.1	-99.7118	848.765	-89.4696	-121.947	848.18	-300.196	-275.645	862.914	-127.888	-284.195	868.851	-199.792	-198.624	904.867	-316.461	-168.495	907.993	-44.248	-139.058	787.359	-23.9236	-21.5098	434.799	-79.1559	-13.6248	387.889	-79.8096	48.8482	398.833	-112.138	104.603	67.0612	-113.45	89.3682	47.7809	-165.127	245.859	117.431	-104.729	211.741	80.3832	-60.0271	-208.089	789.565	-337.734	-311.253	435.748	-286.384	-331.393	390.863	-282.644	-287.006	367.388	-245.95	-455.471	86.1266	-244.181	-493.434	85.7491	-199.541	-317.827	35.0359	-215.341	-356.499	24.2599	-273.211
