Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-63.9446	970.274	-89.0963	-58.3877	979.157	-358.901	-212.756	1007.52	-173.324	-212.494	1011.44	-264.888	-121.317	1047.25	-371.201	-131.749	1026.87	-74.871	-131.635	870.351	-51.9443	32.7263	516.209	-89.3541	-2.25593	464.56	-87.1413	60.5722	431.332	-131.811	-200.977	172.704	-142.112	-246.435	175.478	-188.506	-84.9076	72.1459	-166.819	-133.337	94.4059	-105.919	-136.306	883.181	-401.191	-129.477	486.127	-352.846	-148.396	426.483	-353.572	-90.482	411.804	-303.032	-211.394	66.7724	-309.968	-258.126	42.5531	-268.614	-60.8693	38.8923	-262.309	-93.9686	27.3752	-333.112
0.007	-52.5761	970.643	-89.2399	-49.4794	978.474	-359.3	-202.026	1007.18	-171.605	-202.826	1011.3	-264.58	-112.203	1047.41	-370.822	-120.829	1027.25	-74.8589	-120.728	871.364	-51.2636	48.9402	518.188	-88.5593	15.5287	465.447	-86.8782	79.2821	434.261	-131.449	-172.224	165.736	-141.665	-217.82	166.545	-188.046	-52.0018	70.4125	-166.617	-101.489	90.3973	-105.335	-128.493	882.897	-400.673	-127.087	485.834	-352.892	-146.576	426.383	-353.603	-89.1641	411.203	-303.198	-211.349	66.8458	-309.822	-258.092	42.6855	-268.472	-60.8219	38.6897	-262.017	-93.9968	27.3465	-333.142
0.013	-41.8902	970.683	-89.8911	-41.4574	977.422	-359.632	-191.787	1007.11	-171.395	-192.57	1010.92	-262.545	-103.45	1047.04	-371.37	-108.909	1027.26	-74.532	-107.837	872.04	-50.2385	64.9112	520.239	-88.123	33.2413	465.583	-86.2733	97.7234	436.966	-131.335	-143.158	158.659	-140.925	-188.898	157.853	-187.147	-19.0051	68.5109	-165.337	-69.3112	86.5002	-104.622	-120.676	882.421	-400.214	-124.545	485.458	-352.897	-144.453	426.194	-353.602	-87.2396	410.465	-303.287	-211.259	66.9123	-309.654	-258.369	43.0017	-268.248	-60.78	38.8557	-262.392	-94.0277	27.3169	-333.188
0.02	-30.5983	970.574	-90.2397	-31.7734	976.706	-359.954	-181.822	1006.72	-170.016	-182.857	1010.25	-261.915	-93.5131	1045.58	-370.909	-97.9281	1027.09	-74.2888	-96.2733	872.412	-49.4664	80.5272	521.6	-87.7035	50.573	465.819	-85.8224	115.724	439.408	-130.852	-113.742	151.567	-139.572	-159.426	148.858	-186.196	14.0513	67.1175	-165.044	-36.9934	82.8136	-103.68	-112.896	881.844	-399.683	-121.926	485.156	-352.95	-142.186	425.935	-353.571	-85.1551	409.86	-303.377	-211.143	67.0043	-309.463	-258.309	43.1504	-268.063	-60.372	38.4236	-262.046	-94.0487	27.2491	-333.212
0.027	-19.3717	970.231	-90.534	-22.9216	975.475	-360.255	-170.353	1006.56	-167.728	-173.451	1009.54	-261.732	-84.4275	1044.57	-370.213	-86.4059	1026.56	-74.0485	-83.67	872.638	-48.5075	95.9939	522.968	-86.803	67.823	465.794	-85.3165	133.431	441.636	-130.498	-83.656	144.797	-138.881	-129.565	139.708	-184.912	47.1837	65.6582	-163.796	-4.37494	79.2735	-102.755	-105.133	881.173	-399.093	-118.976	484.639	-352.943	-139.759	425.583	-353.462	-82.9636	409.053	-303.313	-211.017	67.0859	-309.211	-258.252	43.3009	-267.817	-60.3114	38.3874	-262.092	-94.0761	27.1973	-333.244
0.033	-7.97272	969.673	-90.8625	-13.6936	974.237	-360.292	-160.039	1006.11	-167.478	-163.204	1008.85	-259.236	-75.6506	1043.9	-370.172	-75.0257	1025.91	-74.0361	-71.9596	872.561	-47.5927	110.854	523.962	-86.1247	84.4479	465.357	-84.5919	150.718	443.687	-130.105	-53.7149	137.999	-138.237	-99.8294	131.211	-183.42	80.4042	64.7075	-162.565	28.3746	76.0181	-101.523	-97.4469	880.344	-398.417	-115.909	484.08	-352.909	-137.114	425.258	-353.393	-80.4547	408.183	-303.269	-210.902	67.2065	-308.935	-258.201	43.5211	-267.519	-60.2049	38.3962	-262.226	-94.1121	27.1091	-333.285
0.04	3.48814	968.905	-91.2668	-5.45126	972.644	-360.931	-149.449	1005.23	-166.796	-153.811	1008.18	-258.867	-66.5506	1042.09	-369.825	-63.7285	1025.18	-74.2015	-60.1506	872.341	-47.1336	125.395	524.508	-85.7005	101.068	464.795	-84.0587	167.722	445.388	-129.731	-23.6101	131.206	-136.625	-69.4839	122.532	-181.643	113.627	63.8671	-160.874	61.2841	72.9978	-100.064	-89.7999	879.423	-397.813	-112.674	483.449	-352.798	-134.355	424.76	-353.229	-77.8376	407.264	-303.268	-210.737	67.3393	-308.646	-258.126	43.7465	-267.144	-60.0842	38.3449	-262.309	-94.1263	27.0163	-333.333
0.047	15.0103	967.957	-91.6091	3.22866	971.13	-361.29	-138.438	1003.96	-165.109	-144.388	1007.1	-258.15	-57.2458	1040.65	-368.967	-52.3155	1024.13	-74.2951	-48.2323	871.906	-46.5252	139.517	524.721	-85.0665	116.978	463.701	-84.0507	184.233	446.771	-129.339	6.81488	124.534	-134.684	-38.5237	113.699	-179.67	147.135	63.991	-159.79	94.2639	70.3367	-98.4129	-82.0678	878.387	-397.149	-109.256	482.838	-352.614	-131.419	424.315	-353.07	-75.0538	406.195	-303.198	-210.558	67.4668	-308.356	-258.029	44.0014	-266.783	-59.9494	38.2964	-262.413	-94.1307	26.9129	-333.392
0.053	26.5203	966.88	-91.9336	11.9494	969.485	-361.473	-127.912	1003	-164.788	-134.537	1005.79	-256.187	-49.0886	1039.39	-369.45	-40.0902	1022.7	-73.1522	-36.3742	871.221	-45.8898	153.436	524.476	-84.4601	133.08	462.411	-82.4372	200.37	447.933	-128.923	37.3568	118.245	-132.901	-8.05226	105.624	-177.307	180.267	63.9795	-158.022	127.224	67.944	-96.576	-74.4175	877.197	-396.56	-105.665	482.15	-352.452	-128.466	423.84	-352.874	-72.0456	405.256	-303.3	-210.347	67.6035	-308.008	-257.913	44.2475	-266.424	-60.0319	38.303	-262.427	-94.1276	26.8126	-333.433
0.06	38.2347	965.558	-92.2758	20.6	967.791	-361.727	-117.291	1001.45	-164.199	-124.276	1004.19	-254.969	-40.9096	1037.94	-369.795	-27.9341	1021.33	-72.6943	-24.421	870.216	-45.3554	166.973	523.839	-83.9471	148.536	460.645	-82.1749	216.258	448.735	-128.438	68.0375	112.307	-130.746	23.5346	97.3667	-175.038	213.271	64.3173	-156.151	160.108	65.8836	-94.5192	-66.5263	875.791	-394.542	-101.882	481.449	-352.263	-125.23	423.324	-352.578	-68.973	404.035	-303.316	-210.174	67.7517	-307.674	-257.802	44.5225	-266.036	-59.8699	38.3995	-262.936	-94.1894	26.9067	-333.601
