Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.108852	-0.00557	-0.728796	-0.204517	-0.0153543	-0.717389	0.037086	0.014918	-0.419908	-0.0585657	0.00699571	-0.443374	0.00682	0.02004	0.014998	0.00470857	0.0159871	0.0148	0.029256	0.540436	-0.026684	0.0355186	0.494827	-0.0186014
1	-0.098406	-0.008422	-0.74622	-0.199503	-0.0175486	-0.752616	0.045656	0.01355	-0.391882	-0.0535143	0.00643286	-0.412013	0.007688	0.014582	-0.00031	-0.000385714	0.00694571	-0.00138429	-0.050648	1.51461	-0.07619	-0.0447529	1.50673	-0.0647857
2	-0.089744	-0.011902	-0.736958	-0.190919	-0.0213443	-0.765256	0.05236	0.01187	-0.3241	-0.04458	0.00532714	-0.344793	0.00176	-0.002136	-0.036318	-0.0168429	-0.0134986	-0.0376543	-0.238982	2.86416	-0.14698	-0.237119	2.97257	-0.136886
3	-0.086722	-0.014536	-0.670032	-0.172349	-0.0225757	-0.708051	0.050634	0.006368	-0.21141	-0.0314657	0.00195571	-0.229454	-0.011776	-0.030304	-0.09057	-0.04454	-0.0444286	-0.0919286	-0.557884	4.20339	-0.206498	-0.56818	4.46458	-0.210949
4	-0.10252	-0.016268	-0.629426	-0.17148	-0.0227043	-0.649846	0.043258	-0.00419	-0.09885	-0.01753	-0.00469143	-0.110731	-0.026956	-0.063554	-0.149772	-0.0751329	-0.0786943	-0.150773	-0.9647	5.35747	-0.204806	-0.99317	5.66109	-0.239699
5	-0.100798	-0.013142	-0.632624	-0.17211	-0.0206614	-0.634477	0.047574	-0.014146	0.011026	0.00705571	-0.0111371	-0.00473571	-0.038366	-0.091736	-0.19767	-0.0987571	-0.106616	-0.197149	-1.35602	6.35444	-0.135844	-1.38945	6.54724	-0.20498
6	-0.027796	-0.00329	-0.639534	-0.101784	-0.0132814	-0.633526	0.084664	-0.016458	0.148654	0.0630829	-0.0121814	0.121724	-0.045382	-0.10799	-0.225672	-0.111124	-0.122336	-0.221924	-1.66683	7.23751	-0.03497	-1.6697	7.17721	-0.126417
7	0.112924	0.005566	-0.656378	0.06181	-0.00577429	-0.646703	0.15344	-0.010292	0.318266	0.150389	-0.00719143	0.284661	-0.05122	-0.11199	-0.233648	-0.11499	-0.126601	-0.225097	-1.9316	8.07489	0.065486	-1.8702	7.66987	-0.02608
8	0.267114	0.003634	-0.719424	0.261874	-0.0077	-0.71659	0.22594	-0.00231	0.481776	0.241777	-0.000448571	0.448443	-0.060386	-0.105274	-0.215144	-0.117117	-0.119903	-0.198577	-2.18305	8.97022	0.14347	-2.06442	8.27511	0.0855486
9	0.401238	-0.013254	-0.775392	0.423947	-0.0242629	-0.789266	0.286386	-0.0013	0.626796	0.318326	0.000748571	0.597199	-0.071292	-0.097984	-0.189508	-0.120271	-0.112396	-0.166474	-2.37097	9.81131	0.209538	-2.2235	8.93509	0.191999
10	0.491144	-0.039362	-0.795688	0.505004	-0.0510143	-0.85005	0.3256	-0.009212	0.74176	0.369346	-0.00664429	0.710477	-0.08064	-0.091128	-0.156764	-0.125534	-0.10422	-0.126796	-2.46279	10.5644	0.26298	-2.32583	9.69054	0.28025
11	0.541446	-0.065318	-0.780318	0.528153	-0.0791843	-0.87365	0.349054	-0.020396	0.82386	0.402924	-0.01984	0.789861	-0.085718	-0.084064	-0.123304	-0.130286	-0.0949814	-0.08364	-2.4461	11.1368	0.305744	-2.34642	10.4041	0.342309
12	0.560424	-0.083976	-0.775806	0.532583	-0.100489	-0.846167	0.360592	-0.028568	0.85419	0.427663	-0.03262	0.840166	-0.085782	-0.071136	-0.077576	-0.131701	-0.0837686	-0.0400014	-2.33438	11.5644	0.338028	-2.2871	10.9478	0.385664
13	0.578226	-0.094084	-0.725626	0.541207	-0.109739	-0.763166	0.3698	-0.032786	0.862752	0.444619	-0.0401043	0.866439	-0.081708	-0.060368	-0.047648	-0.128669	-0.0707	0.00233286	-2.14613	11.6779	0.367532	-2.16631	11.2511	0.41881
14	0.594616	-0.095728	-0.658642	0.56358	-0.106519	-0.64131	0.373702	-0.033152	0.841594	0.452789	-0.04063	0.871699	-0.075626	-0.048212	-0.019196	-0.122136	-0.0559843	0.0430286	-1.91763	11.582	0.388542	-2.00838	11.3037	0.441949
15	0.609606	-0.090922	-0.580704	0.595291	-0.0948186	-0.517964	0.371638	-0.03073	0.798616	0.45041	-0.0354	0.855917	-0.069294	-0.03525	0.00819	-0.114017	-0.03956	0.0828614	-1.67756	11.312	0.399838	-1.83374	11.1478	0.45216
16	0.62005	-0.081432	-0.499142	0.624331	-0.0805429	-0.424897	0.362676	-0.026376	0.741142	0.435857	-0.0272629	0.81911	-0.06383	-0.02178	0.035896	-0.105716	-0.0215657	0.123114	-1.44695	10.9049	0.401124	-1.65385	10.8462	0.448231
