Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	-0.0967311	2.18102	4.02871	2.5721	1.5326	3.75673	-1.68672	5.85846	19.5551	0.707975	-0.933112	18.1549	-0.296286	-36.4705	-3.91226	0.195204	-24.7559	-4.74188	6.05806	4.80391	1.39702	7.34417	8.18612	1.94641	4.01991	23.8028	23.6361	5.01492	15.2001	23.829
1	0.000606429	2.51879	4.04433	2.81096	1.87262	3.64781	-1.46827	5.83426	19.2673	1.15639	-0.989689	17.9134	-0.189741	-35.7885	-3.3235	0.0756603	-24.3961	-3.69919	6.16029	4.91362	0.98842	7.26011	8.28122	1.58065	4.63957	22.7341	22.335	5.32019	14.4808	22.1903
2	0.165547	2.75614	4.10553	3.11056	2.13918	3.57065	-1.11856	5.8598	19.0647	1.7169	-0.963568	17.7125	-0.121013	-34.9961	-2.48386	-0.116312	-23.824	-2.47204	5.90168	4.56113	0.0593111	6.78374	7.85442	0.835228	5.11411	22.0278	20.1728	5.35141	14.0209	19.8424
3	0.420701	2.87064	4.18667	3.49801	2.30728	3.5032	-0.653106	5.93969	18.8659	2.37264	-0.828068	17.5027	-0.102929	-34.127	-1.70974	-0.309427	-23.0486	-1.28219	5.47769	3.66552	-1.40425	6.08686	6.84074	-0.273629	5.57174	21.7933	17.4893	5.25156	13.8799	17.0693
4	0.771953	2.859	4.25291	3.9882	2.35932	3.41348	-0.120179	6.05552	18.6164	3.09183	-0.61904	17.2717	-0.0599743	-33.2404	-1.08395	-0.404492	-22.0583	-0.125505	5.1613	2.39231	-3.06579	5.47506	5.35578	-1.45738	6.12047	21.943	14.764	5.21624	13.9829	14.2726
5	1.20367	2.73188	4.27729	4.56223	2.28881	3.27982	0.422219	6.19414	18.3326	3.82739	-0.40661	17.0588	0.145241	-32.4021	-0.423403	-0.318258	-20.8746	1.17828	4.99644	1.06773	-4.45402	5.13492	3.67021	-2.37876	6.68475	22.2358	12.2957	5.35117	14.1701	11.7189
6	1.68823	2.50453	4.25317	5.16607	2.10295	3.10493	0.944309	6.351	18.0758	4.52931	-0.249733	16.9038	0.584549	-31.7139	0.476454	-0.0438997	-19.6694	2.72262	4.77977	0.0317521	-5.31415	4.99915	2.16169	-2.92432	7.05427	22.4429	10.1144	5.6006	14.3105	9.45978
7	2.19891	2.19384	4.1918	5.73143	1.82573	2.9102	1.45884	6.50899	17.8797	5.15917	-0.168156	16.782	1.20295	-31.2924	1.64569	0.350349	-18.7595	4.38361	4.33969	-0.500581	-5.61079	4.84479	1.19518	-3.16566	7.08105	22.4874	8.21786	5.79686	14.3787	7.48147
8	2.71521	1.81915	4.10943	6.20271	1.49661	2.71929	2.00274	6.65182	17.7112	5.69999	-0.127994	16.6029	1.87242	-31.191	2.9579	0.777027	-18.4579	5.92352	3.6802	-0.521561	-5.4098	4.42452	0.977598	-3.20044	6.77312	22.4336	6.65532	5.73631	14.4311	5.78035
9	3.22261	1.4058	4.01742	6.55561	1.16365	2.54739	2.60419	6.77774	17.4928	6.1583	-0.0738641	16.2734	2.47255	-31.288	4.237	1.1723	-18.8307	7.15675	2.89796	-0.239744	-4.8373	3.64201	1.44369	-3.05109	6.22262	22.3582	5.42947	5.32265	14.5104	4.37042
