Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT2X	R.MT2Y	R.MT2Z	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT2X	L.MT2Y	L.MT2Z
0.067	796.299	962.336	1344.39	797.184	971.772	1082.83	599.637	988.51	1257.41	597.844	991.915	1164.17	703.224	1020.38	1035.11	696.616	1023.2	1386.94	709.759	867.836	1406.37	684.024	488.726	1386.55	672.752	437.086	1391	731.191	415.976	1354.58	668.07	77.4267	1406.79	622.908	45.0243	1372.21	823.555	42.9855	1352.16	797.783	28.8963	1426.61	712.755	856.72	1013.81	684.053	487.201	1046.24	668.522	432.155	1040.68	727.428	412.475	1076.43	667.505	73.3912	1040.68	624.904	46.017	1067.71	819.173	40.8549	1107.24	799.192	29.0607	1030.6	693.399	468.706	1262.64	692.719	86.9219	1328.66	823.555	36.3695	1378.6	695.248	470.184	1167.52	687.477	86.6371	1119.7	822.494	36.5321	1077.85
0.073	796.31	962.323	1344.41	797.206	971.76	1082.85	599.664	988.51	1257.42	597.869	991.912	1164.18	703.237	1020.37	1035.12	696.622	1023.19	1386.96	709.781	867.831	1406.4	684.029	488.71	1386.55	672.763	437.084	1391	731.213	415.967	1354.59	668.076	77.4226	1406.78	622.913	45.0329	1372.2	823.555	42.9877	1352.16	797.787	28.8947	1426.61	712.779	856.716	1013.82	684.068	487.213	1046.25	668.541	432.143	1040.68	727.441	412.464	1076.44	667.505	73.4147	1040.7	624.901	46.0266	1067.71	819.173	40.8592	1107.25	799.196	29.0704	1030.59	693.422	468.693	1262.67	692.706	86.9092	1328.66	823.559	36.3611	1378.59	695.262	470.15	1167.52	687.479	86.6327	1119.71	822.494	36.534	1077.86
0.08	796.332	962.322	1344.43	797.239	971.755	1082.86	599.687	988.508	1257.44	597.895	991.914	1164.19	703.26	1020.36	1035.13	696.622	1023.18	1386.98	709.797	867.829	1406.4	684.082	488.797	1386.71	672.774	437.085	1391.01	731.216	415.962	1354.59	668.068	77.4276	1406.78	622.913	45.0291	1372.2	823.554	42.9871	1352.16	797.789	28.8954	1426.62	712.814	856.716	1013.83	684.092	487.205	1046.26	668.554	432.144	1040.69	727.445	412.468	1076.45	667.507	73.3906	1040.69	624.902	46.044	1067.72	819.162	40.8489	1107.25	799.199	29.0754	1030.59	693.44	468.692	1262.67	692.725	86.9171	1328.66	823.557	36.3598	1378.6	695.268	470.164	1167.53	687.475	86.6337	1119.72	822.495	36.5331	1077.86
0.087	796.351	962.296	1344.45	797.268	971.734	1082.88	599.719	988.511	1257.45	597.925	991.908	1164.2	703.284	1020.36	1035.14	696.63	1023.17	1387	709.816	867.829	1406.42	684.058	488.72	1386.57	672.782	437.082	1391.02	731.234	415.972	1354.6	668.073	77.4229	1406.78	622.915	45.0218	1372.19	823.557	42.988	1352.16	797.784	28.8882	1426.61	712.844	856.708	1013.84	684.09	487.221	1046.26	668.572	432.141	1040.7	727.457	412.467	1076.46	667.506	73.4166	1040.7	624.899	46.038	1067.72	819.173	40.8491	1107.24	799.198	29.0682	1030.61	693.454	468.698	1262.68	692.712	86.9136	1328.67	823.56	36.3561	1378.6	695.28	470.163	1167.56	687.475	86.6359	1119.72	822.497	36.5356	1077.86
0.093	796.376	962.292	1344.48	797.3	971.727	1082.89	599.742	988.516	1257.45	597.955	991.914	1164.21	703.307	1020.35	1035.15	696.624	1023.15	1387.01	709.835	867.819	1406.43	684.098	488.803	1386.72	672.804	437.079	1391.01	731.228	415.963	1354.61	668.077	77.4169	1406.78	622.915	45.0322	1372.19	823.555	42.9852	1352.15	797.773	28.8887	1426.6	712.873	856.708	1013.85	684.112	487.213	1046.27	668.589	432.135	1040.71	727.474	412.465	1076.48	667.528	73.3782	1040.69	624.901	46.0388	1067.72	819.173	40.8603	1107.25	799.194	29.0768	1030.6	693.473	468.702	1262.67	692.712	86.9209	1328.66	823.561	36.3609	1378.6	695.289	470.151	1167.55	687.473	86.6422	1119.71	822.491	36.5351	1077.86
0.1	796.397	962.28	1344.5	797.329	971.712	1082.91	599.774	988.52	1257.46	597.99	991.913	1164.21	703.328	1020.34	1035.16	696.629	1023.14	1387.03	709.85	867.815	1406.44	684.079	488.709	1386.57	672.805	437.084	1391.02	731.238	415.958	1354.61	668.072	77.4213	1406.79	622.913	45.0287	1372.19	823.565	42.9774	1352.16	797.781	28.8954	1426.61	712.903	856.703	1013.86	684.129	487.214	1046.28	668.584	432.149	1040.72	727.477	412.466	1076.49	667.515	73.3739	1040.69	624.898	46.04	1067.72	819.168	40.8509	1107.24	799.197	29.0646	1030.61	693.477	468.697	1262.69	692.72	86.9108	1328.66	823.561	36.3635	1378.6	695.282	470.159	1167.57	687.481	86.6309	1119.73	822.494	36.5252	1077.86
0.107	796.426	962.271	1344.52	797.37	971.701	1082.92	599.803	988.526	1257.46	598.027	991.918	1164.22	703.353	1020.33	1035.17	696.638	1023.13	1387.04	709.874	867.821	1406.45	684.115	488.787	1386.73	672.817	437.086	1391.03	731.246	415.959	1354.61	668.074	77.4272	1406.79	622.91	45.0357	1372.19	823.563	42.9791	1352.15	797.78	28.8873	1426.61	712.93	856.705	1013.86	684.141	487.203	1046.29	668.598	432.144	1040.71	727.491	412.476	1076.49	667.51	73.3925	1040.68	624.895	46.0443	1067.71	819.169	40.8524	1107.25	799.205	29.0691	1030.62	693.485	468.703	1262.69	692.709	86.9178	1328.66	823.557	36.3588	1378.6	695.291	470.153	1167.57	687.48	86.6317	1119.71	822.489	36.5281	1077.86
0.113	796.446	962.256	1344.53	797.4	971.698	1082.94	599.83	988.535	1257.46	598.058	991.924	1164.21	703.4	1020.32	1035.17	696.644	1023.13	1387.07	709.886	867.82	1406.46	684.131	488.779	1386.73	672.816	437.086	1391.03	731.254	415.957	1354.63	668.073	77.428	1406.79	622.912	45.0338	1372.2	823.562	42.9793	1352.17	797.781	28.8741	1426.61	712.966	856.697	1013.86	684.139	487.218	1046.29	668.605	432.14	1040.73	727.502	412.463	1076.49	667.503	73.4315	1040.7	624.891	46.0394	1067.73	819.173	40.8576	1107.25	799.204	29.0778	1030.61	693.492	468.691	1262.7	692.716	86.9083	1328.67	823.567	36.3578	1378.6	695.296	470.157	1167.58	687.472	86.6348	1119.72	822.49	36.5305	1077.86
0.12	796.477	962.24	1344.55	797.437	971.687	1082.95	599.857	988.546	1257.46	598.103	991.934	1164.21	703.428	1020.31	1035.17	696.659	1023.11	1387.07	709.909	867.815	1406.46	684.142	488.776	1386.73	672.822	437.08	1391.04	731.254	415.949	1354.63	668.069	77.4186	1406.79	622.915	45.0364	1372.2	823.561	42.9759	1352.15	797.781	28.8814	1426.61	712.992	856.693	1013.87	684.159	487.208	1046.3	668.626	432.153	1040.74	727.503	412.467	1076.5	667.514	73.4038	1040.69	624.888	46.048	1067.72	819.165	40.8457	1107.25	799.194	29.0761	1030.6	693.479	468.683	1262.71	692.708	86.917	1328.66	823.567	36.3603	1378.6	695.322	470.155	1167.59	687.477	86.6381	1119.71	822.493	36.5242	1077.86
0.127	796.499	962.225	1344.57	797.473	971.681	1082.98	599.89	988.539	1257.46	598.142	991.937	1164.21	703.471	1020.31	1035.17	696.678	1023.11	1387.09	709.929	867.815	1406.47	684.136	488.78	1386.73	672.829	437.084	1391.03	731.251	415.956	1354.63	668.077	77.4215	1406.79	622.903	45.0301	1372.2	823.555	42.9832	1352.16	797.786	28.8773	1426.61	713.038	856.689	1013.88	684.176	487.207	1046.31	668.637	432.142	1040.77	727.511	412.456	1076.51	667.516	73.4051	1040.68	624.894	46.0421	1067.72	819.165	40.8531	1107.25	799.193	29.0781	1030.6	693.504	468.686	1262.72	692.715	86.9191	1328.68	823.561	36.3633	1378.6	695.322	470.158	1167.58	687.48	86.6332	1119.72	822.498	36.5273	1077.86
0.133	796.544	962.21	1344.58	797.513	971.677	1082.98	599.922	988.551	1257.47	598.178	991.938	1164.21	703.518	1020.31	1035.18	696.707	1023.09	1387.1	709.947	867.815	1406.47	684.132	488.797	1386.73	672.827	437.081	1391.04	731.253	415.958	1354.62	668.08	77.4157	1406.8	622.903	45.0354	1372.21	823.562	42.9798	1352.16	797.789	28.8776	1426.61	713.066	856.683	1013.87	684.187	487.204	1046.31	668.644	432.146	1040.76	727.524	412.467	1076.51	667.501	73.4209	1040.7	624.901	46.0411	1067.71	819.174	40.8465	1107.25	799.201	29.0701	1030.6	693.49	468.69	1262.72	692.711	86.9019	1328.67	823.556	36.3528	1378.61	695.329	470.152	1167.59	687.481	86.634	1119.72	822.505	36.5326	1077.86
0.14	796.568	962.195	1344.58	797.551	971.672	1082.99	599.947	988.557	1257.46	598.22	991.939	1164.21	703.558	1020.31	1035.18	696.719	1023.07	1387.11	709.964	867.811	1406.48	684.14	488.783	1386.74	672.824	437.077	1391.04	731.264	415.952	1354.62	668.074	77.4158	1406.8	622.904	45.0347	1372.19	823.565	42.9837	1352.17	797.79	28.8749	1426.61	713.093	856.676	1013.87	684.202	487.213	1046.31	668.655	432.141	1040.77	727.537	412.461	1076.51	667.533	73.3819	1040.69	624.904	46.0455	1067.72	819.174	40.8467	1107.26	799.199	29.0674	1030.61	693.495	468.677	1262.75	692.704	86.9186	1328.67	823.558	36.357	1378.59	695.333	470.16	1167.6	687.486	86.6332	1119.73	822.504	36.5256	1077.86
0.147	796.593	962.192	1344.59	797.582	971.659	1083.01	599.978	988.554	1257.47	598.257	991.941	1164.21	703.595	1020.3	1035.18	696.742	1023.06	1387.13	709.983	867.821	1406.49	684.132	488.783	1386.74	672.817	437.086	1391.03	731.25	415.952	1354.63	668.077	77.4098	1406.79	622.907	45.0323	1372.21	823.572	42.98	1352.17	797.787	28.8715	1426.61	713.124	856.68	1013.88	684.208	487.207	1046.31	668.661	432.15	1040.78	727.545	412.458	1076.51	667.525	73.399	1040.69	624.89	46.0507	1067.72	819.177	40.8433	1107.26	799.21	29.0749	1030.6	693.494	468.684	1262.71	692.693	86.9148	1328.66	823.576	36.3517	1378.6	695.341	470.149	1167.6	687.486	86.6328	1119.73	822.503	36.5274	1077.86
0.153	796.621	962.186	1344.62	797.611	971.653	1083.01	600.008	988.554	1257.46	598.301	991.939	1164.2	703.637	1020.3	1035.2	696.769	1023.04	1387.15	709.992	867.809	1406.5	684.124	488.78	1386.74	672.813	437.082	1391.04	731.246	415.951	1354.63	668.073	77.4098	1406.8	622.903	45.0305	1372.2	823.56	42.9823	1352.17	797.786	28.8716	1426.62	713.153	856.675	1013.88	684.224	487.213	1046.32	668.682	432.154	1040.78	727.556	412.454	1076.53	667.523	73.399	1040.69	624.902	46.0404	1067.73	819.177	40.8408	1107.26	799.207	29.0744	1030.59	693.473	468.679	1262.71	692.701	86.9155	1328.66	823.567	36.3537	1378.61	695.338	470.167	1167.61	687.476	86.6326	1119.72	822.502	36.5274	1077.86
0.16	796.651	962.168	1344.62	797.636	971.645	1083.01	600.039	988.552	1257.47	598.342	991.938	1164.2	703.674	1020.3	1035.2	696.793	1023.03	1387.16	710.024	867.816	1406.5	684.098	488.705	1386.6	672.815	437.083	1391.04	731.25	415.956	1354.63	668.072	77.4175	1406.8	622.899	45.0267	1372.21	823.568	42.9774	1352.18	797.787	28.8725	1426.62	713.183	856.671	1013.87	684.237	487.217	1046.32	668.687	432.149	1040.79	727.563	412.455	1076.52	667.528	73.4068	1040.7	624.909	46.0553	1067.72	819.185	40.8473	1107.26	799.211	29.0779	1030.6	693.479	468.698	1262.71	692.698	86.9143	1328.67	823.571	36.35	1378.61	695.345	470.158	1167.62	687.485	86.631	1119.74	822.506	36.5285	1077.86
0.167	796.68	962.162	1344.63	797.667	971.643	1083.03	600.069	988.551	1257.48	598.377	991.933	1164.2	703.701	1020.31	1035.21	696.809	1023.01	1387.18	710.044	867.808	1406.5	684.122	488.781	1386.74	672.81	437.076	1391.04	731.24	415.943	1354.63	668.085	77.419	1406.8	622.911	45.0302	1372.2	823.557	42.9796	1352.17	797.786	28.8705	1426.61	713.213	856.671	1013.87	684.243	487.219	1046.31	668.701	432.154	1040.79	727.573	412.46	1076.53	667.527	73.382	1040.7	624.901	46.0525	1067.73	819.184	40.8431	1107.26	799.203	29.0662	1030.62	693.462	468.688	1262.7	692.707	86.9153	1328.66	823.565	36.3631	1378.62	695.347	470.155	1167.62	687.493	86.6354	1119.73	822.508	36.525	1077.87
0.173	796.716	962.15	1344.64	797.696	971.636	1083.04	600.104	988.548	1257.47	598.404	991.938	1164.2	703.737	1020.3	1035.22	696.84	1023.01	1387.17	710.059	867.804	1406.5	684.124	488.775	1386.74	672.805	437.078	1391.03	731.246	415.949	1354.63	668.076	77.4083	1406.79	622.901	45.0376	1372.2	823.568	42.9839	1352.17	797.779	28.8685	1426.62	713.24	856.67	1013.88	684.26	487.217	1046.33	668.713	432.153	1040.79	727.583	412.456	1076.52	667.52	73.4043	1040.69	624.901	46.0492	1067.73	819.174	40.8446	1107.25	799.207	29.0659	1030.62	693.479	468.691	1262.73	692.694	86.91	1328.66	823.562	36.348	1378.62	695.356	470.15	1167.63	687.496	86.635	1119.73	822.51	36.5257	1077.88
0.18	796.748	962.142	1344.66	797.721	971.627	1083.04	600.135	988.554	1257.48	598.445	991.935	1164.21	703.76	1020.31	1035.22	696.871	1022.99	1387.19	710.086	867.804	1406.51	684.123	488.781	1386.73	672.821	437.082	1391.02	731.252	415.949	1354.63	668.084	77.4078	1406.78	622.902	45.0377	1372.2	823.574	42.9798	1352.16	797.781	28.8684	1426.61	713.266	856.667	1013.86	684.278	487.219	1046.32	668.728	432.155	1040.79	727.596	412.463	1076.54	667.544	73.3895	1040.69	624.904	46.0541	1067.72	819.179	40.8523	1107.26	799.209	29.0742	1030.61	693.484	468.694	1262.71	692.712	86.9079	1328.66	823.565	36.3564	1378.62	695.364	470.153	1167.63	687.49	86.6362	1119.72	822.513	36.535	1077.86
0.187	796.779	962.138	1344.67	797.748	971.62	1083.05	600.164	988.554	1257.48	598.476	991.935	1164.22	703.781	1020.3	1035.23	696.893	1022.99	1387.2	710.112	867.803	1406.51	684.138	488.796	1386.73	672.82	437.087	1391.02	731.264	415.948	1354.62	668.076	77.4167	1406.79	622.904	45.0353	1372.2	823.57	42.9847	1352.17	797.774	28.8756	1426.62	713.3	856.669	1013.87	684.297	487.219	1046.33	668.74	432.158	1040.8	727.603	412.46	1076.53	667.525	73.4122	1040.7	624.899	46.0608	1067.71	819.18	40.8458	1107.26	799.199	29.0679	1030.61	693.506	468.69	1262.71	692.725	86.9274	1328.66	823.563	36.3597	1378.62	695.38	470.152	1167.63	687.514	86.5797	1119.72	822.512	36.5291	1077.86
0.193	796.81	962.134	1344.68	797.769	971.62	1083.04	600.193	988.559	1257.49	598.51	991.94	1164.22	703.8	1020.32	1035.22	696.921	1023	1387.21	710.131	867.804	1406.52	684.14	488.78	1386.73	672.819	437.077	1391.02	731.269	415.948	1354.62	668.07	77.4111	1406.78	622.906	45.0393	1372.19	823.577	42.9844	1352.17	797.779	28.8761	1426.62	713.336	856.667	1013.87	684.314	487.226	1046.32	668.754	432.158	1040.8	727.614	412.459	1076.53	667.523	73.4119	1040.7	624.899	46.0653	1067.72	819.181	40.8547	1107.26	799.208	29.0742	1030.61	693.496	468.699	1262.7	692.709	86.9243	1328.66	823.567	36.3587	1378.61	695.4	470.151	1167.61	687.496	86.6291	1119.73	822.514	36.537	1077.87
0.2	796.84	962.126	1344.7	797.789	971.607	1083.05	600.225	988.565	1257.49	598.538	991.94	1164.23	703.812	1020.33	1035.23	696.953	1022.97	1387.22	710.153	867.809	1406.53	684.155	488.786	1386.74	672.835	437.086	1391.02	731.272	415.957	1354.63	668.08	77.4239	1406.78	622.903	45.0401	1372.19	823.574	42.9791	1352.16	797.776	28.8808	1426.62	713.357	856.665	1013.87	684.311	487.225	1046.32	668.76	432.16	1040.8	727.623	412.459	1076.54	667.539	73.3996	1040.71	624.903	46.0677	1067.72	819.179	40.8483	1107.26	799.214	29.081	1030.61	693.531	468.699	1262.69	692.713	86.9214	1328.66	823.557	36.3549	1378.62	695.398	470.159	1167.63	687.501	86.6332	1119.73	822.515	36.5386	1077.87
0.207	796.874	962.119	1344.69	797.815	971.61	1083.04	600.264	988.571	1257.5	598.573	991.942	1164.23	703.824	1020.33	1035.23	696.986	1022.96	1387.23	710.183	867.801	1406.53	684.163	488.787	1386.73	672.842	437.085	1391.01	731.275	415.951	1354.63	668.082	77.4052	1406.78	622.905	45.0463	1372.19	823.571	42.9854	1352.16	797.774	28.8758	1426.63	713.385	856.66	1013.86	684.324	487.225	1046.32	668.762	432.163	1040.8	727.63	412.467	1076.53	667.526	73.4143	1040.7	624.901	46.0656	1067.72	819.174	40.846	1107.26	799.204	29.0809	1030.61	693.542	468.684	1262.7	692.707	86.9171	1328.66	823.56	36.3613	1378.62	695.415	470.164	1167.64	687.499	86.6372	1119.73	822.519	36.5312	1077.86
0.213	796.903	962.111	1344.71	797.831	971.608	1083.05	600.285	988.576	1257.5	598.6	991.942	1164.24	703.839	1020.33	1035.25	697.02	1022.96	1387.23	710.21	867.799	1406.54	684.174	488.775	1386.73	672.86	437.08	1391.02	731.284	415.956	1354.64	668.078	77.4168	1406.78	622.905	45.0422	1372.19	823.575	42.9864	1352.18	797.773	28.8818	1426.63	713.406	856.658	1013.87	684.329	487.226	1046.33	668.768	432.155	1040.81	727.632	412.464	1076.54	667.519	73.4484	1040.71	624.903	46.0673	1067.72	819.169	40.8553	1107.26	799.205	29.081	1030.59	693.547	468.695	1262.69	692.721	86.9212	1328.66	823.568	36.3553	1378.62	695.42	470.15	1167.63	687.492	86.6396	1119.73	822.517	36.5397	1077.86
