Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-193.94	921.895	-210.095	-193.134	916.463	-422.549	-369.783	935.673	-257.859	-374.562	942.646	-344.285	-262.853	978.918	-456.369	-278.802	978.967	-159.082	-245.814	834.539	-127.864	-82.203	485.661	-195.642	-100.195	441.465	-190.14	-41.5142	413.848	-239.078	-206.482	119.01	-219.242	-266.02	109.756	-261.344	-78.3233	42.9508	-259.058	-121.529	46.1532	-198.639	-279.213	834.889	-492.363	-342.351	459.952	-417.034	-358.136	404.912	-417.861	-308.002	390.785	-368.537	-409.37	64.6218	-380.495	-464.938	43.7064	-345.828	-268.415	32.739	-321.575	-294.425	21.7278	-392.631
0.007	-184.909	921.273	-210.272	-183.749	915.116	-422.817	-360.937	934.564	-257.685	-365.906	941.401	-343.82	-254.388	977.527	-456.261	-269.757	978.424	-159.106	-236.358	834.392	-127.514	-72.1213	485.414	-195.554	-88.0091	439.874	-190.085	-28.5044	415.057	-239.449	-178.608	112.293	-220.33	-237.846	100.53	-262.73	-46.4867	42.9162	-260.389	-90.2814	43.9494	-200.231	-271.963	833.647	-491.938	-339.137	459.921	-417.003	-355.435	405.024	-417.655	-305.303	390.351	-368.399	-409.071	65.1035	-380.108	-464.763	44.713	-345.292	-268.315	32.6832	-321.514	-294.422	21.7497	-392.552
0.013	-175.931	920.548	-210.363	-175.746	913.147	-422.831	-352.063	933.661	-257.248	-357.2	940.244	-343.452	-245.847	976.053	-456.004	-260.675	977.716	-158.978	-226.872	834.107	-127.264	-61.6434	484.635	-195.462	-76.919	438.308	-189.735	-16.0764	415.896	-239.738	-151.015	106.11	-221.197	-209.354	91.3365	-263.868	-15.6557	43.2557	-262.048	-58.8015	42.1815	-201.852	-264.549	832.419	-491.527	-335.957	460.036	-417.005	-352.614	405.2	-417.397	-302.592	389.995	-368.281	-408.886	65.5708	-379.857	-464.628	45.5698	-345.016	-268.618	32.7833	-321.413	-294.758	21.7379	-392.249
0.02	-166.932	919.754	-210.453	-167.256	911.432	-422.874	-343.084	932.5	-256.826	-348.394	939.027	-342.777	-237.402	974.521	-455.738	-251.628	976.924	-158.801	-217.662	833.627	-126.938	-51.6138	483.735	-195.292	-64.7321	436.158	-189.819	-3.98711	416.572	-239.67	-122.105	100.149	-222.386	-180.604	83.4722	-264.745	15.8267	44.2937	-263.857	-27.3633	40.9048	-203.516	-257.18	831.489	-491.075	-332.177	460.004	-416.274	-349.729	405.467	-417.08	-299.739	389.906	-368.49	-408.778	66.0102	-379.53	-464.453	46.2828	-344.097	-268.436	32.7037	-321.358	-294.792	21.7394	-392.01
0.027	-157.617	918.844	-210.41	-159.494	909.641	-422.896	-334.22	931.63	-256.465	-339.535	937.954	-342.079	-228.89	972.987	-455.56	-242.519	976.007	-158.619	-208.569	833.014	-126.524	-42.2897	482.415	-195.157	-53.519	433.844	-189.396	7.57848	416.965	-239.768	-94.2633	94.8903	-223.486	-151.289	75.3375	-264.803	46.2279	45.71	-266.076	4.03141	40.0471	-205.383	-248.874	830.444	-490.367	-328.83	460.109	-416.121	-346.905	405.843	-416.76	-296.738	389.514	-368.415	-408.533	67.0895	-379.013	-464.276	47.6333	-343.379	-268.298	32.6405	-321.226	-294.903	21.7986	-391.652
0.033	-148.311	917.835	-210.322	-150.081	908.33	-422.826	-325.038	930.357	-255.923	-330.796	936.919	-341.875	-221.494	971.381	-455.129	-233.376	974.959	-158.354	-199.379	832.176	-126.265	-33.3595	480.592	-194.873	-43.2556	431.341	-189.077	18.7955	417.024	-239.649	-65.6905	90.3104	-224.146	-122.29	68.4536	-265.893	76.9216	47.8957	-268.324	35.1395	39.8477	-207.573	-241.1	829.539	-490.002	-325.298	460.347	-415.865	-343.954	406.258	-416.393	-294.06	389.459	-367.876	-408.192	68.0148	-378.311	-464.044	48.926	-342.649	-268.107	32.4872	-321.391	-295.06	21.8439	-391.383
0.04	-138.927	916.69	-210.153	-141.298	906.805	-422.665	-315.889	929.32	-255.229	-321.76	935.59	-341.215	-212.655	969.809	-454.969	-224.087	973.757	-158.14	-190.397	831.198	-125.89	-24.607	478.384	-194.178	-32.087	428.288	-189.052	29.6055	416.964	-239.593	-37.379	86.4268	-225.453	-93.1689	61.9777	-265.726	106.616	50.7592	-270.972	65.8618	40.5459	-209.897	-233.183	828.779	-489.738	-321.723	460.721	-415.612	-340.832	406.788	-415.917	-290.911	389.539	-367.609	-407.957	69.4128	-377.92	-463.814	50.2805	-342.145	-268.01	32.5225	-320.759	-295.145	21.8003	-391.127
0.047	-129.506	915.443	-210.006	-132.556	905.292	-422.545	-306.679	928.055	-254.845	-312.767	934.52	-340.523	-204.088	968.3	-454.841	-214.779	972.411	-157.877	-181.32	830.001	-125.521	-16.164	475.834	-193.468	-22.3414	425.127	-188.473	39.9793	416.65	-239.53	-9.28745	83.1878	-226.279	-64.7192	56.78	-266.534	135.14	54.2599	-273.978	96.1233	42.1556	-212.109	-225.252	828.089	-489.528	-317.759	461.409	-415.126	-337.576	407.456	-415.483	-287.477	389.642	-367.347	-407.481	70.1654	-377.437	-463.557	51.8922	-341.891	-267.859	32.4574	-320.646	-295.539	21.5673	-390.883
0.053	-119.764	914.068	-209.833	-123.776	903.877	-422.385	-297.326	926.859	-254.184	-303.763	933.467	-340.154	-195.402	966.867	-454.666	-205.463	971.148	-157.534	-172.166	828.629	-125.171	-8.00485	472.881	-193.163	-12.3249	421.892	-188.315	50.0939	415.962	-239.431	18.1181	80.6346	-226.922	-36.6186	52.0575	-267.07	163.144	58.4643	-276.908	125.529	44.4222	-214.63	-217.054	827.457	-489.244	-313.666	461.735	-414.844	-334.035	408.203	-415.104	-283.822	389.724	-367.099	-407.132	71.4274	-377.252	-463.249	53.8235	-341.641	-267.709	32.4019	-320.577	-295.696	21.5409	-390.756
0.06	-110.055	912.601	-209.691	-115.009	902.517	-422.178	-287.806	925.588	-253.544	-294.663	932.472	-339.415	-186.653	965.597	-454.476	-195.755	969.723	-157.257	-162.919	827.149	-124.847	-0.14119	469.762	-192.936	-2.4586	418.679	-188.171	59.7914	415.174	-239.297	44.498	78.6454	-227.509	-8.48192	47.4729	-267.418	190.243	63.4289	-279.583	153.833	47.1702	-216.329	-208.986	826.909	-489.05	-309.073	462.131	-414.28	-330.11	408.938	-414.677	-279.854	389.936	-367.067	-406.794	72.6219	-377.24	-462.864	56.068	-341.428	-267.527	32.3392	-320.476	-295.812	21.5081	-390.662
