Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.29107	3.19442	9.65377	1.49739	0.583371	9.54491	-4.67609	1.69386	27.1228	-4.28078	-2.07317	26.5183	6.72924	-17.4627	6.72146	6.98121	-15.2665	6.42625	2.4463	7.54511	4.74481	2.54236	12.0945	1.79286	3.09133	5.46594	15.6747	3.67625	4.70523	13.2738
1	1.30658	3.62398	9.66682	1.57073	1.02577	9.56791	-4.62499	1.73511	26.8138	-4.18578	-1.94015	26.1346	6.7437	-17.4569	7.22681	6.98618	-15.4165	6.94593	2.18267	7.23949	4.17752	2.45633	11.9573	1.28677	3.1309	5.35385	14.1977	3.91853	4.4587	11.7816
2	1.3673	3.97711	9.6938	1.68956	1.39422	9.61006	-4.46961	1.89009	26.5406	-4.00624	-1.70597	25.7919	6.80651	-17.6035	7.99595	6.99546	-15.5943	7.6268	1.63719	6.66215	3.14099	2.2522	11.6881	0.347863	3.00872	5.59827	11.9411	4.15202	4.30597	9.68273
3	1.51384	4.18634	9.714	1.88362	1.63604	9.65871	-4.15314	2.1436	26.3533	-3.7024	-1.44751	25.5353	6.87205	-17.7244	8.92545	7.00215	-15.5924	8.3848	0.987007	5.83265	2.05112	2.04082	11.2291	-0.632513	2.77378	6.05387	9.52844	4.36544	4.20947	7.53398
4	1.74694	4.2293	9.70153	2.15032	1.72699	9.69442	-3.68325	2.38218	26.2462	-3.27018	-1.26868	25.3592	6.91216	-17.5369	9.95052	7.00132	-15.1643	9.22796	0.492966	4.95153	1.2751	1.82274	10.5695	-1.19802	2.59235	6.3815	7.47776	4.44886	4.08155	5.79612
5	2.02523	4.15416	9.66095	2.45485	1.69432	9.71496	-3.13103	2.53587	26.1473	-2.74875	-1.18196	25.2035	6.94681	-17.1088	11.0028	6.99736	-14.4142	10.1495	0.291764	4.32237	0.805756	1.45582	9.82502	-1.30202	2.6263	6.39343	5.80951	4.27958	3.91943	4.44393
6	2.291	4.05535	9.62278	2.74426	1.61087	9.72879	-2.58762	2.6276	25.9727	-2.21282	-1.11547	24.9841	6.99985	-16.7227	11.9625	7.0058	-13.6923	11.0432	0.142006	4.02002	0.536223	0.761107	9.15019	-1.06558	2.6899	6.20521	4.37111	3.73529	3.79456	3.34338
7	2.50041	4.0181	9.60903	2.97474	1.55498	9.74164	-2.12242	2.7082	25.6763	-1.73246	-1.0243	24.6461	7.07793	-16.5336	12.7286	7.03653	-13.2342	11.7831	-0.301117	3.86009	0.424696	-0.232702	8.62086	-0.612766	2.4599	6.04104	3.08643	2.87819	3.7622	2.44765
8	2.639	4.07939	9.61974	3.13099	1.57379	9.7516	-1.75852	2.79639	25.2616	-1.33677	-0.937985	24.1875	7.17702	-16.4812	13.2823	7.07952	-12.9759	12.3356	-1.13653	3.65895	0.499057	-1.32527	8.19771	-0.0362555	1.83155	5.98159	1.98789	1.91974	3.78877	1.73671
9	2.72533	4.22572	9.63867	3.22605	1.67055	9.75243	-1.47022	2.88244	24.7545	-1.01308	-0.896185	23.6312	7.29317	-16.461	13.6626	7.12023	-12.7761	12.7321	-2.14048	3.39248	0.794835	-2.33586	7.84821	0.623322	1.02057	5.96922	1.15518	1.04039	3.79722	1.20072
10	2.79901	4.41656	9.6466	3.29498	1.82848	9.74473	-1.20362	2.96008	24.1802	-0.731233	-0.918885	23.0058	7.4179	-16.4304	13.9263	7.1583	-12.614	13.0074	-2.99318	3.11054	1.29731	-3.15475	7.60077	1.34015	0.341116	5.94398	0.617039	0.348609	3.762	0.82486
11	2.89165	4.61435	9.63878	3.37434	2.03657	9.74194	-0.921125	3.02872	23.5607	-0.471089	-1.00619	22.3455	7.5455	-16.4057	14.1126	7.20935	-12.5535	13.1893	-3.56053	2.85422	1.94034	-3.75823	7.48784	2.08603	-0.0712905	5.90415	0.313876	-0.132999	3.71446	0.571452
12	3.00774	4.80512	9.62751	3.47643	2.28764	9.7572	-0.627677	3.075	22.9185	-0.236464	-1.13679	21.6846	7.6786	-16.4474	14.234	7.29483	-12.6599	13.3069	-3.89171	2.69035	2.65046	-4.17275	7.53458	2.84355	-0.259362	5.86736	0.155267	-0.433605	3.67965	0.401522
13	3.12986	4.98865	9.62584	3.58224	2.55308	9.78257	-0.351016	3.10313	22.272	-0.0384455	-1.2595	21.0373	7.82475	-16.6244	14.2941	7.42091	-12.9378	13.3922	-4.09245	2.68073	3.37891	-4.43974	7.73396	3.60694	-0.326485	5.84359	0.070217	-0.601131	3.65314	0.286865
14	3.23724	5.16247	9.63262	3.66109	2.78223	9.79336	-0.10918	3.14057	21.6273	0.128011	-1.32017	20.3966	7.98663	-16.9395	14.3045	7.56825	-13.2888	13.4808	-4.2382	2.80772	4.10014	-4.60832	8.00311	4.37341	-0.349323	5.83545	0.0166435	-0.689942	3.62183	0.204999
15	3.31604	5.31357	9.63316	3.6972	2.93816	9.76924	0.097875	3.19727	20.982	0.278627	-1.32016	19.7552	8.15333	-17.2915	14.2897	7.70566	-13.5477	13.6068	-4.3621	2.98571	4.80143	-4.72599	8.22356	5.13823	-0.360569	5.83218	-0.025013	-0.744102	3.57614	0.138006
16	3.35983	5.42145	9.61063	3.69637	3.02216	9.70625	0.277482	3.25561	20.3299	0.421559	-1.2968	19.112	8.30917	-17.5489	14.2763	7.81347	-13.6355	13.7815	-4.47323	3.13292	5.47552	-4.81692	8.34162	5.89326	-0.365043	5.82091	-0.0635005	-0.783266	3.52106	0.0752015
17	3.36645	5.46813	9.55883	3.673	3.0615	9.61454	0.435665	3.27413	19.6739	0.556313	-1.3089	18.4732	8.43567	-17.626	14.289	7.88111	-13.5837	13.995	-4.56748	3.22342	6.12035	-4.88278	8.39696	6.62999	-0.357507	5.7985	-0.102062	-0.811196	3.47236	0.012549
18	3.33734	5.44734	9.48709	3.63054	3.07486	9.50866	0.574853	3.24878	19.0216	0.679922	-1.37189	17.8443	8.52507	-17.555	14.3274	7.90517	-13.4759	14.2258	-4.64207	3.28665	6.73623	-4.91898	8.45499	7.33972	-0.339653	5.77447	-0.1418	-0.828915	3.44048	-0.05293
19	3.27452	5.36726	9.41346	3.55791	3.05999	9.40256	0.692117	3.21206	18.3786	0.786126	-1.45526	17.2293	8.58192	-17.4499	14.3683	7.88738	-13.3659	14.453	-4.69408	3.38237	7.32424	-4.92966	8.5397	8.01516	-0.317442	5.75936	-0.182891	-0.842053	3.42678	-0.124337
