Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.0967221	0.0345414	-0.647693	-0.0350427	0.00135133	-0.6779	-0.0678541	0.0277069	-0.296798	-0.0437087	0.000621	-0.293132	-0.0100821	0.0262438	0.0102997	0.0106377	0.00330533	0.012077	-0.0096169	0.728652	-0.0647052	-0.0611783	0.616916	-0.0524943
1	-0.0897028	0.0473428	-0.714137	-0.030794	-0.000868	-0.65788	-0.0575079	0.0399986	-0.282168	-0.034336	-0.002136	-0.250396	-0.0105841	0.0423466	0.0160614	0.00277	-0.00634767	-0.00973767	-0.0151566	1.85359	-0.138476	-0.0823553	1.48795	-0.127444
2	-0.0635772	0.0638021	-0.769852	-0.00989367	-0.003562	-0.625112	-0.0394152	0.05776	-0.26334	-0.0179853	-0.00479133	-0.197733	-0.0112062	0.0674059	0.0315559	-0.00682733	-0.0145457	-0.0315527	0.0476338	3.19424	-0.21996	-0.0681707	2.73267	-0.22643
3	0.00677793	0.0713617	-0.776821	0.0408727	-0.00734333	-0.57118	-0.000210345	0.0722131	-0.214061	0.00999567	-0.006872	-0.130205	-0.0093531	0.0907852	0.051091	-0.0155663	-0.0194307	-0.0467657	0.127206	4.31608	-0.255244	-0.017956	3.98646	-0.299491
4	0.118082	0.0621852	-0.78628	0.140273	-0.018779	-0.519173	0.0640162	0.0783959	-0.121524	0.066365	-0.01018	-0.0300177	-0.00349793	0.103278	0.065619	-0.0187487	-0.0256877	-0.0597767	0.122066	5.0063	-0.197347	-0.00722433	4.89038	-0.27561
5	0.218574	0.0428917	-0.876115	0.259174	-0.0378903	-0.530162	0.130948	0.0791924	-0.0102424	0.143407	-0.014212	0.100415	0.00669207	0.107674	0.0769421	-0.0158603	-0.035432	-0.072565	0.0134414	5.41725	-0.0561476	-0.102573	5.4428	-0.144652
6	0.286373	0.0255066	-1.01556	0.344888	-0.0575377	-0.613916	0.186	0.080411	0.101962	0.211936	-0.0175663	0.236484	0.016241	0.110376	0.0874145	-0.00921167	-0.0458083	-0.0811477	-0.150132	5.82812	0.119581	-0.277828	5.86531	0.041416
7	0.33667	0.0173541	-1.11825	0.397415	-0.0762407	-0.714206	0.230439	0.0853452	0.211564	0.265993	-0.0202877	0.365399	0.0199721	0.115786	0.0987807	-0.002205	-0.0553813	-0.086702	-0.32508	6.36685	0.270518	-0.466199	6.36322	0.226056
8	0.383521	0.0192845	-1.15084	0.442183	-0.095064	-0.770083	0.267319	0.0944334	0.309612	0.314101	-0.021709	0.485358	0.0172552	0.127192	0.116011	0.00215133	-0.061743	-0.0904597	-0.474063	7.01152	0.359954	-0.623231	6.97154	0.364787
9	0.435906	0.0244848	-1.13317	0.494388	-0.113567	-0.765491	0.300295	0.104814	0.38716	0.360546	-0.0221407	0.587528	0.0117228	0.143732	0.141505	0.002644	-0.062053	-0.0894523	-0.564559	7.6931	0.394013	-0.721885	7.61799	0.442745
