Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	1.83864	8.30358	10.2873	3.11191	12.5198	8.36484	-6.34917	-7.54627	38.736	-6.62248	-6.08504	32.1709	0.678278	-16.7344	10.7524	3.25575	-26.2503	4.90409	11.6241	9.1764	3.69895	6.06215	11.4887	0.220494	8.18201	7.9558	25.0986	5.84938	8.94036	21.5793
1	2.37361	8.68554	10.4087	3.69331	12.6543	8.46141	-6.05143	-7.36915	38.7142	-6.10211	-6.06833	32.2288	0.871191	-17.6337	11.9458	3.51837	-26.8045	6.46114	11.8548	9.5887	3.26054	5.90221	11.8549	-0.688011	8.65796	7.73239	23.4026	6.15374	8.77716	18.9483
2	2.92833	8.93739	10.5058	4.29968	12.5846	8.52554	-5.61513	-7.12713	38.445	-5.36512	-5.99007	32.1225	1.10001	-18.981	13.0482	3.71303	-27.7805	7.8637	11.8888	10.4132	2.14267	5.32716	12.7203	-2.21665	9.11352	7.58544	20.932	6.28188	8.58505	15.6305
3	3.45746	9.03949	10.59	4.89628	12.3155	8.5899	-5.08453	-6.74473	37.9735	-4.47233	-5.74068	31.9255	1.35977	-20.6602	14.0066	3.84694	-29.0463	9.12948	11.6065	11.5654	0.357727	4.32109	13.878	-3.97129	9.46342	7.43938	17.7301	6.1168	8.33658	11.9924
4	3.91976	8.9786	10.686	5.45791	11.8649	8.68606	-4.51551	-6.14956	37.4209	-3.50234	-5.26656	31.7601	1.65045	-22.3396	14.9089	3.97924	-30.1181	10.448	10.9511	12.7268	-1.68191	3.03807	14.8191	-5.28965	9.5721	7.2211	14.11	5.56408	8.03774	8.55679
5	4.29107	8.75605	10.8142	5.97685	11.2653	8.82223	-3.95379	-5.33713	36.9527	-2.52692	-4.62134	31.7461	1.96971	-23.5174	15.9807	4.19209	-30.3559	12.0751	10.0112	13.4298	-3.3068	1.78298	14.9272	-5.67146	9.30095	6.8993	10.5596	4.66283	7.76261	5.72701
6	4.57394	8.39141	10.9739	6.46734	10.5588	8.97684	-3.41256	-4.40602	36.7137	-1.5801	-3.94444	31.9357	2.30237	-23.7534	17.4618	4.51919	-29.3327	14.1354	8.98048	13.2787	-4.03038	0.864228	13.8053	-5.0555	8.61892	6.53637	7.46265	3.63972	7.61428	3.66441
7	4.80084	7.91757	11.14	6.96145	9.78585	9.1126	-2.86181	-3.53186	36.754	-0.643571	-3.38479	32.2732	2.60685	-22.9034	19.424	4.90715	-27.0653	16.5235	8.04665	12.1439	-3.77763	0.394571	11.5163	-3.70591	7.66711	6.26704	5.00012	2.75653	7.61998	2.32731
8	5.02345	7.36988	11.2776	7.49675	8.97983	9.19459	-2.24306	-2.89203	36.994	0.336891	-3.04158	32.603	2.81815	-21.1661	21.7105	5.24877	-24.0271	18.9572	7.31376	10.2324	-2.76156	0.26509	8.59894	-1.96465	6.67884	6.18026	3.20848	2.14663	7.71133	1.56275
9	5.29259	6.77878	11.3566	8.09901	8.17174	9.19972	-1.50477	-2.60208	37.2506	1.41112	-2.95315	32.7186	2.87735	-18.9773	24.0225	5.4484	-21.0138	21.0874	6.78332	8.03336	-1.28121	0.300685	5.88537	-0.12888	5.83495	6.23847	2.02784	1.80836	7.80865	1.19309
