Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	2.52	545.5	35.78	2264.12	0	1102.17	24714	-0	-0	-0	2149	0	1465.7	-0
2	-16.94	538.18	34.41	2164.43	0	1113.88	15721.1	3.51	-36.47	4.88	2599.86	0	1682.63	23289
3	15.79	549.01	42.88	2271.78	0	1110.15	27227.5	4.81	-39.98	4.27	2963.23	0	1620.27	19223.6
4	9.84	550.54	39.06	2271	0	1105.68	23626.5	-0	-0	-0	2149	0	1465.7	-0
5	-16.78	543.98	32.96	2160.51	0	1111.54	16548	7.48	-36.32	5.34	2728.26	0	1650.82	21089.2
6	10.15	550.99	43.87	2255.54	0	1112.21	27253.4	3.97	-38.15	5.95	2985.04	0	1633.36	22104.5
7	15.64	558.01	38.76	2262.05	0	1106.29	22754.7	-0.15	-44.1	14.88	3048.36	0	1510.73	33392.3
8	-18.46	547.79	30.82	2160.36	0	1109.2	17384.3	-0	-0	-0	2149	0	1465.7	-0
9	11.9	552.22	43.33	2247.17	0	1114.33	23039.3	5.34	-43.49	6.1	2869.61	0	1619.75	21352.8
10	13.2	562.29	38.91	2252.12	0	1104.68	25956	-0	-0	-0	2149	0	1465.7	-0
11	-14.95	550.69	35.02	2161.2	0	1111.42	19587.2	9.54	-35.86	5.11	2654.37	0	1649.11	19470.8
12	10.45	555.73	39.67	2230.5	0	1111.01	21018.2	6.79	-40.89	4.88	2846.51	0	1650.94	19972.3
13	15.26	558.93	39.52	2245.1	0	1106.38	24890.2	-0	-0	-0	2149	0	1465.7	-0
14	-10.45	556.34	34.26	2163.91	0	1109.14	19335.3	14.5	-33.72	6.94	2686.9	0	1641.13	20911.1
15	11.98	553.28	41.81	2214.36	0	1113.69	23174.7	4.5	-40.74	2.52	2892.29	0	1664.7	17885.2
16	16.1	564.88	41.2	2242.4	0	1108.17	25316.2	-2.21	-46.08	10.53	3032.5	0	1536.4	28467.3
17	-2.21	548.71	30.36	2171.08	0	1107.79	17474	10.99	-34.33	7.48	2790.87	0	1642.1	22269.7
18	9.23	559.23	41.05	2198.99	0	1112.97	21576.1	2.75	-41.2	2.67	2800.59	0	1666.06	18969.8
19	20.22	559.69	42.88	2233.84	0	1108.15	26538.9	-0	-0	-0	2149	0	1465.7	-0
20	-1.14	559.08	35.17	2166.87	0	1107.73	20015.7	7.86	-38.15	8.01	2785.11	0	1612.55	23864.4
21	12.13	555.27	37.16	2179.91	0	1111.18	19877.3	5.34	-36.77	3.89	2783.75	0	1684.29	20933.6
22	23.19	561.37	42.04	2236.84	0	1107.95	24851.2	-0	-0	-0	2149	0	1465.7	-0
23	3.74	559.54	35.63	2158.84	0	1106.89	19241.8	8.01	-37.23	5.87	2835.94	0	1627.44	21631.3
24	12.51	553.59	40.21	2169.74	0	1113.99	23228.5	4.65	-38.45	3.89	2732.9	0	1668.49	20121.1
25	23.57	565.03	43.18	2225.92	0	1109	23206	-0	-0	-0	2149	0	1465.7	-0
26	12.82	557.86	30.14	2159.63	0	1102.95	16972.8	2.67	-36.77	8.62	2808.08	0	1598.34	25759.8
27	11.6	554.66	44.48	2157.15	0	1117.43	22394.3	4.12	-37.99	1.75	2760.63	0	1693.95	16507.3
28	26.47	566.1	44.48	2218.33	0	1111.09	25677.7	-0	-0	-0	2149	0	1465.7	-0
29	19.38	557.71	31.66	2163.78	0	1102.68	19188.8	3.05	-38.45	11.6	2765.27	0	1562.31	26636.4
30	10.68	559.23	41.89	2141.18	0	1116	20590.7	-0	-0	-0	2149	0	1465.7	-0
31	36.16	562.74	44.02	2215.69	0	1111.23	23592.5	0.53	-43.79	9.46	2963.1	0	1581.77	26782
32	17.7	567.17	34.1	2155.58	0	1102.37	22011.4	3.89	-31.59	11.44	2947.64	0	1547.47	27940.2
33	12.82	556.64	43.26	2136.19	0	1118.23	20632.5	11.67	-39.22	0.53	2866.32	0	1699.74	15616.8
34	42.65	567.93	41.5	2207.46	0	1109.19	21324.4	0.76	-39.22	10.68	2963.88	0	1571.35	27638
35	21.9	568.24	32.35	2148.18	0	1100.09	19966.1	3.43	-35.71	9.31	2840.72	0	1595.82	25579
36	10.38	561.68	49.13	2127.52	0	1120.3	23039.8	10.6	-39.37	1.45	2792.25	0	1673.26	17200.3
37	46.46	568.7	46.92	2195.97	0	1110.71	23436.7	-2.37	-41.05	8.32	2930.16	0	1589.49	23891.5
38	24.72	572.2	34.1	2151.62	0	1098.93	19984.3	7.17	-40.28	10.6	2888.75	0	1570.28	27720.4
39	14.95	560	44.86	2116.1	0	1120.94	19070.3	7.1	-32.04	3.2	2879.96	0	1698.87	19639.2
40	49.51	572.66	45.78	2195.25	0	1109.67	23479.2	0.92	-41.96	6.33	2912.67	0	1614.62	22584.1
41	23.57	572.2	32.88	2142.2	0	1099.43	22885.2	-0	-0	-0	2149	0	1465.7	-0
42	21.13	560.15	44.33	2095.77	0	1121.5	16643.6	2.06	-38.15	2.14	2729.79	0	1691.86	20654
43	54.32	572.66	43.72	2196.23	0	1108.68	22687.9	4.73	-41.35	6.94	2926.99	0	1606.55	23729.7
44	28.15	571.59	31.13	2136.44	0	1100.77	21745.8	-0	-0	-0	2149	0	1465.7	-0
