Time	Fx1	Fy1	Fz1	COPx1	COPy1	COPz1	Ty1	Fx2	Fy2	Fz2	COPx2	COPy2	COPz2	Ty2
1	-50.89	613.4	24.26	2019.1	0	1157.3	2032.07	-0	-0	-0	2149	0	1465.7	-0
2	-38.38	625.76	29.53	2024.67	0	1155.22	1236.67	-0	-0	-0	2149	0	1465.7	-0
3	-79.42	629.43	28.99	2024.03	0	1154.27	11926.6	-0	-0	-0	2149	0	1465.7	-0
4	-29.75	625.61	24.26	2011.6	0	1157.09	-4300.78	-0	-0	-0	2149	0	1465.7	-0
5	-60.12	639.95	31.51	2030.23	0	1153.61	7624.61	-0	-0	-0	2149	0	1465.7	-0
6	-67.14	634.61	28.53	2020.68	0	1156.59	6527.03	-0	-0	-0	2149	0	1465.7	-0
7	-23.12	640.11	27.92	2003.07	0	1154.97	-4727.48	-0	-0	-0	2149	0	1465.7	-0
8	-73.85	650.63	32.96	2030.04	0	1152.61	11513.9	-0	-0	-0	2149	0	1465.7	-0
9	-45.39	638.73	27.69	2008.18	0	1157.31	704.18	-0	-0	-0	2149	0	1465.7	-0
10	-28.23	652.31	31.81	2013.36	0	1153.44	-2957.19	-0	-0	-0	2149	0	1465.7	-0
11	-75.68	649.57	30.59	2014.74	0	1152.89	11390.9	-0	-0	-0	2149	0	1465.7	-0
12	-24.87	647.43	31.36	2001.1	0	1156.83	-3673.37	-0	-0	-0	2149	0	1465.7	-0
13	-42.42	653.69	33.26	2021.14	0	1153.17	2096.4	-0	-0	-0	2149	0	1465.7	-0
14	-58.14	647.43	29.75	2004.66	0	1154.49	4833.49	-0	-0	-0	2149	0	1465.7	-0
15	-15.87	652.77	33.04	2003.19	0	1152.88	-3955.46	-0	-0	-0	2149	0	1465.7	-0
16	-63.48	652.92	36.77	2018.56	0	1152.46	10935.7	-0	-0	-0	2149	0	1465.7	-0
17	-30.52	645.75	31.51	1999.33	0	1154.98	-1526.05	-0	-0	-0	2149	0	1465.7	-0
18	-27.01	651.7	33.95	2008.48	0	1150.89	1102.91	-0	-0	-0	2149	0	1465.7	-0
19	-72.17	645.45	37.16	2008.74	0	1153.77	12526.1	-0	-0	-0	2149	0	1465.7	-0
20	-13.43	644.23	33.65	1999.42	0	1154.54	-4317.88	-0	-0	-0	2149	0	1465.7	-0
21	-49.59	649.11	36.93	2013.63	0	1151.87	7773.43	-0	-0	-0	2149	0	1465.7	-0
22	-61.72	638.58	31.66	1995.36	0	1153.8	9155.33	5.87	-20.75	6.41	2774.17	0	1628.7	6215.97
23	-12.36	643.46	35.78	2001.66	0	1152.66	-2741.12	-22.89	-20.6	0.92	2616.78	0	1695.07	4053.07
24	-65.31	640.41	35.78	2008.01	0	1154.24	12387.2	-0	-0	-0	2149	0	1465.7	-0
25	-31.66	631.41	30.29	1987.93	0	1155.88	1568.53	-15.18	-20.75	1.68	2471.74	0	1685.43	4323.51
26	-32.2	643.92	36.85	2005.41	0	1151.21	3412.74	-7.4	-23.5	6.41	2729.05	0	1595.84	7795.48
27	-62.41	628.97	32.96	1994.33	0	1156	10637.6	15.56	-26.55	3.59	2697.68	0	1646.33	2259.18
28	-6.48	640.72	32.35	1994.36	0	1155.15	-4954.86	-22.43	-21.51	0.31	2371.02	0	1680.12	2814.11
29	-57.53	640.56	33.87	1997.53	0	1154.28	10792.8	12.97	-25.48	4.35	2635.38	0	1682.19	4663.89
30	-37.77	642.55	29.98	1992.07	0	1155.08	3220.62	-2.37	-25.02	5.8	2552.86	0	1600.04	7181.14
31	-5.65	648.19	31.43	1994.07	0	1155.51	-5448.8	-13.96	-23.19	6.41	2705.4	0	1554.88	5660.18
32	-64.09	648.35	26.93	1990.85	0	1155.36	11968.1	-0	-0	-0	2149	0	1465.7	-0
33	-10.91	655.36	25.18	1986.54	0	1155.64	-4903.81	-15.11	-25.48	1.83	2192.02	0	1683.67	5132.8
34	-25.18	664.67	28.08	1997.19	0	1154.16	2051.2	1.91	-28.99	5.65	2574.33	0	1597.88	5679.68
35	-46.46	662.99	22.13	1987.19	0	1156.64	5405.08	17.78	-24.57	3.28	2803.36	0	1621.29	1465.1
36	-1.91	678.71	19.68	1983.49	0	1153.54	-5615.66	-17.85	-26.4	2.9	2299.61	0	1601.56	2109.73
37	-49.29	680.54	22.96	1991.41	0	1154.89	9365.43	16.48	-29.45	1.83	2608.48	0	1652.07	920.11
38	-20.14	681	17.09	1980.62	0	1157.5	-2031.96	1.3	-28.38	5.42	2379.5	0	1583.53	4516.09
39	-13.43	696.56	18.84	1988.6	0	1153.93	-1415.85	-7.02	-29.3	4.81	2531.76	0	1557.8	2787.11
40	-58.44	689.85	15.56	1977.83	0	1155.96	11911.9	21.51	-24.57	3.66	2761.33	0	1630.38	2279.58
41	0.76	700.23	14.34	1979.11	0	1155.07	-6328.81	-15.72	-33.72	0.92	2084.95	0	1637.03	2995.8
42	-37.92	700.23	18.46	1989.26	0	1155.86	7824.7	6.87	-25.63	3.89	2602.13	0	1636.48	3685.68
43	-45.01	694.27	12.05	1972.77	0	1157.15	6423.21	7.86	-30.21	7.17	2618.84	0	1517.01	6569.58
44	0.46	706.94	14.88	1979.59	0	1153.02	-5130.77	-15.72	-27.77	2.82	2255.29	0	1619.26	2472.59
45	-53.02	698.7	17.93	1980.95	0	1156.99	12069.5	17.01	-31.74	0.84	2456.34	0	1660.23	-1702.09
46	-17.93	695.19	12.51	1969.77	0	1157.59	-1203.91	-9.46	-28.23	2.14	2209.7	0	1610.27	3806.61
47	-19.38	706.94	17.55	1978.31	0	1152.48	2724.64	-4.65	-27.62	7.93	2741.03	0	1523.45	7802.66
48	-46.16	693.51	17.17	1968.44	0	1156.29	8540.61	18.39	-31.28	4.27	2488.96	0	1568.85	1399.44
49	7.17	697.33	16.02	1971.96	0	1155.38	-6272.68	-20.37	-27.16	-1.53	2262.5	0	1668.81	1913.46
50	-41.05	695.19	21.36	1978.4	0	1155.31	9266.57	14.72	-29.14	4.96	2531.47	0	1613.22	5507.6
51	-22.13	690.31	16.17	1964.35	0	1154.59	1839.48	3.66	-26.7	8.24	2485.8	0	1542.64	7503.14
52	5.57	694.89	22.13	1968.84	0	1153.48	-5576.37	-11.67	-27.77	5.57	2613.55	0	1544.98	4773.13
53	-46.39	687.71	21.67	1974.15	0	1155.07	10722.1	24.49	-34.03	-2.14	2318.02	0	1680.49	-4339.48
54	1.45	684.97	19.23	1960.99	0	1154.87	-4866	-12.28	-22.89	4.73	2334.38	0	1648.93	5925.85
55	-12.36	694.43	25.41	1971.21	0	1150.86	1043.43	6.33	-32.04	9.84	2594.61	0	1513.62	10145.2
56	-34.1	677.95	22.05	1962.9	0	1154.74	6295.78	16.71	-28.84	1.83	2548.25	0	1619.12	-1800.6
57	11.06	688.63	24.34	1965.04	0	1152.69	-5518.84	-16.86	-27.77	-0.61	2282.28	0	1659.58	2325.29
58	-38.68	685.42	26.7	1969.08	0	1151.19	8887.97	19.91	-28.99	5.8	2543.96	0	1604.38	5557.51
59	-9.23	680.85	23.8	1959.51	0	1152.31	-2599.27	-2.06	-25.63	4.58	2507.35	0	1555.72	3186.84
60	-3.05	684.51	27.69	1965.65	0	1151.55	-1033.13	-8.62	-33.42	3.36	2443.74	0	1586.19	1062.37
61	-47.23	680.85	26.7	1964.95	0	1151.87	10729.1	23.19	-25.02	1.22	2635.1	0	1639.37	-1155.57
62	6.33	679.17	25.63	1955.86	0	1151.08	-5152.79	-17.62	-27.62	2.82	2213.27	0	1607.72	4909.62
