Time	RPelvisAngleX	RPelvisAngleY	RPelvisAngleZ	LPelvisAngleX	LPelvisAngleY	LPelvisAngleZ	RHipAngleX	RHipAngleY	RHipAngleZ	LHipAngleX	LHipAngleY	LHipAngleZ	RKneeAngleX	RKneeAngleY	RKneeAngleZ	LKneeAngleX	LKneeAngleY	LKneeAngleZ	RAnkleAngleX	RAnkleAngleY	RAnkleAngleZ	LAnkleAngleX	LAnkleAngleY	LAnkleAngleZ	RFootAngleX	RFootAngleY	RFootAngleZ	LFootAngleX	LFootAngleY	LFootAngleZ
0	3.42285	10.7019	13.4514	4.81963	11.2143	12.1415	-1.69174	5.05257	35.3659	0.137043	1.8899	33.1993	2.00345	-40.851	1.76269	0.404143	-32.8098	1.7812	4.47985	16.4696	2.38775	2.33333	17.7216	0.863775	6.16981	8.80558	23.431	4.01269	1.21681	20.1422
1	3.61294	10.8549	13.38	4.93461	11.4188	11.9883	-1.46194	5.11295	35.2164	0.300493	1.91747	33.0345	2.25529	-41.3393	2.60346	0.566935	-32.6708	2.6363	4.32661	16.5416	2.07939	2.54169	17.4577	0.659065	6.28587	8.88882	22.0858	4.37757	1.03704	19.0391
2	3.81591	10.8932	13.3658	5.05258	11.5408	11.8695	-1.1562	5.20411	35.1337	0.528385	1.96999	32.874	2.61081	-41.6563	3.76539	0.782397	-32.6077	3.76243	3.94565	16.2995	1.28353	2.67674	17.076	-0.192605	6.42064	9.13964	19.8577	4.85978	1.06265	16.9889
3	4.05136	10.7805	13.4289	5.19957	11.555	11.8079	-0.762013	5.39217	35.15	0.830715	2.11905	32.7416	3.05182	-41.8408	5.15773	1.03888	-32.7388	5.05552	3.45163	15.8713	0.00218167	2.6929	16.7373	-1.74486	6.66006	9.41979	16.8987	5.41515	1.18059	14.0399
4	4.33543	10.4884	13.5529	5.40578	11.4332	11.8002	-0.260957	5.65851	35.3066	1.2285	2.35811	32.6844	3.55951	-41.7168	6.80969	1.33251	-32.934	6.5087	3.00503	15.3804	-1.36059	2.46436	16.5375	-3.54828	6.94511	9.48136	13.6748	5.7756	1.18742	10.6355
5	4.66807	10.0219	13.6624	5.67843	11.167	11.7988	0.355945	5.90745	35.5779	1.73288	2.57841	32.7252	4.12588	-40.9643	8.77114	1.67538	-32.8137	8.18996	2.71219	14.7698	-2.31289	1.9536	16.3662	-4.91054	7.15027	9.19041	10.6755	5.69393	0.960913	7.41082
6	5.03266	9.42994	13.6598	5.99421	10.7708	11.7378	1.08326	6.0541	35.8302	2.33948	2.67017	32.825	4.71238	-39.4831	10.9477	2.06466	-32.0709	10.1252	2.42343	13.9567	-2.64593	1.17391	15.9865	-5.40109	7.07105	8.59868	8.10167	5.06182	0.575735	4.78192
7	5.39983	8.79501	13.5028	6.31134	10.2788	11.5809	1.89025	6.10485	35.8842	3.02968	2.63005	32.8824	5.24762	-37.609	13.0795	2.4512	-30.7584	12.1979	1.83338	13.0507	-2.43422	0.13034	15.3105	-5.01128	6.49973	7.86062	5.93963	3.91305	0.17714	2.85497
8	5.73138	8.20602	13.2332	6.58453	9.7446	11.3407	2.71432	6.14927	35.6243	3.76186	2.55517	32.7811	5.6892	-35.9023	14.9003	2.77746	-29.2244	14.1883	0.806143	12.2803	-1.83623	-1.02252	14.4519	-4.00606	5.41405	7.15903	4.16436	2.52084	-0.130742	1.56479
9	5.99229	7.72996	12.9388	6.78607	9.23561	11.0677	3.48219	6.26383	35.0616	4.47978	2.53379	32.46	6.03679	-34.7448	16.2941	3.0156	-27.831	15.8997	-0.477907	11.7997	-0.961953	-2.05524	13.5978	-2.69688	4.04115	6.61835	2.79503	1.22407	-0.319298	0.769747
10	6.16329	7.39461	12.7003	6.91691	8.8073	10.8221	4.13834	6.44658	34.3068	5.13716	2.57444	31.9389	6.2951	-34.138	17.3021	3.16135	-26.7557	17.2386	-1.67966	11.5854	0.111893	-2.83704	12.8951	-1.30796	2.70864	6.25858	1.83631	0.203115	-0.424198	0.31396
11	6.2454	7.18191	12.5583	6.99722	8.47669	10.6499	4.66438	6.63323	33.4887	5.71209	2.63183	31.2846	6.45496	-33.8214	18.0366	3.21772	-25.9903	18.2053	-2.54773	11.4852	1.29087	-3.33613	12.3902	0.0320175	1.64799	6.03878	1.23508	-0.509135	-0.48541	0.0718075
12	6.25668	7.04079	12.5065	7.05071	8.22412	10.5688	5.07981	6.73194	32.6883	6.20482	2.65014	30.5612	6.4978	-33.5434	18.6031	3.1902	-25.4484	18.8473	-3.00655	11.3883	2.4707	-3.57334	12.0659	1.25542	0.93881	5.92285	0.896582	-0.945903	-0.514755	-0.047185
13	6.22078	6.90902	12.5061	7.09083	8.01071	10.5642	5.42562	6.67237	31.91	6.62599	2.59215	29.7939	6.41087	-33.2226	19.0491	3.09039	-25.0765	19.2161	-3.11142	11.3301	3.57372	-3.60481	11.9319	2.339	0.548835	5.88774	0.723497	-1.16978	-0.51154	-0.101838
