Time	RHipMomentX	RHipMomentY	RHipMomentZ	LHipMomentX	LHipMomentY	LHipMomentZ	RKneeMomentX	RKneeMomentY	RKneeMomentZ	LKneeMomentX	LKneeMomentY	LKneeMomentZ	RAnkleMomentX	RAnkleMomentY	RAnkleMomentZ	LAnkleMomentX	LAnkleMomentY	LAnkleMomentZ	RGRFX	RGRFY	RGRFZ	LGRFX	LGRFY	LGRFZ
0	-0.081545	-0.00228	-0.42318	-0.020595	0.00635	-0.453475	-0.035435	0.00017	-0.169985	-0.017995	0.00332	-0.188255	-0.00032	0	-0.005645	-0.00137	0.00044	-0.00516	-0.037085	0.778215	-0.07068	-0.086295	0.64224	-0.055175
1	-0.090315	-0.00545	-0.480755	-0.015755	0.004195	-0.50243	-0.039765	-0.002495	-0.141385	0.00165	0.00351	-0.177815	-0.00636	-0.011095	-0.02158	-0.00702	-0.006935	-0.021585	-0.151675	1.9442	-0.166	-0.21568	1.72045	-0.131575
2	-0.08461	-0.00639	-0.51394	-0.000845	0.00136	-0.53709	-0.035915	-0.00498	-0.10239	0.033905	0.00232	-0.165115	-0.017415	-0.027375	-0.050255	-0.015885	-0.01973	-0.051285	-0.341735	3.44594	-0.27851	-0.389985	3.20749	-0.227945
3	-0.05671	-0.00722	-0.49496	0.029095	-0.001465	-0.52327	-0.01849	-0.008555	-0.05192	0.077625	-0.00155	-0.14018	-0.030245	-0.04611	-0.08604	-0.025275	-0.0366	-0.08935	-0.58218	4.84572	-0.34857	-0.581015	4.73013	-0.29959
4	-0.00197	-0.008185	-0.443605	0.077805	-0.004375	-0.46446	0.01797	-0.012745	0.000445	0.134355	-0.007655	-0.101545	-0.03912	-0.06156	-0.115995	-0.030815	-0.053325	-0.12437	-0.822285	5.89898	-0.32614	-0.77155	5.9606	-0.29135
5	0.07699	-0.00827	-0.3932	0.143425	-0.00765	-0.408185	0.07285	-0.015385	0.055855	0.20294	-0.01301	-0.055315	-0.0416	-0.06926	-0.129245	-0.030425	-0.06445	-0.144455	-1.02176	6.60288	-0.21496	-0.940695	6.80391	-0.18766
6	0.169535	-0.00974	-0.374315	0.225915	-0.012985	-0.401695	0.137245	-0.016325	0.1207	0.278505	-0.01533	-0.006355	-0.040045	-0.07025	-0.124845	-0.026305	-0.06791	-0.14585	-1.18535	7.07773	-0.055535	-1.08009	7.3754	-0.02052
7	0.266245	-0.016605	-0.39974	0.328045	-0.02233	-0.44828	0.19889	-0.017485	0.193205	0.35574	-0.014875	0.044685	-0.03855	-0.068355	-0.10821	-0.02313	-0.065575	-0.132385	-1.33208	7.45245	0.10053	-1.20637	7.84224	0.158925
8	0.36585	-0.029755	-0.463275	0.43855	-0.034945	-0.520745	0.25153	-0.019495	0.259715	0.426925	-0.01299	0.090745	-0.039695	-0.065835	-0.08567	-0.024445	-0.060215	-0.109735	-1.45139	7.8336	0.21702	-1.31882	8.3033	0.30621
9	0.46295	-0.04705	-0.532795	0.538875	-0.048535	-0.58237	0.293735	-0.02246	0.31119	0.485645	-0.011155	0.12416	-0.04383	-0.063555	-0.062045	-0.030885	-0.05428	-0.08318	-1.52196	8.267	0.286055	-1.39007	8.7825	0.400085
10	0.541035	-0.06547	-0.578045	0.618225	-0.060845	-0.60338	0.323175	-0.027355	0.345245	0.52892	-0.010665	0.14393	-0.04938	-0.06218	-0.03932	-0.04046	-0.049545	-0.0566	-1.53342	8.71955	0.320255	-1.4	9.241	0.443535
11	0.595485	-0.08107	-0.586305	0.675045	-0.069725	-0.583125	0.341105	-0.0333	0.36306	0.555785	-0.01185	0.150065	-0.05439	-0.061355	-0.017875	-0.05022	-0.04637	-0.031975	-1.48824	9.12181	0.334065	-1.34788	9.60937	0.452885
12	0.637325	-0.0894	-0.559645	0.712035	-0.07424	-0.538875	0.35266	-0.037425	0.36719	0.568085	-0.013795	0.14341	-0.05764	-0.059545	0.00222	-0.05768	-0.043805	-0.00984	-1.39803	9.41368	0.336725	-1.24406	9.83371	0.44688
13	0.671775	-0.089355	-0.508935	0.73413	-0.075385	-0.48092	0.36111	-0.038295	0.360585	0.57051	-0.015475	0.12845	-0.058695	-0.055685	0.021115	-0.06156	-0.040825	0.00975	-1.27984	9.57082	0.33656	-1.10692	9.90057	0.440665
14	0.69322	-0.084235	-0.446575	0.744455	-0.074005	-0.41494	0.366555	-0.036875	0.346115	0.56724	-0.01656	0.109235	-0.0576	-0.049785	0.038965	-0.06186	-0.03699	0.026925	-1.15122	9.60111	0.340435	-0.957335	9.83081	0.441915
15	0.69691	-0.076965	-0.38043	0.74605	-0.070455	-0.34697	0.369465	-0.034575	0.32635	0.5614	-0.01698	0.088155	-0.054705	-0.0423	0.05587	-0.05938	-0.032265	0.04204	-1.02544	9.53093	0.35105	-0.810935	9.65848	0.45216
16	0.689165	-0.068615	-0.31596	0.745955	-0.066025	-0.28804	0.371665	-0.03192	0.30378	0.55601	-0.0165	0.06681	-0.050495	-0.03371	0.07212	-0.054925	-0.026695	0.055795	-0.909605	9.39499	0.368205	-0.675325	9.41775	0.470985
17	0.68137	-0.06085	-0.264045	0.749305	-0.06159	-0.247355	0.373975	-0.02891	0.279925	0.552855	-0.014805	0.046	-0.0455	-0.024535	0.08819	-0.04918	-0.02028	0.06925	-0.80497	9.22554	0.39034	-0.552055	9.14078	0.497175
18	0.678265	-0.054435	-0.23086	0.755125	-0.057775	-0.22622	0.37586	-0.02548	0.255865	0.55147	-0.011735	0.027005	-0.04021	-0.01525	0.10453	-0.04291	-0.012945	0.083595	-0.70954	9.04289	0.41449	-0.441955	8.85394	0.52771
