Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	-172.873	960.202	-12.0656	-180.233	962.76	-274.814	-369.014	980.866	-95.36	-374.528	977.32	-187.425	-277.657	1009.34	-318.418	-267.325	1021.52	32.0903	-258.852	860.885	48.0667	-285.581	476.664	-23.1864	-298.316	423.278	-25.3428	-242.441	406.037	-66.2319	-344.881	70.6577	-68.2528	-392.842	45.041	-107.268	-190.833	36.8589	-117.218	-221.945	25.4631	-45.3284	-238.968	843.387	-340.82	-86.6873	510.477	-321.458	-105.852	459.454	-321.692	-50.3057	433.229	-282.897	-263.115	153.448	-246.466	-313.312	148.115	-210.775	-138.08	75.3709	-181.15	-160.211	70.5663	-251.096
0.007	-164.157	959.03	-12.1178	-171.101	961.901	-275.039	-360.189	980.469	-96.2924	-365.327	976.377	-187.812	-270.132	1008.71	-319.193	-258.473	1020.72	31.8046	-250.777	860.195	47.8186	-282.159	476.552	-23.6111	-295.49	423.393	-25.7846	-240.432	405.523	-67.4681	-344.599	70.8836	-68.6409	-392.702	45.341	-107.506	-191.185	36.8213	-117.454	-222.015	25.5158	-45.5632	-228.967	843.147	-341.217	-73.8035	510.636	-320.374	-91.4136	458.745	-320.507	-35.1954	434.417	-281.738	-235.821	145.431	-247.114	-285.725	137.785	-211.366	-107.488	72.625	-182.167	-129.991	66.3929	-252.118
0.013	-155.38	957.74	-12.1915	-161.975	960.883	-275.376	-351.035	979.719	-96.1918	-356.03	975.601	-187.44	-261.471	1007.71	-318.539	-249.653	1019.81	31.5344	-242.724	859.382	47.6641	-278.759	476.249	-24.0634	-292.573	423.225	-26.2428	-237.445	404.867	-68.1797	-344.381	71.0926	-68.961	-392.686	45.6808	-107.816	-190.858	36.626	-117.908	-222.303	25.6157	-45.674	-219.229	842.725	-341.56	-61.2341	510.515	-319.527	-77.4888	457.724	-319.309	-20.5667	435.341	-280.608	-208.261	137.611	-247.961	-257.738	127.621	-212.203	-76.7941	70.1343	-183.42	-99.9418	62.2513	-253.337
0.02	-146.567	956.289	-12.4245	-153.029	959.736	-275.768	-343.952	979.906	-96.4467	-347.129	974.965	-188.676	-252.996	1006.53	-318.73	-240.92	1018.81	31.179	-234.834	858.564	47.4956	-275.229	476.274	-24.2537	-289.64	423.123	-26.582	-235.126	404.418	-68.5033	-344.225	71.334	-69.2512	-392.69	46.0542	-108.084	-190.987	36.6311	-117.866	-222.372	25.5731	-45.9099	-210.138	842.119	-341.719	-49.2236	510.061	-318.387	-64.0233	456.492	-318.102	-7.01552	436.216	-279.249	-180.349	129.935	-249.025	-229.563	117.766	-213.238	-45.6463	67.8935	-185.183	-69.2732	58.8284	-254.791
0.027	-137.915	954.654	-12.6629	-143.848	958.406	-276.451	-335.095	979.193	-97.2729	-338.248	974.227	-189.999	-244.557	1005.24	-319.028	-232.123	1017.67	30.8634	-226.78	857.668	47.1545	-271.598	475.881	-24.5666	-286.64	422.985	-26.9213	-232.02	403.769	-69.0881	-344.389	71.7563	-69.1028	-392.675	46.4698	-108.329	-190.941	36.6325	-118.162	-222.478	25.7121	-46.1356	-199.484	841.615	-342.591	-37.699	509.335	-317.165	-51.0682	455.041	-316.901	6.97891	436.546	-278.096	-152.137	122.391	-250.113	-200.817	108.042	-214.472	-14.7722	65.8013	-186.906	-36.9223	57.6319	-256.528
0.033	-128.786	953.101	-12.964	-134.823	957.039	-277.115	-326.194	978.443	-98.0305	-329.376	973.329	-191.059	-236.339	1003.63	-319.597	-223.375	1016.49	30.6132	-218.69	856.808	46.7152	-268.022	475.336	-24.6232	-283.498	422.818	-27.1621	-229.367	403.222	-69.5613	-343.854	71.8673	-69.7253	-392.637	46.8953	-108.505	-190.906	36.5499	-118.223	-222.563	25.6862	-46.219	-189.776	840.761	-342.813	-26.8276	508.329	-315.919	-38.6269	453.319	-315.701	19.982	436.858	-276.882	-123.592	115.209	-251.424	-171.384	98.5776	-216.03	15.8862	63.9306	-188.386	-5.68203	55.4016	-258.368
0.04	-119.965	951.372	-13.3691	-125.686	955.529	-277.984	-317.263	977.576	-98.6871	-319.783	971.722	-190.079	-226.086	1002.44	-321.136	-214.584	1015.17	30.2521	-210.728	855.721	46.7002	-264.275	475.203	-25.1419	-280.365	422.708	-27.3801	-226.328	402.562	-69.5369	-343.661	72.1671	-69.8751	-392.608	47.3866	-108.631	-190.888	36.4547	-118.259	-222.614	25.5003	-46.1898	-179.116	839.749	-343.428	-16.4141	506.942	-314.773	-26.6085	451.236	-314.601	32.4824	436.937	-275.713	-94.8856	108.498	-253.015	-142.127	89.7922	-217.706	46.762	62.7663	-189.873	25.6117	53.7465	-260.086
0.047	-111.118	949.581	-13.8591	-116.501	953.942	-278.815	-308.301	976.655	-99.5694	-310.804	970.552	-191.344	-217.302	1001.05	-322.031	-205.82	1013.81	29.9155	-202.676	854.729	46.4987	-260.508	474.885	-25.2568	-277.141	422.597	-27.5326	-223.803	402.003	-69.7885	-343.427	72.4867	-70.0139	-392.628	47.9999	-108.784	-190.733	36.5188	-117.942	-222.694	25.6069	-46.2916	-170.48	838.619	-343.57	-6.54544	505.158	-313.657	-15.1257	448.925	-313.68	44.0854	436.727	-274.528	-65.9973	102.152	-254.29	-112.15	81.3007	-219.691	77.2889	61.9623	-191.617	56.7472	52.7814	-261.82
0.053	-102.361	947.814	-14.1649	-107.345	952.231	-279.636	-299.298	975.559	-100.282	-301.758	969.608	-192.242	-207.807	999.293	-322.13	-197.121	1012.38	29.4027	-194.537	853.822	46.3094	-256.772	474.63	-25.4322	-273.881	422.538	-27.6508	-220.913	401.328	-69.8526	-343.576	73.0196	-69.6555	-392.568	48.6287	-108.95	-190.747	36.439	-117.937	-222.798	25.3836	-46.1798	-160.915	837.605	-343.898	2.73889	503.073	-312.574	-4.16418	446.233	-312.844	55.8187	436.246	-273.291	-37.0475	96.6075	-256.559	-82.4134	73.6754	-221.943	107.616	61.5928	-193.21	87.891	52.3279	-263.473
0.06	-93.5862	946.016	-14.5211	-97.9638	950.549	-280.516	-290.372	974.537	-101.131	-292.511	968.574	-192.598	-198.53	997.582	-322.89	-188.338	1010.85	29.0522	-186.564	852.74	46.1577	-253.063	474.377	-25.6262	-270.603	422.459	-27.8614	-217.354	400.704	-70.0094	-343.34	73.4378	-69.7673	-392.521	49.4899	-109.038	-190.744	36.3638	-117.908	-222.927	25.2692	-46.1124	-151.414	836.058	-344.45	11.721	500.709	-311.586	6.5264	443.114	-311.998	66.6524	435.383	-272.251	-8.23286	91.5906	-258.15	-53.0914	67.0784	-224.234	137.531	61.9868	-194.493	118.655	52.2771	-264.959
