Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2072.83	933.59	1366.11	2058.9	930.508	1121.65	1884.79	964.53	1294.89	1885.26	962.801	1224.49	1999.89	1003.7	1088.04	1998.27	1002.61	1413.38	2004.4	835.27	1432.52	2151.62	478.786	1390.54	2163.71	420.442	1389.35	2220	417.943	1336.32	2187.04	54.9806	1356.84	2138.99	39.6194	1310.21	2342.6	37.0746	1300.17	2300.48	24.0386	1370.82	1940.96	817.746	1083.73	1895.86	439.319	1121.54	1852.71	399.272	1119.21	1893.16	348.087	1171.18	1583.03	158.563	1116.65	1539.12	171.642	1165.37	1652.31	30.1703	1172.33	1622.33	34.9912	1102.24
0.007	2072.39	933.733	1367.65	2060.47	929.387	1123.52	1884.84	964.083	1294.73	1885.76	961.907	1224.24	2001.05	1002.72	1088.62	1998.04	1003.69	1413.84	2002.89	836.193	1433.5	2155.33	480.311	1390.32	2165.83	421.702	1388.9	2220.8	417.905	1335.81	2175.88	55.3766	1356.1	2128.73	39.7794	1310.61	2332.73	34.7168	1299.27	2290.6	23.6378	1371.46	1943.6	815.146	1085.11	1903.99	436.938	1123.64	1860	398.133	1120.58	1899.63	345.885	1172.59	1585.39	164.484	1114.94	1541.91	180.601	1163.74	1644.48	31.9391	1172.05	1616.28	37.7747	1102.37
0.013	2071.78	934.293	1368.17	2061.57	928.689	1124.21	1884.75	963.394	1294.38	1885.93	961.097	1223.86	2005.16	1001.86	1089.83	1997.72	1005.35	1413.72	2002.59	836.779	1434.42	2159.32	480.932	1389.44	2168.2	422.084	1386.97	2220.1	417.844	1333.61	2166.26	55.655	1355.88	2118.43	40.2566	1311.02	2323.1	32.736	1298.25	2280.59	23.4546	1371.62	1946.22	812.818	1086.32	1913.01	434.743	1125.77	1868.6	397.2	1122.1	1906.85	343.975	1174.29	1588.84	171.052	1112.94	1545.81	190.57	1161.63	1637.65	34.9954	1171.94	1610.69	40.9997	1103.44
0.02	2071.22	935.263	1369.72	2062.66	928.526	1126.99	1884.89	962.425	1293.98	1885.85	960.136	1223.39	2007.41	1001.14	1090.42	1997.33	1007.33	1413.27	2002.19	836.951	1435.17	2162.41	481.416	1388.56	2169.65	422.324	1386.01	2219.04	417.39	1332.07	2156.96	55.7225	1355.44	2108.13	40.4327	1311.15	2313.38	30.3913	1297.39	2270.48	23.0228	1371.98	1949.01	810.907	1087.51	1923.32	432.526	1128.22	1878.27	396.576	1123.56	1914.82	342.496	1176.1	1593.45	178.233	1111.07	1551.07	201.148	1158.84	1632.36	39.0627	1171.98	1606.97	46.8791	1102
0.027	2070.7	936.48	1371.17	2063.05	928.526	1128.23	1883.46	961.539	1293.42	1885.55	959.219	1222.94	2009.51	1000.67	1091.02	1996.76	1009.37	1412.72	2001.67	836.681	1435.77	2163.63	481.171	1387.61	2169.74	422.01	1385.04	2217.14	416.269	1330.6	2146.71	55.9072	1355.41	2097.56	40.7119	1311.22	2303.6	29.2172	1297.81	2260.13	22.7257	1372.79	1951.73	809.405	1088.68	1934.13	430.732	1130.36	1888.61	396.303	1124.96	1923.24	341.471	1178.19	1598.87	185.797	1109.5	1557.5	212.034	1156.31	1629.06	43.8501	1172.02	1605.22	55.1894	1101.24
0.033	2070.21	937.868	1372.5	2063.37	928.709	1129.63	1882.77	960.727	1292.97	1885.14	958.468	1222.61	2010.83	1000.53	1091.44	1996.48	1011.48	1412.47	2001.19	836.395	1436.17	2162.3	480.778	1387.22	2168.3	421.448	1384.25	2214.46	414.863	1329.38	2135.56	55.9795	1355.62	2086.93	40.7965	1311.4	2293.07	29.0484	1298.06	2249.35	22.6084	1373.82	1954.28	808.139	1089.98	1945.44	429.26	1132.43	1899.58	396.391	1126.41	1932.25	340.925	1180.38	1605.28	193.759	1108.2	1565.02	222.66	1154.02	1627.58	47.8893	1172.49	1605.43	63.2285	1100.5
0.04	2069.66	939.121	1373.49	2063.43	928.914	1130.64	1882.22	960.333	1292.77	1884.75	958.11	1222.5	2011.26	1000.61	1091.86	1994.59	1013.48	1411.89	2000.51	836.234	1436.52	2159.45	480.147	1387.11	2165.41	420.764	1383.73	2210.84	413.25	1328.6	2125.44	56.135	1355.42	2076.14	40.7646	1311.73	2282.16	28.7325	1297.81	2238.62	22.406	1373.89	1956.51	807.057	1091.24	1957.24	427.973	1134.49	1911.05	396.837	1127.96	1941.61	340.822	1182.56	1612.74	201.609	1107.12	1573.57	232.782	1151.98	1626.68	51.0056	1171.21	1607.66	71.8076	1098.75
0.047	2069.15	940.633	1374.71	2063.26	929.423	1131.68	1881.76	960.414	1292.83	1884.33	958.191	1222.62	2010.71	1001.18	1092.3	1992.97	1015.03	1411.51	1999.43	836.133	1436.88	2155.86	479.26	1387.08	2161.29	419.998	1383.44	2206.49	411.682	1327.97	2114.84	55.9975	1355.53	2065.2	40.8393	1312	2271.65	28.7766	1298.02	2227.87	22.3106	1374.14	1958.59	805.968	1092.51	1968.99	427.334	1136.25	1922.57	397.656	1129.57	1951.33	341.143	1184.72	1620.92	209.236	1106.56	1582.74	241.756	1150.58	1628.3	56.5844	1169.13	1612.11	79.836	1097.66
0.053	2068.84	942.457	1376.22	2062.9	930.155	1132.56	1881.27	961.057	1293.29	1883.82	958.633	1223.09	2008.22	1003.11	1092.66	1990.96	1016.02	1411.53	1998.09	836.234	1437.29	2151.47	478.178	1387.05	2156.03	419.389	1383.32	2201.27	409.993	1327.45	2104.28	55.804	1355.44	2054.35	41.0034	1312.11	2260.76	28.6138	1298.13	2217.12	22.2777	1374.3	1960.53	805.024	1093.6	1980.71	427.146	1138.19	1934.41	398.815	1131.36	1961.28	341.966	1186.9	1629.55	216.322	1106.4	1591.46	249.398	1150.17	1632.85	63.9633	1167.85	1618.32	87.8315	1096.31
0.06	2067.11	943.725	1376.95	2062.27	931.084	1133.23	1880.72	962.044	1294.07	1883.23	959.304	1223.67	2006.24	1004.33	1093.17	1987.57	1016.27	1411.01	1996.62	836.545	1437.73	2146.37	477.098	1387.09	2150	418.715	1383.2	2195.32	408.351	1326.9	2093.43	55.8146	1355.38	2043.52	41.0953	1312.17	2249.66	28.2784	1298.26	2206.16	22.1198	1374.22	1962.51	804.37	1094.34	1992.35	426.943	1140.37	1945.87	400.455	1133	1971.44	343.379	1189.06	1637.85	223.686	1106.66	1599.22	256.117	1150.87	1641.28	70.7779	1166.29	1626.18	95.1099	1095.27
0.067	2066.41	945.246	1378.2	2061.48	932.25	1133.91	1880.16	963.316	1294.84	1882.6	960.298	1224.44	2003.94	1005.3	1093.67	1984.89	1016.19	1412.02	1995.03	837.051	1438.13	2140.65	476.069	1387.06	2143.36	417.859	1383.17	2188.91	406.818	1326.57	2081.56	55.7998	1355.76	2032.29	41.0905	1312.1	2238.65	28.1256	1298.02	2195.18	22.0336	1374.21	1964.39	804.223	1094.77	2004.01	427.89	1142.1	1957.47	402.665	1134.76	1981.88	345.37	1190.74	1645.99	230.538	1107.57	1606.93	261.54	1152.09	1652.74	75.9468	1163.64	1636.36	102.041	1093.14
