Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.HeelX	R.HeelY	R.HeelZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.HeelX	L.HeelY	L.HeelZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2448.17	965.945	1421.49	2430.65	967.769	1147.92	2229.51	996.59	1349.74	2222.42	991.856	1249.16	2312.06	1048.45	1102.69	2351.86	1052.36	1469.47	2340.16	880.494	1480.3	2429.95	503.328	1425.6	2414.1	425.715	1427.65	2486.54	417.339	1368.57	2371.74	55.289	1368.81	2321.53	47.4803	1313.01	2542.42	38.5866	1351.87	2488.06	25.881	1420.24	2328.65	880.901	1076.88	2444.95	522.235	1097.45	2397.06	468.257	1097.14	2485.33	424.76	1125.83	2201.19	165.245	1141.33	2164.64	168.075	1202.72	2339.24	66.474	1137.22	2288.82	74.896	1079.87
0.007	2447.51	966.003	1422.01	2430.08	968.889	1148.55	2228.92	996.744	1350.34	2221.84	992.267	1249.69	2311.21	1049.35	1103.34	2350.77	1052.49	1469.12	2339.4	880.233	1480.39	2427.86	503.013	1425.45	2411.56	425.483	1427.42	2483.8	416.577	1368.17	2367.46	55.1582	1368.76	2317.5	47.3762	1312.84	2538.22	38.6593	1352.04	2483.93	25.956	1420.24	2328.32	881.994	1076.98	2446.28	523.771	1097.38	2399.2	468.43	1096.91	2487.93	426.401	1124.8	2209.24	161.217	1141.28	2172.17	163.423	1202.51	2349.9	65.9946	1135.76	2298.88	73.285	1079.46
0.013	2446.95	966.001	1422.4	2429.31	969.981	1149.06	2228.3	996.886	1350.8	2221.15	992.738	1250.29	2310.23	1050.21	1103.96	2350.13	1052.5	1469.81	2338.67	879.911	1480.44	2425.76	502.678	1425.24	2409.01	425.378	1427.12	2481.34	416.201	1367.76	2363.43	55.216	1368.57	2312.99	47.2484	1313.59	2534.34	38.7152	1352.11	2479.71	25.8768	1420.23	2328	883.155	1077.07	2447.41	524.631	1097.3	2401.02	468.456	1096.71	2490.44	427.993	1124.3	2217.77	156.756	1141.3	2181.47	157.37	1203.31	2360.59	65.4257	1134.87	2309.14	71.5573	1078.75
0.02	2446.31	966.009	1422.88	2428.58	970.942	1149.53	2227.78	997.024	1351.33	2220.44	993.165	1250.83	2309.45	1051.02	1104.57	2349.81	1052.19	1470.96	2337.86	879.456	1480.56	2423.51	502.329	1425.11	2406.17	425.109	1426.92	2478.84	415.653	1367.67	2359.41	55.2477	1368.4	2309.08	46.8579	1312.89	2530.45	38.7395	1352.11	2475.85	25.5637	1419.69	2327.66	884.238	1077.17	2448.19	525.669	1097.27	2402.67	468.414	1096.36	2492.79	429.479	1123.74	2226.24	152.207	1140.95	2190.26	151.957	1202.8	2371.82	64.802	1133.78	2319.68	69.6304	1078.16
0.027	2445.72	965.903	1423.28	2427.95	971.878	1150.08	2227.22	997.163	1351.81	2219.72	993.618	1251.34	2308.43	1051.85	1105.34	2348	1051.98	1470.89	2337.1	879.026	1480.67	2421.29	502.033	1424.96	2403.48	424.783	1426.42	2476.29	415.166	1367.66	2355.3	55.2522	1368.2	2304.93	46.6984	1312.73	2526.21	38.5819	1351.84	2471.6	25.9518	1420.05	2327.36	885.391	1077.21	2448.87	526.386	1097.56	2404.3	468.135	1095.93	2494.94	430.836	1123.28	2234.96	147.751	1140.8	2199.39	146.216	1203.29	2382.7	64.0524	1132.86	2330.15	67.6627	1077.5
0.033	2445.18	965.73	1423.59	2427.14	972.685	1150.43	2226.57	997.334	1352.26	2219.17	993.967	1251.74	2307.31	1052.43	1105.81	2348.17	1052.14	1470.83	2336.36	878.807	1480.69	2418.98	501.706	1424.84	2400.55	424.689	1426.47	2473.8	414.67	1367.73	2351.3	55.3236	1368.08	2301.05	47.0461	1312.1	2522.25	38.5684	1352	2467.44	26.0631	1419.96	2327.02	886.317	1077.25	2448.92	527.113	1097.36	2405.96	468.117	1095.17	2497.1	432.161	1122.75	2244.41	142.862	1140.52	2208.62	140.84	1202.45	2393.93	63.0478	1131.66	2340.99	65.2985	1076.72
0.04	2443.6	964.447	1421.18	2426.42	973.394	1150.84	2225.97	997.458	1352.63	2218.49	994.335	1252.18	2306.3	1053.08	1106.32	2348.27	1052.16	1471.31	2334.88	878.478	1480.89	2416.67	501.421	1424.74	2397.72	424.511	1426.34	2471.14	414	1367.62	2347.26	55.3147	1367.94	2297.3	47.1309	1311.83	2518.37	38.703	1351.73	2463.43	25.9982	1419.88	2326.71	887.217	1077.29	2449.31	527.695	1097.33	2407.44	467.641	1094.69	2499.01	433.319	1122.3	2253.8	138.047	1139.84	2218.25	135.109	1202.17	2405.26	62.1629	1130.48	2352.05	62.9952	1075.89
0.047	2443.05	964.296	1421.44	2425.8	974.033	1151.22	2225.38	997.549	1352.94	2217.77	994.657	1252.59	2305.04	1053.6	1106.77	2348.37	1052.1	1471.8	2334.44	878.314	1480.88	2414.28	501.159	1424.69	2394.94	424.315	1426.18	2468.49	413.613	1367.7	2343.33	55.5457	1367.34	2292.47	46.8673	1312.58	2514.33	38.5669	1351.59	2459.25	26.0019	1419.84	2326.37	888.018	1077.25	2449.66	528.142	1097.22	2408.47	466.772	1094.52	2501.09	434.459	1121.84	2263.26	133.34	1139.41	2227.98	129.487	1201.76	2416.85	61.2654	1128.86	2363.2	60.7174	1074.96
0.053	2442.52	964.084	1421.61	2425	974.517	1151.43	2224.86	997.624	1353.22	2217.13	994.911	1252.92	2304.03	1054.03	1107.17	2348.44	1052	1472.32	2333.91	878.129	1480.88	2411.88	500.908	1424.66	2392.25	424.183	1425.97	2465.73	413.131	1367.73	2339.22	55.3516	1367.65	2288.58	47.0237	1312.34	2510.18	38.5835	1351.6	2455.21	26.0333	1420	2325.99	888.651	1077.25	2449.88	528.431	1097.09	2409.9	466.067	1093.94	2502.92	435.504	1121.47	2272.98	128.364	1138.79	2237.93	123.643	1201.74	2428.4	60.2837	1127.47	2374.52	58.2965	1073.93
0.06	2442	963.844	1421.76	2424.16	974.856	1151.72	2224.69	997.371	1353.52	2216.52	995.135	1253.16	2302.89	1054.38	1107.6	2348.39	1051.76	1473.34	2333.21	877.984	1481	2409.55	500.647	1424.61	2389.58	423.926	1425.87	2463.01	412.64	1367.72	2335.22	55.5849	1367.12	2284.49	47.0739	1312.21	2506.27	38.5948	1351.7	2451.17	26.08	1419.92	2325.55	889.204	1077.2	2450	528.496	1096.93	2411.37	464.897	1093.39	2504.64	436.397	1121.19	2282.93	123.705	1137.81	2248.05	118.222	1200.42	2439.8	59.5054	1125.97	2385.99	55.9945	1072.87
0.067	2441.47	963.595	1421.89	2423.5	975.044	1152	2224.15	997.426	1353.88	2215.87	995.307	1253.43	2301.84	1054.69	1108.04	2348.61	1051.69	1473.04	2332.48	877.867	1481.04	2407.2	500.409	1424.59	2387.04	423.793	1425.83	2460.36	412.139	1367.69	2331.15	55.6332	1367.14	2280.42	47.1294	1312.19	2502	38.3933	1351.46	2446.88	26.0644	1419.81	2324.96	889.712	1077.16	2450.12	528.37	1097.01	2413.19	463.689	1092.76	2506.58	437.186	1120.84	2292.81	118.318	1137.13	2258.37	112.742	1199.58	2451.46	58.6621	1124.43	2397.9	54.4829	1071.33
0.073	2440.92	963.305	1421.99	2422.7	975.13	1152.24	2223.61	997.516	1354.18	2215.22	995.439	1253.72	2300.94	1054.91	1108.43	2348.59	1051.56	1473.28	2331.73	877.759	1481.06	2404.85	500.129	1424.58	2384.37	423.517	1425.91	2457.69	411.692	1367.71	2327.12	55.7111	1367	2276.41	47.1991	1312.29	2497.97	38.4719	1351.56	2442.74	26.0576	1419.85	2324.34	890.145	1077.08	2450.02	528.192	1096.63	2414.69	461.913	1092.74	2508.04	437.836	1120.69	2303.11	113.893	1135.82	2268.73	107.494	1198.35	2463.54	57.8859	1123.06	2409.48	52.2968	1070.13
0.08	2439.88	962.491	1421.59	2421.85	975.147	1152.42	2223.04	997.555	1354.43	2214.57	995.549	1253.95	2299.85	1055.11	1108.81	2348.54	1051.35	1473.59	2331.01	877.605	1481.16	2402.43	499.857	1424.95	2381.79	423.331	1425.96	2455.05	411.24	1367.68	2323.08	55.7644	1366.88	2272.32	47.2648	1312.24	2493.98	38.0824	1351.54	2438.66	26.0633	1419.93	2323.63	890.469	1076.99	2449.98	527.755	1096.64	2416.35	460.441	1092.38	2509.73	438.569	1120.51	2313.64	109.734	1134.63	2278.73	102.756	1197.35	2475.02	57.4226	1121.57	2421.07	50.331	1068.75
0.087	2439.66	962.379	1421.88	2421.12	975.069	1152.57	2222.52	997.6	1354.58	2213.99	995.601	1254.1	2299.06	1055.23	1109.11	2348.39	1051.08	1473.83	2330.21	877.526	1481.37	2400.15	499.56	1424.62	2379.24	423.033	1425.94	2452.31	410.77	1367.62	2319.07	55.7914	1366.84	2268.65	47.6011	1312.45	2489.81	38.089	1351.56	2434.57	26.0896	1420.03	2322.83	890.701	1076.92	2449.92	527.414	1096.46	2418.01	459.061	1092.24	2511.16	439.157	1120.56	2324.15	105.749	1133.16	2289.93	97.4887	1195.7	2486.78	56.9634	1119.91	2432.68	48.5082	1067.1
